Time,T1Mesure,T2Mesure,T3Mesure,PerturbationCourant,T3Estimation,Consigne
20.5,22.5094581393118,23.1587619399994,23.3484847525332,0.0,23.4185837712979,22
21.0,22.4824406629627,23.1587619399994,23.3484847525332,0.0,23.411587914838,22
21.5,22.4554259650463,23.1316719116797,23.3484847525332,0.0,23.4048017010623,22
22.0,22.4284140260491,23.1316719116797,23.3213714327248,0.0,23.3974785574919,22
22.5,22.4014048264622,23.1045851319534,23.3213714327248,0.0,23.3903751673146,22
23.0,22.3743983467828,23.0775015811526,23.3213714327248,0.0,23.3827447152417,22
23.5,22.3473945675127,23.0775015811526,23.2942614993979,0.0,23.3746049041742,22
24.0,22.3203934691591,23.050421239617,23.2942614993979,0.0,23.3667113150471,22
24.5,22.2933950322341,23.0233440876934,23.2942614993979,0.0,23.3583164201964,22
25.0,22.2663992372551,23.0233440876934,23.2671549328306,0.0,23.3494370577277,22
25.5,22.2124154952277,22.9962701057361,23.2671549328306,0.0,23.3408277998382,22
26.0,22.1854275092376,22.9691992741061,23.2671549328306,0.0,23.3317399682121,22
26.5,22.1584420873099,22.9691992741061,23.2400517133091,0.0,23.3221891309206,22
27.0,22.1314592099854,22.9421315731717,23.2400517133091,0.0,23.3129289852176,22
27.5,22.1044788578092,22.9150669833081,23.2129518211275,0.0,23.3032108754502,22
28.0,22.0775010113308,22.9150669833081,23.2129518211275,0.0,23.2930502029527,22
28.5,22.0505256511042,22.8880054848975,23.2129518211275,0.0,23.2831998114585,22
29.0,22.0235527576872,22.8609470583286,23.1858552365878,0.0,23.2729105602787,22
29.5,21.9965823116423,22.8609470583286,23.1858552365878,0.0,23.2621972119199,22
30.0,21.9696142935356,22.8338916839971,23.1587619399994,0.0,23.2518118260146,22
30.5,21.9426486839372,22.8068393423052,23.1587619399994,0.0,23.2410048395965,22
31.0,21.9156854634213,22.8068393423052,23.1587619399994,0.0,23.2297904390898,22
31.5,21.8887246125657,22.7797900136615,23.1316719116797,0.0,23.2189199627576,22
32.0,21.8617661119521,22.7797900136615,23.1316719116797,0.0,23.2076434816591,22
32.5,21.8348099421657,22.7527436784814,23.1045851319534,0.0,23.1967122162076,22
33.0,21.8078560837953,22.7257003171863,23.1045851319534,0.0,23.1853762872878,22
33.5,21.7809045174332,22.7257003171863,23.1045851319534,0.0,23.1736493275075,22
34.0,21.7809045174332,22.6986599102041,23.0775015811526,0.0,23.1622818966587,22
34.5,21.7539552236748,22.6716224379688,23.0775015811526,0.0,23.1505243254045,22
35.0,21.7270081831194,22.6716224379688,23.050421239617,0.0,23.1383902701655,22
35.5,21.7000633763691,22.6445878809208,23.050421239617,0.0,23.1266296318415,22
36.0,21.673120784029,22.6175562195061,23.0233440876934,0.0,23.11449190148,22
36.5,21.6461803867076,22.6175562195061,23.0233440876934,0.0,23.1019897799028,22
37.0,21.6192421650163,22.5905274341769,23.0233440876934,0.0,23.0898726099922,22
37.5,21.6192421650163,22.5905274341769,22.9962701057361,0.0,23.0773896596304,22
38.0,21.5923060995692,22.5635015053912,22.9962701057361,0.0,23.0652907757722,22
38.5,21.5653721709833,22.5364784136131,22.9691992741061,0.0,23.052825853426,22
39.0,21.5384403598786,22.5364784136131,22.9691992741061,0.0,23.0400072243012,22
39.5,21.5115106468774,22.5094581393118,22.9421315731717,0.0,23.0275836425727,22
40.0,21.5115106468774,22.5094581393118,22.9421315731717,0.0,23.0148042732861,22
40.5,21.4845830126045,22.4824406629627,22.9150669833081,0.0,23.002418399526,22
41.0,21.4576574376875,22.4554259650463,22.9150669833081,0.0,22.9896758342634,22
41.5,21.4307339027563,22.4554259650463,22.9150669833081,0.0,22.9765885978525,22
42.0,21.4307339027563,22.4284140260491,22.8880054848975,0.0,22.9639049163381,22
42.5,21.403812388443,22.4284140260491,22.8880054848975,0.0,22.9508744238008,22
43.0,21.3768928753818,22.4014048264622,22.8609470583286,0.0,22.9382458625875,22
43.5,21.3768928753818,22.4014048264622,22.8609470583286,0.0,22.9252684705616,22
44.0,21.3499753442095,22.3743983467828,22.8338916839971,0.0,22.9126909967241,22
44.5,21.3230597755646,22.3473945675127,22.8338916839971,0.0,22.8997633401081,22
45.0,21.3230597755646,22.3473945675127,22.8338916839971,0.0,22.8864973021814,22
45.5,21.2961461500876,22.3203934691591,22.8068393423052,0.0,22.8736411246612,22
46.0,21.2692344484209,22.3203934691591,22.8068393423052,0.0,22.8604445113205,22
46.5,21.2692344484209,22.2933950322341,22.7797900136615,0.0,22.8476551747031,22
47.0,21.242324651209,22.2933950322341,22.7797900136615,0.0,22.8345229918094,22
47.5,21.2154167390978,22.2663992372551,22.7527436784814,0.0,22.8217962030066,22
48.0,21.2154167390978,22.2663992372551,22.7527436784814,0.0,22.8087242953506,22
48.5,21.1885106927351,22.2394060647441,22.7257003171863,0.0,22.7960555270106,22
49.0,21.1885106927351,22.2394060647441,22.7257003171863,0.0,22.783040051448,22
49.5,21.1616064927699,22.2124154952277,22.7257003171863,0.0,22.7704261057986,22
50.0,21.1616064927699,22.2124154952277,22.6986599102041,0.0,22.7574639657538,22
50.5,21.1347041198531,22.1854275092376,22.6986599102041,0.0,22.7449018445334,22
51.0,21.1347041198531,22.1854275092376,22.6716224379688,0.0,22.7319901362139,22
51.5,21.1078035546369,22.1584420873099,22.6716224379688,0.0,22.7194770274497,22
52.0,21.1078035546369,22.1584420873099,22.6716224379688,0.0,22.7066130270827,22
52.5,21.0809047777744,22.1584420873099,22.6445878809208,0.0,22.6941462927691,22
53.0,21.0809047777744,22.1314592099854,22.6445878809208,0.0,22.6820632677711,22
53.5,21.0540077699206,22.1314592099854,22.6175562195061,0.0,22.6696150464908,22
54.0,21.0540077699206,22.1044788578092,22.6175562195061,0.0,22.6575501962442,22
54.5,21.0271125117314,22.1044788578092,22.6175562195061,0.0,22.6451198880433,22
55.0,21.0271125117314,22.0775010113308,22.5905274341769,0.0,22.6330726254901,22
55.5,21.0002189838634,22.0775010113308,22.5905274341769,0.0,22.6206596553114,22
56.0,21.0002189838634,22.0775010113308,22.5635015053912,0.0,22.608629417592,22
56.5,20.9733271669747,22.0505256511042,22.5635015053912,0.0,22.5969688519761,22
57.0,20.9733271669747,22.0505256511042,22.5635015053912,0.0,22.5849297202806,22
57.5,20.9733271669747,22.0235527576872,22.5364784136131,0.0,22.5732608413422,22
58.0,20.946437041724,22.0235527576872,22.5364784136131,0.0,22.5612145429154,22
58.5,20.946437041724,22.0235527576872,22.5094581393118,0.0,22.5495395177568,22
59.0,20.946437041724,21.9965823116423,22.5094581393118,0.0,22.5382230847216,22
59.5,20.919548588771,21.9965823116423,22.5094581393118,0.0,22.5265180282586,22
60.0,20.919548588771,21.9696142935356,22.4824406629627,0.0,22.515173348761,22
60.5,20.919548588771,21.9696142935356,22.4824406629627,0.0,22.5034413111367,22
61.0,20.8926617887761,21.9696142935356,22.4824406629627,0.0,22.4920713251307,22
61.5,20.8926617887761,21.9426486839372,22.4554259650463,0.0,22.4810509970538,22
62.0,20.8926617887761,21.9426486839372,22.4554259650463,0.0,22.4696330157115,22
62.5,20.8657766224002,21.9426486839372,22.4284140260491,0.0,22.4585670688708,22
63.0,20.8657766224002,21.9156854634213,22.4284140260491,0.0,22.4478410971245,22
63.5,20.8657766224002,21.9156854634213,22.4284140260491,0.0,22.4367081773153,22
64.0,20.8388930703049,21.9156854634213,22.4014048264622,0.0,22.4259182416658,22
64.5,20.8388930703049,21.8887246125657,22.4014048264622,0.0,22.415459532109,22
65.0,20.8388930703049,21.8887246125657,22.4014048264622,0.0,22.4045854811871,22
65.5,20.8388930703049,21.8887246125657,22.3743983467828,0.0,22.3940462354126,22
66.0,20.8388930703049,21.8617661119521,22.3743983467828,0.0,22.3838308305822,22
66.5,20.8120111131523,21.8617661119521,22.3743983467828,0.0,22.3731935142893,22
67.0,20.8120111131523,21.8617661119521,22.3473945675127,0.0,22.3628840489707,22
67.5,20.8120111131523,21.8617661119521,22.3473945675127,0.0,22.3528911796383,22
68.0,20.8120111131523,21.8348099421657,22.3473945675127,0.0,22.3432045524876,22
68.5,20.7851307316049,21.8348099421657,22.3203934691591,0.0,22.3330790682398,22
69.0,20.7851307316049,21.8348099421657,22.3203934691591,0.0,22.3232649930579,22
69.5,20.7851307316049,21.8348099421657,22.3203934691591,0.0,22.313751622084,22
70.0,20.7851307316049,21.8078560837953,22.2933950322341,0.0,22.3045291328543,22
70.5,20.7851307316049,21.8078560837953,22.2933950322341,0.0,22.2948530023492,22
71.0,20.7851307316049,21.8078560837953,22.2933950322341,0.0,22.2854744494128,22
71.5,20.7851307316049,21.8078560837953,22.2933950322341,0.0,22.2763837366009,22
72.0,20.7582519063255,21.7809045174332,22.2663992372551,0.0,22.2675714549857,22
72.5,20.7582519063255,21.7809045174332,22.2663992372551,0.0,22.2582930215804,22
73.0,20.7582519063255,21.7809045174332,22.2663992372551,0.0,22.2492994883482,22
73.5,20.7582519063255,21.7809045174332,22.2394060647441,0.0,22.2405815402821,22
74.0,20.7582519063255,21.7809045174332,22.2394060647441,0.0,22.2321301765175,22
74.5,20.7582519063255,21.7539552236748,22.2394060647441,0.0,22.2239366995857,22
75.0,20.7582519063255,21.7539552236748,22.2394060647441,0.0,22.2152577977975,22
75.5,20.7582519063255,21.7539552236748,22.2124154952277,0.0,22.2068456112462,22
76.0,20.7582519063255,21.7539552236748,22.2124154952277,0.0,22.1986914170882,22
76.5,20.7582519063255,21.7539552236748,22.2124154952277,0.0,22.1907867866442,22
77.0,20.7313746179772,21.7270081831194,22.2124154952277,0.0,22.1831235753375,22
77.5,20.7313746179772,21.7270081831194,22.1854275092376,0.0,22.1749585450929,22
78.0,20.7313746179772,21.7270081831194,22.1854275092376,0.0,22.1670438002716,22
78.5,20.7313746179772,21.7270081831194,22.1854275092376,0.0,22.1593711660633,22
79.0,20.7313746179772,21.7270081831194,22.1854275092376,0.0,22.151932743173,22
79.5,20.7313746179772,21.7270081831194,22.1584420873099,0.0,22.1447208984006,22
80.0,20.7313746179772,21.7000633763691,22.1584420873099,0.0,22.137728255544,22
80.5,20.7313746179772,21.7000633763691,22.1584420873099,0.0,22.1302129017357,22
81.0,20.7313746179772,21.7000633763691,22.1584420873099,0.0,22.1229280836807,22
81.5,20.7313746179772,21.7000633763691,22.1314592099854,0.0,22.1158662700917,22
82.0,20.7313746179772,21.7000633763691,22.1314592099854,0.0,22.1090201834908,22
82.5,20.7313746179772,21.7000633763691,22.1314592099854,0.0,22.1023827915326,22
83.0,20.7313746179772,21.7000633763691,22.1314592099854,0.0,22.0959472986262,22
83.5,20.7313746179772,21.673120784029,22.1314592099854,0.0,22.0897071378447,22
84.0,20.7313746179772,21.673120784029,22.1044788578092,0.0,22.0829212386209,22
84.5,20.7313746179772,21.673120784029,22.1044788578092,0.0,22.0763435406782,22
85.0,20.7313746179772,21.673120784029,22.1044788578092,0.0,22.0699672427717,22
85.5,20.7313746179772,21.673120784029,22.1044788578092,0.0,22.0637857728195,22
86.0,20.7313746179772,21.673120784029,22.1044788578092,0.0,22.0577927800706,22
86.5,20.7313746179772,21.673120784029,22.0775010113308,0.0,22.0519821275416,22
87.0,20.7313746179772,21.673120784029,22.0775010113308,0.0,22.0463478847142,22
87.5,20.7313746179772,21.673120784029,22.0775010113308,0.0,22.0408843204833,22
88.0,20.7313746179772,21.6461803867076,22.0775010113308,0.0,22.0355858963479,22
88.5,20.7313746179772,21.6461803867076,22.0775010113308,0.0,22.0297125952011,22
89.0,20.7582519063255,21.6461803867076,22.0505256511042,0.0,22.0240192548159,22
89.5,20.7582519063255,21.6461803867076,22.0505256511042,0.0,22.0185005236059,22
90.0,20.7582519063255,21.6461803867076,22.0505256511042,0.0,22.0131512141253,22
90.5,20.7582519063255,21.6461803867076,22.0505256511042,0.0,22.0079657924637,22
91.0,20.7582519063255,21.6461803867076,22.0505256511042,0.0,22.0029389110896,22
91.5,20.7582519063255,21.6461803867076,22.0505256511042,0.0,21.9980654024844,22
92.0,20.7582519063255,21.6461803867076,22.0235527576872,0.0,21.9933402729947,22
92.5,20.7582519063255,21.6461803867076,22.0235527576872,0.0,21.9887586968964,22
93.0,20.7582519063255,21.6461803867076,22.0235527576872,0.0,21.9843160106622,22
93.5,20.7582519063255,21.6461803867076,22.0235527576872,0.0,21.9800077074263,22
94.0,20.7582519063255,21.6461803867076,22.0235527576872,0.0,21.9758294316399,22
94.5,20.7851307316049,21.6461803867076,22.0235527576872,0.0,21.9717769739089,22
95.0,20.7851307316049,21.6461803867076,22.0235527576872,0.0,21.9678467881318,22
95.5,20.7851307316049,21.6461803867076,21.9965823116423,0.0,21.9640354309067,22
96.0,20.7851307316049,21.6461803867076,21.9965823116423,0.0,21.9603390530074,22
96.5,20.7851307316049,21.6461803867076,21.9965823116423,0.0,21.9567539342948,22
97.0,20.7851307316049,21.6461803867076,21.9965823116423,0.0,21.953276479318,22
97.5,20.7851307316049,21.6461803867076,21.9965823116423,0.0,21.9499032130654,22
98.0,20.7851307316049,21.6192421650163,21.9965823116423,0.0,21.9466307768627,22
98.5,20.7851307316049,21.6192421650163,21.9965823116423,0.0,21.9427213191047,22
99.0,20.8120111131523,21.6192421650163,21.9965823116423,0.0,21.9389316512299,22
99.5,20.8120111131523,21.6192421650163,21.9965823116423,0.0,21.9352583881302,22
100.0,20.8120111131523,21.6192421650163,21.9696142935356,0.0,21.9316982424897,22
100.5,20.8120111131523,21.6192421650163,21.9696142935356,0.0,21.9282475163924,22
101.0,20.8120111131523,21.6192421650163,21.9696142935356,0.0,21.9249026364216,22
101.5,20.8120111131523,21.6192421650163,21.9696142935356,0.0,21.9216601494112,22
102.0,20.8120111131523,21.6192421650163,21.9696142935356,0.0,21.9185167183421,22
102.5,20.8388930703049,21.6192421650163,21.9696142935356,0.0,21.9154691183811,22
103.0,20.8388930703049,21.6192421650163,21.9696142935356,0.0,21.9125147552358,22
103.5,20.8388930703049,21.6192421650163,21.9696142935356,0.0,21.9096511056162,22
104.0,20.8388930703049,21.6192421650163,21.9696142935356,0.0,21.9068752097313,22
104.5,20.8388930703049,21.6192421650163,21.9696142935356,0.0,21.9041842073062,22
105.0,20.8388930703049,21.6192421650163,21.9696142935356,0.0,21.9015753341894,22
105.5,20.8388930703049,21.6192421650163,21.9426486839372,0.0,21.8990459190766,22
106.0,20.8657766224002,21.6192421650163,21.9426486839372,0.0,21.8965933803462,22
106.5,20.8657766224002,21.6192421650163,21.9426486839372,0.0,21.8942157452172,22
107.0,20.8657766224002,21.6192421650163,21.9426486839372,0.0,21.8919110909211,22
107.5,20.8657766224002,21.6461803867076,21.9426486839372,0.0,21.889677037887,22
108.0,20.8657766224002,21.6461803867076,21.9426486839372,0.0,21.8882458917901,22
108.5,20.8657766224002,21.6461803867076,21.9426486839372,0.0,21.8868554810292,22
109.0,20.8926617887761,21.6461803867076,21.9426486839372,0.0,21.8855045321437,22
109.5,20.8926617887761,21.6461803867076,21.9426486839372,0.0,21.8841923358,22
110.0,20.8926617887761,21.6461803867076,21.9426486839372,0.0,21.8829181894692,22
110.5,20.8926617887761,21.6461803867076,21.9426486839372,0.0,21.8816808920679,22
111.0,20.8926617887761,21.6461803867076,21.9426486839372,0.0,21.8804792821682,22
111.5,20.8926617887761,21.6461803867076,21.9426486839372,0.0,21.8793122366596,22
112.0,20.8926617887761,21.6461803867076,21.9426486839372,0.0,21.878178669457,22
112.5,20.919548588771,21.6461803867076,21.9426486839372,0.0,21.8770775302525,22
113.0,20.919548588771,21.6461803867076,21.9426486839372,0.0,21.8760083255853,22
113.5,20.919548588771,21.6461803867076,21.9426486839372,0.0,21.8749705617331,22
114.0,20.919548588771,21.6461803867076,21.9426486839372,0.0,21.8739632395606,22
114.5,20.919548588771,21.6461803867076,21.9426486839372,0.0,21.8729853929929,22
115.0,20.919548588771,21.6461803867076,21.9156854634213,0.0,21.8720360879002,22
115.5,20.946437041724,21.6461803867076,21.9156854634213,0.0,21.8711144210204,22
116.0,20.946437041724,21.6461803867076,21.9156854634213,0.0,21.8702200412269,22
116.5,20.946437041724,21.6461803867076,21.9156854634213,0.0,21.8693525925443,22
117.0,20.946437041724,21.6461803867076,21.9156854634213,0.0,21.8685112091206,22
117.5,20.946437041724,21.6461803867076,21.9156854634213,0.0,21.8676950538822,22
118.0,20.946437041724,21.6461803867076,21.9156854634213,0.0,21.8669033175621,22
118.5,20.946437041724,21.6461803867076,21.9156854634213,0.0,21.8661352177615,22
119.0,20.9733271669747,21.6461803867076,21.9156854634213,0.0,21.865389998043,22
119.5,20.9733271669747,21.6461803867076,21.9156854634213,0.0,21.8646674493951,22
120.0,20.9733271669747,21.6461803867076,21.9156854634213,0.0,21.8639673533736,22
120.5,20.9733271669747,21.6461803867076,21.9156854634213,0.0,21.8632889771949,22
121.0,20.9733271669747,21.6461803867076,21.9156854634213,0.0,21.8626316125739,22
121.5,20.9733271669747,21.673120784029,21.9156854634213,0.0,21.8619945748952,22
122.0,21.0002189838634,21.673120784029,21.9156854634213,0.0,21.8621118670483,22
122.5,21.0002189838634,21.673120784029,21.9156854634213,0.0,21.8622233611929,22
123.0,21.0002189838634,21.673120784029,21.9156854634213,0.0,21.862329802164,22
123.5,21.0002189838634,21.673120784029,21.9156854634213,0.0,21.8624313874622,22
124.0,21.0002189838634,21.673120784029,21.9156854634213,0.0,21.862528307259,22
124.5,21.0002189838634,21.673120784029,21.9156854634213,0.0,21.8626207446624,22
125.0,21.0271125117314,21.673120784029,21.9156854634213,0.0,21.8627088759741,22
125.5,21.0271125117314,21.673120784029,21.9156854634213,0.0,21.8627933933431,22
126.0,21.0271125117314,21.673120784029,21.9156854634213,0.0,21.8628749489211,22
126.5,21.0271125117314,21.673120784029,21.9156854634213,0.0,21.8629536509398,22
127.0,21.0271125117314,21.673120784029,21.9156854634213,0.0,21.8630296036277,22
127.5,21.0271125117314,21.673120784029,21.9156854634213,0.0,21.8631029073582,22
128.0,21.0540077699206,21.673120784029,21.9156854634213,0.0,21.8631736587922,22
128.5,21.0540077699206,21.673120784029,21.9156854634213,0.0,21.8632424734557,22
129.0,21.0540077699206,21.673120784029,21.9156854634213,0.0,21.863309929753,22
129.5,21.0540077699206,21.673120784029,21.9156854634213,0.0,21.8633760649094,22
130.0,21.0540077699206,21.673120784029,21.9156854634213,0.0,21.8634409148235,22
130.5,21.0540077699206,21.7000633763691,21.9156854634213,0.0,21.8635045141201,22
131.0,21.0809047777744,21.7000633763691,21.9156854634213,0.0,21.8643016206933,22
131.5,21.0809047777744,21.7000633763691,21.9156854634213,0.0,21.8650727167556,22
132.0,21.0809047777744,21.7000633763691,21.9156854634213,0.0,21.8658191967039,22
132.5,21.0809047777744,21.7000633763691,21.9156854634213,0.0,21.8665418857817,22
133.0,21.0809047777744,21.7000633763691,21.9156854634213,0.0,21.8672415809284,22
133.5,21.0809047777744,21.7000633763691,21.9156854634213,0.0,21.8679190517592,22
134.0,21.1078035546369,21.7000633763691,21.9156854634213,0.0,21.8685750415117,22
134.5,21.1078035546369,21.7000633763691,21.9156854634213,0.0,21.8692107904682,22
135.0,21.1078035546369,21.7000633763691,21.9156854634213,0.0,21.869827480645,22
135.5,21.1078035546369,21.7000633763691,21.9156854634213,0.0,21.870425732393,22
136.0,21.1078035546369,21.7000633763691,21.9156854634213,0.0,21.8710061450191,22
136.5,21.1078035546369,21.7000633763691,21.9156854634213,0.0,21.8715692975143,22
137.0,21.1078035546369,21.7000633763691,21.9156854634213,0.0,21.8721157492545,22
137.5,21.1347041198531,21.7000633763691,21.9156854634213,0.0,21.8726460406789,22
138.0,21.1347041198531,21.7000633763691,21.9156854634213,0.0,21.8731612164873,22
138.5,21.1347041198531,21.7270081831194,21.9156854634213,0.0,21.8736622700417,22
139.0,21.1347041198531,21.7270081831194,21.9156854634213,0.0,21.8748844245716,22
139.5,21.1347041198531,21.7270081831194,21.9156854634213,0.0,21.8760679688797,22
140.0,21.1347041198531,21.7270081831194,21.9426486839372,0.0,21.8772141872185,22
140.5,21.1347041198531,21.7270081831194,21.9426486839372,0.0,21.8783243200652,22
141.0,21.1616064927699,21.7270081831194,21.9426486839372,0.0,21.8793995656306,22
141.5,21.1616064927699,21.7270081831194,21.9426486839372,0.0,21.8804416038939,22
142.0,21.1616064927699,21.7270081831194,21.9426486839372,0.0,21.8814520417418,22
142.5,21.1616064927699,21.7270081831194,21.9426486839372,0.0,21.8824319100076,22
143.0,21.1616064927699,21.7270081831194,21.9426486839372,0.0,21.8833822046542,22
143.5,21.1616064927699,21.7270081831194,21.9426486839372,0.0,21.8843038879731,22
144.0,21.1616064927699,21.7270081831194,21.9426486839372,0.0,21.885197889742,22
144.5,21.1885106927351,21.7270081831194,21.9426486839372,0.0,21.8860651083426,22
145.0,21.1885106927351,21.7270081831194,21.9426486839372,0.0,21.8869069344538,22
145.5,21.1885106927351,21.7270081831194,21.9426486839372,0.0,21.8877246957885,22
146.0,21.1885106927351,21.7270081831194,21.9426486839372,0.0,21.8885191537471,22
146.5,21.1885106927351,21.7539552236748,21.9426486839372,0.0,21.8892910442973,22
147.0,21.1885106927351,21.7539552236748,21.9426486839372,0.0,21.8907759246415,22
147.5,21.1885106927351,21.7539552236748,21.9426486839372,0.0,21.8922142844903,22
148.0,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.8936076632727,22
148.5,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.8949580707681,22
149.0,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.8962674325625,22
149.5,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.8975370873967,22
150.0,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.8987683287888,22
150.5,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.899962406586,22
151.0,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.9011205284638,22
151.5,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.9022438613725,22
152.0,21.2154167390978,21.7539552236748,21.9426486839372,0.0,21.9033335329342,22
152.5,21.242324651209,21.7539552236748,21.9426486839372,0.0,21.9043906327913,22
153.0,21.242324651209,21.7539552236748,21.9426486839372,0.0,21.905416736595,22
153.5,21.242324651209,21.7539552236748,21.9426486839372,0.0,21.9064133508808,22
154.0,21.242324651209,21.7539552236748,21.9426486839372,0.0,21.9073814098606,22
154.5,21.242324651209,21.7539552236748,21.9426486839372,0.0,21.9083218165778,22
155.0,21.242324651209,21.7539552236748,21.9426486839372,0.0,21.909235443973,22
155.5,21.242324651209,21.7809045174332,21.9426486839372,0.0,21.9101231359128,22
156.0,21.242324651209,21.7809045174332,21.9696142935356,0.0,21.9117206154239,22
156.5,21.242324651209,21.7809045174332,21.9696142935356,0.0,21.9132684096296,22
157.0,21.242324651209,21.7809045174332,21.9696142935356,0.0,21.9147681557211,22
157.5,21.242324651209,21.7809045174332,21.9696142935356,0.0,21.9162214354095,22
158.0,21.242324651209,21.7809045174332,21.9696142935356,0.0,21.9176297768297,22
158.5,21.242324651209,21.7809045174332,21.9696142935356,0.0,21.918994656379,22
159.0,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9203175004919,22
159.5,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9216002100766,22
160.0,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9228446057498,22
160.5,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9240519249766,22
161.0,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9252233636348,22
161.5,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9263600774382,22
162.0,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.927463183311,22
162.5,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.928533760715,22
163.0,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9295728529309,22
163.5,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9305814682952,22
164.0,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9315605813943,22
164.5,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9325111342186,22
165.0,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9334340372748,22
165.5,21.2692344484209,21.7809045174332,21.9696142935356,0.0,21.9343301706617,22
166.0,21.2961461500876,21.7809045174332,21.9696142935356,0.0,21.9352003851081,22
166.5,21.2961461500876,21.7809045174332,21.9696142935356,0.0,21.9360460257344,22
