Time,T1Mesure,T2Mesure,T3Mesure,TECEntr_e_SortieAmpli,T1Vmesure_0_5V_,T2Vmesure_0_5V_,T3Vmesure_0_5V_,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWM_DACSortie,TECSortie,T1R_sistance,T2R_sistance,T3R_sistance
5,23.4841028396258,23.4841028396258,23.4841028396258,-0.00206745459902464,2.41904115417474,2.41783079039444,2.41764173246725,0,0,23.4991467098576,2.49353920437805,0,22,0,0,0,0,-0.00652571369636138,10687.167924188,10684.0290915878,10683.538894265
5.5,23.4841028396258,23.4841028396258,23.4841028396258,-0.00239052973608366,2.41913905771138,2.41786971965695,2.41765723114586,0,0,23.4987411157014,2.49252959457474,0,22,0,0,0,5,-0.00754546805897448,10687.4218587685,10684.1300318972,10683.5790790146
6,23.4841028396258,23.4841028396258,23.4841028396258,-0.00297986306059656,2.41923638477426,2.41790990548451,2.4176735271293,-0.599339569158282,0,23.4983489228957,2.49068792793564,-0.599339569158282,22,0,0,0,5,-0.00940563976446697,10687.6743043155,10684.2342314076,10683.6213311731
6.5,23.4569722912994,23.4841028396258,23.4841028396258,-0.185841857111401,2.4254077260602,2.41805995782398,2.41772440795874,-0.599339569158282,0,23.4979696772939,1.91924419652687,-0.599339569158282,22,0,0,0,5,-0.586591237786426,10703.6940320702,10684.6233176638,10683.7532558881
7,23.4027216305216,23.4841028396258,23.4841028396258,-0.186106392066964,2.43168088345959,2.41842870284462,2.41784553646468,-0.599339569158282,0,23.4976024133062,1.91841752479074,-0.599339569158282,22,0,0,0,5,-0.587426215920165,10720.0035042276,10685.5795370177,10684.067326794
7.5,23.3756014785528,23.4841028396258,23.4841028396258,-0.185943896325134,2.43791760588673,2.41900194824046,2.41803509895809,-0.599339569158282,0,23.4972451605292,1.91892532398396,-0.599339569158282,22,0,0,0,0,-0.586913314360652,10736.2437420616,10687.0662366323,10684.5588575234
8,23.3484847525332,23.4841028396258,23.4841028396258,-0.18548779642357,2.44411808723833,2.4197663026774,2.41829130135065,-0.606849502890415,0,23.4968960467669,1.92035063617634,-0.598758418706778,22,0,0,0,0,-0.585473680631357,10752.414865471,10689.0489059139,10685.2232209431
8.5,23.3213714327248,23.4841028396258,23.4841028396258,-0.184932445775771,2.45028252312531,2.42070919379762,2.41861239012949,-0.606849502890415,0,23.4965538041029,1.92208610695071,-0.598758418706778,22,0,0,0,0,-0.583720771846645,10768.5170026849,10691.4952075316,10686.0559027771
9,23.2671549328306,23.4841028396258,23.4841028396258,-0.184439629777256,2.45641111079479,2.42181881813295,2.41899665145022,-0.606849502890415,0,23.4962172222126,1.92362615694607,-0.598758418706778,22,0,0,0,0,-0.582165247428931,10784.5502900856,10694.3748343823,10687.0524985425
9.5,23.2400517133091,23.4569722912994,23.4841028396258,-0.184142055480214,2.46250404874359,2.42308409410632,2.41944241025071,-0.606849502890415,0,23.4958846196598,1.92455607662433,-0.598758418706778,22,0,0,0,0,-0.581225983917749,10800.5148712198,10697.6593767145,10688.208710582
10,23.2129518211275,23.4569722912994,23.4841028396258,-0.184146190063335,2.46856153643401,2.42449461792835,2.41994802938507,-0.61429522879201,0,23.4948145523152,1.92454315605208,-0.597925820926071,22,0,0,0,0,-0.581239034315911,10816.4108960696,10701.3221986074,10689.5203451919
10.5,23.1858552365878,23.4569722912994,23.4841028396258,-0.190816106089032,2.47479423032594,2.42604439741058,2.42051308289253,-0.61429522879201,0,23.4937713944732,1.90369966847178,-0.597925820926071,22,0,0,0,5,-0.602291957259421,10832.7920761572,10705.3481319917,10690.9863562544
11,23.1316719116797,23.4298452281856,23.4841028396258,-0.191440400918554,2.4809946914285,2.42772799226621,2.4211372293619,-0.61429522879201,0,23.4927533124573,1.90174874712952,-0.597925820926071,22,0,0,0,5,-0.604262481459325,10849.1141421515,10709.7234586488,10692.6059233894
11.5,23.1045851319534,23.4298452281856,23.4841028396258,-0.19202959391228,2.48715908095948,2.42953630737435,2.42181887851208,-0.61429522879201,0,23.4910182674478,1.89990751902412,-0.597925820926071,22,0,0,0,5,-0.606122210224722,10865.3666265229,10714.4249684743,10694.3749910962
12,23.0775015811526,23.4298452281856,23.4569722912994,-0.192359396190876,2.49328759494706,2.43146080244989,2.42255647554262,-0.620546158739683,0,23.4893293594845,1.89887688690351,-0.595731743793782,22,0,0,0,5,-0.607163198136882,10881.5496618792,10719.4308845444,10696.2895997724
12.5,23.050421239617,23.4027216305216,23.4569722912994,-0.192269837418953,2.49938042594355,2.43349345999007,2.42334850091115,-0.620546158739683,0,23.4876841439844,1.89915675806577,-0.595731743793782,22,0,0,0,0,-0.606880514829183,10897.6633755455,10724.7207762507,10698.3458846463
13,22.9962701057361,23.4027216305216,23.4569722912994,-0.191852996730898,2.50543776493146,2.43562675340733,2.42419346954736,-0.620546158739683,0,23.4853406123632,1.90045938521594,-0.595731743793782,22,0,0,0,0,-0.605564798881407,10913.7078945378,10730.2754737171,10700.5400732804
13.5,22.9691992741061,23.3756014785528,23.4569722912994,-0.191306199540664,2.51145980430208,2.43785361711546,2.4250899300849,-0.620546158739683,0,23.4830611624474,1.90216812643542,-0.595731743793782,22,0,0,0,0,-0.603838888230153,10929.6833534306,10736.0769879649,10702.8684831519
14,22.9421315731717,23.3756014785528,23.4569722912994,-0.190795048376451,2.51744673814566,2.44016741844795,2.42603646411069,-0.625433051084298,0,23.4801026899607,1.90376547382359,-0.592041075984287,22,0,0,0,0,-0.602225490695431,10945.5898951497,10742.108436405,10705.3275193066
14.5,22.9150669833081,23.3484847525332,23.4298452281856,-0.19045579110775,2.52339876183284,2.44256193129535,2.42703168543119,-0.625433051084298,0,23.4772273970349,1.90482565278828,-0.592041075984287,22,0,0,0,0,-0.601154659052502,10961.4276698827,10748.353973271,10707.9136720851
15,22.8609470583286,23.3484847525332,23.4298452281856,-0.190398230890328,2.52931607172009,2.44503131135497,2.42807423935538,-0.625433051084298,0,23.473692161536,1.90500552846772,-0.592041075984287,22,0,0,0,0,-0.600972975982233,10977.1968343105,10754.7987246378,10710.6235149164
15.5,22.8338916839971,23.3213714327248,23.4298452281856,-0.190710033370656,2.53519886407465,2.44757007289399,2.42916280199398,-0.625433051084298,0,23.4702579308916,1.9040311457167,-0.592041075984287,22,0,0,0,5,-0.601957149331138,10992.8975487462,10761.4287276998,10713.4537021799
16,22.8068393423052,23.3213714327248,23.4298452281856,-0.191310377001066,2.5410473339588,2.45017306693201,2.43029607957451,-0.62853929047033,0,23.4661805733734,1.90215507187167,-0.586472229349354,22,0,0,0,5,-0.603852073966165,11008.5299741396,10768.2308740089,10716.4009671292
16.5,22.7797900136615,23.2942614993979,23.4298452281856,-0.191925965434625,2.54686167462483,2.4528354607556,2.43147280777165,-0.62853929047033,0,23.4622209254037,1.9002313580168,-0.586472229349354,22,0,0,0,5,-0.60579511729785,11024.0942704221,10775.192856392,10719.4621198788
17,22.7527436784814,23.2942614993979,23.4027216305216,-0.192323501768291,2.55264207404489,2.45555271868361,2.43269175105303,-0.62853929047033,0,23.4576349170381,1.89898905697409,-0.586472229349354,22,0,0,0,5,-0.607049900981435,11039.5905871518,10782.3031192975,10722.6340454505
17.5,22.7257003171863,23.2671549328306,23.4027216305216,-0.192320768727998,2.55838871648739,2.45832058400547,2.43395170203965,-0.62853929047033,0,23.4531827349686,1.89899759772501,-0.586472229349354,22,0,0,0,0,-0.607041274413052,11055.0190676348,10789.550812331,10725.9137018769
18,22.6716224379688,23.2400517133091,23.4027216305216,-0.191952614758663,2.56410178412616,2.46113506202084,2.43525148088062,-0.630048243167641,0,23.4481198658128,1.90014807887918,-0.579247946325121,22,0,0,0,0,-0.605879233224243,11070.3798531734,10796.9257467631,10729.29811836
18.5,22.6445878809208,23.2400517133091,23.3756014785528,-0.197685389181736,2.5699919632134,2.4639961693735,2.4365911050524,-0.630048243167641,0,23.4424662542198,1.88223315880707,-0.579247946325121,22,0,0,0,0,-0.623974162413232,11086.2403238832,10804.4282317496,10732.7874425691
19,22.6175562195061,23.2129518211275,23.3756014785528,-0.197160102538619,2.57585212785593,2.46690413567966,2.43797067509135,-0.630048243167641,0,23.4369801961053,1.88387467956682,-0.579247946325121,22,0,0,0,0,-0.622316147652897,11102.0436878828,10812.0591405267,10736.3820419116
19.5,22.5905274341769,23.2129518211275,23.3756014785528,-0.196783024140337,2.58167804627318,2.46985517442573,2.4393890284135,-0.630048243167641,0,23.4309162410339,1.88505304956145,-0.579247946325121,22,0,0,0,0,-0.621125937396561,11117.7781969291,10819.808802427,10740.078994473
20,22.5635015053912,23.1858552365878,23.3756014785528,-0.196671264893232,2.58746991140314,2.47284573057035,2.4408450283412,-0.629568999308761,0,23.4250326943232,1.88540229720865,-0.570013077729273,22,0,0,0,0,-0.620773180508997,11133.4440120811,10827.6681302091,10743.8754447086
20.5,22.5094581393118,23.1587619399994,23.3484847525332,-0.19061566331299,2.59301697854262,2.47586869007292,2.44233638980164,-0.629568999308761,0,23.4185837712979,1.90432605214691,-0.570013077729273,22,0,0,0,5,-0.601659279681121,11148.4695039978,10835.6186483691,10747.7655396372
21,22.4824406629627,23.1587619399994,23.3484847525332,-0.19118080841703,2.59852753240475,2.47891718804317,2.44386080401051,-0.629568999308761,0,23.411587914838,1.90255997369678,-0.570013077729273,22,0,0,0,5,-0.603443103687513,11163.4172615622,10843.6424832211,10751.7433581373
21.5,22.4554259650463,23.1316719116797,23.3484847525332,-0.191813477501898,2.60400584020343,2.48198877499067,2.44541727229204,-0.629568999308761,0,23.4048017010623,1.90058288280657,-0.570013077729273,22,0,0,0,5,-0.605440060386992,11178.2985092506,10851.7333424869,10755.8063928185
22,22.4284140260491,23.1316719116797,23.3213714327248,-0.192271152046655,2.60945208179002,2.48508115543281,2.44700481944728,-0.627285431154531,0,23.3974785574919,1.8991526498542,-0.558991422996748,22,0,0,0,5,-0.606884664320061,11193.1134113341,10859.8853214945,10759.952195709
22.5,22.4014048264622,23.1045851319534,23.3213714327248,-0.192356924866171,2.61486643313384,2.48819217673639,2.4486224926584,-0.627285431154531,0,23.3903751673146,1.89888460979321,-0.558991422996748,22,0,0,0,0,-0.607155397647584,11207.8621249766,10868.0928749188,10764.178375311
23,22.3743983467828,23.0775015811526,23.3213714327248,-0.192045664253415,2.62024906767307,2.49131982044065,2.45026936099327,-0.627285431154531,0,23.3827447152417,1.89985729920808,-0.558991422996748,22,0,0,0,0,-0.60617293464948,11222.5448038394,10876.3507950038,10768.4825952298
23.5,22.3473945675127,23.0775015811526,23.2942614993979,-0.191529222194517,2.62560015921971,2.49446219410773,2.45194451492109,-0.627285431154531,0,23.3746049041742,1.90147118064213,-0.558991422996748,22,0,0,0,0,-0.604542836934773,11237.1616059638,10884.6541911289,10772.8625728416
24,22.3203934691591,23.050421239617,23.2942614993979,-0.190985890566165,2.630919883471,2.49761752366773,2.45364706583892,-0.623662634500297,0,23.3667113150471,1.90316909198074,-0.546684526018822,22,0,0,0,0,-0.602827864983042,11251.7126979062,10892.9984706312,10777.3160779978
24.5,22.2933950322341,23.0233440876934,23.2942614993979,-0.190563276745256,2.636208417565,2.50078414622884,2.45537614560858,-0.623662634500297,0,23.3583164201964,1.90448976017107,-0.546684526018822,22,0,0,0,0,-0.601493926718727,11266.1982535452,10901.3793208071,10781.8409317638
25,22.2663992372551,23.0233440876934,23.2671549328306,-0.190381450465075,2.6414659397548,2.50396050332374,2.45713090610422,-0.623662634500297,0,23.3494370577277,1.90505796729664,-0.546684526018822,22,0,0,0,0,-0.600920010247962,11280.618453204,10909.7926920146,10786.4350051937
25.5,22.2124154952277,22.9962701057361,23.2671549328306,-0.190535498526432,2.646692629162,2.50714513456606,2.45891051876963,-0.623662634500297,0,23.3408277998382,1.9045765671049,-0.546684526018822,22,0,0,0,5,-0.60140624754883,11294.9734829834,10918.2347818113,10791.0962181363
26,22.1854275092376,22.9691992741061,23.2671549328306,-0.191053782582857,2.65188866267909,2.51033667169201,2.46071417418583,-0.618275023387149,0,23.3317399682121,1.90295692942857,-0.532695987284856,22,0,0,0,5,-0.603042159344531,11309.2635262416,10926.7020200605,10795.8225380756
26.5,22.1584420873099,22.9691992741061,23.2400517133091,-0.19169384922114,2.65705421802824,2.51353383296267,2.46254108164768,-0.618275023387149,0,23.3221891309206,1.90095672118394,-0.532695987284856,22,0,0,0,5,-0.605062465681605,11323.4887719716,10935.1910549435,10800.6119789994
27,22.1314592099854,22.9421315731717,23.2400517133091,-0.192203737765056,2.66218946721254,2.51673541790688,2.46439046875056,-0.618275023387149,0,23.3129289852176,1.8993633194842,-0.532695987284856,22,0,0,0,5,-0.606671877881623,11337.6493967352,10943.6987398261,10805.4626003009
27.5,22.1044788578092,22.9150669833081,23.2129518211275,-0.192376488890579,2.66729457820203,2.51994030238253,2.46626158098587,-0.618275023387149,0,23.3032108754502,1.89882347221694,-0.532695987284856,22,0,0,0,0,-0.607217149534223,11351.7455692055,10952.2221209217,10810.3725057077
28,22.0775010113308,22.9150669833081,23.2129518211275,-0.192130616395809,2.67236971610799,2.5231474339375,2.46815368134556,-0.611282945717299,0,23.2930502029527,1.8995918237631,-0.51722008118107,22,0,0,0,0,-0.60644107759173,11365.7774533322,10960.7584257048,10815.3398422398
28.5,22.0505256511042,22.8880054848975,23.2129518211275,-0.191639903314934,2.67741504572969,2.52635582745189,2.47006604993554,-0.611282945717299,0,23.2831998114585,1.90112530214083,-0.51722008118107,22,0,0,0,0,-0.604892190823257,11379.7452153347,10969.305052025,10820.3627991951
29,22.0235527576872,22.8609470583286,23.1858552365878,-0.191089208174558,2.68243073378427,2.52956456104467,2.47199798359765,-0.611282945717299,0,23.2729105602787,1.90284622445451,-0.51722008118107,22,0,0,0,0,-0.603153976682176,11393.6490298724,10977.8595578829,10825.4396071608
29.5,21.9965823116423,22.8609470583286,23.1858552365878,-0.190632004546965,2.68741694852366,2.53277277222849,2.47394879554,-0.611282945717299,0,23.2621972119199,1.90427498579073,-0.51722008118107,22,0,0,0,0,-0.601710859152041,11407.4890790045,10986.4196518228,10830.5685370517
30,21.9696142935356,22.8338916839971,23.1587619399994,-0.190393646372222,2.69237385939291,2.5359796542977,2.47591781497551,-0.603123449550765,0,23.2518118260146,1.90501985508681,-0.500724730405835,22,0,0,0,0,-0.600958505409282,11421.2655512572,10994.9831839067,10835.7478991727
30.5,21.9426486839372,22.8068393423052,23.1587619399994,-0.184190881115679,2.69709035438232,2.539180670714,2.47790321185784,-0.603123449550765,0,23.2410048395965,1.9244034965135,-0.500724730405835,22,0,0,0,0,-0.581380097153528,11434.3903210052,11003.538024976,10840.9729494692
31,21.9156854634213,22.8068393423052,23.1587619399994,-0.184645337250946,2.70177500909142,2.54237137453159,2.47990312140309,-0.603123449550765,0,23.2297904390898,1.92298332109079,-0.500724730405835,22,0,0,0,5,-0.582814542498886,11447.4424178401,11012.0722460828,10846.238843415
31.5,21.8887246125657,22.7797900136615,23.1316719116797,-0.185283217599218,2.70643211233605,2.5455515939666,2.48191698050151,-0.603123449550765,0,23.2189199627576,1.92098994500244,-0.500724730405835,22,0,0,0,5,-0.584827948030171,11460.4335177604,11020.585328413,10851.5441571163
32,21.8617661119521,22.7797900136615,23.1316719116797,-0.185841857112067,2.71106182223936,2.54872117281887,2.48394423988077,-0.593619889952617,0,23.2076434816591,1.91924419652479,-0.483057392663638,22,0,0,0,5,-0.586591237788529,11473.3638120038,11029.0767934993,10856.8875006278
32.5,21.8348099421657,22.7527436784814,23.1045851319534,-0.186106392067621,2.71566429247067,2.55187996768356,2.48598436321606,-0.593619889952617,0,23.1967122162076,1.91841752478869,-0.483057392663638,22,0,0,0,5,-0.587426215922237,11486.2334821778,11037.5461959197,10862.2675156443
33,21.8078560837953,22.7257003171863,23.1045851319534,-0.185943896325676,2.72023967355273,2.55502784716332,2.48803682684427,-0.593619889952617,0,23.1853762872878,1.91892532398226,-0.483057392663638,22,0,0,0,0,-0.586913314362364,11499.0427038365,11045.9931213275,10867.6828747828
33.5,21.7809045174332,22.7257003171863,23.1045851319534,-0.185487796424152,2.72478811497052,2.55816469112822,2.49010111948437,-0.593619889952617,0,23.1736493275075,1.92035063617452,-0.483057392663638,22,0,0,0,0,-0.585473680633194,11511.7916523327,11054.4171846013,10873.1322808822
34,21.7809045174332,22.6986599102041,23.0775015811526,-0.184932445775683,2.72930976800113,2.56129039002055,2.492176741964,-0.583441363434055,0,23.1622818966587,1.92208610695099,-0.464912758663468,22,0,0,0,0,-0.583720771846365,11524.4805107361,11062.8180281031,10878.6144663199
34.5,21.7539552236748,22.6716224379688,23.0775015811526,-0.178169954289875,2.73359357878474,2.56440106690088,2.49426203375498,-0.583441363434055,0,23.1505243254045,1.94321889284414,-0.464912758663468,22,0,0,0,0,-0.562375643720563,11536.5157424748,11071.1851557819,10884.1250912185
35,21.7270081831194,22.6716224379688,23.050421239617,-0.177865699401253,2.7378478423383,2.56749288063198,2.49635529155547,-0.583441363434055,0,23.1383902701655,1.94416968937108,-0.464912758663468,22,0,0,0,0,-0.561415293590115,11548.4812894703,11079.5081350653,10889.6596935923
35.5,21.7000633763691,22.6445878809208,23.050421239617,-0.177864103746857,2.74207702948935,2.57056623696667,2.49845611266522,-0.583441363434055,0,23.1266296318415,1.94417467579107,-0.464912758663468,22,0,0,0,0,-0.56141025706658,11560.3894924595,11087.7879469752,10895.2172436656
36,21.673120784029,22.6175562195061,23.0233440876934,-0.178244635337525,2.74628128833472,2.57362152215708,2.50056410470318,-0.572078055023304,0,23.11449190148,1.94298551457023,-0.445796760592008,22,0,0,0,5,-0.562611366979365,11572.2405568862,11096.0255238161,10900.7967368891
36.5,21.6461803867076,22.6175562195061,23.0233440876934,-0.178868187167588,2.75046076643488,2.57665910215811,2.50267888475271,-0.572078055023304,0,23.1019897799028,1.94103691510129,-0.445796760592008,22,0,0,0,5,-0.564579545975774,11584.0346891712,11104.2217467833,10906.3971917253
37,21.6192421650163,22.5905274341769,23.0233440876934,-0.179464954734482,2.75461560832594,2.57967932384428,2.50480007915216,-0.572078055023304,0,23.0898726099922,1.93917201645474,-0.445796760592008,22,0,0,0,5,-0.566463183123918,11595.7720896615,11112.3774490034,10912.0176491383
37.5,21.6192421650163,22.5905274341769,22.9962701057361,-0.179811975646022,2.7587459537694,2.58268251615317,2.50692732329032,-0.572078055023304,0,23.0773896596304,1.93808757610618,-0.445796760592008,22,0,0,0,5,-0.567558519929104,11607.4529476199,11120.4934183951,10917.6571720972
38,21.5923060995692,22.5635015053912,22.9962701057361,-0.179743341348592,2.76285193913657,2.58566899115943,2.50906026140615,-0.559915113564415,0,23.0652907757722,1.93830205828565,-0.426116310308865,22,0,0,0,0,-0.567341882632697,11619.0774450638,11128.5704003597,10923.3148450893
38.5,21.5653721709833,22.5364784136131,22.9691992741061,-0.173072058756906,2.76672258564896,2.58863527284513,2.5111973749038,-0.559915113564415,0,23.052825853426,1.95914981638467,-0.426116310308865,22,0,0,0,0,-0.5462846462603,11630.0471309009,11136.598886552,10928.986663715
39,21.5384403598786,22.5364784136131,22.9691992741061,-0.172517873235747,2.77056588634572,2.59157788290306,2.5133370949946,-0.559915113564415,0,23.0400072243012,1.96088164613829,-0.426116310308865,22,0,0,0,0,-0.544535415081312,11640.9503368268,11144.56933433,10934.6684815984
39.5,21.5115106468774,22.5094581393118,22.9421315731717,-0.17198994586508,2.7743864900134,2.59449757620872,2.51547915301755,-0.559915113564415,0,23.0275836425727,1.96253141917163,-0.426116310308865,22,0,0,0,0,-0.542869065128537,11651.8000530761,11152.4836524318,10940.3595985394
40,21.5115106468774,22.5094581393118,22.9421315731717,-0.171630652121466,2.7781845292732,2.59739506689538,2.51762328769565,-0.546987007188591,0,23.0148042732861,1.96365421212042,-0.405921709314423,22,0,0,0,0,-0.541734990356195,11662.5964793467,11160.3436459694,10946.0593324517
40.5,21.4845830126045,22.4824406629627,22.9150669833081,-0.165274308225081,2.78174864153133,2.60026724355805,2.51976806882202,-0.546987007188591,0,23.002418399526,1.98351778679662,-0.405921709314423,22,0,0,0,0,-0.521671826481646,11672.7377346422,11168.1407375559,10951.7638898692
41,21.4576574376875,22.4554259650463,22.9150669833081,-0.165569525197877,2.78528754442532,2.60311099420991,2.52191202150583,-0.546987007188591,0,22.9896758342634,1.98259523375664,-0.405921709314423,22,0,0,0,5,-0.522603649334578,11682.8166587458,11175.8663242495,10957.4693501086
41.5,21.4307339027563,22.4554259650463,22.9150669833081,-0.166164876197498,2.78880554060572,2.60592740691988,2.52405496548289,-0.546987007188591,0,22.9765885978525,1.98073476188282,-0.405921709314423,22,0,0,0,5,-0.524482815229784,11692.8453355819,11183.5232023113,10963.1752319971
42,21.4307339027563,22.4284140260491,22.8880054848975,-0.16679135760579,2.79230275445044,2.6087175084087,2.52619672582503,-0.533628121348201,0,22.9639049163381,1.97877700748191,-0.385561966535229,22,0,0,0,5,-0.526460241146917,11702.8239677158,11191.1140108505,10968.8810675344
42.5,21.403812388443,22.4284140260491,22.8880054848975,-0.16721850276355,2.7957793053836,2.61148226588867,2.52833713222664,-0.533628121348201,0,22.9508744238008,1.9774421788639,-0.385561966535229,22,0,0,0,5,-0.527808482122871,11712.7527454088,11198.6412360681,10974.5864000274
43,21.3768928753818,22.4014048264622,22.8609470583286,-0.167260431287362,2.79923530931089,2.61422259065567,2.53047601890111,-0.533628121348201,0,22.9382458625875,1.97731115222699,-0.385561966535229,22,0,0,0,0,-0.527940825315429,11722.6318506492,11206.1072203201,10980.2907838479
43.5,21.3768928753818,22.4014048264622,22.8609470583286,-0.16691090565893,2.80267088001951,2.6169393414641,2.5326132244798,-0.533628121348201,0,22.9252684705616,1.97840341981584,-0.385561966535229,22,0,0,0,0,-0.526837582621848,11732.4614611048,11213.5141706466,10985.9937841945
44,21.3499753442095,22.3743983467828,22.8338916839971,-0.166369999931984,2.80608613205068,2.61963332769775,2.53474859191298,-0.519868361924225,0,22.9126909967241,1.98009375021255,-0.365076398689655,22,0,0,0,0,-0.525130267785315,11742.2417583172,11220.8641668013,10991.6949768604
44.5,21.3230597755646,22.3473945675127,22.8338916839971,-0.159553189310296,2.80926980398063,2.62230153251652,2.53688079461483,-0.519868361924225,0,22.8997633401081,2.00139628340533,-0.365076398689655,22,0,0,0,0,-0.503613686739017,11751.3668079817,11228.1488456378,10997.3908116494
45,21.3230597755646,22.3473945675127,22.8338916839971,-0.159137040613073,2.81243028808959,2.62494091896913,2.53900845473855,-0.519868361924225,0,22.8864973021814,2.00269674808415,-0.365076398689655,22,0,0,0,0,-0.502300154991105,11760.4329757528,11235.3597674458,11003.0775936265
45.5,21.2961461500876,22.3203934691591,22.8068393423052,-0.1589838833507,2.81557206872596,2.62755265364433,2.54113148940828,-0.519868361924225,0,22.8736411246612,2.00317536452906,-0.365076398689655,22,0,0,0,0,-0.50181672940815,11769.4529845955,11242.4999671758,11008.7550838776
46,21.2692344484209,22.3203934691591,22.8068393423052,-0.159193616263568,2.81869525934915,2.63013783692856,2.54324981895034,-0.505412218635584,0,22.8604445113205,2.00251994917635,-0.344177804528186,22,0,0,0,5,-0.502478730374327,11778.4270364269,11249.5723085358,11014.4230515931
46.5,21.2692344484209,22.2933950322341,22.7797900136615,-0.153462333969295,2.82158909905722,2.63269374350121,2.54536219816947,-0.505412218635584,0,22.8476551747031,2.02043020634595,-0.344177804528186,22,0,0,0,5,-0.484388510940683,11786.748686706,11256.5691880371,11020.0781444364
47,21.242324651209,22.2933950322341,22.7797900136615,-0.154105205219254,2.82446092985315,2.63521757235916,2.54746731699158,-0.505412218635584,0,22.8345229918094,2.01842123368983,-0.344177804528186,22,0,0,0,5,-0.486417669754055,11795.0133367186,11263.4827765608,11025.7168290946
47.5,21.2154167390978,22.2663992372551,22.7527436784814,-0.154600236071044,2.82731576387463,2.63771073063145,2.54956516472864,-0.505412218635584,0,22.8217962030066,2.01687426227799,-0.344177804528186,22,0,0,0,5,-0.487980185134644,11803.2352899121,11270.3167653604,11031.3390480533
48,21.2154167390978,22.2663992372551,22.7527436784814,-0.154752249566154,2.83015369704001,2.64017454489598,2.55165573240766,-0.490871573471352,0,22.8087242953506,2.01639922010577,-0.323489718140252,22,0,0,0,0,-0.488460000530608,11811.4147190854,11277.0746363352,11036.9447483975
48.5,21.1885106927351,22.2394060647441,22.7257003171863,-0.15448027918536,2.83297482288255,2.64261026364314,2.55373901196357,-0.490871573471352,0,22.7960555270106,2.01724912754575,-0.323489718140252,22,0,0,0,0,-0.48760155322067,11819.551791402,11283.7596678337,11042.5338796584
49,21.1885106927351,22.2394060647441,22.7257003171863,-0.15396243576707,2.8357792347992,2.64501906199496,2.55581499621671,-0.490871573471352,0,22.783040051448,2.01886738822791,-0.323489718140252,22,0,0,0,0,-0.48596703225518,11827.646674851,11290.3749467122,11048.1063937602
