Time,T1Mesure,T2Mesure,T3Mesure,TECEntr_e_SortieAmpli,T1Vmesure_0_5V_,T2Vmesure_0_5V_,T3Vmesure_0_5V_,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWM_DACSortie,TECSortie,T1R_sistance,T2R_sistance,T3R_sistance
666,27.7163393385747,27.9958164360544,27.3540182959448,-0.0038179696990278,1.66773660998239,1.6173246540304,1.73055372331671,-0.00604913337508606,0.2,27.4701505540284,2.48806884469054,-0.188060221611372,27,3.04886151727805,3.01066284965777,2.33530954989534,0,-0.0120510395580113,8906.27022770161,8797.68771304149,9043.3404202676
666.5,27.7163393385747,27.9958164360544,27.3540182959448,-0.00321651316900812,1.66822781817735,1.61764777979662,1.73086528095839,-0.00604913337508606,0.2,27.4677891423407,2.48994839634685,-0.188060221611372,27,3.05330606354341,3.01547857151879,2.34016603408451,0,-0.0101526021666572,8907.33441439954,8798.37972323923,9044.02520858442
667,27.7163393385747,27.9958164360544,27.3540182959448,-0.00260462285636308,1.66871450502286,1.61796871358299,1.7311751925207,-0.00604913337508606,0.2,27.4654973823347,2.49186055357387,-0.188060221611372,27,3.05773314599528,3.02027760111974,2.34500589308612,0,-0.00822123158382442,8908.38892389828,8799.06708950071,9044.70642776143
667.5,27.7163393385747,27.9958164360544,27.3540182959448,-0.00217054296109254,1.66919670465138,1.61828746747283,1.73148345707141,-0.00604913337508606,0.2,27.4632730434448,2.49321705324659,-0.188060221611372,27,3.06214283325366,3.02505999631934,2.3498291802365,0,-0.00685110180239248,8909.4338269068,8799.749836684,9045.38407497793
668,27.7163393385747,27.9958164360544,27.3540182959448,-0.00206745461876892,1.66967445336767,1.61860405349778,1.73179007390732,-0.0058397063855864,0.2,27.4611139696406,2.49353920431635,-0.184445587856246,27,3.06653519366891,3.02982581477578,2.35463594877903,0,-0.00652571375868222,8910.4691989039,8800.42798955075,9046.05814792014
668.5,27.6884288750039,27.9958164360544,27.3540182959448,-0.00239052975609894,1.6701477883929,1.6189184836377,1.73209504254831,-0.0058397063855864,0.2,27.4590180768864,2.49252959451219,-0.184445587856246,27,3.07091029532287,3.03457511394738,2.35942625186244,5,-0.0075454681221507,8911.49511741785,8801.10157276578,9046.72864476826
669,27.6884288750039,27.9958164360544,27.3540182959448,-0.00297986307911287,1.67061674698534,1.61923076982007,1.7323983627313,-0.0058397063855864,0.2,27.4569828085264,2.49068792787777,-0.184445587856246,27,3.07526820602981,3.03930795109329,2.36420014253928,5,-0.00940563982291188,8912.51166012052,8801.77061089572,9047.39556418343
669.5,27.6884288750039,27.9958164360544,27.3540182959448,-0.00360144607554147,1.67108136326205,1.61954092391987,1.73270003440456,-0.0058397063855864,0.2,27.4550057100273,2.48874548101393,-0.184445587856246,27,3.07960899333757,3.04402438327423,2.36895767376427,5,-0.0113676043928391,8913.51889793608,8802.43512840847,9048.05890529537
670,27.6884288750039,27.9958164360544,27.3540182959448,-0.00406171275101258,1.67154166811475,1.61984895775934,1.7330000577221,-0.00597034504546912,0.2,27.4530849499062,2.48730714765309,-0.181233979962462,27,3.0839327245286,3.04872446735308,2.37369889839285,5,-0.0128203901272961,8914.51689485417,8803.09514967261,9048.71866769015
670.5,27.6884288750039,27.9958164360544,27.3540182959448,-0.00420281856729332,1.67199768977935,1.62015488310763,1.73329843303805,-0.00597034504546912,0.2,27.4512187574189,2.48686619197721,-0.181233979962462,27,3.08823946662093,3.05340825999566,2.37842386917966,5,-0.0132657765258046,8915.50570916063,8803.75069895651,9049.37485139805
671,27.6884288750039,27.9958164360544,27.3261929957707,-0.00391773395362364,1.67244945494102,1.62045871168062,1.73359516090134,-0.00597034504546912,0.2,27.4494054204955,2.48775708139493,-0.181233979962462,27,3.09252928636929,3.05807581767136,2.38313263877714,0,-0.0123659354512177,8916.48539583033,8804.40180042768,9050.027456882
671.5,27.6884288750039,27.9958164360544,27.3261929957707,-0.00334432464069437,1.67289698977116,1.62076045514077,1.73389024205043,-0.00597034504546912,0.2,27.4476432837457,2.48954898549783,-0.181233979962462,27,3.09680225026611,3.06272719665383,2.38782525973412,0,-0.0105560262958877,8917.45600877407,8805.04847815245,9050.6764850261
672,27.6884288750039,27.9958164360544,27.3261929957707,-0.0027182707142552,1.67334032289621,1.6210601250971,1.73418367740808,-0.00639344647528617,0.2,27.4459307465338,2.49150540401795,-0.17837229861351,27,3.10105842454254,3.06736245302168,2.39250178449452,0,-0.00857994968247511,8918.4176072772,8805.69075609559,9051.32193712433
672.5,27.6884288750039,27.9678379182923,27.3261929957707,-0.0022353064095644,1.673779485816,1.62135773310494,1.73447546807648,-0.00639344647528617,0.2,27.4442662611193,2.49301466747011,-0.17837229861351,27,3.10529787516951,3.07198164265915,2.39716226539599,0,-0.00705552115114908,8919.37025690931,8806.32865811982,9051.9638148699
673,27.6884288750039,27.9678379182923,27.3261929957707,-0.00205532682290524,1.6742145122935,1.62165329066606,1.73476561533223,-0.00639344647528617,0.2,27.4418853566821,2.49357710367842,-0.17837229861351,27,3.10952066785871,3.07658482125673,2.40180675466871,0,-0.00648743358381811,8920.31402820272,8806.9622079858,9052.60212034433
673.5,27.6884288750039,27.9678379182923,27.3261929957707,-0.00229632938401565,1.67464543740853,1.62194680922861,1.73505412062162,-0.00639344647528617,0.2,27.4395758827363,2.49282397067495,-0.17837229861351,27,3.11372686806364,3.08117204431191,2.4064353044341,5,-0.007248134067707,8921.24899460121,8807.59142935186,9053.23685600721
674,27.6605250946888,27.9678379182923,27.3261929957707,-0.002852547834989,1.67507229642867,1.62223830018708,1.73534098555589,-0.00618758543809861,0.2,27.4373355315691,2.49108578801566,-0.174934212627646,27,3.11791654098063,3.08574336712983,2.41104796670373,5,-0.00900378198635927,8922.17523001053,8808.21634577384,9053.86802468595
674.5,27.6605250946888,27.9678379182923,27.3261929957707,-0.00348438003928337,1.67549512215528,1.62252777488218,1.73562621190669,-0.00618758543809861,0.2,27.4351615308428,2.48911131237724,-0.174934212627646,27,3.1220897515498,3.09029884482388,2.41564479337807,5,-0.010998097155994,8923.09280303821,8808.83698070459,9054.49562956573
675,27.6605250946888,27.9678379182923,27.3261929957707,-0.00399062485054955,1.6759139439754,1.62281524460093,1.73590980160148,-0.00618758543809861,0.2,27.433051217925,2.48752929734203,-0.174934212627646,27,3.12624656445616,3.09483853231646,2.42022583624547,5,-0.0125960082782746,8924.00177493264,8809.45335749414,9055.11967417967
675.5,27.6605250946888,27.9678379182923,27.3261929957707,-0.00420660094228523,1.67632878855221,1.62310072057656,1.73619175671929,-0.00618758543809861,0.2,27.4310025604286,2.48685437205536,-0.174934212627646,27,3.1303870441305,3.09936248433958,2.42479114698104,5,-0.0132777152142291,8924.90220107757,8810.06549938922,9055.74016239948
676,27.6605250946888,27.9678379182923,27.3261929957707,-0.004006101008695,1.67673968066415,1.62338421398849,1.7364720794863,-0.00603097598759916,0.2,27.4290135937797,2.48748093434783,-0.171605437511865,27,3.13451125475047,3.10387075543553,2.42934077714561,0,-0.0126448572238449,8925.79413281039,8810.67342953313,9056.35709842589
676.5,27.6605250946888,27.9678379182923,27.3261929957707,-0.00347015853031024,1.67714664442913,1.62366573596237,1.73675077227172,-0.00603097598759916,0.2,27.4270824189064,2.48915575459278,-0.171605437511865,27,3.13861926024156,3.10836339995757,2.43387477818477,0,-0.0109532083850713,8926.67762007742,8811.27717096566,9056.97048677958
