Time,T1Mesure,T2Mesure,T3Mesure,PerturbationCourant,T3Estimation,Consigne
814.0,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0818566258318,25
814.5,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0816969066559,25
815.0,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0815425360442,25
815.5,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0813933318986,25
816.0,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0812491183669,25
816.5,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0811097256279,25
817.0,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0809749896842,25
817.5,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0808447521614,25
818.0,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0807188601147,25
818.5,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0805971658423,25
819.0,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0804795267048,25
819.5,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0803658049512,25
820.0,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0802558675506,25
820.5,24.5451243823126,25.3930911316596,25.0369522159725,0.2,25.0801495860299,25
821.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0800468363172,25
821.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0799469686376,25
822.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0798493714827,25
822.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0797539829046,25
823.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0796607428884,25
823.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0795695932873,25
824.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0794804777604,25
824.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0793933417112,25
825.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0793081322298,25
825.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0792247980363,25
826.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0791432894262,25
826.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0790635582177,25
827.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0789855577014,25
827.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0789092425908,25
828.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0788345689753,25
828.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0787614942743,25
829.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0786899771934,25
829.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0786199776815,25
830.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0785514568903,25
830.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0784843771337,25
831.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0784187018505,25
831.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0783543955667,25
832.0,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0782914238603,25
832.5,24.5178423967833,25.3930911316596,25.0369522159725,0.2,25.0782297533264,25
833.0,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0781693515444,25
833.5,24.5178423967833,25.3656669147103,25.0369522159725,0.2,25.0773623286491,25
