temps,T3,T2,T1
113.5,20.32282876,19.59197733,17.82484198
114,20.31298517,19.58215282,17.81414142
114.5,20.30318141,19.57237138,17.8035046
115,20.29341736,19.56263283,17.79293111
115.5,20.28369292,19.55293697,17.7824206
116,20.27400799,19.54328362,17.77197267
116.5,20.26436245,19.53367258,17.76158697
117,20.25475621,19.52410368,17.75126311
117.5,20.24518914,19.51457673,17.74100074
118,20.23566113,19.50509154,17.73079948
118.5,20.22617209,19.49564794,17.72065897
119,20.21672189,19.48624574,17.71057885
119.5,20.20731042,19.47688476,17.70055875
120,20.19793758,19.46756481,17.69059833
120.5,20.18860323,19.45828573,17.68069723
121,20.17930728,19.44904732,17.67085509
121.5,20.1700496,19.43984942,17.66107156
122,20.16083008,19.43069184,17.65134629
122.5,20.15164861,19.4215744,17.64167894
123,20.14250505,19.41249694,17.63206916
123.5,20.13339931,19.40345927,17.62251661
124,20.12433125,19.39446122,17.61302095
124.5,20.11530076,19.38550262,17.60358183
125,20.10630772,19.3765833,17.59419893
125.5,20.09735201,19.36770307,17.5848719
126,20.08843351,19.35886178,17.57560042
126.5,20.07955209,19.35005925,17.56638415
127,20.07070765,19.34129531,17.55722277
127.5,20.06190005,19.33256979,17.54811594
128,20.05312918,19.32388252,17.53906335
128.5,20.04439491,19.31523334,17.53006467
129,20.03569712,19.30662208,17.52111957
129.5,20.02703569,19.29804856,17.51222775
130,20.0184105,19.28951264,17.50338888
130.5,20.00982141,19.28101413,17.49460264
131,20.00126832,19.27255289,17.48586873
131.5,19.99275109,19.26412874,17.47718683
132,19.98426959,19.25574152,17.46855664
132.5,19.97582372,19.24739107,17.45997783
133,19.96741334,19.23907722,17.45145012
133.5,19.95903833,19.23079983,17.44297319
134,19.95069856,19.22255872,17.43454675
134.5,19.94239391,19.21435375,17.42617048
135,19.93412426,19.20618474,17.4178441
135.5,19.92588948,19.19805155,17.4095673
136,19.91768945,19.18995401,17.40133979
136.5,19.90952403,19.18189198,17.39316128
137,19.90139311,19.17386528,17.38503147
137.5,19.89329656,19.16587378,17.37695008
138,19.88523426,19.15791731,17.36891681
138.5,19.87720608,19.14999573,17.36093138
139,19.8692119,19.14210887,17.35299351
139.5,19.86125159,19.13425659,17.34510291
140,19.85332503,19.12643873,17.3372593
140.5,19.84543208,19.11865514,17.3294624
141,19.83757264,19.11090568,17.32171193
141.5,19.82974657,19.1031902,17.31400762
142,19.82195375,19.09550854,17.30634919
142.5,19.81419405,19.08786055,17.29873637
143,19.80646735,19.0802461,17.29116888
143.5,19.79877352,19.07266502,17.28364646
144,19.79111245,19.06511718,17.27616883
144.5,19.783484,19.05760244,17.26873574
145,19.77588805,19.05012063,17.26134691
145.5,19.76832449,19.04267163,17.25400208
146,19.76079318,19.03525528,17.246701
146.5,19.753294,19.02787145,17.23944339
147,19.74582683,19.02051999,17.232229
147.5,19.73839154,19.01320076,17.22505758
148,19.73098802,19.00591361,17.21792886
148.5,19.72361613,18.99865841,17.2108426
149,19.71627576,18.99143502,17.20379854
149.5,19.70896679,18.9842433,17.19679642
150,19.70168909,18.9770831,17.18983601
150.5,19.69444254,18.9699543,17.18291704
151,19.68722701,18.96285675,17.17603928
151.5,19.6800424,18.95579031,17.16920248
152,19.67288856,18.94875486,17.16240639
152.5,19.6657654,18.94175025,17.15565077
153,19.65867277,18.93477634,17.14893539
153.5,19.65161057,18.92783301,17.14226
154,19.64457867,18.92092012,17.13562436
154.5,19.63757695,18.91403754,17.12902823
