temps,T3,T2,T1
327,29.25583894,30.20060931,32.27168212
327.5,29.25793553,30.20265179,32.2728155
328,29.26002295,30.20468532,32.27394213
328.5,29.26210124,30.20670993,32.27506205
329,29.26417045,30.20872567,32.27617531
329.5,29.26623062,30.21073257,32.27728193
330,29.26828178,30.21273067,32.27838196
330.5,29.27032398,30.21472001,32.27947544
331,29.27235725,30.21670063,32.28056241
331.5,29.27438164,30.21867256,32.28164291
332,29.27639717,30.22063585,32.28271697
332.5,29.2784039,30.22259054,32.28378464
333,29.28040185,30.22453665,32.28484595
333.5,29.28239108,30.22647423,32.28590094
334,29.2843716,30.22840332,32.28694964
334.5,29.28634347,30.23032395,32.2879921
335,29.28830673,30.23223616,32.28902835
335.5,29.2902614,30.23413999,32.29005843
336,29.29220753,30.23603547,32.29108238
336.5,29.29414515,30.23792264,32.29210023
337,29.2960743,30.23980154,32.29311201
337.5,29.29799502,30.2416722,32.29411778
338,29.29990734,30.24353466,32.29511755
338.5,29.30181131,30.24538896,32.29611137
339,29.30370696,30.24723512,32.29709927
339.5,29.30559431,30.24907319,32.29808128
340,29.30747342,30.25090321,32.29905745
340.5,29.30934432,30.2527252,32.30002781
341,29.31120704,30.2545392,32.30099238
341.5,29.31306162,30.25634525,32.30195122
342,29.31490809,30.25814338,32.30290434
342.5,29.31674649,30.25993363,32.30385178
343,29.31857685,30.26171603,32.30479359
343.5,29.32039921,30.26349062,32.30572978
344,29.32221361,30.26525743,32.3066604
344.5,29.32402008,30.26701649,32.30758548
345,29.32581865,30.26876784,32.30850505
345.5,29.32760936,30.27051151,32.30941914
346,29.32939225,30.27224754,32.31032779
346.5,29.33116734,30.27397595,32.31123103
347,29.33293467,30.27569679,32.31212889
347.5,29.33469428,30.27741009,32.3130214
348,29.33644619,30.27911587,32.3139086
348.5,29.33819045,30.28081417,32.31479051
349,29.33992709,30.28250503,32.31566718
349.5,29.34165613,30.28418848,32.31653862
350,29.34337762,30.28586455,32.31740487
350.5,29.34509158,30.28753327,32.31826596
351,29.34679805,30.28919467,32.31912193
351.5,29.34849706,30.29084879,32.31997279
352,29.35018865,30.29249566,32.32081859
352.5,29.35187284,30.29413531,32.32165936
353,29.35354967,30.29576776,32.32249511
353.5,29.35521917,30.29739307,32.32332589
354,29.35688137,30.29901125,32.32415173
354.5,29.35853631,30.30062233,32.32497264
355,29.36018402,30.30222635,32.32578866
355.5,29.36182452,30.30382334,32.32659983
356,29.36345785,30.30541332,32.32740617
356.5,29.36508404,30.30699634,32.3282077
357,29.36670313,30.30857242,32.32900446
357.5,29.36831514,30.31014158,32.32979647
358,29.3699201,30.31170387,32.33058377
358.5,29.37151805,30.31325931,32.33136638
359,29.37310901,30.31480793,32.33214433
359.5,29.37469302,30.31634976,32.33291765
360,29.3762701,30.31788483,32.33368636
360.5,29.37784029,30.31941317,32.33445049
361,29.37940362,30.32093481,32.33521007
361.5,29.38096011,30.32244978,32.33596513
362,29.38250981,30.32395811,32.3367157
362.5,29.38405272,30.32545982,32.33746179
363,29.3855889,30.32695496,32.33820344
363.5,29.38711836,30.32844353,32.33894067
364,29.38864113,30.32992558,32.33967351
364.5,29.39015725,30.33140114,32.34040199
365,29.39166674,30.33287022,32.34112613
365.5,29.39316963,30.33433287,32.34184596
366,29.39466596,30.3357891,32.3425615
366.5,29.39615574,30.33723895,32.34327278
367,29.39763901,30.33868244,32.34397983
367.5,29.3991158,30.3401196,32.34468266
368,29.40058613,30.34155047,32.34538131
368.5,29.40205004,30.34297506,32.3460758
369,29.40350755,30.3443934,32.34676615
369.5,29.40495869,30.34580553,32.34745239
370,29.40640348,30.34721146,32.34813454
370.5,29.40784196,30.34861123,32.34881263
371,29.40927415,30.35000487,32.34948669
371.5,29.41070008,30.35139239,32.35015673
372,29.41211978,30.35277384,32.35082278
372.5,29.41353328,30.35414922,32.35148486
373,29.41494059,30.35551858,32.352143
373.5,29.41634176,30.35688193,32.35279722
374,29.4177368,30.35823931,32.35344754
374.5,29.41912574,30.35959073,32.35409399
375,29.42050861,30.36093624,32.3547366
375.5,29.42188544,30.36227584,32.35537537
376,29.42325624,30.36360957,32.35601034
376.5,29.42462106,30.36493745,32.35664153
377,29.42597991,30.36625951,32.35726896
377.5,29.42733282,30.36757577,32.35789266
378,29.42867982,30.36888627,32.35851264
378.5,29.43002093,30.37019102,32.35912892
379,29.43135618,30.37149005,32.35974154
379.5,29.43268559,30.37278338,32.36035051
380,29.43400919,30.37407104,32.36095585
380.5,29.43532701,30.37535306,32.36155759
381,29.43663906,30.37662946,32.36215575
381.5,29.43794539,30.37790026,32.36275034
382,29.439246,30.37916549,32.36334139
382.5,29.44054092,30.38042518,32.36392892
383,29.44183019,30.38167934,32.36451295
383.5,29.44311382,30.382928,32.36509351
384,29.44439184,30.38417119,32.36567061
384.5,29.44566427,30.38540893,32.36624427
385,29.44693114,30.38664124,32.36681451
385.5,29.44819248,30.38786815,32.36738136
386,29.4494483,30.38908969,32.36794483
386.5,29.45069863,30.39030586,32.36850495
387,29.4519435,30.39151671,32.36906173
387.5,29.45318292,30.39272224,32.3696152
388,29.45441693,30.39392249,32.37016537
388.5,29.45564554,30.39511748,32.37071226
389,29.45686879,30.39630723,32.3712559
389.5,29.45808668,30.39749177,32.3717963
390,29.45929926,30.39867111,32.37233348
390.5,29.46050653,30.39984528,32.37286746
391,29.46170853,30.4010143,32.37339826
391.5,29.46290527,30.4021782,32.3739259
392,29.46409678,30.403337,32.3744504
392.5,29.46528308,30.40449071,32.37497178
393,29.4664642,30.40563937,32.37549005
393.5,29.46764016,30.40678299,32.37600523
394,29.46881097,30.4079216,32.37651735
394.5,29.46997667,30.40905522,32.37702641
395,29.47113727,30.41018387,32.37753245
395.5,29.4722928,30.41130756,32.37803547
396,29.47344328,30.41242634,32.3785355
396.5,29.47458873,30.4135402,32.37903254
397,29.47572918,30.41464919,32.37952663
397.5,29.47686463,30.41575331,32.38001778
398,29.47799513,30.41685259,32.380506
398.5,29.47912068,30.41794706,32.38099131
399,29.48024132,30.41903672,32.38147373
399.5,29.48135705,30.42012161,32.38195328
400,29.48246791,30.42120174,32.38242998
400.5,29.48357392,30.42227714,32.38290383
401,29.48467508,30.42334782,32.38337487
401.5,29.48577144,30.4244138,32.38384309
402,29.486863,30.42547512,32.38430853
402.5,29.4879498,30.42653178,32.3847712
403,29.48903184,30.42758381,32.38523111
403.5,29.49010915,30.42863123,32.38568829
404,29.49118176,30.42967405,32.38614274
404.5,29.49224967,30.4307123,32.38659449
405,29.49331292,30.43174601,32.38704354
405.5,29.49437152,30.43277517,32.38748992
406,29.49542549,30.43379983,32.38793364
406.5,29.49647486,30.43482,32.38837472
407,29.49751964,30.43583569,32.38881318
407.5,29.49855985,30.43684693,32.38924902
408,29.49959551,30.43785374,32.38968226
408.5,29.50062665,30.43885613,32.39011293
409,29.50165329,30.43985413,32.39054103
409.5,29.50267543,30.44084775,32.39096659
410,29.50369311,30.44183702,32.3913896
410.5,29.50470633,30.44282195,32.3918101
411,29.50571513,30.44380256,32.3922281
411.5,29.50671952,30.44477888,32.3926436
412,29.50771952,30.44575091,32.39305663
412.5,29.50871515,30.44671868,32.39346721
413,29.50970643,30.44768221,32.39387533
413.5,29.51069337,30.44864151,32.39428103
414,29.511676,30.44959661,32.39468431
414.5,29.51265434,30.45054752,32.39508519
415,29.5136284,30.45149427,32.39548368
415.5,29.5145982,30.45243686,32.3958798
416,29.51556376,30.45337532,32.39627355
416.5,29.5165251,30.45430967,32.39666497
417,29.51748224,30.45523992,32.39705405
417.5,29.5184352,30.45616609,32.39744082
418,29.51938399,30.4570882,32.39782528
418.5,29.52032863,30.45800627,32.39820745
419,29.52126915,30.45892031,32.39858735
419.5,29.52220555,30.45983035,32.39896499
420,29.52313786,30.46073639,32.39934037
420.5,29.5240661,30.46163847,32.39971352
421,29.52499028,30.46253659,32.40008445
421.5,29.52591041,30.46343077,32.40045317
422,29.52682653,30.46432103,32.40081969
422.5,29.52773864,30.46520739,32.40118403
423,29.52864677,30.46608987,32.40154621
423.5,29.52955092,30.46696847,32.40190622
424,29.53045113,30.46784323,32.40226409
424.5,29.5313474,30.46871414,32.40261983
425,29.53223975,30.46958124,32.40297345
425.5,29.5331282,30.47044454,32.40332497
426,29.53401277,30.47130406,32.40367439
426.5,29.53489347,30.4721598,32.40402173
427,29.53577032,30.4730118,32.404367
427.5,29.53664334,30.47386005,32.40471022
428,29.53751254,30.47470459,32.40505139
428.5,29.53837795,30.47554543,32.40539053
429,29.53923957,30.47638258,32.40572765
429.5,29.54009742,30.47721607,32.40606276
430,29.54095153,30.47804589,32.40639588
430.5,29.5418019,30.47887208,32.40672701
431,29.54264855,30.47969465,32.40705617
431.5,29.54349151,30.48051361,32.40738338
432,29.54433078,30.48132898,32.40770863
432.5,29.54516638,30.48214078,32.40803194
433,29.54599833,30.48294901,32.40835334
433.5,29.54682664,30.48375371,32.40867281
434,29.54765133,30.48455487,32.40899039
434.5,29.54847242,30.48535253,32.40930607
435,29.54928992,30.48614668,32.40961987
435.5,29.55010384,30.48693736,32.40993181
436,29.55091421,30.48772457,32.41024188
436.5,29.55172103,30.48850833,32.41055011
437,29.55252433,30.48928865,32.41085651
437.5,29.55332412,30.49006555,32.41116108
438,29.55412041,30.49083904,32.41146383
438.5,29.55491322,30.49160915,32.41176478
439,29.55570257,30.49237587,32.41206395
439.5,29.55648846,30.49313924,32.41236132
440,29.55727092,30.49389926,32.41265693
440.5,29.55804996,30.49465595,32.41295078
441,29.5588256,30.49540932,32.41324288
441.5,29.55959784,30.49615938,32.41353324
442,29.56036671,30.49690616,32.41382187
442.5,29.56113222,30.49764967,32.41410878
443,29.56189438,30.49838991,32.41439398
443.5,29.56265321,30.49912692,32.41467748
444,29.56340872,30.49986068,32.4149593
444.5,29.56416094,30.50059124,32.41523943
445,29.56490986,30.50131859,32.4155179
445.5,29.56565551,30.50204275,32.41579471
446,29.5663979,30.50276373,32.41606987
446.5,29.56713705,30.50348156,32.4163434
447,29.56787296,30.50419624,32.41661529
447.5,29.56860566,30.50490778,32.41688557
448,29.56933516,30.50561621,32.41715423
448.5,29.57006146,30.50632153,32.4174213
449,29.57078459,30.50702376,32.41768677
449.5,29.57150457,30.50772291,32.41795067
450,29.57222139,30.50841899,32.41821299
450.5,29.57293508,30.50911202,32.41847375
451,29.57364565,30.50980202,32.41873296
451.5,29.57435312,30.51048899,32.41899062
452,29.57505749,30.51117294,32.41924675
452.5,29.57575879,30.5118539,32.41950135
453,29.57645702,30.51253188,32.41975444
453.5,29.57715219,30.51320688,32.42000602
454,29.57784433,30.51387892,32.42025611
454.5,29.57853345,30.51454802,32.4205047
455,29.57921955,30.51521418,32.42075181
455.5,29.57990265,30.51587742,32.42099745
456,29.58058277,30.51653776,32.42124163
456.5,29.58125991,30.5171952,32.42148435
457,29.58193409,30.51784975,32.42172563
457.5,29.58260533,30.51850144,32.42196548
458,29.58327363,30.51915027,32.42220389
458.5,29.58393902,30.51979626,32.42244088
459,29.58460149,30.52043941,32.42267647
459.5,29.58526107,30.52107975,32.42291064
460,29.58591776,30.52171727,32.42314343
460.5,29.58657159,30.52235201,32.42337483
461,29.58722255,30.52298396,32.42360485
461.5,29.58787068,30.52361314,32.4238335
462,29.58851596,30.52423956,32.42406079
462.5,29.58915843,30.52486323,32.42428672
463,29.58979809,30.52548417,32.42451131
463.5,29.59043495,30.52610239,32.42473457
464,29.59106903,30.5267179,32.42495649
464.5,29.59170034,30.52733071,32.42517709
465,29.59232889,30.52794083,32.42539638
465.5,29.59295469,30.52854828,32.42561436
466,29.59357776,30.52915306,32.42583104
466.5,29.5941981,30.5297552,32.42604644
467,29.59481573,30.53035469,32.42626055
467.5,29.59543066,30.53095156,32.42647338
468,29.59604291,30.53154581,32.42668495
468.5,29.59665247,30.53213745,32.42689526
469,29.59725938,30.5327265,32.42710432
469.5,29.59786363,30.53331297,32.42731213
470,29.59846524,30.53389686,32.4275187
470.5,29.59906422,30.5344782,32.42772404
471,29.59966058,30.53505699,32.42792816
471.5,29.60025433,30.53563324,32.42813107
472,29.60084549,30.53620696,32.42833276
472.5,29.60143407,30.53677817,32.42853326
473,29.60202007,30.53734688,32.42873256
473.5,29.60260351,30.53791309,32.42893067
474,29.6031844,30.53847682,32.42912761
474.5,29.60376275,30.53903808,32.42932337
475,29.60433858,30.53959687,32.42951797
475.5,29.60491188,30.54015322,32.4297114
476,29.60548269,30.54070713,32.42990369
476.5,29.60605099,30.54125861,32.43009483
477,29.60661681,30.54180767,32.43028483
477.5,29.60718016,30.54235433,32.4304737
478,29.60774105,30.54289859,32.43066145
478.5,29.60829948,30.54344046,32.43084807
479,29.60885548,30.54397996,32.43103359
479.5,29.60940904,30.54451709,32.431218
480,29.60996019,30.54505187,32.43140131
480.5,29.61050892,30.5455843,32.43158353
481,29.61105526,30.5461144,32.43176467
481.5,29.61159921,30.54664217,32.43194473
482,29.61214078,30.54716763,32.43212371
482.5,29.61267998,30.54769079,32.43230163
483,29.61321683,30.54821166,32.43247849
483.5,29.61375133,30.54873024,32.4326543
484,29.61428349,30.54924654,32.43282906
484.5,29.61481333,30.54976059,32.43300278
485,29.61534085,30.55027237,32.43317546
485.5,29.61586607,30.55078192,32.43334712
486,29.61638899,30.55128923,32.43351775
486.5,29.61690962,30.55179432,32.43368737
487,29.61742798,30.55229719,32.43385597
487.5,29.61794407,30.55279786,32.43402358
488,29.61845791,30.55329634,32.43419018
488.5,29.6189695,30.55379263,32.4343558
489,29.61947886,30.55428674,32.43452042
489.5,29.61998599,30.55477869,32.43468407
490,29.6204909,30.55526848,32.43484674
490.5,29.6209936,30.55575612,32.43500844
491,29.62149411,30.55624162,32.43516918
491.5,29.62199243,30.556725,32.43532897
492,29.62248857,30.55720626,32.4354878
492.5,29.62298255,30.55768541,32.43564568
493,29.62347436,30.55816245,32.43580263
493.5,29.62396403,30.55863741,32.43595864
494,29.62445155,30.55911028,32.43611372
494.5,29.62493694,30.55958108,32.43626788
495,29.62542021,30.56004982,32.43642112
495.5,29.62590137,30.5605165,32.43657345
496,29.62638043,30.56098113,32.43672487
496.5,29.62685739,30.56144373,32.43687539
497,29.62733227,30.5619043,32.43702501
497.5,29.62780507,30.56236285,32.43717374
498,29.62827581,30.56281939,32.43732158
498.5,29.62874448,30.56327393,32.43746855
499,29.62921111,30.56372648,32.43761464
499.5,29.6296757,30.56417704,32.43775986
500,29.63013826,30.56462563,32.43790421
500.5,29.6305988,30.56507225,32.43804771
501,29.63105732,30.56551691,32.43819035
501.5,29.63151384,30.56595963,32.43833214
502,29.63196836,30.5664004,32.43847309
502.5,29.6324209,30.56683924,32.43861319
503,29.63287146,30.56727616,32.43875247
503.5,29.63332005,30.56771116,32.43889091
504,29.63376668,30.56814425,32.43902853
504.5,29.63421135,30.56857545,32.43916533
505,29.63465409,30.56900475,32.43930131
505.5,29.63509488,30.56943217,32.43943649
506,29.63553376,30.56985772,32.43957086
506.5,29.63597071,30.5702814,32.43970443
507,29.63640575,30.57070323,32.4398372
507.5,29.63683889,30.57112321,32.43996919
508,29.63727014,30.57154134,32.44010039
508.5,29.6376995,30.57195764,32.4402308
509,29.63812699,30.57237212,32.44036044
509.5,29.63855261,30.57278478,32.44048931
510,29.63897637,30.57319563,32.44061741
510.5,29.63939827,30.57360468,32.44074475
511,29.63981833,30.57401194,32.44087133
511.5,29.64023656,30.57441741,32.44099715
512,29.64065295,30.5748211,32.44112223
512.5,29.64106753,30.57522302,32.44124656
513,29.64148029,30.57562319,32.44137015
513.5,29.64189126,30.57602159,32.44149301
514,29.64230042,30.57641825,32.44161513
514.5,29.6427078,30.57681317,32.44173653
515,29.64311339,30.57720636,32.4418572
515.5,29.64351721,30.57759783,32.44197715
516,29.64391927,30.57798758,32.44209639
516.5,29.64431957,30.57837562,32.44221492
517,29.64471812,30.57876196,32.44233275
517.5,29.64511493,30.57914661,32.44244987
518,29.64551,30.57952957,32.44256629
518.5,29.64590335,30.57991085,32.44268203
519,29.64629497,30.58029046,32.44279707
519.5,29.64668489,30.58066841,32.44291143
520,29.6470731,30.5810447,32.4430251
520.5,29.64745962,30.58141933,32.4431381
521,29.64784444,30.58179233,32.44325043
521.5,29.64822758,30.58216369,32.44336209
522,29.64860905,30.58253343,32.44347308
522.5,29.64898885,30.58290154,32.44358341
523,29.64936699,30.58326804,32.44369308
523.5,29.64974348,30.58363293,32.4438021
524,29.65011832,30.58399622,32.44391048
524.5,29.65049153,30.58435792,32.4440182
525,29.6508631,30.58471803,32.44412529
525.5,29.65123305,30.58507657,32.44423174
526,29.65160138,30.58543353,32.44433755
526.5,29.6519681,30.58578893,32.44444273
527,29.65233322,30.58614277,32.44454729
527.5,29.65269674,30.58649506,32.44465122
528,29.65305867,30.5868458,32.44475454
528.5,29.65341902,30.58719501,32.44485724
529,29.6537778,30.58754269,32.44495933
529.5,29.65413501,30.58788884,32.44506081
530,29.65449065,30.58823347,32.44516169
530.5,29.65484475,30.58857659,32.44526196
531,29.65519729,30.58891821,32.44536164
531.5,29.65554829,30.58925833,32.44546072
532,29.65589776,30.58959696,32.44555922
532.5,29.65624571,30.58993411,32.44565713
533,29.65659213,30.59026978,32.44575445
533.5,29.65693703,30.59060397,32.4458512
534,29.65728043,30.5909367,32.44594737
534.5,29.65762233,30.59126798,32.44604296
535,29.65796273,30.5915978,32.44613799
535.5,29.65830165,30.59192617,32.44623245
536,29.65863908,30.5922531,32.44632635
536.5,29.65897504,30.5925786,32.44641969
537,29.65930953,30.59290268,32.44651247
537.5,29.65964256,30.59322533,32.44660471
538,29.65997414,30.59354657,32.44669639
538.5,29.66030426,30.5938664,32.44678752
539,29.66063294,30.59418483,32.44687812
539.5,29.66096018,30.59450186,32.44696817
540,29.661286,30.5948175,32.44705769
540.5,29.66161039,30.59513176,32.44714667
541,29.66193336,30.59544464,32.44723513
541.5,29.66225492,30.59575615,32.44732306
542,29.66257507,30.5960663,32.44741046
542.5,29.66289383,30.59637508,32.44749734
543,29.66321119,30.59668251,32.44758371
543.5,29.66352717,30.59698859,32.44766956
544,29.66384176,30.59729333,32.4477549
544.5,29.66415498,30.59759674,32.44783973
545,29.66446683,30.59789881,32.44792406
545.5,29.66477731,30.59819956,32.44800789
546,29.66508644,30.59849899,32.44809121
546.5,29.66539422,30.59879711,32.44817404
547,29.66570065,30.59909392,32.44825638
547.5,29.66600575,30.59938943,32.44833822
548,29.66630951,30.59968365,32.44841958
548.5,29.66661194,30.59997657,32.44850046
549,29.66691305,30.60026821,32.44858085
549.5,29.66721284,30.60055858,32.44866076
550,29.66751132,30.60084767,32.4487402
550.5,29.6678085,30.60113549,32.44881917
551,29.66810438,30.60142205,32.44889766
551.5,29.66839897,30.60170735,32.44897569
552,29.66869227,30.60199141,32.44905325
552.5,29.66898429,30.60227421,32.44913035
553,29.66927503,30.60255578,32.44920699
553.5,29.6695645,30.60283612,32.44928318
554,29.6698527,30.60311522,32.44935891
554.5,29.67013964,30.6033931,32.44943419
555,29.67042533,30.60366976,32.44950902
555.5,29.67070978,30.60394521,32.44958341
556,29.67099297,30.60421946,32.44965735
556.5,29.67127494,30.6044925,32.44973085
557,29.67155566,30.60476434,32.44980392
557.5,29.67183516,30.60503499,32.44987655
558,29.67211344,30.60530446,32.44994875
558.5,29.67239051,30.60557274,32.45002051
559,29.67266636,30.60583985,32.45009185
559.5,29.672941,30.60610578,32.45016277
560,29.67321445,30.60637055,32.45023326
560.5,29.6734867,30.60663416,32.45030333
561,29.67375776,30.60689662,32.45037299
561.5,29.67402764,30.60715792,32.45044223
562,29.67429633,30.60741808,32.45051106
562.5,29.67456385,30.60767709,32.45057948
563,29.67483021,30.60793498,32.45064749
563.5,29.67509539,30.60819173,32.4507151
564,29.67535942,30.60844735,32.4507823
564.5,29.6756223,30.60870186,32.45084911
565,29.67588402,30.60895525,32.45091551
565.5,29.6761446,30.60920752,32.45098152
566,29.67640405,30.6094587,32.45104714
566.5,29.67666236,30.60970877,32.45111236
567,29.67691954,30.60995774,32.4511772
567.5,29.67717559,30.61020563,32.45124165
568,29.67743053,30.61045242,32.45130572
568.5,29.67768435,30.61069814,32.45136941
569,29.67793706,30.61094277,32.45143272
569.5,29.67818867,30.61118634,32.45149565
570,29.67843918,30.61142884,32.4515582
570.5,29.67868859,30.61167027,32.45162039
571,29.67893691,30.61191064,32.4516822
571.5,29.67918415,30.61214997,32.45174364
572,29.67943031,30.61238824,32.45180472
572.5,29.67967539,30.61262547,32.45186544
573,29.6799194,30.61286165,32.45192579
573.5,29.68016234,30.61309681,32.45198578
574,29.68040422,30.61333093,32.45204542
574.5,29.68064505,30.61356402,32.4521047
575,29.68088482,30.6137961,32.45216363
575.5,29.68112354,30.61402715,32.45222221
576,29.68136122,30.61425719,32.45228044
576.5,29.68159786,30.61448623,32.45233832
577,29.68183347,30.61471426,32.45239586
577.5,29.68206804,30.61494129,32.45245305
578,29.68230159,30.61516732,32.4525099
578.5,29.68253413,30.61539237,32.45256642
579,29.68276564,30.61561643,32.4526226
579.5,29.68299614,30.6158395,32.45267844
580,29.68322564,30.6160616,32.45273395
580.5,29.68345413,30.61628272,32.45278914
581,29.68368162,30.61650288,32.45284399
581.5,29.68390812,30.61672207,32.45289851
582,29.68413363,30.61694029,32.45295272
582.5,29.68435815,30.61715757,32.45300659
583,29.68458169,30.61737388,32.45306015
583.5,29.68480425,30.61758926,32.45311339
584,29.68502585,30.61780368,32.45316631
584.5,29.68524647,30.61801717,32.45321892
585,29.68546613,30.61822972,32.45327121
585.5,29.68568483,30.61844134,32.45332319
586,29.68590257,30.61865203,32.45337486
586.5,29.68611936,30.6188618,32.45342623
587,29.6863352,30.61907064,32.45347729
587.5,29.6865501,30.61927857,32.45352804
588,29.68676406,30.61948559,32.45357849
588.5,29.68697709,30.61969171,32.45362865
589,29.68718918,30.61989692,32.4536785
589.5,29.68740035,30.62010123,32.45372806
590,29.68761059,30.62030464,32.45377732
590.5,29.68781991,30.62050716,32.45382628
591,29.68802832,30.6207088,32.45387496
591.5,29.68823582,30.62090955,32.45392335
592,29.68844242,30.62110942,32.45397144
592.5,29.6886481,30.62130841,32.45401926
593,29.68885289,30.62150653,32.45406678
593.5,29.68905679,30.62170379,32.45411403
594,29.68925979,30.62190017,32.45416099
594.5,29.68946191,30.6220957,32.45420767
595,29.68966314,30.62229037,32.45425408
595.5,29.68986349,30.62248419,32.45430021
596,29.69006297,30.62267715,32.45434606
596.5,29.69026158,30.62286927,32.45439164
597,29.69045931,30.62306055,32.45443695
597.5,29.69065619,30.62325099,32.45448199
598,29.6908522,30.6234406,32.45452676
598.5,29.69104736,30.62362937,32.45457126
599,29.69124166,30.62381732,32.4546155
599.5,29.69143511,30.62400444,32.45465948
600,29.69162772,30.62419074,32.45470319
600.5,29.69181948,30.62437623,32.45474665
601,29.69201041,30.6245609,32.45478984
601.5,29.69220051,30.62474476,32.45483278
602,29.69238977,30.62492782,32.45487546
602.5,29.6925782,30.62511007,32.45491789
603,29.69276581,30.62529153,32.45496007
603.5,29.69295261,30.62547219,32.45500199
604,29.69313858,30.62565205,32.45504367
604.5,29.69332374,30.62583113,32.45508509
605,29.69350809,30.62600943,32.45512627
605.5,29.69369164,30.62618694,32.45516721
606,29.69387439,30.62636367,32.4552079
606.5,29.69405633,30.62653963,32.45524835
607,29.69423748,30.62671482,32.45528855
607.5,29.69441784,30.62688924,32.45532852
608,29.69459741,30.62706289,32.45536825
608.5,29.6947762,30.62723579,32.45540774
609,29.6949542,30.62740792,32.455447
609.5,29.69513143,30.6275793,32.45548603
610,29.69530788,30.62774993,32.45552482
610.5,29.69548356,30.62791982,32.45556338
611,29.69565847,30.62808895,32.45560171
611.5,29.69583262,30.62825735,32.45563981
612,29.696006,30.628425,32.45567769
612.5,29.69617863,30.62859193,32.45571534
613,29.69635051,30.62875812,32.45575277
613.5,29.69652163,30.62892358,32.45578997
614,29.696692,30.62908832,32.45582695
614.5,29.69686163,30.62925233,32.45586371
615,29.69703052,30.62941562,32.45590026
615.5,29.69719867,30.6295782,32.45593658
616,29.69736609,30.62974007,32.45597269
616.5,29.69753277,30.62990123,32.45600859
617,29.69769872,30.63006168,32.45604427
617.5,29.69786395,30.63022142,32.45607973
618,29.69802846,30.63038047,32.45611499
618.5,29.69819225,30.63053882,32.45615004
619,29.69835532,30.63069647,32.45618487
619.5,29.69851768,30.63085344,32.4562195
620,29.69867933,30.63100971,32.45625393
620.5,29.69884027,30.63116531,32.45628815
621,29.69900051,30.63132021,32.45632216
621.5,29.69916005,30.63147444,32.45635597
622,29.6993189,30.631628,32.45638959
622.5,29.69947704,30.63178088,32.456423
623,29.6996345,30.63193309,32.45645621
623.5,29.69979127,30.63208463,32.45648922
624,29.69994735,30.63223551,32.45652204
624.5,29.70010275,30.63238572,32.45655466
625,29.70025747,30.63253528,32.45658709
625.5,29.70041152,30.63268418,32.45661933
626,29.70056489,30.63283243,32.45665137
626.5,29.70071759,30.63298003,32.45668322
627,29.70086963,30.63312699,32.45671488
627.5,29.701021,30.63327329,32.45674636
628,29.7011717,30.63341896,32.45677764
628.5,29.70132175,30.63356399,32.45680874
629,29.70147115,30.63370838,32.45683966
629.5,29.70161989,30.63385214,32.45687039
630,29.70176798,30.63399527,32.45690094
630.5,29.70191542,30.63413777,32.4569313
631,29.70206222,30.63427965,32.45696149
631.5,29.70220837,30.63442091,32.45699149
632,29.70235389,30.63456154,32.45702132
632.5,29.70249877,30.63470156,32.45705097
633,29.70264302,30.63484097,32.45708044
633.5,29.70278664,30.63497976,32.45710974
634,29.70292963,30.63511795,32.45713886
634.5,29.703072,30.63525553,32.45716781
635,29.70321374,30.6353925,32.45719659
635.5,29.70335486,30.63552888,32.45722519
636,29.70349537,30.63566466,32.45725363
636.5,29.70363526,30.63579984,32.45728189
637,29.70377454,30.63593443,32.45730999
637.5,29.70391321,30.63606843,32.45733792
638,29.70405128,30.63620185,32.45736568
638.5,29.70418874,30.63633467,32.45739328
639,29.7043256,30.63646692,32.45742072
639.5,29.70446187,30.63659859,32.45744799
640,29.70459753,30.63672967,32.4574751
640.5,29.70473261,30.63686019,32.45750204
641,29.70486709,30.63699013,32.45752883
641.5,29.70500099,30.6371195,32.45755546
642,29.7051343,30.63724831,32.45758192
642.5,29.70526703,30.63737655,32.45760823
643,29.70539918,30.63750423,32.45763439
643.5,29.70553075,30.63763134,32.45766039
644,29.70566175,30.63775791,32.45768623
644.5,29.70579217,30.63788391,32.45771192
645,29.70592202,30.63800937,32.45773745
645.5,29.70605131,30.63813427,32.45776284
646,29.70618003,30.63825863,32.45778807
646.5,29.70630819,30.63838244,32.45781316
647,29.70643578,30.63850571,32.45783809
647.5,29.70656282,30.63862843,32.45786287
648,29.70668931,30.63875062,32.45788751
648.5,29.70681524,30.63887228,32.457912
649,29.70694062,30.6389934,32.45793635
649.5,29.70706545,30.63911399,32.45796055
650,29.70718974,30.63923405,32.4579846
650.5,29.70731348,30.63935358,32.45800851
651,29.70743669,30.6394726,32.45803228
651.5,29.70755935,30.63959108,32.45805591
652,29.70768148,30.63970905,32.4580794
652.5,29.70780308,30.63982651,32.45810275
653,29.70792414,30.63994344,32.45812596
653.5,29.70804467,30.64005987,32.45814903
654,29.70816468,30.64017578,32.45817196
654.5,29.70828416,30.64029119,32.45819476
655,29.70840312,30.64040609,32.45821742
655.5,29.70852157,30.64052049,32.45823995
656,29.70863949,30.64063438,32.45826234
656.5,29.7087569,30.64074778,32.4582846
657,29.70887379,30.64086068,32.45830672
657.5,29.70899017,30.64097308,32.45832872
658,29.70910605,30.64108499,32.45835058
658.5,29.70922142,30.64119641,32.45837231
659,29.70933628,30.64130734,32.45839392
659.5,29.70945064,30.64141779,32.45841539
660,29.7095645,30.64152775,32.45843674
