time(s),tempTec,tempMilieu,tempLaser,Amperage
142.93333333333334,27.623864189458107,26.48485580312934,25.91994981909258,0.6
144.0,27.634714262013397,26.49571096347199,25.930779963185294,0.6
145.06666666666666,27.645477602243616,26.50647987796694,25.941524563061826,0.6
146.13333333333333,27.656154930820353,26.51716323107803,25.952184266745775,0.6
147.2,27.666746960757674,26.527761701884497,25.962759719060266,0.6
148.26666666666665,27.67725439759148,26.538275964120373,25.973251561533566,0.6
149.33333333333331,27.687677939550156,26.54870668621384,25.983660432313165,0.6
150.4,27.698018277717047,26.55905453132643,25.993986966087185,0.6
151.46666666666667,27.70827609618523,26.569320157392145,26.004231794012817,0.6
152.53333333333333,27.718452072205032,26.579504217156465,26.014395543651627,0.6
153.6,27.72854687632483,26.58960735821488,26.02447883891108,0.6
154.66666666666666,27.738561172525223,26.599630223051896,26.03448229999164,0.6
155.73333333333332,27.74849561834736,26.60957344907926,26.044406543339484,0.6
156.79999999999998,27.758350865015508,26.61943766867429,26.054252181604223,0.6
157.86666666666667,27.768127557554237,26.6292235092181,26.064019823601562,0.6
158.93333333333334,27.77782633490059,26.638931593133368,26.073710074280108,0.6
160.0,27.787447830011494,26.64856253792224,26.083323534692585,0.6
161.06666666666666,27.7969926699667,26.658116956203727,26.092860801970875,0.6
162.13333333333333,27.806461476067554,26.66759545575114,26.10232246930464,0.6
163.2,27.815854863931605,26.676998639529167,26.111709125923355,0.6
164.26666666666665,27.825173443583736,26.68632710573081,26.12102135708156,0.6
165.33333333333331,27.834417819543557,26.695581447814074,26.130259744046974,0.6
166.4,27.843588590909466,26.704762254538505,26.139424864091474,0.6
167.46666666666667,27.85268635143972,26.713870110001366,26.148517290484595,0.6
168.53333333333333,27.861711689630408,26.722905593673815,26.157537592489415,0.6
169.6,27.870665188790625,26.73186928043657,26.166486335360663,0.6
170.66666666666666,27.87954742711506,26.740761740615653,26.175364080345,0.6
171.73333333333332,27.88835897775398,26.749583540017632,26.184171384683147,0.6
172.79999999999998,27.897100408881048,26.758335239964826,26.19290880161385,0.6
173.86666666666667,27.905772283758647,26.767017397330203,26.20157688037956,0.6
174.93333333333334,27.914375160801296,26.775630564572015,26.210176166233552,0.6
176.0,27.92290959363702,26.78417528976829,26.21870720044868,0.6
177.06666666666666,27.93137613116679,26.792652116650963,26.227170520327377,0.6
178.13333333333333,27.939775317622132,26.80106158463994,26.23556665921278,0.6
179.2,27.948107692621274,26.80940422887671,26.243896146501235,0.6
180.26666666666665,27.956373791223346,26.817680580257964,26.25215950765585,0.6
181.33333333333331,27.96457414398135,26.825891165468818,26.260357264220787,0.6
182.4,27.97270927699357,26.83403650701576,26.26848993383671,0.6
183.46666666666667,27.980779711953524,26.842117123259573,26.276558030257096,0.6
184.53333333333333,27.988785966198932,26.850133528447785,26.284562063365215,0.6
185.6,27.99672855275894,26.858086232747052,26.29250253919173,0.6
186.66666666666666,28.00460798040076,26.865975742275232,26.300379959933192,0.6
187.73333333333332,28.012424753674736,26.873802559133214,26.30819482397103,0.6
188.79999999999998,28.020179372958555,26.881567181436584,26.315947625891056,0.6
189.86666666666667,28.02787233450056,26.889270103346934,26.323638856503596,0.6
190.93333333333334,28.03550413046172,26.896911815103117,26.331269002863785,0.6
192.0,28.043075248957134,26.904492803052097,26.338838548292753,0.6
193.06666666666666,28.050586174096395,26.912013549679664,26.34634797239875,0.6
194.13333333333333,28.05803738602322,26.9194745336409,26.353797751098984,0.6
195.2,28.06542936095433,26.926876229790434,26.361188356641396,0.6
196.26666666666665,28.072762571217293,26.934219109212382,26.368520257626898,0.6
197.33333333333331,28.080037485288024,26.941503639250193,26.375793919032066,0.6
198.4,28.087254567827458,26.9487302835362,26.383009802231665,0.6
199.46666666666667,28.094414279717462,26.95589950202094,26.390168365021708,0.6
200.53333333333333,28.101517078096162,26.963011751002192,26.397270061642256,0.6
201.6,28.10856341639275,26.97006748315399,26.40431534280088,0.6
202.66666666666666,28.11555374436159,26.977067147555253,26.411304655696004,0.6
203.73333333333332,28.122488508115847,26.984011189718128,26.41823844404026,0.6
204.79999999999998,28.12936815016053,26.9909000516163,26.425117148083924,0.6
205.86666666666665,28.136193109425058,26.99773417171299,26.431941204638715,0.6
206.93333333333334,28.142963821295286,27.004513984988783,26.438711047101457,0.6
208.0,28.149680717645168,27.011239922969164,26.44542710547752,0.6
209.06666666666666,28.15634422686766,27.017912413751915,26.452089806404757,0.6
210.13333333333333,28.16295477390557,27.024531882034125,26.458699573177277,0.6
211.2,28.169512780281767,27.031098749139367,26.465256825768883,0.6
212.26666666666665,28.176018664128982,27.0376134330443,26.47176198085705,0.6
213.33333333333331,28.18247284021925,27.044076348405245,26.478215451846566,0.6
214.4,28.188875719992947,27.05048790658435,26.484617648893035,0.6
215.46666666666667,28.195227711587357,27.056848515675917,26.49096897892658,0.6
216.53333333333333,28.20152921986511,27.063158580532306,26.497269845675607,0.6
217.6,28.20778064644223,27.069418502789343,26.503520649689793,0.6
218.66666666666666,28.213982389715405,27.075628680892205,26.509721788364008,0.6
219.73333333333332,28.22013484488952,27.08178951012059,26.51587365596147,0.6
220.79999999999998,28.22623840400467,27.08790138261361,26.521976643636904,0.6
221.86666666666665,28.232293455962612,27.093964687395168,26.528031139460126,0.6
222.93333333333334,28.23830038655315,27.09997981039816,26.53403752843851,0.6
224.0,28.244259578480435,27.10594713448935,26.53999619254062,0.6
225.06666666666666,28.250171411388283,27.111867039493685,26.545907510718727,0.6
226.13333333333333,28.256036261886077,27.117739902218105,26.55177185893173,0.6
227.2,28.2618545035737,27.12356609647604,26.557589610167835,0.6
228.26666666666665,28.267626507066552,27.129345993110526,26.563361134467105,0.6
229.33333333333331,28.27335264002044,27.13507996001843,26.569086798943953,0.6
230.4,28.27903326715544,27.140768362173258,26.574766967809442,0.6
231.46666666666667,28.28466875028084,27.14641156164886,26.580402002393473,0.6
232.53333333333333,28.290259448318267,27.152009917641998,26.585992261167007,0.6
233.6,28.29580571732616,27.15756378649564,26.591538099763834,0.6
234.66666666666666,28.301307910522425,27.16307352172111,26.59703987100269,0.6
235.73333333333332,28.306766378308538,27.16853947402116,26.60249792490853,0.6
236.79999999999998,28.31218146829162,27.173961991311636,26.607912608734726,0.6
237.86666666666665,28.317553525308046,27.17934141874421,26.61328426698378,0.6
238.93333333333334,28.322882891445396,27.184678098727844,26.61861324142923,0.6
240.0,28.32816990606518,27.18997237095084,26.62389987113658,0.6
241.06666666666666,28.333414905824853,27.195224572402484,26.629144492484176,0.6
242.13333333333333,28.338618224699637,27.200435037394154,26.634347439184626,0.6
243.2,28.343780194004644,27.205604097581087,26.63950904230484,0.6
244.26666666666665,28.34890114241579,27.210732081982957,26.644629630287174,0.6
245.33333333333331,28.353981395991656,27.21581931700512,26.649709528969943,0.6
246.4,28.359021278194632,27.220866126459512,26.65474906160726,0.6
247.46666666666667,28.364021109911405,27.22587283158471,26.6597485488897,0.6
248.53333333333333,28.368981209474182,27.23083975106687,26.664708308964418,0.6
249.6,28.373901892681303,27.235767201059982,26.66962865745453,0.6
250.66666666666666,28.37878347281717,27.240655495205573,26.674509907479433,0.6
251.73333333333332,28.383626260672933,27.245504944653085,26.679352369674273,0.6
252.79999999999998,28.38843056456655,27.25031585807951,26.68415635220938,0.6
253.86666666666665,28.393196690362256,27.255088541709085,26.688922160809607,0.6
254.93333333333334,28.397924941490647,27.259823299332602,26.693650098773688,0.6
256.0,28.402615618968056,27.26452043232694,26.69834046699332,0.6
257.06666666666666,28.407269021416194,27.269180239674203,26.702993563971887,0.6
258.1333333333333,28.411885445080717,27.273803017980782,26.707609685843433,0.6
259.2,28.416465183850953,27.278389061495936,26.712189126391355,0.6
260.26666666666665,28.421008529278403,27.28293866213094,26.716732177066795,0.6
261.3333333333333,28.425515770595656,27.28745210947735,26.721239127007355,0.6
262.4,28.429987194734807,27.2919296908257,26.72571026305468,0.6
263.46666666666664,28.434423086345845,27.296371691183513,26.730145869773253,0.6
264.5333333333333,28.43882372781505,27.30077839329353,26.734546229468094,0.6
265.59999999999997,28.443189399282996,27.305150077651785,26.73891162220252,0.6
266.6666666666667,28.44752037866253,27.309487022525385,26.743242325816,0.6
267.73333333333335,28.451816941656595,27.313789503970256,26.747538615941828,0.6
268.8,28.456079361775867,27.31805779584867,26.751800766024143,0.6
269.8666666666667,28.460307910356164,27.32229216984684,26.756029047335595,0.6
270.93333333333334,28.464502856575926,27.32649289549176,26.760223728994486,0.6
272.0,28.468664467473452,27.330660240168893,26.76438507798171,0.6
273.06666666666666,28.47279300796391,27.334794469138917,26.768513359157723,0.6
274.1333333333333,28.47688874085628,27.338895845554614,26.77260883527929,0.6
275.2,28.480951926870187,27.342964630477713,26.776671767016197,0.6
276.26666666666665,28.484982824652555,27.347001082895392,26.78070241296769,0.6
277.3333333333333,28.488981690794088,27.351005459736832,26.784701029678935,0.6
278.4,28.49294877984577,27.354978015889575,26.788667871657314,0.6
279.46666666666664,28.496884344334987,27.35891900421573,26.79260319138852,0.6
280.5333333333333,28.50078863478177,27.362828675568014,26.79650723935252,0.6
281.59999999999997,28.50466189971469,27.366707278805826,26.800380264039543,0.6
282.6666666666667,28.50850438568677,27.370555060810954,26.804222511965843,0.6
283.73333333333335,28.512316337291292,27.37437226650347,26.808034227689305,0.6
284.8,28.51609799717724,27.378159138857107,26.811815653825,0.6
285.8666666666667,28.519849606064955,27.381915918914885,26.81556703106056,0.6
286.93333333333334,28.523571402761394,27.385642845804355,26.81928859817152,0.6
288.0,28.527263624175365,27.38934015675289,26.82298059203642,0.6
289.06666666666666,28.530926505332737,27.393008087102743,26.826643247651884,0.6
290.1333333333333,28.534560279391275,27.396646870326023,26.830276798147548,0.6
291.2,28.538165177655625,27.400256738039577,26.83388147480089,0.6
292.26666666666665,28.54174142959201,27.40383792001975,26.837457507051827,0.6
293.3333333333333,28.545289262842875,27.40739064421693,26.841005122517412,0.6
294.4,28.548808903241408,27.410915136770157,26.844524547006245,0.6
295.46666666666664,28.552300574825928,27.41441162202145,26.848016004532862,0.6
296.5333333333333,28.555764499854156,27.41788032253012,26.8514797173319,0.6
297.59999999999997,28.559200898817426,27.421321459086908,26.854915905872314,0.6
298.66666666666663,28.562609990454654,27.42473525072803,26.858324788871354,0.6
299.73333333333335,28.565991991766374,27.428121914749212,26.861706583308408,0.6
300.8,28.569347118028464,27.431481666719332,26.865061504438913,0.6
301.8666666666667,28.57267558280595,27.43481472049452,26.868389765807922,0.6
302.93333333333334,28.575977597966695,27.438121288231176,26.87169157926385,0.6
304.0,28.579253373694623,27.44140158039998,26.874967154971838,0.6
305.06666666666666,28.582503118503265,27.444655805799076,26.87821670142691,0.6
306.1333333333333,28.585727039249118,27.44788417156744,26.881440425467613,0.6
307.2,28.588925341144762,27.45108688319798,26.88463853228903,0.6
308.26666666666665,28.592098227771878,27.454264144550688,26.88781122545569,0.6
309.3333333333333,28.595245901094284,27.45741615786571,26.890958706914677,0.6
310.4,28.598368561470952,27.460543123775878,26.8940811770086,0.6
311.46666666666664,28.60146640766827,27.4636452413198,26.897178834487885,0.6
312.5333333333333,28.604539636873177,27.466722707954435,26.900251876523786,0.6
313.59999999999997,28.60758844470561,27.46977571956764,26.9033004987209,0.6
314.66666666666663,28.610613025230837,27.47280447049067,26.906324895129476,0.6
315.73333333333335,28.613613570972092,27.47580915351074,26.90932525825796,0.6
316.8,28.616590272922483,27.478789959882647,26.912301779085062,0.6
317.8666666666667,28.619543320557256,27.481747079341666,26.915254647071812,0.6
318.93333333333334,28.622472901846056,27.48468070011529,26.91818405017392,0.6
320.0,28.625379203264636,27.487591008935414,26.921090174853486,0.6
321.06666666666666,28.628262409807267,27.490478191049885,26.92397320609128,0.6
322.1333333333333,28.63112270499749,27.4933424302345,26.92683332739765,0.6
323.2,28.63396027090078,27.496183908804703,26.92967072082507,0.6
324.26666666666665,28.63677528813566,27.499002807627278,26.932485566979235,0.6
325.3333333333333,28.639567935885676,27.50179930613173,26.935278045031133,0.6
326.4,28.642338391909885,27.504573582321544,26.938048332727405,0.6
327.46666666666664,28.645086832555076,27.507325812785847,26.9407966064026,0.6
328.5333333333333,28.647813432766558,27.51005617271068,26.943523040990016,0.6
329.59999999999997,28.650518366099668,27.512764835889655,26.946227810033132,0.6
330.66666666666663,28.653201804730106,27.515451974735466,26.948911085695904,0.6
331.73333333333335,28.655863919465574,27.51811776029072,26.9515730387745,0.6
332.8,28.65850487975665,27.520762362239086,26.954213838708135,0.6
333.8666666666667,28.6611248537069,27.52338594891539,26.95683365358916,0.6
334.93333333333334,28.663724008084298,27.52598868731698,26.95943265017441,0.6
336.0,28.66630250833159,27.528570743114546,26.962010993895692,0.6
337.06666666666666,28.668860518576736,27.53113228066164,26.96456884887018,0.6
338.1333333333333,28.67139820164338,27.533673463006064,26.96710637791081,0.6
339.2,28.673915719061387,27.53619445190029,26.9696237425369,0.6
340.26666666666665,28.676413231077007,27.538695407810845,26.972121102984286,0.6
341.3333333333333,28.678890896662892,27.54117648992934,26.97459861821529,0.6
342.4,28.68134887352867,27.543637856182798,26.97705644592934,0.6
343.46666666666664,28.68378731813055,27.546079663242573,26.979494742572612,0.6
344.5333333333333,28.686206385681373,27.548502066535317,26.981913663347957,0.6
345.59999999999997,28.688606230160904,27.550905220253078,26.984313362225286,0.6
346.66666666666663,28.69098700432491,27.553289277361714,26.98669399195063,0.6
347.73333333333335,28.693348859715325,27.55565438961217,26.989055704056266,0.6
348.8,28.695691946670387,27.558000707549464,26.99139864887087,0.6
349.8666666666667,28.698016414332802,27.56032838052199,26.99372297552775,0.6
350.93333333333334,28.70032241066071,27.562637556691772,26.996028831975654,0.6
352.0,28.702610082436383,27.56492838304307,26.998316364987616,0.6
353.06666666666666,28.704879575275402,27.56720100539229,27.000585720170058,0.6
354.1333333333333,28.707131033636806,27.56945556839742,27.002837041972946,0.6
355.2,28.709364600830966,27.57169221556629,27.005070473697664,0.6
356.26666666666665,28.711580419029914,27.573911089266986,27.007286157507334,0.6
357.3333333333333,28.713778629275783,27.5761123307358,27.00948423443533,0.6
358.4,28.715959371489706,27.578296080086883,27.011664844394012,0.6
359.46666666666664,28.718122784481555,27.58046247632115,27.013828126184627,0.6
360.5333333333333,28.72026900595722,27.58261165733442,27.015974217504517,0.6
361.59999999999997,28.722398172529168,27.58474375992759,27.018103254957634,0.6
362.66666666666663,28.724510419723668,27.586858919813437,27.020215374061856,0.6
363.73333333333335,28.726605881990352,27.588957271627176,27.022310709258495,0.6
364.8,28.728684692710395,27.591038948933562,27.02438939392046,0.6
365.8666666666667,28.730746984204874,27.5931040842363,27.02645156036069,0.6
366.93333333333334,28.7327928877438,27.595152808986086,27.02849733984102,0.6
368.0,28.734822533553356,27.59718525358889,27.030526862579663,0.6
369.06666666666666,28.736836050825804,27.599201547414776,27.032540257760893,0.6
370.1333333333333,28.738833567725727,27.601201818805226,27.034537653541424,0.6
371.2,28.740815211400324,27.603186195082593,27.03651917706062,0.6
372.26666666666665,28.742781107985376,27.605154802556527,27.03848495444648,0.6
373.3333333333333,28.744731382615313,27.6071077665341,27.04043511082576,0.6
374.4,28.746666159429243,27.609045211325334,27.042369770329987,0.6
375.46666666666664,28.748585561580676,27.61096726025383,27.04428905610508,0.6
376.5333333333333,28.7504897112437,27.612874035661754,27.046193090317658,0.6
377.59999999999997,28.752378729622265,27.614765658920494,27.048081994164246,0.6
378.66666666666663,28.75425273695647,27.616642250435604,27.049955887877566,0.6
379.73333333333335,28.75611185253168,27.61850392965718,27.05181489073567,0.6
380.8,28.75795619468455,27.62035081508475,27.053659121068026,0.6
381.8666666666667,28.759785880812217,27.622183024277586,27.055488696264536,0.6
382.93333333333334,28.761601027378024,27.624000673859378,27.05730373278146,0.6
384.0,28.763401749920803,27.625803879528412,27.05910434615058,0.6
385.06666666666666,28.76518816306023,27.62759275606233,27.060890650984543,0.6
386.1333333333333,28.76696038050631,27.62936741732779,27.062662760986452,0.6
387.2,28.768718515064208,27.63112797628574,27.064420788954546,0.6
388.26666666666665,28.770462678643835,27.63287454500013,27.066164846791956,0.6
389.3333333333333,28.772192982264862,27.634607234643948,27.06789504551154,0.6
390.4,28.773909536065467,27.63632615550701,27.06961149524479,0.6
391.46666666666664,28.77561244930813,27.63803141700264,27.071314305247512,0.6
392.5333333333333,28.77730183038733,27.639723127674586,27.073003583907603,0.6
393.59999999999997,28.778977786836183,27.64140139520444,27.074679438751605,0.6
394.66666666666663,28.780640425333015,27.643066326417383,27.076341976451378,0.6
395.73333333333335,28.782289851709045,27.64471802729087,27.0779913028317,0.6
396.8,28.783926170953624,27.646356602958804,27.079627522875487,0.6
397.8666666666667,28.785549487222895,27.6479821577208,27.081250740732592,0.6
398.93333333333334,28.787159903844184,27.649594795046973,27.082861059724028,0.6
400.0,28.78875752332456,27.65119461758545,27.08445858235064,0.6
401.06666666666666,28.790342447356156,27.652781727168872,27.086043410298373,0.6
402.1333333333333,28.791914776822946,27.654356224820045,27.08761564444508,0.6
403.2,28.793474611807795,27.65591821076011,27.08917538486751,0.6
404.26666666666665,28.795022051597325,27.657467784412418,27.090722730846284,0.6
405.3333333333333,28.79655719469014,27.6590050444113,27.092257780873997,0.6
406.4,28.79808013880138,27.660530088606876,27.093780632659886,0.6
407.46666666666664,28.799590980870004,27.662043014071475,27.09529138313698,0.6
408.5333333333333,28.801089817064934,27.663543917107038,27.096790128468378,0.6
409.59999999999997,28.802576742790173,27.665032893248824,27.09827696405228,0.6
410.66666666666663,28.80405185269242,27.66651003727397,27.099751984529647,0.6
411.7333333333333,28.805515240665578,27.667975443206103,27.101215283788672,0.6
412.8,28.80696699985762,27.66942920432144,27.10266695497169,0.6
413.8666666666667,28.808407222676923,27.670871413155943,27.10410709048143,0.6
414.93333333333334,28.80983600079647,27.672302161508906,27.10553578198534,0.6
416.0,28.811253425161592,27.673721540450963,27.106953120423213,0.6
417.06666666666666,28.812659585994663,27.675129640329157,27.10835919601196,0.6
418.1333333333333,28.81405457280083,27.676526550771943,27.109754098251283,0.6
419.2,28.815438474374773,27.677912360696244,27.11113791593048,0.6
420.26666666666665,28.816811378804612,27.67928715831194,27.11251073713233,0.6
421.3333333333333,28.81817337347881,27.680651031127883,27.113872649239983,0.6
422.4,28.81952454509224,27.682004065958388,27.115223738943047,0.6
423.46666666666664,28.820864979649368,27.68334634892669,27.116564092240786,0.6
424.5333333333333,28.822194762472137,27.684677965472176,27.117893794449945,0.6
