time(s),tempTec,tempMilieu,tempLaser,Amperage
0.0,24.0,24.0,24.0,0
1.0666666666666667,24.325995579866035,24.001543753241585,24.000000000046157,0.9
2.1333333333333333,24.52684386937172,24.016549700087975,24.000001096489417,0.9
3.1999999999999997,24.67726354336094,24.04297749276227,24.00004380250332,0.9
4.266666666666667,24.805116277805396,24.074818491263724,24.00032012243473,0.9
5.333333333333333,24.920604941572186,24.109640194547335,24.00115381741103,0.9
6.3999999999999995,25.028128978901144,24.146462898781703,24.002878361751527,0.9
7.466666666666667,25.129753632781252,24.184762689142236,24.00576508074278,0.9
8.533333333333333,25.226554728286537,24.224178536970072,24.010004848871258,0.9
9.6,25.319172954604834,24.264430134621026,24.015715036573066,0.9
10.666666666666666,25.408046476233807,24.305291906210865,24.022954357936733,0.9
11.733333333333333,25.49351021337191,24.34658143497601,24.031737840527445,0.9
12.799999999999999,25.575839520197665,24.388151719929148,24.042049265684106,0.9
13.866666666666665,25.655270510569224,24.42988483283392,24.0538506948716,0.9
14.933333333333334,25.732010426384186,24.47168651337071,24.067089495697346,0.9
16.0,25.806243621105587,24.513481617538798,24.081703441798535,0.9
17.066666666666666,25.87813548938843,24.555210355186265,24.097624395674675,0.9
18.133333333333333,25.947835332985075,24.59682522544886,24.114780966867926,0.9
19.2,26.01547859904934,24.638288545243313,24.133100430988186,0.9
20.266666666666666,26.081188697202613,24.6795704681779,24.152510112758083,0.9
21.333333333333332,26.145078504971135,24.720647402143236,24.172938377148714,0.9
22.4,26.207251628731107,24.761500747711676,24.19431533141949,0.9
23.466666666666665,26.267803466966598,24.802115893169763,24.21657331226627,0.9
24.53333333333333,26.326822111469212,24.842481414184576,24.239647212331963,0.9
25.599999999999998,26.384389114907464,24.88258843637128,24.263474686255105,0.9
26.666666666666664,26.44058014791545,24.922430127443995,24.287996266342148,0.9
27.73333333333333,26.495465564681307,24.962001292422677,24.3131554106049,0.9
28.8,26.54911089260983,25.00129805080294,24.33889850047702,0.9
29.866666666666667,26.601577258822626,25.04031757892578,24.365174801459208,0.9
30.933333333333334,26.65292176394106,25.07905790422692,24.391936396865518,0.9
32.0,26.703197811690842,25.117517740780055,24.419138102491555,0.9
33.06666666666666,26.752455401308385,25.15569635771973,24.446737368216098,0.9
34.13333333333333,26.800741388457727,25.193593473854662,24.474694171147593,0.9
35.199999999999996,26.848099719334705,25.23120917315168,24.502970903840332,0.9
