time(s),tempTec,tempMilieu,tempLaser
0.0,24.0,24.0,24.0
1.0666666666666667,24.210678915747465,24.000997670763688,24.000000000029836
2.1333333333333333,24.340479755010925,24.010695460570098,24.00000070862072
3.1999999999999997,24.437690440616418,24.027774767929124,24.000028307941868
4.266666666666667,24.520316945795347,24.04835243049547,24.000206883318786
5.333333333333333,24.594953008264365,24.070856412590217,24.000745669623004
6.3999999999999995,24.664441826519408,24.094653567773044,24.001860179003675
7.466666666666667,24.730118090907617,24.119405309222508,24.003725758982977
8.533333333333333,24.79267706748209,24.14487831743644,24.00646576469929
9.6,24.85253281002686,24.170891439926297,24.010156048335116
10.666666666666666,24.909968488090787,24.19729889532067,24.01483455463963
11.733333333333333,24.96520054824137,24.223982794395425,24.02051099537375
12.799999999999999,25.018406941725043,24.250848135836065,24.02717488901523
13.866666666666665,25.069740260216978,24.27781870697435,24.034801717288513
14.933333333333334,25.11933443650947,24.304833590843423,24.043357465820172
16.0,25.167308611443993,24.33184422464804,24.05280192000773
17.066666666666666,25.213769673483892,24.358811968218955,24.063091045098535
18.133333333333333,25.258814110843268,24.38570612350013,24.074178704073624
19.2,25.30252945802034,24.41250233730516,24.086017897842815
20.266666666666666,25.344995470100258,24.43918132101225,24.098561659055676
21.333333333333332,25.38628509566364,24.465727827911536,24.11176369263599
22.4,25.426465291688896,24.492129837879137,24.12557882948419
23.466666666666665,25.465597710696564,24.51837790790374,24.139963341303186
24.53333333333333,25.503739283161472,24.54446465486048,24.15487515161025
25.599999999999998,25.54094271356438,24.57038434356186,24.170273968898464
26.666666666666664,25.57725690504427,24.59613255855359,24.186121361391546
27.73333333333333,25.61272732491723,24.621705942511742,24.20238078808864
28.8,25.64739632112737,24.64710198760948,24.219017597288556
29.866666666666667,25.681303397878114,24.67231886902021,24.235999001156245
30.933333333333334,25.714485457194343,24.697355311948353,24.253294032905416
32.0,25.74697701193365,24.722210485347237,24.270873491651855
33.06666666666666,25.77881037475785,24.746883916885462,24.28870987882208
34.13333333333333,25.810015826753848,24.771375424839455,24.30677732909793
35.199999999999996,25.84062176872665,24.795685063473947,24.325051538174733
36.266666666666666,25.870654857645814,24.81981307917574,24.343509689064305
37.33333333333333,25.900140130288733,24.843759875165645,24.362130378247286
38.4,25.92910111577028,24.86752598305701,24.38089354264747
39.46666666666667,25.957559938360678,24.89111203988288,24.399780388141515
40.53333333333333,25.98553741176154,24.914518769494588,24.418773320116227
41.6,26.013053125821223,24.937746967458015,24.43785587642894
42.666666666666664,26.04012552651715,24.96079748875132,24.45701266300603
43.733333333333334,26.066771989907927,24.983671237709355,24.476229292221465
44.8,26.09300889065561,25.00636915977242,24.495492324126015
45.86666666666667,26.118851665634644,25.028892234686467,24.514789210544258
46.93333333333333,26.1443148730748,25.05124147087318,24.53410824201567
48.0,26.169412247628248,25.073417900745063,24.553438497526752
49.06666666666666,26.19415675170301,25.0954225767857,24.572769796958926
50.13333333333333,26.218560623365402,25.117256568251246,24.592092656162528
51.199999999999996,26.242635421080276,25.1389209583784,24.61139824455639
52.266666666666666,26.26639206552968,25.160416842006114,24.630678345146485
53.33333333333333,26.289840878725936,25.181745323537065,24.64992531685366
54.4,26.312991620614707,25.20290751517943,24.66913205903951
55.46666666666666,26.33585352334527,25.2239045354207,24.688291978119405
56.53333333333333,26.35843532336983,25.24473750769493,24.70739895615447
57.6,26.380745291519744,25.265407559211976,24.7264473213159
58.666666666666664,26.40279126119473,25.285915819923325,24.74543182011927
59.733333333333334,26.424580654789843,25.306263421603678,24.76434759132964
60.8,26.446120508476188,25.326451497031485,24.78319014144296
61.86666666666667,26.467417495442007,25.3464811792544,24.80195532165271
62.93333333333333,26.48847794769332,25.366353600928356,24.82063930621587
64.0,26.50930787650638,25.38606989372062,24.83923857213598
65.06666666666666,26.529912991617586,25.405631187769174,24.857749880085503
66.13333333333333,26.5502987192305,25.42503861119156,24.876170256494106
67.2,26.57047021891463,25.444293289637745,24.894496976732785
68.26666666666667,26.590432399465477,25.46339634588252,24.9127275493285
69.33333333333333,26.610189933790437,25.482348899452987,24.930859701147053
70.39999999999999,26.629747272881783,25.50115206628805,24.94889136348581
71.46666666666667,26.64910865893296,25.51980695842671,24.9668206590212
72.53333333333333,26.668278137651726,25.538314683722735,24.984645889558898
73.6,26.68725956981961,25.556676345583295,25.002365524538263
74.66666666666666,26.706056642144507,25.57489304272971,25.019978190244753
75.73333333333333,26.72467287744994,25.5929658689783,25.03748265968735
76.8,26.743111644241914,25.610895913039947,25.054877843100247
77.86666666666666,26.761376165691797,25.628684258336943,25.07216277903077
78.93333333333334,26.77946952807113,25.646331982835672,25.08933662597763
80.0,26.79739468867209,25.663840158894136,25.106398654545796
81.06666666666666,26.81515448324539,25.681209853123093,25.123348240086386
82.13333333333333,26.832751632984884,25.698442126260076,25.140184855791826
83.2,26.850188751087344,25.715538033055118,25.15690806621839
84.26666666666667,26.867468348912936,25.73249862216753,25.173517521209835
85.33333333333333,26.88459284177121,25.749324936072956,25.19001295019769
86.39999999999999,26.901564554355506,25.766018010980055,25.206394156854895
87.46666666666667,26.91838572584741,25.78257887675595,25.222661014081158
88.53333333333333,26.93505851471145,25.799008556860123,25.23881345929971
89.6,26.951585003198954,25.815308068286008,25.254851490046352
90.66666666666666,26.967967201579086,25.831478421509903,25.270775159832656
91.73333333333333,26.98420705211373,25.84752062044636,25.2865845742667
92.8,27.000306432791703,25.86343566241029,25.302279887415402
93.86666666666666,27.016267160837497,25.879224538084586,25.317861298393524
94.93333333333334,27.032090996007835,25.894888231493365,25.333329048165623
96.0,27.04777964368956,25.910427719980383,25.34868341654759
97.06666666666666,27.06333475781054,25.925843974192063,25.36392471939577
98.13333333333333,27.078757943575443,25.9411379580651,25.379053305971933
99.2,27.0940507600369,25.95631062881808,25.394069556473248
100.26666666666667,27.109214722512142,25.971362936947102,25.40897387971739
101.33333333333333,27.124251304854603,25.9862958262249,25.423766710972924
102.39999999999999,27.13916194158948,26.00111023370325,25.43844850992603
103.46666666666667,27.153948029921214,26.015807089718642,25.45301975877555
104.53333333333333,27.168610931621334,26.030387317900775,25.467480960447972
105.6,27.183151974803305,26.044851835183618,25.481832636925237
106.66666666666666,27.19757245559171,26.059201551819232,25.49607532767843
107.73333333333333,27.211873639692282,26.07343737139365,25.510209588200624
108.8,27.226056763868424,26.08756019084513,25.52423598863309
109.86666666666666,27.240123037330424,26.101570900484088,25.53815511247875
110.93333333333332,27.254073643042368,26.115470384015346,25.551967555397837
112.0,27.267909738951918,26.129259518561668,25.565673924080343
113.06666666666666,27.28163245914763,26.142939174689104,25.579274835190983
114.13333333333333,27.295242914948222,26.156510216433585,25.592770914381585
115.2,27.308742195927994,26.169973501329228,25.60616279536736
116.26666666666667,27.32213137088229,26.18332988043745,25.619451119062727
117.33333333333333,27.33541148873652,26.196580198377543,25.632636532773013
118.39999999999999,27.34858357940239,26.20972529335816,25.645719689438895
119.46666666666667,27.36164865458451,26.22276599720972,25.658701246929922
120.53333333333333,27.3746077085402,26.235703135417758,25.671581867384337
121.6,27.387461718795674,26.248537527157172,25.684362216592266
122.66666666666666,27.400211646820924,26.26126998532689,25.697042963419598
123.73333333333333,27.412858438666117,26.273901316585576,25.70962477926996
124.8,27.42540302556161,26.286432321387668,25.72210833758258
125.86666666666666,27.437846324483946,26.29886379402012,25.73449431336364
126.93333333333332,27.450189238689756,26.311196522639374,25.7467833827492
128.0,27.46243265821973,26.323431289309138,25.75897622259761
129.06666666666666,27.474577460374224,26.33556887003823,25.77107351010968
130.13333333333333,27.48662451016241,26.347610034819006,25.783075922474694
131.2,27.498574660726433,26.359555547665757,25.794984136541004
132.26666666666665,27.51042875374225,26.371406166653777,25.80679882850931
133.33333333333334,27.52218761979839,26.383162643958375,25.818520673647463
134.4,27.53385207875413,26.39482572589409,25.8301503460252
135.46666666666667,27.545422940078094,26.40639615295421,25.841688518267983
136.53333333333333,27.556901003168825,26.41787465985024,25.853135861328248
137.6,27.568287057658,26.429261975551597,25.86449304427334
138.66666666666666,27.579581883697685,26.440558823325315,25.875760734088924
139.73333333333332,27.59078625223233,26.451765920775877,25.88693959549697
140.79999999999998,27.60190092525664,26.462883979884886,25.898030290787364
141.86666666666667,27.61292665605998,26.47391370705091,25.90903347966231
142.93333333333334,27.623864189458107,26.48485580312934,25.91994981909258
144.0,27.634714262013397,26.49571096347199,25.930779963185294
145.06666666666666,27.645477602243616,26.50647987796694,25.941524563061826
146.13333333333333,27.656154930820353,26.51716323107803,25.952184266745775
147.2,27.666746960757674,26.527761701884497,25.962759719060266
148.26666666666665,27.67725439759148,26.538275964120373,25.973251561533566
149.33333333333331,27.687677939550156,26.54870668621384,25.983660432313165
150.4,27.698018277717047,26.55905453132643,25.993986966087185
151.46666666666667,27.70827609618523,26.569320157392145,26.004231794012817
152.53333333333333,27.718452072205032,26.579504217156465,26.014395543651627
153.6,27.72854687632483,26.58960735821488,26.02447883891108
154.66666666666666,27.738561172525223,26.599630223051896,26.03448229999164
155.73333333333332,27.74849561834736,26.60957344907926,26.044406543339484
156.79999999999998,27.758350865015508,26.61943766867429,26.054252181604223
157.86666666666667,27.768127557554237,26.6292235092181,26.064019823601562
158.93333333333334,27.77782633490059,26.638931593133368,26.073710074280108
160.0,27.787447830011494,26.64856253792224,26.083323534692585
161.06666666666666,27.7969926699667,26.658116956203727,26.092860801970875
162.13333333333333,27.806461476067554,26.66759545575114,26.10232246930464
163.2,27.815854863931605,26.676998639529167,26.111709125923355
164.26666666666665,27.825173443583736,26.68632710573081,26.12102135708156
165.33333333333331,27.834417819543557,26.695581447814074,26.130259744046974
166.4,27.843588590909466,26.704762254538505,26.139424864091474
167.46666666666667,27.85268635143972,26.713870110001366,26.148517290484595
168.53333333333333,27.861711689630408,26.722905593673815,26.157537592489415
169.6,27.870665188790625,26.73186928043657,26.166486335360663
170.66666666666666,27.87954742711506,26.740761740615653,26.175364080345
171.73333333333332,27.88835897775398,26.749583540017632,26.184171384683147
172.79999999999998,27.897100408881048,26.758335239964826,26.19290880161385
173.86666666666667,27.905772283758647,26.767017397330203,26.20157688037956
174.93333333333334,27.914375160801296,26.775630564572015,26.210176166233552
176.0,27.92290959363702,26.78417528976829,26.21870720044868
177.06666666666666,27.93137613116679,26.792652116650963,26.227170520327377
178.13333333333333,27.939775317622132,26.80106158463994,26.23556665921278
179.2,27.948107692621274,26.80940422887671,26.243896146501235
180.26666666666665,27.956373791223346,26.817680580257964,26.25215950765585
181.33333333333331,27.96457414398135,26.825891165468818,26.260357264220787
182.4,27.97270927699357,26.83403650701576,26.26848993383671
183.46666666666667,27.980779711953524,26.842117123259573,26.276558030257096
184.53333333333333,27.988785966198932,26.850133528447785,26.284562063365215
185.6,27.99672855275894,26.858086232747052,26.29250253919173
186.66666666666666,28.00460798040076,26.865975742275232,26.300379959933192
187.73333333333332,28.012424753674736,26.873802559133214,26.30819482397103
188.79999999999998,28.020179372958555,26.881567181436584,26.315947625891056
189.86666666666667,28.02787233450056,26.889270103346934,26.323638856503596
190.93333333333334,28.03550413046172,26.896911815103117,26.331269002863785
192.0,28.043075248957134,26.904492803052097,26.338838548292753
193.06666666666666,28.050586174096395,26.912013549679664,26.34634797239875
194.13333333333333,28.05803738602322,26.9194745336409,26.353797751098984
195.2,28.06542936095433,26.926876229790434,26.361188356641396
196.26666666666665,28.072762571217293,26.934219109212382,26.368520257626898
197.33333333333331,28.080037485288024,26.941503639250193,26.375793919032066
198.4,28.087254567827458,26.9487302835362,26.383009802231665
199.46666666666667,28.094414279717462,26.95589950202094,26.390168365021708
200.53333333333333,28.101517078096162,26.963011751002192,26.397270061642256
201.6,28.10856341639275,26.97006748315399,26.40431534280088
202.66666666666666,28.11555374436159,26.977067147555253,26.411304655696004
203.73333333333332,28.122488508115847,26.984011189718128,26.41823844404026
204.79999999999998,28.12936815016053,26.9909000516163,26.425117148083924
205.86666666666665,28.136193109425058,26.99773417171299,26.431941204638715
206.93333333333334,28.142963821295286,27.004513984988783,26.438711047101457
208.0,28.149680717645168,27.011239922969164,26.44542710547752
209.06666666666666,28.15634422686766,27.017912413751915,26.452089806404757
210.13333333333333,28.16295477390557,27.024531882034125,26.458699573177277
211.2,28.169512780281767,27.031098749139367,26.465256825768883
212.26666666666665,28.176018664128982,27.0376134330443,26.47176198085705
213.33333333333331,28.18247284021925,27.044076348405245,26.478215451846566
214.4,28.188875719992947,27.05048790658435,26.484617648893035
215.46666666666667,28.195227711587357,27.056848515675917,26.49096897892658
216.53333333333333,28.20152921986511,27.063158580532306,26.497269845675607
217.6,28.20778064644223,27.069418502789343,26.503520649689793
218.66666666666666,28.213982389715405,27.075628680892205,26.509721788364008
219.73333333333332,28.22013484488952,27.08178951012059,26.51587365596147
220.79999999999998,28.22623840400467,27.08790138261361,26.521976643636904
221.86666666666665,28.232293455962612,27.093964687395168,26.528031139460126
222.93333333333334,28.23830038655315,27.09997981039816,26.53403752843851
224.0,28.244259578480435,27.10594713448935,26.53999619254062
225.06666666666666,28.250171411388283,27.111867039493685,26.545907510718727
226.13333333333333,28.256036261886077,27.117739902218105,26.55177185893173
227.2,28.2618545035737,27.12356609647604,26.557589610167835
228.26666666666665,28.267626507066552,27.129345993110526,26.563361134467105
229.33333333333331,28.27335264002044,27.13507996001843,26.569086798943953
230.4,28.27903326715544,27.140768362173258,26.574766967809442
231.46666666666667,28.28466875028084,27.14641156164886,26.580402002393473
232.53333333333333,28.290259448318267,27.152009917641998,26.585992261167007
233.6,28.29580571732616,27.15756378649564,26.591538099763834
234.66666666666666,28.301307910522425,27.16307352172111,26.59703987100269
235.73333333333332,28.306766378308538,27.16853947402116,26.60249792490853
236.79999999999998,28.31218146829162,27.173961991311636,26.607912608734726
237.86666666666665,28.317553525308046,27.17934141874421,26.61328426698378
238.93333333333334,28.322882891445396,27.184678098727844,26.61861324142923
240.0,28.32816990606518,27.18997237095084,26.62389987113658
241.06666666666666,28.333414905824853,27.195224572402484,26.629144492484176
242.13333333333333,28.338618224699637,27.200435037394154,26.634347439184626
243.2,28.343780194004644,27.205604097581087,26.63950904230484
244.26666666666665,28.34890114241579,27.210732081982957,26.644629630287174
245.33333333333331,28.353981395991656,27.21581931700512,26.649709528969943
246.4,28.359021278194632,27.220866126459512,26.65474906160726
247.46666666666667,28.364021109911405,27.22587283158471,26.6597485488897
248.53333333333333,28.368981209474182,27.23083975106687,26.664708308964418
249.6,28.373901892681303,27.235767201059982,26.66962865745453
250.66666666666666,28.37878347281717,27.240655495205573,26.674509907479433
251.73333333333332,28.383626260672933,27.245504944653085,26.679352369674273
252.79999999999998,28.38843056456655,27.25031585807951,26.68415635220938
253.86666666666665,28.393196690362256,27.255088541709085,26.688922160809607
254.93333333333334,28.397924941490647,27.259823299332602,26.693650098773688
256.0,28.402615618968056,27.26452043232694,26.69834046699332
257.06666666666666,28.407269021416194,27.269180239674203,26.702993563971887
258.1333333333333,28.411885445080717,27.273803017980782,26.707609685843433
259.2,28.416465183850953,27.278389061495936,26.712189126391355
260.26666666666665,28.421008529278403,27.28293866213094,26.716732177066795
261.3333333333333,28.425515770595656,27.28745210947735,26.721239127007355
262.4,28.429987194734807,27.2919296908257,26.72571026305468
263.46666666666664,28.434423086345845,27.296371691183513,26.730145869773253
264.5333333333333,28.43882372781505,27.30077839329353,26.734546229468094
265.59999999999997,28.443189399282996,27.305150077651785,26.73891162220252
266.6666666666667,28.44752037866253,27.309487022525385,26.743242325816
267.73333333333335,28.451816941656595,27.313789503970256,26.747538615941828
268.8,28.456079361775867,27.31805779584867,26.751800766024143
269.8666666666667,28.460307910356164,27.32229216984684,26.756029047335595
270.93333333333334,28.464502856575926,27.32649289549176,26.760223728994486
272.0,28.468664467473452,27.330660240168893,26.76438507798171
273.06666666666666,28.47279300796391,27.334794469138917,26.768513359157723
274.1333333333333,28.47688874085628,27.338895845554614,26.77260883527929
275.2,28.480951926870187,27.342964630477713,26.776671767016197
276.26666666666665,28.484982824652555,27.347001082895392,26.78070241296769
277.3333333333333,28.488981690794088,27.351005459736832,26.784701029678935
278.4,28.49294877984577,27.354978015889575,26.788667871657314
279.46666666666664,28.496884344334987,27.35891900421573,26.79260319138852
280.5333333333333,28.50078863478177,27.362828675568014,26.79650723935252
281.59999999999997,28.50466189971469,27.366707278805826,26.800380264039543
282.6666666666667,28.50850438568677,27.370555060810954,26.804222511965843
283.73333333333335,28.512316337291292,27.37437226650347,26.808034227689305
284.8,28.51609799717724,27.378159138857107,26.811815653825
285.8666666666667,28.519849606064955,27.381915918914885,26.81556703106056
286.93333333333334,28.523571402761394,27.385642845804355,26.81928859817152
288.0,28.527263624175365,27.38934015675289,26.82298059203642
289.06666666666666,28.530926505332737,27.393008087102743,26.826643247651884
290.1333333333333,28.534560279391275,27.396646870326023,26.830276798147548
291.2,28.538165177655625,27.400256738039577,26.83388147480089
292.26666666666665,28.54174142959201,27.40383792001975,26.837457507051827
293.3333333333333,28.545289262842875,27.40739064421693,26.841005122517412
294.4,28.548808903241408,27.410915136770157,26.844524547006245
295.46666666666664,28.552300574825928,27.41441162202145,26.848016004532862
296.5333333333333,28.555764499854156,27.41788032253012,26.8514797173319
297.59999999999997,28.559200898817426,27.421321459086908,26.854915905872314
