Time,T1Mesure,T2Mesure,T3Mesure,TECEntr_e_SortieAmpli,T1Vmesure_0_5V_,T2Vmesure_0_5V_,T3Vmesure_0_5V_,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWM_DACSortie,TECSortie,T1R_sistance,T2R_sistance,T3R_sistance
8.5,24.2180175124118,23.5655155936366,23.5112368929362,0.8,2.28678792189704,2.40690563112162,2.41408934446302,2.6357498193027,0,23.4995391099067,5,2.60064090348634,30,0,0,0,5,2.52512,10349.7390559873,10655.7399525524,10674.3324316664
9,24.3814960173485,23.5926602806124,23.5112368929362,0.8,2.26035883216707,2.40231050937349,2.41252348669936,2.6357498193027,0,23.5014057606169,5,2.60064090348634,30,0,0,0,5,2.52512,10283.6236529356,10643.8646457497,10670.2769153247
9.5,24.5178423967833,23.6198085517439,23.5383744710102,0.8,2.23410701776507,2.39702994642792,2.41068937372331,2.6357498193027,0,23.5039782060377,5,2.60064090348634,30,0,0,0,5,2.52512,10218.375655603,10630.2347839258,10665.528650273
10,24.6542953620842,23.6469604268457,23.5383744710102,0.8,2.2080316921037,2.39111004642335,2.40859418241621,2.66816906224542,0,23.5072375518456,5,2.59710497926175,30,0,0,0,5,2.52512,10153.9805450154,10614.9760875045,10660.1071581809
10.5,24.8181831681886,23.6741159257419,23.5655155936366,0.8,2.18213205867339,2.38459412364871,2.40624493277734,2.66816906224542,0,23.5111649650569,5,2.59710497926175,30,0,0,0,5,2.52512,10090.4240977419,10598.2072003519,10654.0316496852
11,24.9548795178615,23.7284378742585,23.5655155936366,0.8,2.15640731150432,2.37752286832005,2.4036484910881,2.66816906224542,0,23.5157427313734,5,2.59710497926175,30,0,0,0,5,2.52512,10027.6923788701,10580.0399913865,10647.3210214809
11.5,25.0916905577207,23.7556043635723,23.5926602806124,0.8,2.13085663561709,2.36993450279031,2.40081157302577,2.66816906224542,0,23.5216944009105,5,2.59710497926175,30,0,0,0,5,2.52512,9965.77173517132,10560.5798553757,10639.9938539417
12,25.2286188373069,23.8099484716143,23.5926602806124,0.8,2.10547920746303,2.3618649286949,2.39774074672645,2.69644973167092,0,23.5282366132867,5,2.58870535468531,30,0,0,0,5,2.52512,9904.64878844976,10539.9260108785,10632.0684092441
12.5,25.3656669147103,23.8643075513903,23.6198085517439,0.8,2.08027419535378,2.35334786551929,2.39444243579628,2.69644973167092,0,23.5360946374676,5,2.58870535468531,30,0,0,0,5,2.52512,9844.31042907019,10518.1717936441,10623.5626299655
13,25.5302863555762,23.8914927554073,23.6469604268457,0.8,2.05524075988031,2.34441498105588,2.39092292227138,2.69644973167092,0,23.5452279364822,5,2.58870535468531,30,0,0,0,5,2.52512,9784.74380965847,10495.4049440795,10614.4941381328
13.5,25.6676070365908,23.9458745912424,23.6741159257419,0.8,2.03037805432195,2.33509601419846,2.38718834952601,2.69644973167092,0,23.5548564072781,5,2.58870535468531,30,0,0,0,5,2.52512,9725.93633897042,10471.7078876705,10604.8802346935
14,25.8050557620505,24.0002717969842,23.6741159257419,0.8,2.00568522504511,2.32541889050221,2.38324472512913,2.7187319593408,0,23.5657094715143,5,2.5737162113943,30,0,0,0,5,2.52512,9667.87567592338,10447.1580074705,10594.7378993874
14.5,25.9426351290453,24.0546845321795,23.7012750682655,0.8,1.9811614118921,2.31540983091811,2.37909792364952,2.7187319593408,0,23.5777495652747,5,2.5737162113943,30,0,0,0,5,2.52512,9610.54972378607,10421.8279079803,10584.0837909939
15,26.0803477446977,24.1091129565378,23.7284378742585,0.8,1.95680574856021,2.30509345408966,2.37475368940948,2.7187319593408,0,23.5909403696752,5,2.5737162113943,30,0,0,0,5,2.52512,9553.94662452175,10395.7856699113,10572.9342479323
15.5,26.2181962264544,24.1907853600284,23.7556043635723,0.8,1.93261736297105,2.29449287258164,2.37021763918754,2.7187319593408,0,23.6052467687237,5,2.5737162113943,30,0,0,0,5,2.52512,9498.05475328041,10369.0950954802,10561.3052891935
16,26.3561832023798,24.2452537071164,23.7827745560676,0.8,1.90859537763051,2.28362978339048,2.36549526487071,2.73417428633766,0,23.6213773197343,5,2.55144907210628,30,0,0,0,5,2.52512,9442.86271303552,10341.8159440106,10549.2126155827
16.5,26.4943113114527,24.2997383036723,23.8099484716143,0.8,1.88473890997943,2.27252455306812,2.36059193605616,2.73417428633766,0,23.6385312839958,5,2.55144907210628,30,0,0,0,5,2.52512,9388.3593293612,10314.0041577258,10536.6716112508
17,26.6049171951213,24.3542393101723,23.8371261300921,0.8,1.86104707273487,2.26119629777302,2.3555129026034,2.73417428633766,0,23.6566777939411,5,2.55144907210628,30,0,0,0,5,2.52512,9334.53364534522,10285.7120777115,10523.6973454975
17.5,26.7433060300693,24.4360219400472,23.8643075513903,0.8,1.83751897422272,2.2496629585449,2.35026329713699,2.73417428633766,0,23.6757864625943,5,2.55144907210628,30,0,0,0,5,2.52512,9281.37491663478,10256.9886501006,10510.3045748258
18,26.8818434479199,24.4905646746649,23.8914927554073,0.8,1.81415371870123,2.23794137208371,2.34484813750073,2.74208534940686,0,23.6965714386983,5,2.52137142452067,30,0,0,0,5,2.52512,9228.87260661033,10227.8796226023,10496.5077452307
18.5,27.020532131871,24.5724106514213,23.9186817620519,0.8,1.79095040667591,2.22604733729702,2.33927232916357,2.74208534940686,0,23.7182359166482,5,2.52137142452067,30,0,0,0,5,2.52512,9177.01638168429,10198.4277315428,10482.3209947051
19,27.1315938016232,24.6269961211087,23.9730712629071,0.8,1.76790813520598,2.21399567786573,2.33354066757814,2.74208534940686,0,23.7414979227942,5,2.52137142452067,30,0,0,0,5,2.52512,9125.79610672079,10168.6728796342,10467.7581559455
19.5,27.2705615659016,24.70890695738,24.0002717969842,0.8,1.74502599820233,2.20180030106335,2.32765784049239,2.74208534940686,0,23.7655621700459,5,2.52137142452067,30,0,0,0,5,2.52512,9075.20184057306,10138.6523047173,10452.8327592431
20,27.4096881760459,24.7635361720555,24.0274762134222,0.8,1.72230308671731,2.18947425305072,2.32162843021512,2.74235900974127,0,23.7911493333463,5,2.48354026666148,30,0,0,0,5,2.52512,9025.22383173496,10108.4007397509,10437.5580355453
20.5,27.5211056685516,24.8455133850061,24.0546845321795,0.8,1.69973848922658,2.17702977085545,2.31545691583591,2.74235900974127,0,23.8174665823707,5,2.48354026666148,30,0,0,0,5,2.52512,8975.85251410383,10077.9505643422,10421.9469196718
21,27.6605250946888,24.9001873576633,24.1091129565378,0.8,1.67733129190279,2.16447833123275,2.30914767540055,2.74235900974127,0,23.8452376013625,5,2.48354026666148,30,0,0,0,5,2.52512,8927.07850285059,10047.3319481235,10406.0120536735
21.5,27.8001110503583,24.9822324691539,24.1363331021075,0.8,1.65508057888176,2.15183069659356,2.30270498804206,2.74235900974127,0,23.8736707380602,5,2.48354026666148,30,0,0,0,5,2.52512,8878.89259039517,10016.5729862924,10389.7657903204
22,27.9119015775771,25.0369522159725,24.1635572299341,0.8,1.63298543252094,2.13909695817417,2.29613303606874,2.73548253187723,0,23.9034931167975,5,2.438602753281,30,0,0,0,5,2.52512,8831.28574248338,9985.69982763624,10373.2201967061
22.5,28.0517942782663,25.1190667527258,24.2180175124118,0.8,1.61104493365041,2.12628657661228,2.28943590700941,2.73548253187723,0,23.9339146147878,5,2.438602753281,30,0,0,0,5,2.52512,8784.24909436271,9954.73679536458,10356.3870579577
23,28.1638338174729,25.2012236795485,24.2452537071164,0.8,1.58925816181661,2.11340842008386,2.28261759561695,2.73548253187723,0,23.9656645589353,5,2.438602753281,30,0,0,0,5,2.52512,8737.77394705444,9923.7065010722,10339.2778810392
23.5,28.2759863628702,25.2560187869497,24.2724939641853,0.8,1.56762419551893,2.10047080014666,2.27568200583065,2.73548253187723,0,23.9987011679696,5,2.438602753281,30,0,0,0,5,2.52512,8691.851763719,9892.62995215176,10321.903898639
24,28.4163381619894,25.3382475923215,24.3269867456426,0.8,1.5461421124392,2.08748150542742,2.26863295269831,2.72185367105391,0,24.0322362173454,5,2.38710551306184,30,0,0,0,5,2.52512,8646.47416611213,9861.52665297067,10304.27607313
24.5,28.5287502654203,25.4205202637477,24.3542393101723,0.8,1.52481098966445,2.07444783328177,2.26147416425864,2.72185367105391,0,24.0670034660131,5,2.38710551306184,30,0,0,0,5,2.52512,8601.63293112942,9830.41470011947,10286.4051005944
25,28.669431119957,25.4753933557284,24.4087568872702,0.8,1.50362990390284,2.0613766195479,2.25420928338484,2.72185367105391,0,24.1029643926587,5,2.38710551306184,30,0,0,0,5,2.52512,8557.31998743661,9799.31087203135,10268.301414903
25.5,28.7821101721219,25.5577403725541,24.4360219400472,0.8,1.48259793169303,2.04827426650854,2.24684186959007,2.72185367105391,0,24.1393333969251,5,2.38710551306184,30,0,0,0,5,2.52512,8513.52741218328,9768.23071326438,10249.9751918412
26,28.8949102604333,25.6401327397658,24.4905646746649,0.8,1.46171414960716,2.03514676916824,2.23937540079552,2.70154534442743,0,24.1768483383501,5,2.32926066465996,30,0,0,0,5,2.52512,8470.24742779771,9737.18861372682,10231.4363532739
26.5,29.0078328668035,25.6950864551623,24.5178423967833,0.8,1.44097763444746,2.02199973994707,2.23181327506177,2.70154534442743,0,24.2154730708161,5,2.32926066465996,30,0,0,0,5,2.52512,8427.47239886062,9706.19788311781,10212.6945713408
27,29.1491606847854,25.7775556488852,24.5724106514213,0.8,1.42038746343674,2.00883843188575,2.22415881228424,2.70154534442743,0,24.254423179612,5,2.32926066465996,30,0,0,0,5,2.52512,8385.19482905555,9675.27082084379,10193.7592726762
27.5,29.2623644116661,25.8600716860932,24.6269961211087,0.8,1.39994271440282,1.99566776045145,2.21641525585338,2.70154534442743,0,24.2944404343737,5,2.32926066465996,30,0,0,0,5,2.52512,8343.40735819401,9644.4187816612,10174.639642646
28,29.3756955220298,25.9151086793285,24.6542953620842,0.8,1.37964246595705,1.98249232402825,2.2085857742804,2.67515851610499,0,24.3354919021489,5,2.26580323914042,30,0,0,0,5,2.52512,8302.10275931293,9613.65223728493,10155.3446295953
28.5,29.4891555285184,25.9977040391247,24.70890695738,0.8,1.35948579766717,1.96931642317121,2.200673462789,2.67515851610499,0,24.3767945823906,5,2.26580323914042,30,0,0,0,5,2.52512,8261.27393584302,9582.98083419148,10135.8829491019
29,29.6027459513228,26.0803477446977,24.7362193521701,0.8,1.33947179022433,1.95614407869862,2.19268134487418,2.67515851610499,0,24.4190933332748,5,2.26580323914042,30,0,0,0,5,2.52512,8220.91391884554,9552.41344783558,10116.263088229
29.5,29.7164683183072,26.1630403618644,24.7908574373021,0.8,1.31959952560475,1.94297904869169,2.1846123738283,2.67515851610499,0,24.4623570925415,5,2.26580323914042,30,0,0,0,5,2.52512,8181.01586431588,9521.95823348724,10096.4933097727
30,29.8303241651334,26.2181962264544,24.8455133850061,0.8,1.29986808722601,1.92982484446791,2.17646943423559,2.64321560361402,0,24.5065558608599,5,2.19737765565606,30,0,0,0,5,2.52512,8141.57305055243,9491.62267388768,10076.5816564987
30.5,29.9443150353883,26.3009716240628,24.8728481080587,0.8,1.28027656009795,1.91668474558956,2.16825534343528,2.64321560361402,0,24.5509083890731,5,2.19737765565606,30,0,0,0,5,2.52512,8102.57887558827,9461.41362391149,10056.5359553653
31,30.0584424807111,26.3837974488999,24.9275311541499,0.8,1.26082403096853,1.90356181396541,2.15997285295439,2.64321560361402,0,24.5961644696902,5,2.19737765565606,30,0,0,0,5,2.52512,8064.02685468469,9431.33735241301,10036.3638217265
31.5,30.1727080609219,26.4390429624883,24.9822324691539,0.8,1.24150958846464,1.89045890710025,2.15162464991051,2.64321560361402,0,24.6422961949231,5,2.19737765565606,30,0,0,0,5,2.52512,8025.91061788459,9401.39958142536,10016.0726635126
32,30.2871133441533,26.5219541022611,25.0369522159725,0.8,1.22233232322796,1.87737869054349,2.14321335838537,2.60621234325046,0,24.6885231070153,5,2.12459075719387,30,0,0,0,5,2.52512,7988.22390762393,9371.60552287199,9995.66968538517
32.5,30.4016599069812,26.6049171951213,25.0643190522774,0.793742992830065,1.20348947595414,1.86432731002665,2.13474269057837,2.60621234325046,0,24.7355982085557,4.98044685259395,2.12459075719387,30,0,0,0,5,2.50537038256882,7951.34755798237,9341.9682124172,9975.16467335725
33,30.5163493345582,26.6602550703715,25.1190667527258,0.793736283805537,1.18478522865644,1.8513107696404,2.12621636981237,2.60621234325046,0,24.783495476899,4.9804258868923,2.12459075719387,30,0,0,0,5,2.5053492062038,7914.89168237172,9312.50020350461,9954.56736800064
33.5,30.6311832207489,26.7433060300693,25.1738332931822,0.793730360004165,1.16621377700032,1.83833073822715,2.11763677592394,2.60621234325046,0,24.8314350093344,4.98040737501301,2.12459075719387,30,0,0,0,5,2.50533050831715,7878.84083703146,9283.20412442981,9933.88420119955
34,30.7174044001519,26.8264104793805,25.2286188373069,0.793726580565098,1.14777423136094,1.82538876270729,2.10900623147873,2.56453634529024,0,24.8801728642619,4.98039556426593,2.04793085429524,30,0,0,0,5,2.50531857889568,7843.1893119317,9254.08229511778,9913.12142025012
34.5,30.8324949508421,26.8818434479199,25.2560187869497,0.781152510452401,1.12986164440368,1.81249362234259,2.10032931316598,2.56453634529024,0,24.9296841596144,4.94110159516375,2.04793085429524,30,0,0,0,5,2.46562978399196,7808.692505961,9225.15320577445,9892.29063209243
35,30.9477343893086,26.9650383341229,25.3108331439291,0.781163702652792,1.11208499132167,1.7996539969562,2.0916106713378,2.56453634529024,0,24.9791888075334,4.94113657078998,2.04793085429524,30,0,0,0,5,2.46566511105327,7774.58910759673,9196.43490111625,9871.40352800776
35.5,31.0342626546085,27.0482882575822,25.3656669147103,0.781189186535071,1.09443427384489,1.78687014059641,2.082852339756,2.56453634529024,0,25.0294458384195,4.9412162079221,2.04793085429524,30,0,0,0,5,2.4657455483793,7740.85629393339,9167.92644801388,9850.46545662022
36,31.1497665691075,27.1038190708028,25.4205202637477,0.781220721276565,1.07690863525059,1.77414227009713,2.07405630174745,2.51852499401471,0,25.0804319490891,4.94131475398926,1.96782722036437,30,0,0,0,5,2.46584508463735,7707.48896326552,9139.62684103581,9829.48160491111
36.5,31.2364950747538,27.1871620201157,25.4753933557284,0.762447719365039,1.0600969804371,1.76148150998342,2.06522793546545,2.51852499401471,0,25.1313672359558,4.88264912301575,1.96782722036437,30,0,0,0,5,2.40658998140381,7675.59873457861,9111.55923170823,9808.46519228493
37,31.3522685008845,27.2427553925614,25.5028373568518,0.762431720622284,1.04341887209744,1.74889907509611,2.05637279774062,2.51852499401471,0,25.1830130165462,4.88259912694464,1.96782722036437,30,0,0,0,5,2.40653948297218,7644.07512946502,9083.7467007516,9787.4297528606
37.5,31.4392010428951,27.3261929957707,25.5577403725541,0.76239761814937,1.026858370438,1.73639363481319,2.04749254170097,2.51852499401471,0,25.2345891721907,4.88249255671678,1.96782722036437,30,0,0,0,5,2.40643184192667,7612.88487348738,9056.18445289378,9766.37946408281
38,31.5552490681321,27.3818500154112,25.612663543958,0.762357384859927,1.0104146655501,1.72396391521579,2.03858877719262,2.46907111723561,0,25.2868585192562,4.88236682768727,1.88525659229753,30,0,0,0,5,2.40630484957187,7582.02351192876,9028.86787537873,9745.31836701155
38.5,31.6423894819482,27.4653839084336,25.6676070365908,0.749751103249512,0.994479058008332,1.71161600389458,2.02966537430526,2.46907111723561,0,25.3390406659455,4.84297219765473,1.88525659229753,30,0,0,0,5,2.36651438229676,7552.21875661731,9001.80852004289,9724.25579882847
39,31.7296201677877,27.5211056685516,25.7225710162255,0.749719911052502,0.978664752400999,1.69935607557833,2.02072629893975,2.46907111723561,0,25.3918999010794,4.84287472203907,1.88525659229753,30,0,0,0,5,2.36641592724612,7522.74060570136,8975.01800143844,9703.20124348333
39.5,31.8169418407857,27.6047374953695,25.750060740541,0.749713773755532,0.962961591510366,1.68718205665337,2.01177291775294,2.46907111723561,0,25.4446549392917,4.84285554298604,1.88525659229753,30,0,0,0,5,2.36639655548196,7493.56744046822,8948.48985974394,9682.15800206774
40,31.9043552193596,27.6605250946888,25.8050557620505,0.749739384959336,0.947368802014381,1.67509197955133,2.00280656146982,2.41665876062947,0,25.4980709889648,4.84293557799793,1.80077160441408,30,0,0,0,5,2.36647739468565,7464.69528099071,8922.21794232987,9661.12926359076
40.5,32.021050291838,27.7442565075434,25.8600716860932,0.730984456112755,0.932472241300281,1.66309494311186,1.99383198420958,2.41665876062947,0,25.5513664343427,4.78432642535236,1.80077160441408,30,0,0,0,5,2.3072793372743,7437.20115888709,8896.22011749203,9640.12619315245
41,32.1086804626487,27.8001110503583,25.9151086793285,0.731100989448713,0.917692698461903,1.65120011398616,1.98485408570053,2.41665876062947,0,25.605308527577,4.78469059202723,1.80077160441408,30,0,0,0,5,2.30764716309592,7410.00842857778,8870.51421018064,9619.16020023581
41.5,32.1964047579406,27.8839437099441,25.9701669086754,0.731139086152648,0.90301642679902,1.63940436213212,1.97587390790309,2.41665876062947,0,25.6591157996063,4.78480964422703,1.80077160441408,30,0,0,0,5,2.30776741153222,7383.08950152945,8845.09139348284,9598.2336165373
42,32.2842239107844,27.9398663062505,26.0252465413159,0.731114972141487,0.888442703979323,1.62770472742669,1.96689246350351,2.3614342708311,0,25.7135563382312,4.78473428794215,1.71457746470751,30,0,0,0,5,2.30769129806739,7356.44091358571,8819.94330864717,9577.34868539532
42.5,32.3428230749055,28.0238018819126,26.0803477446977,0.718515971643079,0.874359318074077,1.61610567151548,1.95791302879974,2.3614342708311,0,25.7678476573908,4.74536241138462,1.71457746470751,30,0,0,0,5,2.26792381289422,7330.76643814923,8795.07758336164,9556.51287739744
43,32.4308019621907,28.0797936475394,26.1079064878174,0.718429362348473,0.860383483963827,1.60461186529924,1.94893899573113,2.3614342708311,0,25.8227587146666,4.74509175733898,1.71457746470751,30,0,0,0,5,2.26765043931672,7305.36301302608,8770.5022203342,9535.73386654496
43.5,32.5188776790131,28.1358133946584,26.1630403618644,0.718349909916819,0.846504893288285,1.59321984859586,1.93997117261328,2.3614342708311,0,25.8775060094668,4.74484346849006,1.71457746470751,30,0,0,0,5,2.26739965566145,7280.20993423562,8746.20783088722,9515.01329783145
44,32.6070509714023,28.2198958742158,26.2181962264544,0.71829566201452,0.832722861291845,1.58192635336509,1.93101034411812,2.30383106253618,0,25.9320964261855,4.74467394379538,1.62716142952581,30,0,0,0,5,2.26722842758263,7255.30410869175,8722.1855411366,9494.35274715116
44.5,32.6953225890141,28.2759863628702,26.2733742499892,0.699422858253866,0.81961811488597,1.57073919269004,1.92206071544522,2.30383106253618,0,25.9873011154797,4.68569643204333,1.62716142952581,30,0,0,0,5,2.2076583097925,7231.68871797274,8698.45005751814,9473.7616379214
45,32.7542253310709,28.3321054642948,26.3285746011499,0.699472766457731,0.806617251377552,1.55966636008289,1.91312665978049,2.30383106253618,0,26.0423360072293,4.68585239518041,1.62716142952581,30,0,0,0,5,2.20781584004718,7208.32431555837,8675.01632926994,9453.24969869568
45.5,32.8426624999303,28.3882533597481,26.3837974488999,0.699597560995134,0.79370623954385,1.54870366102336,1.90420870891402,2.30383106253618,0,26.0972076275141,4.68624237810979,1.62716142952581,30,0,0,0,5,2.20820974152504,7185.18400921846,8651.87347082334,9432.81778380591
46,32.9312000111264,28.4725295892301,26.411417361875,0.699769938136067,0.780884444493137,1.53784713730022,1.89530737663873,2.24451157561992,0,26.1519222951506,4.68678105667521,1.53923108193976,30,0,0,0,5,2.20875383273268,7162.26511397502,8629.01121362218,9412.46669867803
46.5,32.9902811411127,28.5287502654203,26.466674271941,0.681055017607455,0.768729001066988,1.52710387764376,1.88642658151786,2.24451157561992,0,26.2072529521592,4.6282969300233,1.53923108193976,30,0,0,0,5,2.14968205757617,7140.59369596896,8606.44257932047,9392.20500132145
47,33.0789875876327,28.5850003732468,26.5219541022611,0.68101673592631,0.756671672029531,1.5164813012057,1.87757044975894,2.24451157561992,0,26.2624131617624,4.62817729976972,1.53923108193976,30,0,0,0,5,2.14956122527781,7119.15120396649,8584.18116778951,9372.04165021008
47.5,33.1381820522494,28.6412800958125,26.5772570228114,0.680915071752058,0.744697083602826,1.50597464982573,1.86873926068879,2.24451157561992,0,26.3174095098974,4.62785959922518,1.53923108193976,30,0,0,0,5,2.1492403324782,7097.90888736173,8562.21503483115,9351.97679790045
48,33.1974222508161,28.6975896166404,26.6325832038644,0.680788942866185,0.732804652014629,1.4955794358517,1.85993328094272,2.1837565504797,0,26.3722483536093,4.62746544645683,1.45110065855627,30,0,0,0,5,2.14884221926283,7076.86442443989,8540.53292690871,9332.01056666429
48.5,33.2863688026874,28.7539291196762,26.6602550703715,0.661820954855656,0.721570453893265,1.48530226468731,1.85115619414216,2.1837565504797,0,26.4269352730709,4.56819048392392,1.45110065855627,30,0,0,0,5,2.08897166190639,7057.03227728655,8519.14676589298,9312.15080112683
49,33.3457243431385,28.8102987892929,26.7156164620956,0.661728288062384,0.71042645523121,1.4751500298883,1.84241187361206,2.1837565504797,0,26.4814762472272,4.56790090019495,1.45110065855627,30,0,0,0,5,2.08867916844011,7037.40482089955,8498.06897569756,9292.4057094382
49.5,33.4051264252029,28.8666988102939,26.7710015413205,0.661702724008426,0.699358358896699,1.46511754088229,1.83370036786105,2.1837565504797,0,26.5358770469966,4.56782101252633,1.45110065855627,30,0,0,0,5,2.0885984780602,7017.95570707831,8477.28687979869,9272.7748227142
50,33.4943173227112,28.9231293679169,26.8264104793805,0.661764216677607,0.688365628557309,1.45519990588467,1.82502171825755,2.12271164240269,0,26.5901426850605,4.56801317711752,1.36394292597579,30,0,0,0,5,2.0887925735212,6998.68293024786,8456.78854817034,9253.25766011769
50.5,33.5538367778951,28.9795906478374,26.8818434479199,0.643114914599436,0.678023402865467,1.44540336506798,1.8163793948566,2.12271164240269,0,26.6442785939951,4.50973410812324,1.36394292597579,30,0,0,0,5,2.02992791644166,6980.59044915857,8436.5851032853,9233.86143234642
51,33.6134035920696,29.0360828361725,26.909568997344,0.643376870768479,0.667763735633635,1.43573439751827,1.80777703906204,2.12271164240269,0,26.6982900171162,4.5105527211515,1.36394292597579,30,0,0,0,5,2.03075475489363,6962.68040742898,8416.68807701099,9214.59367604187
51.5,33.6730180005903,29.0926061194847,26.9650383341229,0.643486261706323,0.657573401120326,1.42618748402933,1.7992144891868,2.12271164240269,0,26.7521814560837,4.51089456783226,1.36394292597579,30,0,0,0,5,2.03110003644984,6944.92875756145,8397.08430811619,9195.45337566133
52,33.7326802396316,29.1491606847854,27.020532131871,0.643446057646715,0.64745191381616,1.41675742602082,1.7906915815081,2.06122683787817,0,26.8059572722956,4.51076893014599,1.27761709108175,30,0,0,0,5,2.03097313635609,6927.33378087878,8377.76142050388,9176.43952015843
52.5,33.7923905461932,29.205746719539,27.0760505633444,0.624503005235885,0.637971211758393,1.40745010112737,1.78221156377439,2.06122683787817,0,26.8596216916482,4.45157189136214,1.27761709108175,30,0,0,0,5,1.97118128572655,6910.88584250616,8358.72978248467,9157.55869562588
