Time,T1Mesure,T2Mesure,T3Mesure,T3Estimation,Consigne
317.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9859156149506,30
318.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9864970309524,30
318.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9870569763287,30
319.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9875962126766,30
319.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9881154750164,30
320.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9886154727129,30
320.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9890968903642,30
321.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9895603886604,30
321.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9900066052122,30
322.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9904361553517,30
322.5,32.6364638817896,30.8324949508421,29.9158045746618,29.990849632904,30
323.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9912476109338,30
323.5,32.6364638817896,30.8324949508421,29.9158045746618,29.991630642465,30
324.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9919992611762,30
324.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9923539820716,30
325.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9926953021288,30
325.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9930237009246,30
326.0,32.6364638817896,30.8324949508421,29.9158045746618,29.993339641239,30
326.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9936435696377,30
327.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9939359170356,30
327.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9942170992396,30
328.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9944875174739,30
328.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9947475588857,30
329.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9949975970347,30
329.5,32.6364638817896,30.8324949508421,29.9158045746618,29.995237992365,30
330.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9954690926608,30
330.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9956912334861,30
331.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9959047386101,30
331.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9961099204164,30
332.0,32.6364638817896,30.8324949508421,29.9158045746618,29.9963070802993,30
332.5,32.6364638817896,30.8324949508421,29.9158045746618,29.9964965090462,30
