Time,T1Mesure,T2Mesure,T3Mesure,TECEntr_e_SortieAmpli,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWM_V_,TECSortie,T3Vmesure,T2Vmesure,T1Vmesure,T1R_sistance,T2R_sistance,T3R_sistance
34.9,19.2123936150191,21.4418945198066,22.4126033591664,-0.41026215466735,-1.33925372713047,0,22.5804043343938,1.21793076666453,-1.04393053058247,20,0,0,0,0,-1.29495146499202,2.28629380843584,2.46004553033049,2.86646892861548,12929.2438687083,11703.4611607162,11218.5197682737
34.95,19.2123936150191,21.4418945198066,22.4126033591664,-0.411695477687541,-1.33925372713047,0,22.5804043343938,1.21345163222643,-1.04393053058247,20,0,0,0,0,-1.29947560577295,2.28402034500883,2.45797958449864,2.86465414689306,12932.2784595627,11705.4627737737,11219.8666009654
35,19.1319302861772,21.3611332727894,22.3315884425674,-0.410267338562466,-1.33925372713047,0,22.5518893107077,1.21791456699229,-1.04393053058247,20,0,0,0,0,-1.29496782743857,2.296832262799,2.47099845158302,2.8779240377041,12935.3120066975,11707.4635023907,11221.213957591
35.05,19.1319302861772,21.3611332727894,22.3315884425674,-0.41165692533012,-1.33925372713047,0,22.5518893107077,1.21357210834338,-1.04393053058247,20,0,0,0,0,-1.29935391911199,2.28972294759062,2.46409551919816,2.87127201489548,12938.3445958938,11709.4633489103,11222.5618361257
35.1,19.1319302861772,21.3611332727894,22.3315884425674,-0.410279279801382,-1.33925372713047,0,22.5518893107077,1.21787725062068,-1.04393053058247,20,0,0,0,0,-1.29500551876508,2.28046115560521,2.45503954539214,2.8624668006389,12941.376114914,11711.4623156782,11223.910234554
35.15,19.1319302861772,21.3611332727894,22.3315884425674,-0.411609844199425,-1.33925372713047,0,22.5518893107077,1.2137192368768,-1.04393053058247,20,0,0,0,0,-1.29920531223107,2.29362535174827,2.46840899688544,2.87608690379942,12944.4067002985,11713.4604050094,11225.2591508597
35.2,19.1319302861772,21.3611332727894,22.3315884425674,-0.410301197441078,-1.33925372713047,0,22.5518893107077,1.21780875799663,-1.04393053058247,20,0,0,0,0,-1.29507469960302,2.28954707118996,2.46453541065947,2.87246381028873,12947.4361912467,11715.4576192211,11226.6085830359
35.25,19.1319302861772,21.3611332727894,22.3315884425674,-0.411555627530745,-1.33925372713047,0,22.5518893107077,1.21388866396642,-1.04393053058247,20,0,0,0,0,-1.29903418273804,2.2994510111279,2.47464348571177,2.88282227606771,12950.4647716242,11717.4539606012,11227.9585290753
35.3,19.1319302861772,21.3611332727894,22.3315884425674,-0.410333437243446,-1.33925372713047,0,22.5518893107077,1.21770800861423,-1.04393053058247,20,0,0,0,0,-1.29517646131521,2.29312119471862,2.46851724699491,2.87694626070164,12953.4922348119,11719.4494314387,11229.308986979
35.35,19.1319302861772,21.3611332727894,22.3315884425674,-0.411494292373048,-1.33925372713047,0,22.5518893107077,1.21408033633422,-1.04393053058247,20,0,0,0,0,-1.29884058444629,2.29053320250362,2.46613227683542,2.87481141741752,12956.5188092361,11721.4440339946,11230.6599547486
35.4,19.1319302861772,21.3611332727894,22.3315884425674,-0.410376392083389,-1.33925372713047,0,22.5518893107077,1.21757377473941,-1.04393053058247,20,0,0,0,0,-1.29531204397201,2.28522838584434,2.46102992837573,2.86995902038552,12959.544244751,11723.4377705301,11232.0114303937
35.45,19.1319302861772,21.3611332727894,22.3315884425674,-0.411428218911237,-1.33925372713047,0,22.5518893107077,1.21428681590238,-1.04393053058247,20,0,0,0,0,-1.29863203017143,2.29297943361126,2.46898289225665,2.8781618442197,12962.5688116296,11725.4306432796,11233.3634119245
35.5,19.1587510072414,21.414972101299,22.385595684958,-0.410430390148887,-1.33925372713047,0,22.5220470725224,1.21740503078473,-1.04393053058247,20,0,0,0,0,-1.29548248346595,2.28778839663414,2.46399322107401,2.87342185022807,12965.59222021,11727.4226544768,11234.7158973588
35.55,19.1587510072414,21.414972101299,22.385595684958,-0.411357435432885,-1.33925372713047,0,22.5220470725224,1.21450801427223,-1.04393053058247,20,0,0,0,0,-1.29840860920036,2.28789434510693,2.46429998677756,2.87397820600324,12968.6147781725,11729.41380633,11236.0688847156
35.6,19.1587510072414,21.414972101299,22.385595684958,-0.410495766935003,-1.33925372713047,0,22.5220470725224,1.21720072832812,-1.04393053058247,20,0,0,0,0,-1.29568883875364,2.30267426753393,2.47928017962285,2.88920779946579,12971.6361603527,11731.4041010454,11237.4223720209
35.65,19.1587510072414,21.414972101299,22.385595684958,-0.411283547159974,-1.33925372713047,0,22.5220470725224,1.21473891512508,-1.04393053058247,20,0,0,0,0,-1.29817538825574,2.2961538331499,2.47295947058611,2.88313640758556,12974.6567076599,11733.3935408059,11238.7763573023
35.7,19.1587510072414,21.414972101299,22.385595684958,-0.410572832688916,-1.33925372713047,0,22.5220470725224,1.21695989784714,-1.04393053058247,20,0,0,0,5,-1.2959320890993,2.29267436882462,2.46967918827365,2.88010524713825,12977.6760643534,11735.3821277902,11240.1308385941
35.75,19.1587510072414,21.414972101299,22.385595684958,-0.411207007274891,-1.33925372713047,0,22.5220470725224,1.21497810226597,-1.04393053058247,20,0,0,0,0,-1.29793379776247,2.29880730015714,2.47601076001186,2.88668586013979,12980.6945993125,11737.3698641561,11241.4858139325
35.8,19.1587510072414,21.414972101299,22.385595684958,-0.410661358608145,-1.33925372713047,0,22.5220470725224,1.21668325434955,-1.04393053058247,20,0,0,0,5,-1.29621151231075,2.29686083513258,2.47426239550781,2.88518633659859,12983.7119313973,11739.3567520556,11242.84128136
35.85,19.1587510072414,21.414972101299,22.385595684958,-0.411128860450791,-1.33925372713047,0,22.5220470725224,1.21522231109128,-1.04393053058247,20,0,0,0,0,-1.29768713512688,2.30309659636387,2.48069571908778,2.89186842255589,12986.7284521389,11741.3427936214,11244.1972389213
35.9,19.1587510072414,21.414972101299,22.385595684958,-0.410759038134335,-1.33925372713047,0,22.5220470725224,1.2163780058302,-1.04393053058247,20,0,0,0,5,-1.29651982796721,2.28915794262198,2.46695409123027,2.87837535270507,12989.743760677,11743.3279909786,11245.5536846668
35.95,19.1587510072414,21.414972101299,22.385595684958,-0.411049957843673,-1.33925372713047,0,22.5220470725224,1.21546888173852,-1.04393053058247,20,0,0,0,0,-1.29743808693777,2.30283980402429,2.48083244375213,2.89250218573179,12992.7582652242,11745.3123462358,11246.9106166501
36,19.0514702205158,21.3073023265344,22.3045888354,-0.410863118233452,-1.31076184559335,0,22.4945944865829,1.21605275552046,-0.997837794633165,20,0,0,0,5,-1.29684834639207,2.30348010538395,2.48166870315975,2.89358671819933,12995.7715513576,11747.2958614916,11248.2680329297
36.05,19.0514702205158,21.3073023265344,22.3045888354,-0.404704812416882,-1.31076184559335,0,22.4945944865829,1.23529746119724,-0.997837794633165,20,0,0,0,0,-1.27741026991265,2.30089668699373,2.47928069405822,2.89142999261411,12998.7297418487,11749.2784670126,11249.6259105568
36.1,19.0514702205158,21.3073023265344,22.3045888354,-0.404686103243756,-1.31076184559335,0,22.4945944865829,1.23535592736326,-0.997837794633165,20,0,0,0,5,-1.27735121627859,2.29989694654343,2.4784757792473,2.89085149117656,13001.6714886014,11751.2600134205,11250.9842031527
36.15,19.0514702205158,21.3073023265344,22.3045888354,-0.404625652082159,-1.31076184559335,0,22.4945944865829,1.23554483724325,-0.997837794633165,20,0,0,0,0,-1.27716040823213,2.29798611840365,2.4767591935589,2.8893613340427,13004.6124444908,11753.2404972394,11252.3429069095
36.2,19.0514702205158,21.3073023265344,22.3045888354,-0.40479608683961,-1.31076184559335,0,22.4945944865829,1.23501222862622,-0.997837794633165,20,0,0,0,5,-1.27769836850055,2.30009189068617,2.47905862723654,2.89188707708768,13007.5521821571,11755.2199219136,11253.7020200512
36.25,19.0514702205158,21.3073023265344,22.3045888354,-0.404548489765555,-1.31076184559335,0,22.4945944865829,1.23578596948264,-0.997837794633165,20,0,0,0,0,-1.276916853096,2.30482913279879,2.48398895181042,2.89704372330526,13010.4911268317,11757.1982908691,11255.061540806
36.3,19.0514702205158,21.3073023265344,22.3045888354,-0.404904988084632,-1.31076184559335,0,22.4945944865829,1.23467191223552,-0.997837794633165,20,0,0,0,5,-1.27804210439033,2.30168924283777,2.48104156748842,2.89432254043186,13013.4288569712,11759.1756075081,11256.4214674048
36.35,19.0514702205158,21.3073023265344,22.3045888354,-0.404473216872275,-1.31076184559335,0,22.4945944865829,1.23602119727414,-0.997837794633165,20,0,0,0,0,-1.27667926173565,2.29865363009214,2.47819788566233,2.89170506840288,13016.3657886029,11761.151875217,11257.7817980838
36.4,19.0514702205158,21.3073023265344,22.3045888354,-0.405010523214255,-1.31076184559335,0,22.4945944865829,1.23434211495545,-0.997837794633165,20,0,0,0,5,-1.27837521547348,2.30156062809542,2.48129624195737,2.89502951425684,13019.3015123881,11763.1270973564,11259.1425310812
36.45,19.0514702205158,21.3073023265344,22.3045888354,-0.40440064122015,-1.31076184559335,0,22.4945944865829,1.23624799618703,-0.997837794633165,20,0,0,0,0,-1.27645018394728,2.3067148390064,2.48664124061579,2.90060060598965,13022.2364291362,11765.1012772736,11260.5036646409
36.5,18.9978317297779,21.2803897608525,22.2775918782693,-0.405110319734762,-1.31076184559335,0,22.4650447428967,1.23403025082887,-0.997837794633165,20,0,0,0,5,-1.2786902132108,2.30757735468785,2.48769397557225,2.90187931468278,13025.1701476643,11767.0744182879,11261.8651970082
36.55,18.9978317297779,21.2803897608525,22.2775918782693,-0.404331226157167,-1.31076184559335,0,22.4650447428967,1.23646491825885,-0.997837794633165,20,0,0,0,0,-1.27623108224248,2.29884060550118,2.47914687925249,2.89355818996173,13028.1030478818,11769.0465237078,11263.227126435
36.6,18.9978317297779,21.2803897608525,22.2775918782693,-0.405202223526862,-1.31076184559335,0,22.4650447428967,1.23374305147856,-0.997837794633165,20,0,0,0,5,-1.27898029834019,2.30429048333656,2.4847858455991,2.89942301030597,13031.0347621045,11771.0175968123,11264.5894511736
36.65,18.9978317297779,21.2803897608525,22.2775918782693,-0.404267920937013,-1.31076184559335,0,22.4650447428967,1.23666274707183,-0.997837794633165,20,0,0,0,0,-1.27603126564559,2.30721111616821,2.48789500463172,2.90275801454585,13033.965643422,11772.9876408712,11265.9521694836
36.7,18.9978317297779,21.2803897608525,22.2775918782693,-0.405284179344791,-1.31076184559335,0,22.4650447428967,1.23348693954753,-0.997837794633165,20,0,0,0,5,-1.2792389836839,2.30822040782306,2.48909226221033,2.90418100275117,13036.8953550134,11774.9566591237,11267.3152796246
36.75,18.9978317297779,21.2803897608525,22.2775918782693,-0.404208316588445,-1.31076184559335,0,22.4650447428967,1.23684901066111,-0.997837794633165,20,0,0,0,0,-1.27584313047977,2.30535478955042,2.4864140516109,2.90172850647753,13039.8242162329,11776.9246548015,11268.6787798636
36.8,18.9978317297779,21.2803897608525,22.2775918782693,-0.405354105836409,-1.31076184559335,0,22.4650447428967,1.23326841926122,-0.997837794633165,20,0,0,0,5,-1.27945969966204,2.3145873374824,2.4958334509796,2.91137350914631,13042.7519256346,11778.8916311042,11270.0426684677
36.85,18.9978317297779,21.2803897608525,22.2775918782693,-0.404153996206137,-1.31076184559335,0,22.4650447428967,1.23701876185582,-0.997837794633165,20,0,0,0,0,-1.27567167362505,2.30554238585149,2.48697479655701,2.90274043368709,13045.6787653939,11780.8575912261,11271.4069437113
36.9,18.9978317297779,21.2803897608525,22.2775918782693,-0.405410090251709,-1.31076184559335,0,22.4650447428967,1.23309346796341,-0.997837794633165,20,0,0,0,5,-1.2796364088705,2.30722968696586,2.48884784264657,2.9048389519087,13048.6044732255,11782.822538328,11272.7716038685
36.95,18.9978317297779,21.2803897608525,22.2775918782693,-0.404107106450897,-1.31076184559335,0,22.4650447428967,1.23716529234095,-0.997837794633165,20,0,0,0,0,-1.27552367080161,2.3100206839785,2.49182403439087,2.90804058271978,13051.5292897995,11784.7864755667,11274.1366472216
37,18.944194299459,21.2534791076584,22.2505975516954,-0.405450286673392,-1.31076184559335,0,22.4356708954622,1.23296785414565,-0.997837794633165,20,0,0,0,0,-1.27976328485589,2.31259343885766,2.49458143573488,2.91102332135797,13054.4529970457,11786.7494060646,11275.5020720516
37.05,18.944194299459,21.2534791076584,22.2505975516954,-0.404066334296673,-1.31076184559335,0,22.4356708954622,1.2372927053229,-0.997837794633165,20,0,0,0,0,-1.27539497757402,2.30786380338135,2.49003590042803,2.90670308101057,13057.3757895614,11788.7113329417,11276.8678766482
37.1,18.944194299459,21.2534791076584,22.2505975516954,-0.405474215259692,-1.31076184559335,0,22.4356708954622,1.23289307731346,-0.997837794633165,20,0,0,0,0,-1.27983881304569,2.31179889621138,2.49415454909049,2.91104692824996,13060.2974963474,11790.6722592827,11278.2340592997
37.15,18.944194299459,21.2534791076584,22.2505975516954,-0.404032565273444,-1.31076184559335,0,22.4356708954622,1.23739823352049,-0.997837794633165,20,0,0,0,0,-1.2752883890291,2.3068356360201,2.48937430234793,2.90649182822623,13063.2182639952,11792.6321881708,11279.6006183032
37.2,18.944194299459,21.2534791076584,22.2505975516954,-0.405483195896777,-1.31076184559335,0,22.4356708954622,1.23286501282257,-0.997837794633165,20,0,0,0,0,-1.27986715952859,2.31195275652645,2.49467389585958,2.91201647776488,13066.1379704129,11794.5911226536,11280.9675519542
37.25,18.944194299459,21.2534791076584,22.2505975516954,-0.404006253601004,-1.31076184559335,0,22.4356708954622,1.23748045749686,-0.997837794633165,20,0,0,0,0,-1.27520533886621,2.31716293583216,2.50006600966259,2.91763358603873,13069.0567126059,11796.549065778,11282.334858557
37.3,18.944194299459,21.2534791076584,22.2505975516954,-0.405478840464803,-1.31076184559335,0,22.4356708954622,1.23287862354749,-0.997837794633165,20,0,0,0,0,-1.27985341204311,2.31606858803639,2.4991530597785,2.91694554575032,13071.9744184089,11798.506020555,11283.7025364143
37.35,18.944194299459,21.2534791076584,22.2505975516954,-0.40398752848473,-1.31076184559335,0,22.4356708954622,1.23753897348522,-0.997837794633165,20,0,0,0,0,-1.2751462349092,2.31356277572015,2.49682811070601,2.91484543509026,13074.8911350139,11800.4619899952,11285.0705838376
37.4,18.944194299459,21.2534791076584,22.2505975516954,-0.4054619158812,-1.31076184559335,0,22.4356708954622,1.23293151287125,-0.997837794633165,20,0,0,0,0,-1.27979999128742,2.32443760663055,2.50788327209699,2.92612535576644,13077.8068397833,11802.4169770741,11286.4389991369
37.45,18.944194299459,21.2534791076584,22.2505975516954,-0.403978592305276,-1.31076184559335,0,22.4356708954622,1.23756689904601,-0.997837794633165,20,0,0,0,0,-1.27511802875237,2.31260068972182,2.49622615480572,2.91469291690294,13080.7215301152,11804.3709847661,11287.807780631
37.5,18.944194299459,21.2534791076584,22.2505975516954,-0.405433847511691,-1.31076184559335,0,22.4064664282554,1.23301922652597,-0.997837794633165,20,0,0,0,0,-1.2797113962859,2.31101250454335,2.49481724026902,2.9135086076343,13083.6352338115,11806.3240160114,11289.1769266368
37.55,18.944194299459,21.2534791076584,22.2505975516954,-0.403982696684474,-1.31076184559335,0,22.4064664282554,1.23755407286102,-0.997837794633165,20,0,0,0,0,-1.27513098381487,2.31596120023361,2.49994467950795,2.91886056109026,13086.5478960399,11808.2760737491,11290.5464354803
37.6,18.944194299459,21.2534791076584,22.2505975516954,-0.40539584261913,-1.31076184559335,0,22.4064664282554,1.23313799181522,-0.997837794633165,20,0,0,0,0,-1.27959143764302,2.31307190607923,2.49723360367923,2.91637393323219,13089.4595998254,11810.2271608841,11291.9163054858
37.65,18.944194299459,21.2534791076584,22.2505975516954,-0.403993916556176,-1.31076184559335,0,22.4064664282554,1.23751901076195,-0.997837794633165,20,0,0,0,0,-1.27516639821791,2.31464307332136,2.49898246588953,2.91834714221469,13092.3702351488,11812.1772803208,11293.2865349861
37.7,18.944194299459,21.2534791076584,22.2505975516954,-0.405349049971509,-1.31076184559335,0,22.4064664282554,1.23328421883903,-0.997837794633165,20,0,0,0,0,-1.27944374133007,2.32057138947126,2.50508795550313,2.92467691834729,13095.2799371911,11814.1264349294,11294.6571223127
37.75,18.944194299459,21.2534791076584,22.2505975516954,-0.404015236449881,-1.31076184559335,0,22.4064664282554,1.23745238609412,-0.997837794633165,20,0,0,0,0,-1.27523369233041,2.3081159604716,2.49280918031116,2.9126223190087,13098.1885458627,11816.0746275795,11296.0280658055
37.8,18.944194299459,21.2534791076584,22.2505975516954,-0.405295042310935,-1.31076184559335,0,22.4064664282554,1.23345299277833,-0.997837794633165,20,0,0,0,0,-1.27927327155024,2.32254259227296,2.50741194810035,2.92744920800777,13101.0962451152,11818.0218611075,11297.3993638032
37.85,18.944194299459,21.2534791076584,22.2505975516954,-0.404047003123746,-1.31076184559335,0,22.4064664282554,1.23735311523829,-0.997837794633165,20,0,0,0,0,-1.27533396065979,2.303581588838,2.48862656466496,2.90888782618812,13104.0028277208,11819.9681383486,11298.7710146526
37.9,18.944194299459,21.2534791076584,22.2505975516954,-0.405233380464946,-1.31076184559335,0,22.4064664282554,1.23364568604704,-0.997837794633165,20,0,0,0,0,-1.27907864209955,2.31554054676147,2.5007606284193,2.92124584217035,13106.9085235642,11821.9134621057,11300.1430166996
37.95,18.944194299459,21.2534791076584,22.2505975516954,-0.404089618455399,-1.31076184559335,0,22.4064664282554,1.23721994232688,-0.997837794633165,20,0,0,0,0,-1.27546847169262,2.32722527796775,2.51261995310252,2.93332899084008,13109.8130802879,11823.8578351796,11301.5153682978
38,18.8637398007607,21.1996634613154,22.2236058362029,-0.405166950154717,-1.28120123529945,0,22.3781599010011,1.23385328076651,-0.951263960400453,20,0,0,0,0,-1.27886896146835,2.31918506355632,2.50475382161735,2.9256866387207,13112.7167712648,11825.8012603408,11302.8880678003
38.05,18.8637398007607,21.1996634613154,22.2236058362029,-0.39156985661122,-1.28120123529945,0,22.3781599010011,1.27634419808994,-0.951263960400453,20,0,0,0,0,-1.23595109540765,2.31630627373541,2.50204856982419,2.92317052485105,13115.5073936202,11827.7435898545,11304.2610696265
38.1,18.8637398007607,21.1996634613154,22.2236058362029,-0.392572360126386,-1.28120123529945,0,22.3781599010011,1.27321137460504,-0.951263960400453,20,0,0,0,0,-1.23911539750293,2.32462954250004,2.51054476137347,2.9318471784397,13118.2686367019,11829.684525546,11305.6342839983
38.15,18.8637398007607,21.1996634613154,22.2236058362029,-0.391634689661317,-1.28120123529945,0,22.3781599010011,1.27614159480838,-0.951263960400453,20,0,0,0,0,-1.23615573444698,2.32266072186987,2.50874824801729,2.93023116898098,13121.028716947,11831.6240605513,11307.007705958
38.2,18.8637398007607,21.1996634613154,22.2236058362029,-0.392497036628278,-1.28120123529945,0,22.3781599010011,1.27344676053663,-0.951263960400453,20,0,0,0,0,-1.2388776464135,2.32231953217263,2.50857875278838,2.93024232530271,13123.7879832749,11833.5622003994,11308.3813341731
38.25,18.8637398007607,21.1996634613154,22.2236058362029,-0.391711968240258,-1.28120123529945,0,22.3781599010011,1.27590009924919,-0.951263960400453,20,0,0,0,5,-1.23639965655355,2.32325996474865,2.50969026972011,2.93153452706666,13126.5460712517,11835.4989505966,11309.7551673171
38.3,18.8637398007607,21.1996634613154,22.2236058362029,-0.392417530244955,-1.28120123529945,0,22.3781599010011,1.27369521798452,-0.951263960400453,20,0,0,0,0,-1.23862669246518,2.32425097413691,2.51085175602804,2.93287684661629,13129.30336013,11837.4343166073,11311.1292040635
38.35,18.8637398007607,21.1996634613154,22.2236058362029,-0.391801185048264,-1.28120123529945,0,22.3781599010011,1.27562129672417,-0.951263960400453,20,0,0,0,5,-1.23668126048634,2.32941988504947,2.51619053908858,2.93839648817039,13132.059456736,11839.3683038716,11312.5034430912
38.4,18.8637398007607,21.1996634613154,22.2236058362029,-0.392336586857883,-1.28120123529945,0,22.3781599010011,1.27394816606912,-0.951263960400453,20,0,0,0,0,-1.23837120275822,2.32568336766376,2.51262329172769,2.93501024770492,13134.8147664343,11841.3009177902,11313.8778830795
38.45,18.8637398007607,21.1996634613154,22.2236058362029,-0.391900042775273,-1.28120123529945,0,22.3781599010011,1.27531236632727,-0.951263960400453,20,0,0,0,5,-1.23699329501587,2.34163299810263,2.52874159270412,2.95130957390978,13137.5688733664,11843.2321637375,11315.2525227126
38.5,18.8101043383309,21.1189538516408,22.1696301605846,-0.392254566630012,-1.28120123529945,0,22.3492527873218,1.27420447928121,-0.951263960400453,20,0,0,0,0,-1.23811231411097,2.32812709685643,2.51540376512903,2.93815291897566,13140.3222022458,11845.1620470511,11316.6273606759
38.55,18.8101043383309,21.1189538516408,22.1696301605846,-0.392005843413002,-1.28120123529945,0,22.3492527873218,1.27498173933437,-0.951263960400453,20,0,0,0,5,-1.2373272441488,2.33175385960812,2.5191980072932,2.94212834624394,13143.074321098,11847.0905730409,11318.0023956588
38.6,18.8101043383309,21.1189538516408,22.1696301605846,-0.392172340260362,-1.28120123529945,0,22.3492527873218,1.27446143668637,-0.951263960400453,20,0,0,0,0,-1.23785277479781,2.32039650002534,2.5080075354577,2.93111920496067,13145.8256674355,11849.0177469821,11319.3776263525
38.65,18.8101043383309,21.1189538516408,22.1696301605846,-0.392115911157144,-1.28120123529945,0,22.3492527873218,1.27463777763392,-0.951263960400453,20,0,0,0,5,-1.23767466197641,2.32702233901903,2.51479967311353,2.93809268085052,13148.5757998533,11850.9435741204,11320.7530514518
38.7,18.8101043383309,21.1189538516408,22.1696301605846,-0.39209072984744,-1.28120123529945,0,22.3492527873218,1.27471646922675,-0.951263960400453,20,0,0,0,0,-1.23759517969046,2.32494646441516,2.51288951065298,2.93636399911065,13151.3251619031,11852.8680596698,11322.1286696538
38.75,18.8101043383309,21.1189538516408,22.1696301605846,-0.392227723987785,-1.28120123529945,0,22.3492527873218,1.27428836253817,-0.951263960400453,20,0,0,0,5,-1.23802758799505,2.32755385730444,2.51566203171939,2.93931800489632,13154.0733095469,11854.7912088124,11323.5044796584
38.8,18.8101043383309,21.1189538516408,22.1696301605846,-0.392011215658945,-1.28120123529945,0,22.3492527873218,1.2749649510658,-0.951263960400453,20,0,0,0,0,-1.23734420110589,2.3249639805193,2.51323670168481,2.93707429802428,13156.8206852998,11856.7130267017,11324.8804801686
38.85,18.8101043383309,21.1189538516408,22.1696301605846,-0.392338833479923,-1.28120123529945,0,22.3492527873218,1.27394114537524,-0.951263960400453,20,0,0,0,5,-1.23837829399603,2.32420716929463,2.51264385830955,2.93666307938148,13159.5668500817,11858.6335184571,11326.2566698895
38.9,18.8101043383309,21.1189538516408,22.1696301605846,-0.39193346848732,-1.28120123529945,0,22.3492527873218,1.27520791097712,-0.951263960400453,20,0,0,0,0,-1.23709879993338,2.3349814585032,2.52358153897957,2.94778251815653,13162.3122379542,11860.5526891719,11327.63304753
38.95,18.8101043383309,21.1189538516408,22.1696301605846,-0.392446928790721,-1.28120123529945,0,22.3492527873218,1.273603347529,-0.951263960400453,20,0,0,0,5,-1.23871948603503,2.33502731232431,2.5237902103728,2.94817294778715,13165.0564213633,11862.4705439039,11329.0096118004
39,18.7832868095102,21.1189538516408,22.1426461615316,-0.391858382731708,-1.28120123529945,0,22.3190313983267,1.27544255396341,-0.951263960400453,20,0,0,0,0,-1.23686179925436,2.33013280900527,2.5190579532236,2.94362257626853,13167.7998197318,11864.3870876871,11330.3863614154
39.05,18.7832868095102,21.1189538516408,22.1426461615316,-0.392549696887204,-1.28120123529945,0,22.3190313983267,1.27328219722749,-0.951263960400453,20,0,0,0,5,-1.23904386325477,2.33111608393768,2.52020290539573,2.94494941376369,13170.5420232445,11866.302325518,11331.7632950904
39.1,18.7832868095102,21.1189538516408,22.1426461615316,-0.391786574695592,-1.28120123529945,0,22.3190313983267,1.27566695407628,-0.951263960400453,20,0,0,0,0,-1.23663514436917,2.33464695385604,2.52389488608487,2.94882340032736,13173.2834306211,11868.2162623721,11333.1404115459
39.15,18.7832868095102,21.1189538516408,22.1426461615316,-0.392645010763605,-1.28120123529945,0,22.3190313983267,1.27298434136373,-0.951263960400453,20,0,0,0,5,-1.23934471197424,2.3341678827033,2.52357636167992,2.94868688197183,13176.0236556106,11870.1289031856,11334.5177095024
39.2,18.7832868095102,21.1189538516408,22.1426461615316,-0.391719917842737,-1.28120123529945,0,22.3190313983267,1.27587525674145,-0.951263960400453,20,0,0,0,0,-1.23642474867882,2.32928533133683,2.51885379547392,2.94414643458796,13178.7630701582,11872.0402528759,11335.8951876863
39.25,18.7832868095102,21.1189538516408,22.1426461615316,-0.392730730851875,-1.28120123529945,0,22.3190313983267,1.27271646608789,-0.951263960400453,20,0,0,0,5,-1.23961527886086,2.320917498125,2.51064538825531,2.93612014796773,13181.5013182951,11873.9503163195,11337.2728448233
39.3,18.7832868095102,21.1189538516408,22.1426461615316,-0.391657532778867,-1.28120123529945,0,22.3190313983267,1.27607021006604,-0.951263960400453,20,0,0,0,0,-1.23622783646322,2.33147911990235,2.52136587926902,2.94702286375769,13184.2387388656,11875.8590983767,11338.6506796452
39.35,18.7832868095102,21.1189538516408,22.1426461615316,-0.392804875028611,-1.28120123529945,0,22.3190313983267,1.27248476553559,-0.951263960400453,20,0,0,0,5,-1.23984930754031,2.326945073502,2.51699014774274,2.94282936108522,13186.9750111509,11877.7666038651,11340.028690883
39.4,18.7832868095102,21.1189538516408,22.1426461615316,-0.391601552682423,-1.28120123529945,0,22.3190313983267,1.27624514786743,-0.951263960400453,20,0,0,0,0,-1.2360511408868,2.33084506148492,2.52104789862277,2.94706943566955,13189.7104361968,11879.6728375881,11341.4068772743
39.45,18.7832868095102,21.1189538516408,22.1426461615316,-0.392865487864836,-1.28120123529945,0,22.3190313983267,1.27229535042239,-0.951263960400453,20,0,0,0,5,-1.24004062589657,2.35254875113138,2.54290880155874,2.96911266962297,13192.4447340007,11881.5778043054,11342.785237555
39.5,18.7564693895533,21.0920542669772,22.1426461615316,-0.391551302589045,-1.28120123529945,0,22.2897420649372,1.27640217940924,-0.951263960400453,20,0,0,0,0,-1.23589253149206,2.33009413534804,2.52061085181794,2.94699713577505,13195.1781626187,11883.4815087641,11344.1637704685
39.55,18.7564693895533,21.0920542669772,22.1426461615316,-0.39291073323215,-1.28120123529945,0,22.2897420649372,1.27215395864953,-0.951263960400453,20,0,0,0,0,-1.24018343837396,2.32860089181005,2.51927372941991,2.9458424403522,13197.9104866551,11885.3839556669,11345.5424747559
39.6,18.7564693895533,21.0920542669772,22.1426461615316,-0.391508200983159,-1.28120123529945,0,22.2897420649372,1.27653687192763,-0.951263960400453,20,0,0,0,0,-1.23575648558324,2.33573209111163,2.52656050729506,2.95331171962821,13200.6419178481,11887.2851497051,11346.921349166
39.65,18.7564693895533,21.0920542669772,22.1426461615316,-0.392939282133386,-1.28120123529945,0,22.2897420649372,1.27206474333317,-0.951263960400453,20,0,0,0,0,-1.24027355012582,2.32728822649684,2.51827168100729,2.94520541018737,13203.3722689401,11889.1850955249,11348.300392445
39.7,18.7564693895533,21.0920542669772,22.1426461615316,-0.391472156544772,-1.28120123529945,0,22.2897420649372,1.27664951079759,-0.951263960400453,20,0,0,0,0,-1.23564271491792,2.3322329512984,2.52337090620123,2.9504872158312,13206.1017021518,11891.0837977625,11349.6796033473
39.75,18.7564693895533,21.0920542669772,22.1426461615316,-0.39295211743346,-1.28120123529945,0,22.2897420649372,1.27202463302044,-0.951263960400453,20,0,0,0,0,-1.24031406346697,2.3391314960654,2.53042341572154,2.95772232593896,13208.830080697,11892.9812610086,11351.0589806245
39.8,18.7564693895533,21.0920542669772,22.1426461615316,-0.391443758593461,-1.28120123529945,0,22.2897420649372,1.27673825439543,-0.951263960400453,20,0,0,0,0,-1.2355530796244,2.33919604258287,2.53064139364118,2.95812295703095,13211.5575155249,11894.8774898446,11352.438523036
