0,22.9962345520017,22.9962345520017,23,23
0.05,22.9962345520017,22.9962345520017,23,23
0.1,22.9962345520017,22.9962345520017,23,23
0.15,22.9962345520017,22.9962345520017,23,23
0.2,22.9962345520017,22.9962345520017,23,23
0.25,22.9962345520017,22.9962345520017,23,23
0.3,22.9962345520017,22.9962345520017,23,23
0.35,22.9962345520017,22.9962345520017,23,23
0.4,22.9962345520017,22.9962345520017,23,23
0.45,22.9962345520017,22.9962345520017,23,23
0.5,22.9962345520017,22.9962345520017,23,23
0.55,22.9962345520017,22.9962345520017,23,23
0.6,22.9962345520017,22.9962345520017,23,23
0.65,22.9962345520017,22.9962345520017,23,23
0.7,22.9962345520017,22.9962345520017,23,23
0.75,22.9962345520017,22.9962345520017,23,23
0.8,22.9962345520017,22.9962345520017,23,23
0.85,22.9962345520017,22.9962345520017,23,23
0.9,22.9962345520017,22.9962345520017,23,23
0.95,22.9962345520017,22.9962345520017,23,23
1,22.9962345520017,22.9962345520017,23,23
1.05,22.9962345520017,22.9962345520017,23,23
1.1,22.9962345520017,22.9962345520017,23,23
1.15,22.9962345520017,22.9962345520017,23,23
1.2,22.9962345520017,22.9962345520017,23,23
1.25,22.9962345520017,22.9962345520017,23,23
1.3,22.9962345520017,22.9962345520017,23,23
1.35,22.9962345520017,22.9962345520017,23,23
1.4,22.9962345520017,22.9962345520017,23,23
1.45,22.9962345520017,22.9962345520017,23,23
1.5,22.9962345520017,22.9962345520017,23,23
1.55,22.9962345520017,22.9962345520017,23,23
1.6,22.9962345520017,22.9962345520017,23,23
1.65,22.9962345520017,22.9962345520017,23,23
1.7,22.9962345520017,22.9962345520017,23,23
1.75,22.9962345520017,22.9962345520017,23,23
1.8,22.9962345520017,22.9962345520017,23,23
1.85,22.9962345520017,22.9962345520017,23,23
1.9,22.9962345520017,22.9962345520017,23,23
1.95,22.9962345520017,22.9962345520017,23,23
2,22.9962345520017,22.9962345520017,23,23
2.05,22.9962345520017,22.9962345520017,23,23
2.1,22.9962345520017,22.9962345520017,23,23
2.15,22.9962345520017,22.9962345520017,23,23
2.2,22.9962345520017,22.9962345520017,23,23
2.25,22.9962345520017,22.9962345520017,23,23
2.3,22.9962345520017,22.9962345520017,23,23
2.35,22.9962345520017,22.9962345520017,23,23
2.4,22.9962345520017,22.9962345520017,23,23
2.45,22.9962345520017,22.9962345520017,23,23
2.5,22.9962345520017,22.9962345520017,23,23
2.55,22.9962345520017,22.9962345520017,23,23
2.6,22.9962345520017,22.9962345520017,23,23
2.65,22.9962345520017,22.9962345520017,23,23
2.7,22.9962345520017,22.9962345520017,23,23
2.75,22.9962345520017,22.9962345520017,23,23
2.8,22.9962345520017,22.9962345520017,23,23
2.85,22.9962345520017,22.9962345520017,23,23
2.9,22.9962345520017,22.9962345520017,23,23
2.95,22.9962345520017,22.9962345520017,23,23
3,22.9962345520017,22.9962345520017,23,23
3.05,22.9962345520017,22.9962345520017,23,23
3.1,22.9962345520017,22.9962345520017,23,23
3.15,22.9962345520017,22.9962345520017,23,23
3.2,22.9962345520017,22.9962345520017,23,23
3.25,22.9962345520017,22.9962345520017,23,23
3.3,22.9962345520017,22.9962345520017,23,23
3.35,22.9962345520017,22.9962345520017,23,23
3.4,22.9962345520017,22.9962345520017,23,23
3.45,22.9962345520017,22.9962345520017,23,23
3.5,22.9962345520017,22.9962345520017,23,23
3.55,22.9962345520017,22.9962345520017,23,23
3.6,22.9962345520017,22.9962345520017,23,23
3.65,22.9962345520017,22.9962345520017,23,23
