Time,T1Mesure,T2Mesure,T3Mesure,PWMDutycycle,TECEntr_e_SortieAmpli,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWMSortie,TECSortie,T3Vmesure,T2Vmesure,T1Vmesure,T1R_sistance,T2R_sistance,T3R_sistance
649.1,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.15449685629755,2.05659290156545,1.83503964979356,10031.4471008537,10585.1287064493,10839.6714645658
649.15,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.14650940613802,2.04788497523732,1.82553084291711,10027.0230022601,10582.5127534117,10838.8864511705
649.2,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.14531537660689,2.04597060200373,1.82281775188076,10022.603268871,10579.8944612397,10838.0980685378
649.25,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.14172497503488,2.04166000561878,1.81771058033566,10018.1878951837,10577.273882486,10837.30632602
649.3,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.15352886671294,2.05274386756249,1.82799998989947,10013.7768757033,10574.6510690349,10836.5112329529
649.35,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.13944335368712,2.03793850583864,1.81240227895122,10009.370204944,10572.026072111,10835.7127986558
649.4,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.13329747086352,2.03107297108255,1.80474647873629,10004.9678774281,10569.398942287,10834.9110324317
649.45,24.9115308429423,23.6853797851455,23.1429057667987,255,0.8,2.94935950105068,0,23.0837554324567,5,2.77405745744143,30,0,0,0,5,2.52512,2.15370385517466,2.05075991573037,1.82364522253278,10000.5698876865,10566.7697294917,10834.1059435671
649.5,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.1310894093633,2.02742625780553,1.79952540943519,9996.17623025842,10564.1384830178,10833.2975413322
649.55,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.14474768687374,2.04036556581296,1.81168058924586,9991.7868996916,10561.5052515298,10832.485834981
649.6,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.13860790627186,2.03350707316181,1.80403997689495,9987.40189054218,10558.870083072,10831.6708337508
649.65,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.13693113632255,2.03111186324562,1.80086463751787,9983.02119737466,10556.2330250753,10830.8525468627
649.7,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.14579603513632,2.03925860859151,1.80823322560179,9978.64481476197,10553.5941243657,10830.0309835215
649.75,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.14691013536331,2.0396548560569,1.80785327017976,9974.27273728528,10550.9534271708,10829.2061529157
649.8,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.14111039580676,2.03313757844556,1.80056172644409,9969.90495953426,10548.310979128,10828.3780642173
649.85,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.13516727511441,2.02647724820162,1.79312904943781,9965.5414761068,10545.6668252909,10827.5467265821
649.9,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.14646551931033,2.03705862494383,1.8029399815864,9961.18228160916,10543.0210101373,10826.7121491497
649.95,25.1030479573276,23.8212203463589,23.2512913068032,255,0.8,2.94935950105068,0,23.0955630153899,5,2.77405745744143,30,0,0,0,5,2.52512,2.14785586170457,2.03773245537787,1.80284525260748,9956.82737065585,10540.3735775753,10825.8743410432
650,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.14323688789584,2.03239733830139,1.7967434445135,9952.47673786971,10537.7245709515,10825.0333113695
650.05,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.13386826191215,2.02231295074715,1.78589421775235,9948.13037788188,10535.0740330568,10824.1890692193
650.1,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.14089873950922,2.02862806128384,1.79144632450568,9943.78828533164,10532.4220061337,10823.3416236669
650.15,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.1497975073293,2.03681186917731,1.79886894784789,9939.45045486667,10529.7685318831,10822.4909837704
650.2,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.13894166550203,2.02524148699375,1.78653918434678,9935.11688114273,10527.113651471,10821.6371585719
650.25,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.14743911673711,2.03302482969474,1.79356493315634,9930.78755882382,10524.4574055348,10820.7801570968
650.3,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.149444517209,2.0343165655242,1.79410084690141,9926.46248258228,10521.7998341898,10819.9199883547
650.35,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.1274976179919,2.01165645744568,1.77068667311261,9922.14164709846,10519.1409770359,10819.0566613387
650.4,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.13846675854736,2.02191285663225,1.78019074771398,9917.82504706092,10516.4808731641,10818.1901850259
650.45,25.1304261740528,23.7940448112256,23.197091944531,255,0.8,2.97160066360091,0,23.1097754217373,5,2.75608983130507,30,0,0,0,5,2.52512,2.14468356378797,2.02741739953233,1.78494469208665,9913.51267716635,10513.8195611619,10817.3205683771
650.5,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.13001706710154,2.01203913089608,1.76881753609302,9909.20453211972,10511.1570791205,10816.447820337
650.55,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.14121574202458,2.02252653545117,1.77855774975017,9904.90060663394,10508.4934646403,10815.571949834
650.6,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.13917383057859,2.01977386624102,1.77505957156622,9900.60089543011,10505.8287548373,10814.6929657806
650.65,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.13920030943362,2.0190901107906,1.77363197470386,9896.30539323744,10503.1629863485,10813.8108770728
650.7,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.14856137167014,2.02774147287039,1.78154114874217,9892.01409479319,10500.4961953387,10812.9256925908
650.75,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.13869618051025,2.01716712622958,1.77022625340785,9887.72699484273,10497.8284175055,10812.0374211984
650.8,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.14292424287191,2.02068658815237,1.77300679212938,9883.44408813935,10495.1596880854,10811.1460717437
650.85,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.14874964299026,2.02580395308136,1.77738684565849,9879.16536944451,10492.4900418595,10810.2516530582
650.9,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.13928535548455,2.01563220568638,1.76647938513689,9874.8908335277,10489.8195131591,10809.3541739576
650.95,25.2673884446039,23.9027695385323,23.2512913068032,255,0.8,2.97160066360091,0,23.12316038235,5,2.75608983130507,30,0,0,0,5,2.52512,2.12730957115958,2.00294954666795,1.7530625978978,9870.62047516628,10487.1481358712,10808.4536432416
651,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.14553708921469,2.02047078496822,1.76985127967491,9866.35428914569,10484.475943444,10807.5500696935
651.05,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.13548131153215,2.00970933206122,1.75835882889079,9862.09227025938,10481.8029688923,10806.6434620809
651.1,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.13528863167887,2.00881159095648,1.7567316356585,9857.83441330871,10479.1292448028,10805.7338291553
651.15,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.12943005629766,2.00224857759225,1.74944070317296,9853.580713103,10476.4548033397,10804.821179652
651.2,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.1308202912686,2.0029350069986,1.74940073387221,9849.33116445947,10473.7796762494,10803.9055222904
651.25,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.13304919601808,2.0044607476083,1.75020158374647,9845.08576220336,10471.103894866,10802.9868657739
651.3,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.12853004032658,1.99923907806653,1.74425651914598,9840.84450116773,10468.4274901164,10802.0652187898
651.35,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.12408023983768,1.99408742274147,1.73838295228984,9836.60737619349,10465.7504925252,10801.1405900097
651.4,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.13236437017683,2.00167036584501,1.74524545538497,9832.37438212958,10463.0729322197,10800.212988089
651.45,25.2673884446039,23.8755826901142,23.1699972174414,255,0.8,2.97160066360091,0,23.1383856011278,5,2.75608983130507,30,0,0,0,5,2.52512,2.13236669519538,2.00097217967843,1.74382828886996,9828.14551383266,10460.394838935,10799.2824216671
651.5,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.13207968796071,1.99998534562423,1.74212392240529,9823.92076616734,10457.7162420183,10798.3488993676
651.55,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.13289740975617,2.00010393314782,1.74152641387316,9819.70013400595,10455.0371704345,10797.4124297983
651.6,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.13206348803417,1.99857157775229,1.73927938733075,9815.48361222876,10452.3576527703,10796.4730215507
651.65,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.1167227803168,1.98253314488062,1.7225276969106,9811.27119572377,10449.6777172392,10795.5306832008
651.7,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.12512006230969,1.99023341803122,1.72951611493466,9807.0628793868,10446.9973916858,10794.5854233083
651.75,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.13159333162994,1.99601040248747,1.7345826356421,9802.85865812151,10444.3167035907,10793.6372504176
651.8,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.12592649420779,1.98964801172102,1.72751116159096,9798.65852683914,10441.635680075,10792.6861730565
651.85,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.12094456924525,1.98397127235186,1.72112670861684,9794.46248045891,10438.9543479044,10791.7321997377
651.9,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.12940472265421,1.99173735758822,1.72818643927095,9790.27051390762,10436.2727334939,10790.7753389575
651.95,25.4319024867862,23.9843530289317,23.2512913068032,255,0.8,2.97160066360091,0,23.1527590121766,5,2.75608983130507,30,0,0,0,5,2.52512,2.12186839032476,1.98350771049615,1.71925178608847,9786.08262211987,10433.590862912,10789.8155991966
652,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.14252740053863,2.00347416641477,1.7385145740019,9781.89880003795,10430.9087618854,10788.8529889199
652.05,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.1267497505,1.98700472948828,1.72134279687187,9777.71904261178,10428.2264558025,10787.8875165765
652.1,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.12591155955056,1.98547552588278,1.71911257070232,9773.54334479906,10425.543969718,10786.9191905997
652.15,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.1323003982717,1.99117413288972,1.72411146274255,9769.37170156516,10422.8613283573,10785.948019407
652.2,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.13261646257208,1.99080075301505,1.72303966557477,9765.20410788299,10420.1785561201,10784.9740114002
652.25,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.1244241245567,1.98191976484963,1.71346154798324,9761.04055873324,10417.4956770847,10783.9971749652
652.3,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.12902520115679,1.98583299170057,1.7166789235841,9756.88104910407,10414.812715012,10783.0175184724
652.35,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.13000435193257,1.98612509939535,1.71627644862817,9752.72557399148,10412.1296933491,10782.0350502764
652.4,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.13242726922183,1.98786178643181,1.71731981214939,9748.57412839882,10409.4466352337,10781.0497787161
652.45,25.4319024867862,23.9571546880135,23.197091944531,255,0.8,2.98744756111147,0,23.1689499945483,5,2.73242000218069,30,0,0,0,5,2.52512,2.11644238405375,1.97119148989339,1.69995744187884,9744.42670733718,10406.7635634976,10780.0617121145
652.5,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.1149804899774,1.96904500927885,1.69712012807306,9740.28330582522,10404.0805006707,10779.0708587793
652.55,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.12238959429763,1.97577035773957,1.70315587474996,9736.14391888906,10401.3974689846,10778.0772270022
652.6,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.12492763580782,1.97762547981352,1.70432261742163,9732.00854156249,10398.714490376,10777.0808250596
652.65,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.11217390483229,1.96418967146911,1.69019964313665,9727.8771688867,10396.0315864912,10776.0816612119
652.7,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.12560896189643,1.97694349877646,1.70226750915028,9723.74979591057,10393.348778689,10775.0797437041
652.75,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.11464434740176,1.96529850758386,1.68993775259948,9719.62641769026,10390.6660880444,10774.0750807656
652.8,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.12589615720996,1.97587079910286,1.69982646608693,9715.50702928965,10387.9835353522,10773.0676806101
652.85,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.12621247949822,1.97550846676509,1.69878173453641,9711.39162577996,10385.3011411306,10772.0575514358
652.9,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.1191598893826,1.96777809084659,1.69037012981602,9707.28020223992,10382.6189256245,10771.0447014254
652.95,25.6790086868955,24.1476250579556,23.332615415967,255,0.8,2.98744756111147,0,23.1842664341417,5,2.73242000218069,30,0,0,0,5,2.52512,2.11173194945728,1.95967323900846,1.68158521127764,9703.1727537557,10379.9369088088,10770.0291387459
653,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.11528880026032,1.96255405676367,1.68378711622243,9699.06927542088,10377.255110392,10769.0108715488
653.05,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.12535517865032,1.97194528585506,1.6925005782777,9694.96976233653,10374.5735498194,10767.9899079702
653.1,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.10922642180486,1.9551422682547,1.67502093139522,9690.87420961113,10371.892246276,10766.9662561306
653.15,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.13068333317109,1.97592581211586,1.69512897580179,9686.78261236047,10369.2112186906,10765.939924135
653.2,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.12197890553299,1.96654891484129,1.68507770106658,9682.6949657078,10366.5304857383,10764.910920073
653.25,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.10650462432383,1.95040306639673,1.66825858941348,9678.61126478378,10363.8500658436,10763.8792520187
653.3,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.11554948125278,1.95877726293873,1.67596062934774,9674.53150472632,10361.1699771839,10762.8449280307
653.35,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.1216704882447,1.96422852075562,1.68074082959583,9670.45568068076,10358.4902376927,10761.8079561523
653.4,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.12663637485795,1.96852557368613,1.68436791652308,9666.38378779969,10355.8108650619,10760.7683444113
653.45,25.7614690217467,24.2020807789924,23.332615415967,255,0.8,2.98744756111147,0,23.202970572476,5,2.73242000218069,30,0,0,0,5,2.52512,2.12437440983867,1.9655956946749,1.68076915568807,9662.31582124316,10353.1318767455,10759.72610082
653.5,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.12368370369013,1.96423799834296,1.67874365441199,9658.2517761784,10350.4532899624,10758.6812333756
653.55,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.11188107345032,1.95176930576616,1.66560822655608,9654.19164778002,10347.7751216992,10757.6337500596
653.6,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.10430098823805,1.94352409002244,1.65669733806785,9650.13543122982,10345.097388713,10756.5836588383
653.65,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.11873587564963,1.95729478258948,1.66980341337772,9646.08312171695,10342.4201075346,10755.5309676628
653.7,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.1243498890339,1.96224554062069,1.67409060267401,9642.03471443776,10339.743294471,10754.4756844687
653.75,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.11503535824489,1.95226869769892,1.66345123265563,9637.99020459593,10337.0669656084,10753.4178171761
653.8,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.10553949314945,1.94211146734508,1.65263251003965,9633.94958740223,10334.3911368149,10752.3573736903
653.85,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.11143738087178,1.94734894026351,1.65720951880588,9629.91285807478,10331.715823743,10751.294361901
653.9,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.10696604784383,1.9422181463935,1.6514192822472,9625.88001183884,10329.0410418328,10750.2287896826
653.95,25.7889661576869,24.1748509131781,23.3055040111966,255,0.8,2.98744756111147,0,23.2223327221799,5,2.73242000218069,30,0,0,0,5,2.52512,2.12378712594963,1.95838072105441,1.66692342911394,9621.85104392684,10326.3668063139,10749.1606648943
654,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.09780010150857,1.93173615393004,1.63962144259714,9617.82594957847,10323.6931322088,10748.0899953803
654.05,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.10500058751308,1.938280061307,1.64550893256612,9613.80472404046,10321.0200343349,10747.0167889692
654.1,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.11395364044878,1.946577502896,1.65315095238878,9609.78736256686,10318.3475273075,10745.9410534748
654.15,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.10475527642243,1.93672449796058,1.64264351505947,9605.7738604187,10315.6756255419,10744.8627966952
654.2,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.11711505776373,1.9484306119198,1.65369617980072,9601.76421286424,10313.0043432563,10743.7820264139
654.25,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.10869533106582,1.9393581943896,1.64397129010383,9597.75841517884,10310.3336944738,10742.6987503989
654.3,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.1199966518968,1.95000780389525,1.65396939844032,9593.75646264493,10307.6636930253,10741.6129764031
654.35,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.11826274010477,1.94762316317717,1.65093422156695,9589.75835055204,10304.9943525518,10740.5247121643
654.4,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.11333820536881,1.94204888474279,1.64471036607676,9585.76407419677,10302.3256865063,10739.4339654052
654.45,26.0091326809998,24.3655453185216,23.4410951792239,255,0.8,2.99749988035347,0,23.2407455827272,5,2.70370176690911,30,0,0,0,5,2.52512,2.10550881306229,1.93357073673064,1.63558359426231,9581.77362888286,10299.6577081569,10738.3407438336
654.5,26.0366774889675,24.3655453185216,23.3868484292814,255,0.8,2.99749988035347,0,23.2624780294249,5,2.70370176690911,30,0,0,0,5,2.52512,2.10613495562823,1.93354911428667,1.63491429549104,9577.78700992096,10296.9904305885,10737.2450551418
654.55,26.0366774889675,24.3655453185216,23.3868484292814,255,0.8,2.99749988035347,0,23.2624780294249,5,2.70370176690911,30,0,0,0,5,2.52512,2.10435001356837,1.93111740055393,1.63183584719434,9573.8042126289,10294.3238667055,10736.1469070075
654.6,26.0366774889675,24.3655453185216,23.3868484292814,255,0.8,2.99749988035347,0,23.2624780294249,5,2.70370176690911,30,0,0,0,5,2.52512,2.10818626432578,1.93430787555615,1.63438052375018,9569.8252323315,10291.6580292335,10735.046307093
