temps,T1,T2,T3
91,23,23,23
91.5,23,23,23
92,23,23,23
92.5,23,23,23
93,23,23,23
93.5,23,23,23
94,23,23,23
94.5,23,23,23
95,23,23,23
95.5,23,23,23
96,23,23,23
96.5,23,23,23
97,23,23,23
97.5,23,23,23
98,23,23,23
98.5,23,23,23
99,23,23,23
99.5,23,23,23
100,23,23,23
100.5,23.01642434,23.01525128,23.00014048
101,23.03278415,23.03044971,23.00055721
101.5,23.04907967,23.04559544,23.00124327
102,23.06531116,23.06068869,23.00219187
102.5,23.08147888,23.07572961,23.00339638
103,23.09758306,23.0907184,23.00485032
103.5,23.11362397,23.10565524,23.00654735
104,23.12960186,23.1205403,23.00848126
104.5,23.14551696,23.13537377,23.010646
105,23.16136952,23.15015582,23.01303563
105.5,23.1771598,23.16488663,23.01564435
106,23.19288803,23.17956639,23.0184665
106.5,23.20855446,23.19419526,23.02149653
107,23.22415933,23.20877342,23.02472903
107.5,23.23970289,23.22330106,23.02815868
108,23.25518538,23.23777834,23.03178032
108.5,23.27060702,23.25220543,23.03558886
109,23.28596808,23.26658252,23.03957936
109.5,23.30126877,23.28090978,23.04374698
110,23.31650935,23.29518737,23.04808696
110.5,23.33169004,23.30941548,23.05259469
111,23.34681108,23.32359427,23.05726563
111.5,23.36187271,23.33772391,23.06209537
112,23.37687515,23.35180458,23.06707955
112.5,23.39181865,23.36583643,23.07221397
113,23.40670343,23.37981966,23.07749447
113.5,23.42152972,23.39375441,23.08291702
114,23.43629776,23.40764086,23.08847765
114.5,23.45100777,23.42147918,23.09417251
115,23.46565998,23.43526953,23.09999781
115.5,23.48025461,23.44901209,23.10594986
116,23.49479191,23.46270701,23.11202505
116.5,23.50927208,23.47635446,23.11821984
117,23.52369535,23.4899546,23.12453078
117.5,23.53806195,23.5035076,23.1309545
118,23.5523721,23.51701363,23.1374877
118.5,23.56662602,23.53047284,23.14412716
119,23.58082394,23.5438854,23.15086972
119.5,23.59496607,23.55725147,23.1577123
120,23.60905263,23.57057121,23.1646519
120.5,23.62308383,23.58384478,23.17168557
121,23.63705991,23.59707234,23.17881043
121.5,23.65098107,23.61025405,23.18602368
122,23.66484753,23.62339007,23.19332256
122.5,23.67865951,23.63648056,23.20070438
123,23.69241722,23.64952567,23.20816653
123.5,23.70612086,23.66252557,23.21570644
124,23.71977067,23.67548041,23.2233216
124.5,23.73336683,23.68839034,23.23100956
125,23.74690958,23.70125553,23.23876793
125.5,23.76039911,23.71407612,23.24659437
126,23.77383564,23.72685227,23.25448659
126.5,23.78721937,23.73958414,23.26244236
127,23.80055052,23.75227188,23.27045949
127.5,23.81382928,23.76491564,23.27853586
128,23.82705587,23.77751557,23.28666937
128.5,23.84023048,23.79007183,23.294858
129,23.85335333,23.80258457,23.30309974
129.5,23.86642462,23.81505393,23.31139267
130,23.87944454,23.82748008,23.31973487
130.5,23.89241331,23.83986315,23.3281245
131,23.90533112,23.8522033,23.33655974
131.5,23.91819817,23.86450068,23.34503882
132,23.93101467,23.87675543,23.35356001
132.5,23.9437808,23.8889677,23.36212162
133,23.95649677,23.90113764,23.370722
133.5,23.96916278,23.91326541,23.37935954
134,23.98177902,23.92535113,23.38803267
134.5,23.99434569,23.93739496,23.39673984
135,24.00686298,23.94939704,23.40547956
135.5,24.01933108,23.96135753,23.41425035
136,24.0317502,23.97327655,23.42305079
136.5,24.04412052,23.98515427,23.43187948
137,24.05644223,23.99699081,23.44073504
137.5,24.06871552,24.00878632,23.44961615
138,24.08094059,24.02054095,23.4585215
138.5,24.09311763,24.03225484,23.46744983
139,24.10524682,24.04392812,23.47639988
139.5,24.11732835,24.05556094,23.48537045
140,24.1293624,24.06715344,23.49436035
140.5,24.14134918,24.07870575,23.50336843
141,24.15328885,24.09021802,23.51239356
141.5,24.16518161,24.10169039,23.52143464
142,24.17702764,24.113123,23.53049059
142.5,24.18882712,24.12451598,23.53956037
143,24.20058024,24.13586946,23.54864295
143.5,24.21228718,24.14718359,23.55773733
144,24.22394812,24.15845851,23.56684253
144.5,24.23556324,24.16969434,23.57595761
145,24.24713272,24.18089123,23.58508163
145.5,24.25865674,24.19204931,23.5942137
146,24.27013548,24.20316871,23.60335292
146.5,24.28156912,24.21424957,23.61249843
147,24.29295783,24.22529202,23.6216494
147.5,24.3043018,24.2362962,23.63080499
148,24.31560118,24.24726223,23.63996442
148.5,24.32685618,24.25819026,23.6491269
149,24.33806694,24.2690804,23.65829166
149.5,24.34923366,24.2799328,23.66745797
150,24.3603565,24.29074758,23.67662511
150.5,24.37143563,24.30152487,23.68579235
151,24.38247124,24.31226481,23.69495902
151.5,24.39346348,24.32296752,23.70412445
152,24.40441252,24.33363313,23.71328798
152.5,24.41531855,24.34426178,23.72244897
153,24.42618173,24.35485358,23.7316068
153.5,24.43700222,24.36540867,23.74076086
154,24.44778019,24.37592717,23.74991057
154.5,24.45851581,24.38640922,23.75905534
155,24.46920925,24.39685493,23.76819463
155.5,24.47986068,24.40726443,23.77732787
156,24.49047025,24.41763786,23.78645454
156.5,24.50103813,24.42797532,23.79557412
157,24.51156449,24.43827696,23.8046861
157.5,24.52204949,24.44854289,23.81379
158,24.53249329,24.45877323,23.82288533
158.5,24.54289605,24.46896811,23.83197163
159,24.55325794,24.47912766,23.84104845
159.5,24.56357911,24.48925199,23.85011533
160,24.57385973,24.49934123,23.85917185
160.5,24.58409996,24.50939549,23.8682176
161,24.59429994,24.51941491,23.87725217
161.5,24.60445985,24.5293996,23.88627515
162,24.61457984,24.53934967,23.89528616
162.5,24.62466006,24.54926526,23.90428484
163,24.63470068,24.55914648,23.9132708
163.5,24.64470184,24.56899345,23.92224371
164,24.65466371,24.57880629,23.9312032
164.5,24.66458643,24.58858512,23.94014896
165,24.67447017,24.59833004,23.94908065
165.5,24.68431506,24.6080412,23.95799796
166,24.69412128,24.61771869,23.96690057
166.5,24.70388896,24.62736263,23.97578819
167,24.71361827,24.63697315,23.98466054
167.5,24.72330934,24.64655036,23.99351731
168,24.73296234,24.65609437,24.00235826
168.5,24.7425774,24.6656053,24.0111831
169,24.75215469,24.67508326,24.01999158
169.5,24.76169435,24.68452837,24.02878345
170,24.77119652,24.69394074,24.03755846
170.5,24.78066135,24.70332048,24.04631639
171,24.790089,24.71266772,24.055057
171.5,24.7994796,24.72198255,24.06378008
172,24.8088333,24.7312651,24.0724854
172.5,24.81815025,24.74051547,24.08117276
173,24.82743059,24.74973378,24.08984197
173.5,24.83667447,24.75892013,24.09849281
174,24.84588202,24.76807465,24.10712511
174.5,24.85505339,24.77719743,24.11573869
175,24.86418873,24.78628859,24.12433336
175.5,24.87328818,24.79534824,24.13290896
176,24.88235187,24.80437649,24.14146532
176.5,24.89137994,24.81337344,24.15000228
177,24.90037254,24.82233921,24.1585197
177.5,24.90932981,24.8312739,24.16701741
178,24.91825188,24.84017762,24.17549527
178.5,24.9271389,24.84905048,24.18395316
179,24.93599099,24.85789258,24.19239092
179.5,24.9448083,24.86670404,24.20080845
180,24.95359097,24.87548495,24.2092056
180.5,24.96233913,24.88423543,24.21758227
181,24.97105291,24.89295557,24.22593833
181.5,24.97973246,24.90164549,24.23427369
182,24.9883779,24.91030529,24.24258822
182.5,24.99698937,24.91893507,24.25088183
183,25.005567,24.92753494,24.25915443
183.5,25.01411093,24.936105,24.26740591
184,25.02262129,24.94464536,24.2756362
184.5,25.03109821,24.95315611,24.28384519
185,25.03954182,24.96163736,24.29203281
185.5,25.04795226,24.97008922,24.30019899
186,25.05632964,24.97851178,24.30834364
186.5,25.06467411,24.98690514,24.3164667
187,25.0729858,24.99526942,24.3245681
187.5,25.08126482,25.0036047,24.33264777
188,25.08951131,25.01191108,24.34070564
188.5,25.0977254,25.02018868,24.34874167
189,25.10590722,25.02843758,24.3567558
189.5,25.11405688,25.0366579,24.36474797
190,25.12217453,25.04484971,24.37271814
190.5,25.13026028,25.05301314,24.38066626
191,25.13831425,25.06114827,24.38859228
191.5,25.14633658,25.0692552,24.39649617
192,25.15432739,25.07733403,24.40437789
192.5,25.1622868,25.08538485,24.41223739
193,25.17021494,25.09340778,24.42007465
193.5,25.17811192,25.10140289,24.42788964
194,25.18597788,25.10937029,24.43568233
194.5,25.19381292,25.11731007,24.4434527
195,25.20161719,25.12522233,24.45120071
195.5,25.20939078,25.13310717,24.45892635
196,25.21713383,25.14096468,24.4666296
196.5,25.22484646,25.14879495,24.47431045
197,25.23252878,25.15659808,24.48196887
197.5,25.24018092,25.16437416,24.48960486
198,25.24780299,25.17212329,24.4972184
198.5,25.25539511,25.17984556,24.50480949
199,25.2629574,25.18754106,24.51237812
199.5,25.27048997,25.19520988,24.51992428
200,25.27799295,25.20285213,24.52744797
200.5,25.28546644,25.21046789,24.5349492
201,25.29291057,25.21805724,24.54242795
201.5,25.30032545,25.2256203,24.54988424
202,25.3077112,25.23315713,24.55731806
202.5,25.31506792,25.24066785,24.56472942
203,25.32239574,25.24815253,24.57211833
203.5,25.32969477,25.25561126,24.5794848
204,25.33696511,25.26304414,24.58682883
204.5,25.34420689,25.27045126,24.59415044
205,25.35142021,25.27783271,24.60144963
205.5,25.35860519,25.28518857,24.60872643
206,25.36576194,25.29251893,24.61598085
206.5,25.37289057,25.29982388,24.62321291
207,25.37999119,25.30710351,24.63042261
207.5,25.3870639,25.31435791,24.63760999
208,25.39410883,25.32158717,24.64477506
208.5,25.40112607,25.32879136,24.65191784
209,25.40811575,25.33597059,24.65903836
209.5,25.41507796,25.34312493,24.66613664
210,25.42201281,25.35025447,24.6732127
210.5,25.42892041,25.3573593,24.68026657
211,25.43580087,25.36443951,24.68729828
211.5,25.4426543,25.37149517,24.69430786
212,25.44948079,25.37852637,24.70129532
212.5,25.45628047,25.38553321,24.70826071
213,25.46305342,25.39251576,24.71520406
213.5,25.46979977,25.3994741,24.72212538
214,25.4765196,25.40640832,24.72902473
214.5,25.48321303,25.41331851,24.73590212
215,25.48988016,25.42020475,24.7427576
215.5,25.4965211,25.42706712,24.7495912
216,25.50313594,25.4339057,24.75640295
216.5,25.50972479,25.44072058,24.76319289
217,25.51628774,25.44751184,24.76996106
217.5,25.52282492,25.45427955,24.7767075
218,25.5293364,25.46102381,24.78343224
218.5,25.5358223,25.46774469,24.79013532
219,25.54228272,25.47444228,24.79681679
219.5,25.54871775,25.48111665,24.80347667
220,25.55512749,25.48776788,24.81011503
220.5,25.56151205,25.49439606,24.81673188
221,25.56787152,25.50100127,24.82332729
221.5,25.57420601,25.50758358,24.82990128
222,25.5805156,25.51414308,24.83645391
222.5,25.58680041,25.52067984,24.84298521
223,25.59306051,25.52719394,24.84949523
223.5,25.59929602,25.53368546,24.85598402
224,25.60550703,25.54015448,24.86245162
224.5,25.61169364,25.54660108,24.86889808
225,25.61785594,25.55302533,24.87532344
225.5,25.62399402,25.55942732,24.88172775
226,25.63010798,25.56580711,24.88811105
226.5,25.63619792,25.57216479,24.8944734
227,25.64226394,25.57850044,24.90081484
227.5,25.64830611,25.58481412,24.90713541
228,25.65432455,25.59110592,24.91343518
228.5,25.66031934,25.59737591,24.91971417
229,25.66629057,25.60362417,24.92597246
229.5,25.67223834,25.60985077,24.93221008
230,25.67816274,25.61605579,24.93842708
230.5,25.68406386,25.6222393,24.94462352
231,25.68994179,25.62840137,24.95079944
231.5,25.69579663,25.63454209,24.9569549
232,25.70162847,25.64066152,24.96308994
232.5,25.70743738,25.64675974,24.96920462
233,25.71322348,25.65283682,24.97529899
233.5,25.71898683,25.65889284,24.9813731
234,25.72472755,25.66492787,24.987427
234.5,25.7304457,25.67094198,24.99346074
235,25.73614139,25.67693524,24.99947438
235.5,25.7418147,25.68290773,25.00546797
236,25.74746571,25.68885952,25.01144156
236.5,25.75309452,25.69479068,25.01739521
237,25.75870122,25.70070127,25.02332896
237.5,25.76428588,25.70659138,25.02924287
238,25.7698486,25.71246108,25.035137
238.5,25.77538946,25.71831043,25.04101139
239,25.78090856,25.7241395,25.0468661
239.5,25.78640596,25.72994837,25.05270119
240,25.79188177,25.73573711,25.0585167
240.5,25.79733605,25.74150578,25.0643127
241,25.80276891,25.74725445,25.07008923
241.5,25.80818042,25.7529832,25.07584636
242,25.81357067,25.75869209,25.08158412
242.5,25.81893974,25.76438119,25.08730259
243,25.82428771,25.77005058,25.09300181
243.5,25.82961466,25.77570031,25.09868184
244,25.83492069,25.78133046,25.10434273
244.5,25.84020587,25.78694109,25.10998454
245,25.84547028,25.79253228,25.11560732
245.5,25.850714,25.79810409,25.12121113
246,25.85593712,25.80365658,25.12679602
246.5,25.86113972,25.80918983,25.13236205
247,25.86632188,25.81470389,25.13790927
247.5,25.87148367,25.82019885,25.14343773
248,25.87662518,25.82567476,25.1489475
248.5,25.88174649,25.83113169,25.15443862
249,25.88684768,25.8365697,25.15991116
249.5,25.89192882,25.84198886,25.16536516
250,25.89698999,25.84738924,25.17080068
250.5,25.90203128,25.8527709,25.17621778
251,25.90705277,25.85813391,25.18161651
251.5,25.91205452,25.86347833,25.18699693
252,25.91703661,25.86880422,25.19235909
252.5,25.92199914,25.87411165,25.19770305
253,25.92694216,25.87940069,25.20302886
253.5,25.93186576,25.88467139,25.20833658
254,25.93677001,25.88992383,25.21362626
254.5,25.941655,25.89515805,25.21889795
255,25.94652079,25.90037414,25.22415172
255.5,25.95136746,25.90557214,25.22938762
256,25.95619508,25.91075213,25.2346057
256.5,25.96100374,25.91591416,25.23980601
257,25.9657935,25.9210583,25.24498862
257.5,25.97056445,25.92618461,25.25015357
258,25.97531664,25.93129315,25.25530092
258.5,25.98005017,25.93638398,25.26043073
259,25.98476509,25.94145717,25.26554305
259.5,25.98946149,25.94651277,25.27063794
260,25.99413943,25.95155085,25.27571544
260.5,25.998799,25.95657147,25.28077562
261,26.00344025,25.96157468,25.28581853
261.5,26.00806327,25.96656055,25.29084421
262,26.01266813,25.97152914,25.29585274
262.5,26.01725489,25.97648051,25.30084416
263,26.02182362,25.98141472,25.30581852
263.5,26.02637441,25.98633182,25.31077588
264,26.03090731,25.99123188,25.31571629
264.5,26.03542241,25.99611495,25.32063981
265,26.03991976,26.0009811,25.32554649
265.5,26.04439944,26.00583038,25.33043639
266,26.04886152,26.01066285,25.33530955
266.5,26.05330606,26.01547857,25.34016603
267,26.05773315,26.0202776,25.34500589
267.5,26.06214283,26.02506,25.34982918
268,26.06653519,26.02982581,25.35463595
268.5,26.0709103,26.03457511,25.35942625
269,26.07526821,26.03930795,25.36420014
269.5,26.07960899,26.04402438,25.36895767
270,26.08393272,26.04872447,25.3736989
270.5,26.08823947,26.05340826,25.37842387
271,26.09252929,26.05807582,25.38313264
271.5,26.09680225,26.0627272,25.38782526
272,26.10105842,26.06736245,25.39250178
272.5,26.10529788,26.07198164,25.39716227
273,26.10952067,26.07658482,25.40180675
273.5,26.11372687,26.08117204,25.4064353
274,26.11791654,26.08574337,25.41104797
274.5,26.12208975,26.09029884,25.41564479
275,26.12624656,26.09483853,25.42022584
275.5,26.13038704,26.09936248,25.42479115
276,26.13451125,26.10387076,25.42934078
276.5,26.13861926,26.1083634,25.43387478
277,26.14271112,26.11284047,25.4383932
277.5,26.14678691,26.11730203,25.4428961
278,26.15084668,26.12174811,25.44738352
278.5,26.1548905,26.12617879,25.45185552
279,26.15891843,26.13059411,25.45631214
279.5,26.16293053,26.13499413,25.46075344
280,26.16692687,26.13937889,25.46517947
280.5,26.17090751,26.14374846,25.46959027
281,26.1748725,26.14810288,25.47398591
281.5,26.17882192,26.15244221,25.47836642
282,26.18275582,26.15676649,25.48273186
282.5,26.18667426,26.16107579,25.48708228
283,26.1905773,26.16537015,25.49141773
283.5,26.19446501,26.16964963,25.49573826
284,26.19833744,26.17391427,25.50004392
284.5,26.20219465,26.17816413,25.50433475
285,26.20603671,26.18239926,25.50861081
285.5,26.20986367,26.18661971,25.51287215
286,26.2136756,26.19082553,25.51711881
286.5,26.21747255,26.19501677,25.52135085
287,26.22125458,26.19919348,25.52556831
287.5,26.22502174,26.20335572,25.52977124
288,26.22877411,26.20750353,25.5339597
288.5,26.23251173,26.21163696,25.53813372
289,26.23623467,26.21575607,25.54229336
289.5,26.23994297,26.21986089,25.54643866
290,26.24363671,26.22395149,25.55056968
290.5,26.24731593,26.22802791,25.55468646
291,26.2509807,26.2320902,25.55878905
291.5,26.25463106,26.23613841,25.56287749
292,26.25826708,26.24017259,25.56695184
292.5,26.26188882,26.24419279,25.57101214
293,26.26549633,26.24819905,25.57505844
293.5,26.26908966,26.25219142,25.57909079
294,26.27266887,26.25616996,25.58310923
294.5,26.27623401,26.2601347,25.58711381
295,26.27978515,26.2640857,25.59110458
295.5,26.28332234,26.26802301,25.59508158
296,26.28684562,26.27194667,25.59904486
296.5,26.29035507,26.27585673,25.60299446
297,26.29385072,26.27975324,25.60693044
297.5,26.29733264,26.28363624,25.61085284
298,26.30080088,26.28750578,25.6147617
298.5,26.30425548,26.29136191,25.61865707
299,26.30769652,26.29520467,25.622539
299.5,26.31112403,26.29903411,25.62640753
300,26.31453808,26.30285028,25.6302627
300.5,26.31793871,26.30665322,25.63410457
301,26.32132598,26.31044298,25.63793317
301.5,26.32469994,26.31421961,25.64174856
302,26.32806065,26.31798314,25.64555077
302.5,26.33140814,26.32173363,25.64933986
303,26.33474249,26.32547112,25.65311586
303.5,26.33806373,26.32919565,25.65687882
304,26.34137192,26.33290727,25.66062878
304.5,26.34466712,26.33660603,25.6643658
305,26.34794937,26.34029197,25.66808991
305.5,26.35121872,26.34396513,25.67180115
306,26.35447522,26.34762556,25.67549958
306.5,26.35771893,26.3512733,25.67918523
307,26.36094989,26.3549084,25.68285815
307.5,26.36416816,26.35853089,25.68651838
308,26.36737378,26.36214083,25.69016596
308.5,26.37056681,26.36573826,25.69380095
309,26.37374729,26.36932322,25.69742337
309.5,26.37691527,26.37289576,25.70103327
310,26.3800708,26.37645591,25.70463071
310.5,26.38321394,26.38000371,25.70821571
311,26.38634473,26.38353923,25.71178832
311.5,26.38946321,26.38706248,25.71534858
312,26.39256944,26.39057353,25.71889654
312.5,26.39566347,26.3940724,25.72243224
313,26.39874534,26.39755915,25.72595572
313.5,26.40181509,26.40103381,25.72946701
314,26.40487279,26.40449643,25.73296617
314.5,26.40791847,26.40794705,25.73645324
315,26.41095219,26.4113857,25.73992825
315.5,26.41397398,26.41481244,25.74339125
316,26.41698391,26.4182273,25.74684227
316.5,26.419982,26.42163032,25.75028137
