temps,T1,T2,T3
333,28.37543713,27.18262648,26.63602213
333.5,28.37604791,27.18374824,26.63717378
334,28.37665506,27.18486508,26.6383204
334.5,28.37725858,27.18597702,26.63946201
335,28.37785852,27.18708409,26.64059863
335.5,28.37845488,27.18818631,26.64173028
336,28.37904769,27.18928369,26.64285699
336.5,28.37963697,27.19037627,26.64397877
337,28.38022275,27.19146405,26.64509565
337.5,28.38080503,27.19254706,26.64620764
338,28.38138384,27.19362533,26.64731478
338.5,28.38195921,27.19469887,26.64841707
339,28.38253115,27.1957677,26.64951455
339.5,28.38309969,27.19683185,26.65060723
340,28.38366484,27.19789133,26.65169514
340.5,28.38422663,27.19894617,26.65277829
341,28.38478506,27.19999638,26.65385671
341.5,28.38534018,27.20104199,26.65493041
342,28.38589199,27.20208301,26.65599942
342.5,28.38644051,27.20311947,26.65706375
343,28.38698576,27.20415139,26.65812344
343.5,28.38752777,27.20517878,26.65917849
344,28.38806655,27.20620167,26.66022893
344.5,28.38860212,27.20722007,26.66127478
345,28.3891345,27.20823401,26.66231606
345.5,28.38966372,27.2092435,26.66335279
346,28.39018978,27.21024857,26.66438499
346.5,28.3907127,27.21124924,26.66541267
347,28.39123252,27.21224551,26.66643586
347.5,28.39174923,27.21323742,26.66745458
348,28.39226287,27.21422498,26.66846885
348.5,28.39277346,27.21520821,26.66947868
349,28.393281,27.21618713,26.6704841
349.5,28.39378552,27.21716175,26.67148513
350,28.39428703,27.21813211,26.67248178
350.5,28.39478556,27.21909821,26.67347407
351,28.39528112,27.22006007,26.67446203
351.5,28.39577372,27.22101772,26.67544567
352,28.3962634,27.22197117,26.67642501
352.5,28.39675015,27.22292044,26.67740007
353,28.39723401,27.22386555,26.67837086
353.5,28.39771499,27.22480651,26.67933741
354,28.3981931,27.22574335,26.68029974
354.5,28.39866837,27.22667608,26.68125787
355,28.39914081,27.22760473,26.6822118
355.5,28.39961043,27.2285293,26.68316156
356,28.40007725,27.22944982,26.68410718
356.5,28.4005413,27.2303663,26.68504866
357,28.40100258,27.23127877,26.68598602
357.5,28.40146112,27.23218723,26.68691929
358,28.40191692,27.23309171,26.68784848
358.5,28.40237001,27.23399223,26.68877361
359,28.4028204,27.2348888,26.68969469
359.5,28.40326811,27.23578144,26.69061175
360,28.40371315,27.23667016,26.69152479
360.5,28.40415555,27.23755499,26.69243385
361,28.40459531,27.23843594,26.69333894
361.5,28.40503245,27.23931303,26.69424007
362,28.40546698,27.24018627,26.69513726
362.5,28.40589893,27.24105569,26.69603052
363,28.40632831,27.24192129,26.69691989
363.5,28.40675513,27.2427831,26.69780536
364,28.4071794,27.24364113,26.69868697
364.5,28.40760115,27.2444954,26.69956472
365,28.40802039,27.24534592,26.70043864
365.5,28.40843714,27.24619271,26.70130873
366,28.4088514,27.24703579,26.70217503
366.5,28.40926319,27.24787518,26.70303753
367,28.40967253,27.24871089,26.70389627
367.5,28.41007944,27.24954293,26.70475125
368,28.41048392,27.25037132,26.7056025
368.5,28.41088599,27.25119608,26.70645002
369,28.41128566,27.25201723,26.70729384
369.5,28.41168296,27.25283478,26.70813398
370,28.41207789,27.25364874,26.70897044
370.5,28.41247047,27.25445914,26.70980324
371,28.41286071,27.25526598,26.7106324
371.5,28.41324863,27.25606928,26.71145794
372,28.41363424,27.25686906,26.71227987
372.5,28.41401755,27.25766534,26.71309821
373,28.41439858,27.25845813,26.71391297
373.5,28.41477734,27.25924743,26.71472418
374,28.41515384,27.26003328,26.71553183
374.5,28.4155281,27.26081569,26.71633595
375,28.41590013,27.26159466,26.71713656
375.5,28.41626995,27.26237022,26.71793367
376,28.41663757,27.26314238,26.7187273
376.5,28.41700299,27.26391115,26.71951746
377,28.41736624,27.26467656,26.72030416
377.5,28.41772733,27.26543861,26.72108742
378,28.41808626,27.26619731,26.72186727
378.5,28.41844306,27.26695269,26.7226437
379,28.41879773,27.26770476,26.72341674
379.5,28.4191503,27.26845354,26.7241864
380,28.41950076,27.26919902,26.72495269
380.5,28.41984913,27.26994125,26.72571564
381,28.42019543,27.27068021,26.72647525
381.5,28.42053967,27.27141594,26.72723154
382,28.42088186,27.27214844,26.72798452
382.5,28.42122201,27.27287773,26.72873422
383,28.42156013,27.27360383,26.72948063
383.5,28.42189624,27.27432674,26.73022379
384,28.42223035,27.27504648,26.7309637
384.5,28.42256247,27.27576307,26.73170037
385,28.42289261,27.27647651,26.73243382
385.5,28.42322079,27.27718683,26.73316407
386,28.42354701,27.27789403,26.73389112
386.5,28.42387129,27.27859813,26.734615
387,28.42419363,27.27929915,26.73533571
387.5,28.42451406,27.27999709,26.73605327
388,28.42483258,27.28069197,26.7367677
388.5,28.4251492,27.28138381,26.737479
389,28.42546394,27.28207261,26.73818719
389.5,28.4257768,27.28275839,26.73889229
390,28.4260878,27.28344117,26.73959431
390.5,28.42639695,27.28412095,26.74029325
391,28.42670426,27.28479776,26.74098915
391.5,28.42700973,27.28547159,26.741682
392,28.42731339,27.28614247,26.74237182
392.5,28.42761524,27.28681041,26.74305863
393,28.42791529,27.28747543,26.74374243
393.5,28.42821356,27.28813752,26.74442325
394,28.42851004,27.28879672,26.74510109
394.5,28.42880477,27.28945302,26.74577597
395,28.42909773,27.29010645,26.7464479
395.5,28.42938896,27.29075701,26.74711689
396,28.42967844,27.29140472,26.74778295
396.5,28.42996621,27.29204959,26.74844611
397,28.43025226,27.29269164,26.74910636
397.5,28.43053661,27.29333086,26.74976374
398,28.43081926,27.29396729,26.75041823
398.5,28.43110023,27.29460093,26.75106987
399,28.43137953,27.29523179,26.75171866
399.5,28.43165716,27.29585988,26.75236461
400,28.43193314,27.29648522,26.75300774
400.5,28.43220748,27.29710782,26.75364806
401,28.43248019,27.29772768,26.75428558
401.5,28.43275126,27.29834483,26.75492031
402,28.43302073,27.29895928,26.75555227
402.5,28.43328859,27.29957103,26.75618146
403,28.43355486,27.3001801,26.75680791
403.5,28.43381954,27.3007865,26.75743161
404,28.43408264,27.30139024,26.7580526
404.5,28.43434418,27.30199133,26.75867086
405,28.43460415,27.30258979,26.75928643
405.5,28.43486259,27.30318563,26.7598993
406,28.43511948,27.30377885,26.76050949
406.5,28.43537484,27.30436947,26.76111702
407,28.43562868,27.30495751,26.76172189
407.5,28.43588101,27.30554296,26.76232412
408,28.43613184,27.30612585,26.76292372
408.5,28.43638117,27.30670618,26.76352069
409,28.43662902,27.30728397,26.76411506
409.5,28.43687539,27.30785923,26.76470683
410,28.4371203,27.30843196,26.76529601
410.5,28.43736374,27.30900218,26.76588261
411,28.43760574,27.3095699,26.76646666
411.5,28.4378463,27.31013514,26.76704815
412,28.43808542,27.31069789,26.76762709
412.5,28.43832312,27.31125818,26.76820351
413,28.4385594,27.31181602,26.76877741
413.5,28.43879428,27.3123714,26.7693488
414,28.43902776,27.31292435,26.76991769
414.5,28.43925984,27.31347488,26.77048409
415,28.43949055,27.314023,26.77104802
415.5,28.43971988,27.31456871,26.77160948
416,28.43994785,27.31511203,26.77216849
416.5,28.44017446,27.31565296,26.77272506
417,28.44039971,27.31619153,26.77327919
417.5,28.44062363,27.31672773,26.7738309
418,28.44084621,27.31726159,26.7743802
418.5,28.44106747,27.3177931,26.7749271
419,28.44128741,27.31832229,26.77547161
419.5,28.44150604,27.31884915,26.77601374
420,28.44172337,27.3193737,26.7765535
420.5,28.44193941,27.31989596,26.7770909
421,28.44215416,27.32041592,26.77762595
421.5,28.44236762,27.3209336,26.77815866
422,28.44257982,27.32144902,26.77868904
422.5,28.44279076,27.32196218,26.77921711
423,28.44300044,27.32247308,26.77974287
423.5,28.44320886,27.32298175,26.78026632
424,28.44341605,27.32348818,26.7807875
424.5,28.44362201,27.3239924,26.78130639
425,28.44382673,27.3244944,26.78182301
425.5,28.44403024,27.32499421,26.78233738
426,28.44423254,27.32549182,26.7828495
426.5,28.44443363,27.32598725,26.78335938
427,28.44463353,27.32648051,26.78386703
427.5,28.44483223,27.32697161,26.78437246
428,28.44502975,27.32746055,26.78487568
428.5,28.4452261,27.32794736,26.78537671
429,28.44542127,27.32843202,26.78587554
429.5,28.44561528,27.32891456,26.78637219
430,28.44580814,27.32939499,26.78686667
430.5,28.44599985,27.32987331,26.78735899
431,28.44619042,27.33034953,26.78784916
431.5,28.44637985,27.33082367,26.78833719
432,28.44656815,27.33129573,26.78882308
432.5,28.44675534,27.33176571,26.78930685
433,28.4469414,27.33223364,26.78978851
433.5,28.44712636,27.33269951,26.79026805
434,28.44731022,27.33316335,26.79074551
434.5,28.44749299,27.33362515,26.79122087
435,28.44767466,27.33408492,26.79169416
435.5,28.44785526,27.33454268,26.79216538
436,28.44803477,27.33499843,26.79263454
436.5,28.44821322,27.33545219,26.79310165
437,28.44839061,27.33590395,26.79356672
437.5,28.44856694,27.33635374,26.79402975
438,28.44874222,27.33680155,26.79449076
438.5,28.44891645,27.3372474,26.79494976
439,28.44908965,27.3376913,26.79540675
439.5,28.44926182,27.33813324,26.79586174
440,28.44943296,27.33857326,26.79631474
440.5,28.44960308,27.33901134,26.79676577
441,28.44977219,27.3394475,26.79721482
441.5,28.4499403,27.33988175,26.79766191
442,28.4501074,27.34031409,26.79810704
442.5,28.4502735,27.34074455,26.79855023
443,28.45043862,27.34117311,26.79899148
443.5,28.45060275,27.34159979,26.79943081
444,28.45076591,27.34202461,26.79986821
444.5,28.45092809,27.34244756,26.8003037
445,28.45108931,27.34286866,26.80073729
445.5,28.45124957,27.34328791,26.80116898
446,28.45140887,27.34370532,26.80159878
446.5,28.45156723,27.3441209,26.80202671
447,28.45172464,27.34453466,26.80245277
447.5,28.45188112,27.34494661,26.80287696
448,28.45203666,27.34535675,26.8032993
448.5,28.45219128,27.3457651,26.80371979
449,28.45234497,27.34617165,26.80413845
449.5,28.45249775,27.34657642,26.80455528
450,28.45264963,27.34697942,26.80497028
450.5,28.45280059,27.34738064,26.80538347
451,28.45295066,27.34778012,26.80579485
451.5,28.45309983,27.34817783,26.80620444
452,28.45324812,27.34857381,26.80661223
452.5,28.45339552,27.34896805,26.80701825
453,28.45354205,27.34936056,26.80742248
453.5,28.4536877,27.34975135,26.80782495
454,28.45383248,27.35014043,26.80822567
454.5,28.4539764,27.3505278,26.80862463
455,28.45411947,27.35091347,26.80902184
455.5,28.45426168,27.35129745,26.80941732
456,28.45440305,27.35167975,26.80981108
456.5,28.45454357,27.35206038,26.81020311
457,28.45468326,27.35243933,26.81059342
457.5,28.45482212,27.35281662,26.81098203
458,28.45496015,27.35319226,26.81136895
458.5,28.45509735,27.35356625,26.81175417
459,28.45523374,27.35393861,26.8121377
459.5,28.45536932,27.35430933,26.81251957
460,28.45550409,27.35467842,26.81289976
460.5,28.45563806,27.3550459,26.81327829
461,28.45577123,27.35541176,26.81365516
461.5,28.4559036,27.35577603,26.81403039
462,28.45603519,27.35613869,26.81440398
462.5,28.456166,27.35649977,26.81477593
463,28.45629602,27.35685926,26.81514626
463.5,28.45642528,27.35721717,26.81551497
464,28.45655376,27.35757352,26.81588207
464.5,28.45668147,27.3579283,26.81624757
465,28.45680843,27.35828153,26.81661146
465.5,28.45693463,27.35863321,26.81697377
466,28.45706008,27.35898335,26.81733449
466.5,28.45718478,27.35933196,26.81769364
467,28.45730874,27.35967903,26.81805121
467.5,28.45743196,27.36002459,26.81840723
468,28.45755445,27.36036862,26.81876168
468.5,28.4576762,27.36071116,26.81911459
469,28.45779724,27.36105218,26.81946596
469.5,28.45791755,27.36139172,26.81981578
470,28.45803714,27.36172976,26.82016408
470.5,28.45815602,27.36206633,26.82051086
471,28.4582742,27.36240141,26.82085612
471.5,28.45839167,27.36273503,26.82119988
472,28.45850844,27.36306719,26.82154213
472.5,28.45862452,27.36339789,26.82188288
473,28.4587399,27.36372714,26.82222215
473.5,28.4588546,27.36405495,26.82255993
474,28.45896862,27.36438132,26.82289623
474.5,28.45908195,27.36470626,26.82323107
475,28.45919461,27.36502977,26.82356444
475.5,28.4593066,27.36535187,26.82389635
476,28.45941792,27.36567255,26.82422682
476.5,28.45952858,27.36599183,26.82455584
477,28.45963859,27.36630971,26.82488342
477.5,28.45974793,27.36662619,26.82520957
478,28.45985663,27.36694129,26.82553429
478.5,28.45996467,27.367255,26.8258576
479,28.46007208,27.36756734,26.82617949
479.5,28.46017884,27.36787832,26.82649997
480,28.46028497,27.36818792,26.82681905
480.5,28.46039047,27.36849617,26.82713674
481,28.46049534,27.36880307,26.82745304
481.5,28.46059958,27.36910863,26.82776796
482,28.4607032,27.36941284,26.8280815
482.5,28.46080621,27.36971572,26.82839367
483,28.4609086,27.37001727,26.82870448
483.5,28.46101038,27.3703175,26.82901393
484,28.46111156,27.37061642,26.82932202
484.5,28.46121213,27.37091402,26.82962877
485,28.46131211,27.37121032,26.82993418
485.5,28.46141149,27.37150532,26.83023825
486,28.46151028,27.37179903,26.83054099
486.5,28.46160848,27.37209145,26.83084241
487,28.46170609,27.37238259,26.83114251
487.5,28.46180312,27.37267245,26.83144131
488,28.46189958,27.37296104,26.83173879
488.5,28.46199546,27.37324836,26.83203497
489,28.46209077,27.37353443,26.83232986
489.5,28.46218551,27.37381924,26.83262347
490,28.46227969,27.3741028,26.83291578
490.5,28.46237331,27.37438512,26.83320682
491,28.46246637,27.3746662,26.83349659
491.5,28.46255888,27.37494605,26.83378509
492,28.46265083,27.37522468,26.83407233
492.5,28.46274224,27.37550208,26.83435832
493,28.4628331,27.37577826,26.83464305
493.5,28.46292342,27.37605324,26.83492654
494,28.46301321,27.376327,26.83520879
494.5,28.46310246,27.37659957,26.83548981
495,28.46319117,27.37687095,26.8357696
495.5,28.46327936,27.37714113,26.83604816
496,28.46336703,27.37741013,26.83632551
496.5,28.46345417,27.37767795,26.83660165
497,28.46354079,27.3779446,26.83687658
497.5,28.4636269,27.37821007,26.8371503
498,28.4637125,27.37847439,26.83742283
498.5,28.46379758,27.37873754,26.83769417
499,28.46388216,27.37899954,26.83796433
499.5,28.46396623,27.37926039,26.8382333
500,28.46404981,27.3795201,26.8385011
500.5,28.46413288,27.37977867,26.83876772
501,28.46421546,27.38003611,26.83903318
501.5,28.46429755,27.38029242,26.83929749
502,28.46437916,27.3805476,26.83956063
502.5,28.46446027,27.38080167,26.83982263
503,28.4645409,27.38105462,26.84008348
503.5,28.46462105,27.38130646,26.84034319
504,28.46470073,27.3815572,26.84060176
504.5,28.46477993,27.38180684,26.8408592
505,28.46485866,27.38205538,26.84111552
505.5,28.46493692,27.38230284,26.84137072
506,28.46501471,27.38254921,26.84162481
506.5,28.46509204,27.3827945,26.84187778
507,28.46516891,27.38303871,26.84212965
507.5,28.46524532,27.38328186,26.84238041
508,28.46532128,27.38352393,26.84263008
508.5,28.46539678,27.38376495,26.84287866
509,28.46547184,27.38400491,26.84312615
509.5,28.46554644,27.38424382,26.84337256
510,28.46562061,27.38448168,26.8436179
510.5,28.46569433,27.3847185,26.84386216
511,28.46576761,27.38495428,26.84410535
511.5,28.46584046,27.38518903,26.84434748
512,28.46591287,27.38542274,26.84458855
512.5,28.46598485,27.38565544,26.84482857
513,28.4660564,27.38588711,26.84506754
513.5,28.46612753,27.38611776,26.84530546
514,28.46619823,27.38634741,26.84554235
514.5,28.46626851,27.38657605,26.8457782
515,28.46633838,27.38680368,26.84601302
515.5,28.46640783,27.38703032,26.84624681
516,28.46647686,27.38725597,26.84647958
516.5,28.46654548,27.38748062,26.84671133
517,28.4666137,27.38770429,26.84694207
517.5,28.4666815,27.38792698,26.8471718
518,28.46674891,27.3881487,26.84740053
518.5,28.46681591,27.38836944,26.84762825
519,28.46688251,27.38858921,26.84785499
519.5,28.46694872,27.38880802,26.84808073
520,28.46701453,27.38902588,26.84830548
520.5,28.46707995,27.38924277,26.84852925
521,28.46714498,27.38945872,26.84875204
521.5,28.46720963,27.38967372,26.84897386
522,28.46727389,27.38988777,26.84919471
522.5,28.46733776,27.39010089,26.8494146
523,28.46740126,27.39031307,26.84963352
523.5,28.46746438,27.39052433,26.84985149
524,28.46752712,27.39073465,26.8500685
524.5,28.46758949,27.39094406,26.85028457
525,28.46765148,27.39115255,26.85049969
525.5,28.46771311,27.39136012,26.85071387
526,28.46777437,27.39156678,26.85092711
526.5,28.46783527,27.39177254,26.85113943
527,28.4678958,27.39197739,26.85135081
527.5,28.46795597,27.39218135,26.85156127
528,28.46801579,27.39238441,26.85177081
528.5,28.46807524,27.39258658,26.85197943
529,28.46813435,27.39278787,26.85218715
529.5,28.4681931,27.39298827,26.85239395
530,28.4682515,27.3931878,26.85259985
530.5,28.46830956,27.39338645,26.85280485
531,28.46836727,27.39358423,26.85300896
531.5,28.46842463,27.39378114,26.85321217
532,28.46848165,27.39397719,26.85341449
532.5,28.46853834,27.39417238,26.85361593
533,28.46859468,27.39436671,26.85381649
533.5,28.46865069,27.3945602,26.85401618
534,28.46870637,27.39475283,26.85421499
534.5,28.46876172,27.39494462,26.85441293
535,28.46881673,27.39513557,26.85461
535.5,28.46887142,27.39532568,26.85480622
536,28.46892578,27.39551495,26.85500157
536.5,28.46897982,27.3957034,26.85519608
537,28.46903354,27.39589102,26.85538973
537.5,28.46908694,27.39607782,26.85558254
538,28.46914001,27.3962638,26.8557745
538.5,28.46919278,27.39644897,26.85596562
539,28.46924523,27.39663332,26.85615591
539.5,28.46929736,27.39681687,26.85634537
540,28.46934919,27.39699961,26.856534
540.5,28.46940071,27.39718155,26.8567218
541,28.46945192,27.39736269,26.85690879
541.5,28.46950282,27.39754304,26.85709495
542,28.46955342,27.39772259,26.85728031
542.5,28.46960373,27.39790136,26.85746485
543,28.46965373,27.39807935,26.85764858
543.5,28.46970343,27.39825655,26.85783152
544,28.46975284,27.39843298,26.85801365
544.5,28.46980195,27.39860864,26.85819499
545,28.46985077,27.39878352,26.85837553
545.5,28.4698993,27.39895764,26.85855529
546,28.46994754,27.399131,26.85873426
546.5,28.4699955,27.39930359,26.85891244
547,28.47004317,27.39947543,26.85908985
547.5,28.47009055,27.39964651,26.85926648
548,28.47013765,27.39981685,26.85944235
548.5,28.47018448,27.39998644,26.85961744
549,28.47023102,27.40015528,26.85979176
549.5,28.47027728,27.40032339,26.85996533
550,28.47032327,27.40049075,26.86013814
550.5,28.47036899,27.40065739,26.86031019
551,28.47041443,27.40082329,26.86048149
551.5,28.47045961,27.40098847,26.86065204
552,28.47050451,27.40115292,26.86082184
552.5,28.47054915,27.40131665,26.8609909
553,28.47059352,27.40147966,26.86115923
553.5,28.47063763,27.40164196,26.86132681
554,28.47068147,27.40180355,26.86149367
554.5,28.47072506,27.40196443,26.86165979
555,28.47076838,27.4021246,26.86182519
555.5,28.47081145,27.40228407,26.86198987
556,28.47085425,27.40244284,26.86215383
556.5,28.47089681,27.40260092,26.86231707
557,28.47093911,27.4027583,26.86247959
557.5,28.47098116,27.40291499,26.86264141
558,28.47102296,27.403071,26.86280252
558.5,28.47106451,27.40322632,26.86296292
559,28.47110581,27.40338096,26.86312263
559.5,28.47114687,27.40353493,26.86328163
560,28.47118768,27.40368821,26.86343994
560.5,28.47122825,27.40384083,26.86359756
561,28.47126857,27.40399278,26.86375449
561.5,28.47130866,27.40414406,26.86391074
562,28.47134851,27.40429468,26.8640663
562.5,28.47138812,27.40444463,26.86422118
563,28.47142749,27.40459393,26.86437538
563.5,28.47146664,27.40474258,26.86452891
564,28.47150554,27.40489057,26.86468177
564.5,28.47154422,27.40503792,26.86483396
565,28.47158266,27.40518462,26.86498549
565.5,28.47162088,27.40533067,26.86513635
566,28.47165887,27.40547609,26.86528655
566.5,28.47169663,27.40562087,26.8654361
567,28.47173417,27.40576501,26.86558499
567.5,28.47177148,27.40590852,26.86573324
568,28.47180858,27.4060514,26.86588083
568.5,28.47184545,27.40619366,26.86602778
569,28.4718821,27.40633529,26.86617409
569.5,28.47191853,27.4064763,26.86631976
570,28.47195475,27.40661669,26.86646479
570.5,28.47199075,27.40675647,26.86660918
571,28.47202654,27.40689564,26.86675295
571.5,28.47206211,27.40703419,26.86689609
572,28.47209747,27.40717214,26.8670386
572.5,28.47213262,27.40730948,26.86718049
573,28.47216756,27.40744622,26.86732176
573.5,28.4722023,27.40758236,26.86746241
574,28.47223682,27.40771791,26.86760244
574.5,28.47227114,27.40785286,26.86774187
575,28.47230526,27.40798721,26.86788068
575.5,28.47233917,27.40812098,26.86801889
576,28.47237288,27.40825417,26.8681565
576.5,28.47240639,27.40838676,26.8682935
577,28.47243971,27.40851878,26.8684299
577.5,28.47247282,27.40865022,26.86856571
578,28.47250573,27.40878108,26.86870092
578.5,28.47253845,27.40891137,26.86883555
579,28.47257098,27.40904109,26.86896958
579.5,28.47260331,27.40917024,26.86910303
580,28.47263545,27.40929882,26.86923589
580.5,28.47266739,27.40942684,26.86936818
581,28.47269915,27.4095543,26.86949989
581.5,28.47273072,27.4096812,26.86963102
582,28.4727621,27.40980754,26.86976157
582.5,28.47279329,27.40993333,26.86989156
583,28.4728243,27.41005856,26.87002098
583.5,28.47285512,27.41018325,26.87014983
584,28.47288576,27.41030739,26.87027812
584.5,28.47291622,27.41043099,26.87040585
585,28.47294649,27.41055405,26.87053302
585.5,28.47297659,27.41067656,26.87065964
586,28.4730065,27.41079854,26.8707857
586.5,28.47303624,27.41091999,26.87091121
587,28.4730658,27.4110409,26.87103617
587.5,28.47309518,27.41116128,26.87116058
588,28.47312439,27.41128113,26.87128446
588.5,28.47315343,27.41140046,26.87140779
589,28.47318229,27.41151927,26.87153058
589.5,28.47321098,27.41163755,26.87165283
590,28.4732395,27.41175532,26.87177455
590.5,28.47326785,27.41187257,26.87189574
591,28.47329603,27.4119893,26.8720164
591.5,28.47332404,27.41210553,26.87213653
592,28.47335189,27.41222124,26.87225614
592.5,28.47337957,27.41233645,26.87237522
593,28.47340708,27.41245115,26.87249378
593.5,28.47343444,27.41256535,26.87261183
594,28.47346163,27.41267905,26.87272935
594.5,28.47348865,27.41279225,26.87284637
595,28.47351552,27.41290495,26.87296287
595.5,28.47354222,27.41301716,26.87307886
596,28.47356877,27.41312888,26.87319435
596.5,28.47359516,27.41324011,26.87330933
597,28.47362139,27.41335085,26.87342381
597.5,28.47364747,27.4134611,26.87353779
598,28.47367339,27.41357087,26.87365127
598.5,28.47369915,27.41368016,26.87376426
599,28.47372477,27.41378897,26.87387675
599.5,28.47375023,27.41389731,26.87398875
600,28.47377553,27.41400517,26.87410026
600.5,28.47380069,27.41411255,26.87421128
601,28.4738257,27.41421947,26.87432182
601.5,28.47385056,27.41432592,26.87443187
602,28.47387527,27.4144319,26.87454144
602.5,28.47389983,27.41453741,26.87465054
603,28.47392425,27.41464246,26.87475916
603.5,28.47394852,27.41474706,26.8748673
604,28.47397265,27.41485119,26.87497497
604.5,28.47399663,27.41495487,26.87508217
605,28.47402047,27.41505809,26.8751889
605.5,28.47404417,27.41516086,26.87529516
606,28.47406773,27.41526318,26.87540096
606.5,28.47409115,27.41536505,26.8755063
607,28.47411443,27.41546647,26.87561117
607.5,28.47413756,27.41556745,26.87571559
608,28.47416057,27.41566799,26.87581955
608.5,28.47418343,27.41576809,26.87592306
609,28.47420616,27.41586775,26.87602612
609.5,28.47422875,27.41596697,26.87612872
610,28.47425121,27.41606575,26.87623088
610.5,28.47427354,27.4161641,26.87633259
611,28.47429573,27.41626203,26.87643385
611.5,28.47431779,27.41635952,26.87653467
612,28.47433972,27.41645658,26.87663505
612.5,28.47436151,27.41655322,26.876735
613,28.47438318,27.41664944,26.8768345
613.5,28.47440472,27.41674523,26.87693357
614,28.47442613,27.4168406,26.87703221
614.5,28.47444741,27.41693556,26.87713042
615,28.47446857,27.4170301,26.8772282
615.5,28.4744896,27.41712422,26.87732555
616,28.47451051,27.41721794,26.87742247
616.5,28.47453129,27.41731124,26.87751897
617,28.47455194,27.41740413,26.87761505
617.5,28.47457248,27.41749661,26.87771071
618,28.47459289,27.41758869,26.87780595
618.5,28.47461318,27.41768037,26.87790078
619,28.47463335,27.41777164,26.87799519
619.5,28.4746534,27.41786252,26.87808918
620,28.47467333,27.41795299,26.87818277
620.5,28.47469314,27.41804307,26.87827595
621,28.47471283,27.41813276,26.87836872
621.5,28.47473241,27.41822205,26.87846108
622,28.47475187,27.41831095,26.87855305
622.5,28.47477121,27.41839945,26.8786446
623,28.47479044,27.41848758,26.87873576
623.5,28.47480955,27.41857531,26.87882652
624,28.47482855,27.41866266,26.87891689
624.5,28.47484744,27.41874963,26.87900686
625,28.47486621,27.41883622,26.87909643
625.5,28.47488487,27.41892242,26.87918562
626,28.47490342,27.41900825,26.87927441
626.5,28.47492187,27.4190937,26.87936282
627,28.4749402,27.41917878,26.87945084
627.5,28.47495842,27.41926349,26.87953847
628,28.47497653,27.41934782,26.87962572
628.5,28.47499454,27.41943178,26.87971259
629,28.47501243,27.41951538,26.87979908
629.5,28.47503023,27.41959861,26.8798852
630,28.47504791,27.41968147,26.87997093
630.5,28.47506549,27.41976397,26.8800563
631,28.47508297,27.41984611,26.88014128
631.5,28.47510034,27.41992789,26.8802259
632,28.47511761,27.42000931,26.88031015
632.5,28.47513477,27.42009038,26.88039403
633,28.47515184,27.42017109,26.88047754
633.5,28.4751688,27.42025144,26.88056069
634,28.47518566,27.42033144,26.88064347
634.5,28.47520242,27.42041109,26.88072589
635,28.47521908,27.4204904,26.88080795
635.5,28.47523564,27.42056935,26.88088966
636,28.4752521,27.42064796,26.880971
636.5,28.47526846,27.42072622,26.88105199
637,28.47528473,27.42080414,26.88113263
637.5,28.4753009,27.42088172,26.88121291
638,28.47531698,27.42095896,26.88129285
638.5,28.47533295,27.42103586,26.88137243
639,28.47534884,27.42111243,26.88145167
639.5,28.47536462,27.42118865,26.88153055
640,28.47538032,27.42126455,26.8816091
640.5,28.47539592,27.42134011,26.8816873
641,28.47541143,27.42141534,26.88176516
641.5,28.47542684,27.42149024,26.88184268
642,28.47544217,27.42156481,26.88191986
642.5,28.4754574,27.42163905,26.8819967
643,28.47547254,27.42171297,26.88207321
643.5,28.47548759,27.42178657,26.88214938
644,28.47550255,27.42185984,26.88222522
644.5,28.47551743,27.42193279,26.88230073
645,28.47553221,27.42200542,26.88237591
645.5,28.47554691,27.42207774,26.88245076
646,28.47556152,27.42214973,26.88252528
646.5,28.47557604,27.42222141,26.88259948
647,28.47559047,27.42229278,26.88267335
647.5,28.47560482,27.42236383,26.8827469
648,28.47561909,27.42243457,26.88282013
648.5,28.47563326,27.422505,26.88289303
649,28.47564736,27.42257513,26.88296562
649.5,28.47566137,27.42264494,26.88303789
650,28.4756753,27.42271445,26.88310985
650.5,28.47568914,27.42278365,26.88318149
651,28.4757029,27.42285256,26.88325282
651.5,28.47571658,27.42292115,26.88332384
652,28.47573018,27.42298945,26.88339454
652.5,28.4757437,27.42305745,26.88346494
653,28.47575713,27.42312515,26.88353503
653.5,28.47577049,27.42319256,26.88360481
654,28.47578377,27.42325966,26.88367429
654.5,28.47579697,27.42332648,26.88374346
655,28.47581009,27.423393,26.88381234
655.5,28.47582313,27.42345923,26.88388091
656,28.47583609,27.42352517,26.88394918
656.5,28.47584898,27.42359082,26.88401715
657,28.47586179,27.42365618,26.88408483
657.5,28.47587452,27.42372126,26.88415221
658,28.47588718,27.42378605,26.88421929
658.5,28.47589976,27.42385055,26.88428608
659,28.47591227,27.42391478,26.88435258
659.5,28.4759247,27.42397872,26.88441879
660,28.47593706,27.42404238,26.88448471
660.5,28.47594934,27.42410576,26.88455034
661,28.47596156,27.42416887,26.88461569
661.5,28.4759737,27.4242317,26.88468075
662,28.47598576,27.42429425,26.88474552
662.5,28.47599776,27.42435653,26.88481002
663,28.47600968,27.42441853,26.88487423
663.5,28.47602153,27.42448027,26.88493815
664,28.47603332,27.42454173,26.8850018
664.5,28.47604503,27.42460292,26.88506518
665,28.47605667,27.42466385,26.88512827
665.5,28.47606824,27.42472451,26.88519109
