Time,Temp1,Temp2,Temp3,Temp4,Erreur,Commande PWM,Setpoint,Stabilité atteinte (s);;;;;;;perturbation 835 sec
865.0576281547546,22.06,22.64,22.35,22.00,-0.32,114,22.00,;;;;;;;
865.7274196147919,22.04,22.70,22.36,21.98,-0.35,113,22.00,;;;;;;;
866.0694377422333,22.10,22.68,22.37,22.00,-0.35,113,22.00,;;;;;;;
866.6267781257629,22.12,22.70,22.38,22.00,-0.35,113,22.00,;;;;;;;
867.0801985263824,22.10,22.70,22.39,22.04,-0.35,113,22.00,;;;;;;;
867.740136384964,22.12,22.70,22.40,22.04,-0.39,112,22.00,;;;;;;;
868.0915174484253,22.12,22.72,22.41,22.04,-0.39,112,22.00,;;;;;;;
868.6498212814331,22.12,22.74,22.41,22.06,-0.39,112,22.00,;;;;;;;
869.1022205352783,22.12,22.76,22.42,22.08,-0.39,112,22.00,;;;;;;;
869.7642552852631,22.10,22.74,22.43,22.06,-0.42,112,22.00,;;;;;;;
870.1141471862793,22.14,22.76,22.44,22.08,-0.42,112,22.00,;;;;;;;
870.674165725708,22.12,22.78,22.45,22.10,-0.42,112,22.00,;;;;;;;
871.1260075569153,22.12,22.80,22.46,22.10,-0.42,112,22.00,;;;;;;;
871.7903406620026,22.10,22.76,22.47,22.14,-0.46,111,22.00,;;;;;;;
872.1361842155457,22.14,22.82,22.47,22.14,-0.46,111,22.00,;;;;;;;
872.7019863128662,22.14,22.82,22.48,22.14,-0.46,111,22.00,;;;;;;;
873.1477744579315,22.14,22.84,22.49,22.14,-0.46,111,22.00,;;;;;;;
873.8170459270477,22.14,22.84,22.50,22.17,-0.49,110,22.00,;;;;;;;
874.1580781936646,22.12,22.82,22.51,22.14,-0.49,110,22.00,;;;;;;;
874.7149381637573,22.14,22.86,22.52,22.19,-0.49,110,22.00,;;;;;;;
875.1682364940643,22.14,22.86,22.53,22.19,-0.49,110,22.00,;;;;;;;
875.8301532268524,22.14,22.88,22.54,22.19,-0.53,109,22.00,;;;;;;;
876.1795649528503,22.17,22.90,22.54,22.23,-0.53,109,22.00,;;;;;;;
876.7300939559937,22.12,22.86,22.55,22.23,-0.53,109,22.00,;;;;;;;
877.190376996994,22.17,22.90,22.56,22.23,-0.53,109,22.00,;;;;;;;
877.8431282043457,22.17,22.92,22.57,22.25,-0.56,108,22.00,;;;;;;;
878.2015414237976,22.14,22.92,22.58,22.25,-0.56,108,22.00,;;;;;;;
878.7434108257294,22.12,22.95,22.59,22.27,-0.56,108,22.00,;;;;;;;
879.2126612663269,22.14,22.95,22.59,22.27,-0.56,108,22.00,;;;;;;;
879.8566703796387,22.14,22.95,22.60,22.25,-0.59,108,22.00,;;;;;;;
880.2778956890106,22.10,22.92,22.61,22.31,-0.59,108,22.00,;;;;;;;
880.7293257713318,22.14,22.99,22.62,22.29,-0.59,108,22.00,;;;;;;;
881.2368943691254,22.12,22.99,22.63,22.31,-0.59,108,22.00,;;;;;;;
881.8847281932831,22.14,22.99,22.63,22.31,-0.63,107,22.00,;;;;;;;
882.2461080551147,22.10,22.97,22.64,22.35,-0.63,107,22.00,;;;;;;;
882.7515158653259,22.14,23.01,22.65,22.35,-0.63,107,22.00,;;;;;;;
883.2578196525574,22.12,23.01,22.66,22.35,-0.63,107,22.00,;;;;;;;
883.9331789016724,22.10,23.01,22.66,22.35,-0.66,106,22.00,;;;;;;;
884.2682547569275,22.12,23.03,22.67,22.37,-0.66,106,22.00,;;;;;;;
884.8038597106934,22.10,23.03,22.68,22.37,-0.66,106,22.00,;;;;;;;
885.34330701828,22.10,23.01,22.69,22.33,-0.66,106,22.00,;;;;;;;
885.9086904525757,22.08,23.01,22.69,22.41,-0.69,105,22.00,;;;;;;;
886.3422315120697,22.14,23.05,22.70,22.39,-0.69,105,22.00,;;;;;;;
886.7968475818634,22.12,23.07,22.71,22.41,-0.69,105,22.00,;;;;;;;
887.3584730625153,22.12,23.07,22.72,22.43,-0.69,105,22.00,;;;;;;;
887.9514002799988,22.10,23.07,22.72,22.43,-0.72,104,22.00,;;;;;;;
888.3144857883453,22.08,23.07,22.73,22.43,-0.72,104,22.00,;;;;;;;
888.8604378700256,22.10,23.09,22.74,22.45,-0.72,104,22.00,;;;;;;;
889.3239617347717,22.10,23.09,22.74,22.43,-0.72,104,22.00,;;;;;;;
890.0463900566101,22.08,23.09,22.75,22.47,-0.74,104,22.00,;;;;;;;
890.3812372684479,22.08,23.11,22.76,22.47,-0.74,104,22.00,;;;;;;;
890.8405585289001,22.08,23.11,22.76,22.47,-0.74,104,22.00,;;;;;;;
891.3460500240326,22.04,23.11,22.77,22.47,-0.74,104,22.00,;;;;;;;
892.0309331417084,22.04,23.09,22.78,22.45,-0.77,103,22.00,;;;;;;;
892.3571465015411,22.06,23.13,22.78,22.51,-0.77,103,22.00,;;;;;;;
892.8924732208252,22.06,23.13,22.79,22.51,-0.77,103,22.00,;;;;;;;
893.4615278244019,22.06,23.13,22.80,22.49,-0.77,103,22.00,;;;;;;;
894.0615417957306,22.04,23.13,22.80,22.51,-0.80,102,22.00,;;;;;;;
894.4002552032471,22.00,23.15,22.81,22.53,-0.80,102,22.00,;;;;;;;
894.8857610225677,22.00,23.11,22.81,22.53,-0.80,102,22.00,;;;;;;;
895.443176984787,22.00,23.11,22.82,22.51,-0.80,102,22.00,;;;;;;;
896.0256996154785,22.02,23.15,22.82,22.56,-0.82,101,22.00,;;;;;;;
896.4018304347992,22.02,23.17,22.83,22.56,-0.82,101,22.00,;;;;;;;
896.9300010204315,22.04,23.19,22.84,22.58,-0.82,101,22.00,;;;;;;;
897.4569630622864,22.02,23.17,22.84,22.60,-0.82,101,22.00,;;;;;;;
898.0395567417145,22.00,23.19,22.85,22.60,-0.84,101,22.00,;;;;;;;
898.4628920555115,21.98,23.17,22.85,22.58,-0.84,101,22.00,;;;;;;;
898.9300937652588,21.96,23.17,22.86,22.62,-0.84,101,22.00,;;;;;;;
899.4349925518036,21.92,23.15,22.86,22.62,-0.84,101,22.00,;;;;;;;
900.1028921604156,21.98,23.17,22.87,22.60,-0.86,100,22.00,;;;;;;;
900.446079492569,21.98,23.21,22.87,22.64,-0.86,100,22.00,;;;;;;;
900.985860824585,21.96,23.21,22.88,22.64,-0.86,100,22.00,;;;;;;;
901.5007374286652,21.92,23.17,22.88,22.64,-0.86,100,22.00,;;;;;;;
902.0857512950897,21.96,23.19,22.89,22.64,-0.88,99,22.00,;;;;;;;
902.5096909999847,21.92,23.21,22.89,22.64,-0.88,99,22.00,;;;;;;;
902.9727635383606,21.88,23.19,22.90,22.66,-0.88,99,22.00,;;;;;;;
903.5103878974915,21.94,23.21,22.90,22.66,-0.88,99,22.00,;;;;;;;
904.1097877025604,21.90,23.21,22.91,22.66,-0.90,99,22.00,;;;;;;;
904.5429036617279,21.90,23.21,22.91,22.68,-0.90,99,22.00,;;;;;;;
905.0319952964783,21.90,23.21,22.91,22.66,-0.90,99,22.00,;;;;;;;
905.5821254253387,21.88,23.21,22.92,22.68,-0.90,99,22.00,;;;;;;;
906.1464703083038,21.88,23.21,22.92,22.68,-0.92,98,22.00,;;;;;;;
906.6183075904846,21.90,23.23,22.93,22.70,-0.92,98,22.00,;;;;;;;
907.0174791812897,21.88,23.21,22.93,22.68,-0.92,98,22.00,;;;;;;;
907.5536999702454,21.86,23.19,22.93,22.66,-0.92,98,22.00,;;;;;;;
908.2139501571655,21.80,23.23,22.94,22.70,-0.93,98,22.00,;;;;;;;
908.5358793735504,21.88,23.21,22.94,22.70,-0.93,98,22.00,;;;;;;;
909.0792558193207,21.80,23.19,22.94,22.66,-0.93,98,22.00,;;;;;;;
909.5733067989349,21.82,23.23,22.95,22.72,-0.93,98,22.00,;;;;;;;
910.1781492233276,21.80,23.17,22.95,22.72,-0.95,97,22.00,;;;;;;;
910.5874488353729,21.84,23.25,22.95,22.72,-0.95,97,22.00,;;;;;;;
911.0635201931,21.80,23.25,22.95,22.74,-0.95,97,22.00,;;;;;;;
911.598762512207,21.82,23.25,22.96,22.74,-0.95,97,22.00,;;;;;;;
912.200914144516,21.80,23.23,22.96,22.74,-0.96,97,22.00,;;;;;;;
912.5803356170654,21.78,23.25,22.96,22.74,-0.96,97,22.00,;;;;;;;
913.1418926715851,21.76,23.21,22.97,22.76,-0.96,97,22.00,;;;;;;;
913.5896804332733,21.73,23.23,22.97,22.76,-0.96,97,22.00,;;;;;;;
914.2560126781464,21.78,23.23,22.97,22.76,-0.97,96,22.00,;;;;;;;
914.6019151210785,21.78,23.27,22.97,22.78,-0.97,96,22.00,;;;;;;;
915.1672148704529,21.76,23.23,22.98,22.78,-0.97,96,22.00,;;;;;;;
915.6130757331848,21.78,23.23,22.98,22.76,-0.97,96,22.00,;;;;;;;
916.2807333469391,21.78,23.27,22.98,22.80,-0.98,96,22.00,;;;;;;;
916.6236777305603,21.73,23.25,22.98,22.78,-0.98,96,22.00,;;;;;;;
917.17626953125,21.76,23.25,22.99,22.78,-0.98,96,22.00,;;;;;;;
917.6355426311493,21.73,23.25,22.99,22.80,-0.98,96,22.00,;;;;;;;
918.3126430511475,21.71,23.25,22.99,22.78,-0.99,95,22.00,;;;;;;;
918.6496503353119,21.73,23.25,22.99,22.82,-0.99,95,22.00,;;;;;;;
919.2080764770508,21.67,23.27,22.99,22.80,-0.99,95,22.00,;;;;;;;
919.657942533493,21.71,23.27,23.00,22.82,-0.99,95,22.00,;;;;;;;
920.3252930641174,21.71,23.25,23.00,22.80,-1.00,95,22.00,;;;;;;;
920.6679170131683,21.67,23.27,23.00,22.82,-1.00,95,22.00,;;;;;;;
921.2216460704803,21.71,23.27,23.00,22.84,-1.00,95,22.00,;;;;;;;
921.6799418926239,21.69,23.27,23.00,22.82,-1.00,95,22.00,;;;;;;;
922.3533058166504,21.67,23.25,23.01,22.82,-1.00,94,22.00,;;;;;;;
922.6909523010254,21.67,23.27,23.01,22.84,-1.00,94,22.00,;;;;;;;
923.2458760738373,21.67,23.23,23.01,22.80,-1.00,94,22.00,;;;;;;;
923.7025802135468,21.65,23.25,23.01,22.84,-1.00,94,22.00,;;;;;;;
924.3783359527588,21.65,23.25,23.01,22.84,-1.01,94,22.00,;;;;;;;
924.715977191925,21.65,23.27,23.01,22.86,-1.01,94,22.00,;;;;;;;
925.2762382030487,21.65,23.25,23.01,22.82,-1.01,94,22.00,;;;;;;;
925.7240946292877,21.63,23.27,23.01,22.86,-1.01,94,22.00,;;;;;;;
926.3910467624664,21.63,23.25,23.02,22.84,-1.01,93,22.00,;;;;;;;
926.7358286380768,21.57,23.27,23.02,22.84,-1.01,93,22.00,;;;;;;;
927.2987790107727,21.61,23.27,23.02,22.88,-1.01,93,22.00,;;;;;;;
927.7467973232269,21.61,23.25,23.02,22.86,-1.01,93,22.00,;;;;;;;
928.4193234443665,21.59,23.27,23.02,22.86,-1.02,93,22.00,;;;;;;;
928.7567682266235,21.59,23.25,23.02,22.86,-1.02,93,22.00,;;;;;;;
929.3155694007874,21.59,23.27,23.02,22.88,-1.02,93,22.00,;;;;;;;
929.7690408229828,21.57,23.27,23.02,22.88,-1.02,93,22.00,;;;;;;;
930.4335887432098,21.57,23.27,23.02,22.88,-1.02,92,22.00,;;;;;;;
930.780389547348,21.55,23.27,23.02,22.88,-1.02,92,22.00,;;;;;;;
931.3441631793976,21.57,23.27,23.02,22.88,-1.02,92,22.00,;;;;;;;
931.7910907268524,21.51,23.25,23.03,22.88,-1.02,92,22.00,;;;;;;;
932.4634528160095,21.53,23.25,23.03,22.88,-1.03,92,22.00,;;;;;;;
932.8008372783661,21.53,23.27,23.03,22.88,-1.03,92,22.00,;;;;;;;
933.355720281601,21.53,23.27,23.03,22.88,-1.03,92,22.00,;;;;;;;
933.8131818771362,21.51,23.25,23.03,22.88,-1.03,92,22.00,;;;;;;;
934.4923548698425,21.53,23.25,23.03,22.88,-1.03,92,22.00,;;;;;;;
934.8258333206177,21.51,23.25,23.03,22.88,-1.03,92,22.00,;;;;;;;
935.3878664970398,21.47,23.21,23.03,22.86,-1.03,92,22.00,;;;;;;;
935.8351798057556,21.49,23.25,23.03,22.90,-1.03,92,22.00,;;;;;;;
936.499668598175,21.49,23.23,23.03,22.86,-1.03,91,22.00,;;;;;;;
936.8464915752411,21.47,23.23,23.03,22.88,-1.03,91,22.00,;;;;;;;
937.4097089767456,21.47,23.25,23.02,22.90,-1.03,91,22.00,;;;;;;;
937.8570423126221,21.47,23.23,23.02,22.90,-1.03,91,22.00,;;;;;;;
938.5245115756989,21.45,23.21,23.02,22.86,-1.02,91,22.00,;;;;;;;
938.8689479827881,21.47,23.25,23.02,22.90,-1.02,91,22.00,;;;;;;;
939.4347167015076,21.47,23.25,23.02,22.90,-1.02,91,22.00,;;;;;;;
939.882086277008,21.47,23.25,23.02,22.90,-1.02,91,22.00,;;;;;;;
940.539776802063,21.45,23.23,23.02,22.90,-1.02,91,22.00,;;;;;;;
940.8910384178162,21.43,23.23,23.02,22.88,-1.02,91,22.00,;;;;;;;
941.4503812789917,21.43,23.21,23.02,22.90,-1.02,91,22.00,;;;;;;;
941.9021635055542,21.43,23.23,23.02,22.90,-1.02,91,22.00,;;;;;;;
942.5677554607391,21.41,23.21,23.02,22.88,-1.02,91,22.00,;;;;;;;
942.9130911827087,21.43,23.21,23.02,22.88,-1.02,91,22.00,;;;;;;;
943.478059053421,21.41,23.21,23.02,22.88,-1.02,91,22.00,;;;;;;;
943.9252214431763,21.37,23.17,23.02,22.86,-1.02,91,22.00,;;;;;;;
944.5962357521057,21.41,23.21,23.01,22.90,-1.02,90,22.00,;;;;;;;
944.9345004558563,21.39,23.21,23.01,22.90,-1.02,90,22.00,;;;;;;;
945.4951462745667,21.41,23.21,23.01,22.92,-1.02,90,22.00,;;;;;;;
945.9466001987457,21.39,23.19,23.01,22.88,-1.02,90,22.00,;;;;;;;
946.6219799518585,21.35,23.21,23.01,22.90,-1.01,90,22.00,;;;;;;;
946.9568607807159,21.39,23.21,23.01,22.90,-1.01,90,22.00,;;;;;;;
947.5168735980988,21.35,23.19,23.01,22.90,-1.01,90,22.00,;;;;;;;
947.9677822589874,21.35,23.21,23.01,22.90,-1.01,90,22.00,;;;;;;;
948.6340355873108,21.37,23.21,23.00,22.92,-1.01,90,22.00,;;;;;;;
948.9790577888489,21.35,23.21,23.00,22.92,-1.01,90,22.00,;;;;;;;
949.5415105819702,21.28,23.21,23.00,22.90,-1.01,90,22.00,;;;;;;;
949.9901504516602,21.35,23.21,23.00,22.92,-1.01,90,22.00,;;;;;;;
950.6638686656952,21.33,23.19,23.00,22.92,-1.00,90,22.00,;;;;;;;
951.0015916824341,21.30,23.19,23.00,22.90,-1.00,90,22.00,;;;;;;;
951.555230140686,21.30,23.17,23.00,22.90,-1.00,90,22.00,;;;;;;;
952.0124485492706,21.26,23.15,23.00,22.88,-1.00,90,22.00,;;;;;;;
952.6707141399384,21.24,23.17,22.99,22.90,-1.00,89,22.00,;;;;;;;
953.0239777565002,21.30,23.19,22.99,22.92,-1.00,89,22.00,;;;;;;;
953.5833516120911,21.30,23.19,22.99,22.92,-1.00,89,22.00,;;;;;;;
954.0351595878601,21.26,23.17,22.99,22.90,-1.00,89,22.00,;;;;;;;
954.7121450901031,21.26,23.17,22.99,22.90,-0.99,89,22.00,;;;;;;;
955.0461432933807,21.20,23.19,22.98,22.90,-0.99,89,22.00,;;;;;;;
955.6067268848419,21.26,23.19,22.98,22.92,-0.99,89,22.00,;;;;;;;
956.0575022697449,21.24,23.15,22.98,22.88,-0.99,89,22.00,;;;;;;;
956.724910736084,21.20,23.11,22.98,22.88,-0.98,89,22.00,;;;;;;;
957.0677206516266,21.24,23.17,22.98,22.90,-0.98,89,22.00,;;;;;;;
957.6152498722076,21.22,23.17,22.98,22.92,-0.98,89,22.00,;;;;;;;
958.07892537117,21.18,23.17,22.97,22.90,-0.98,89,22.00,;;;;;;;
958.7506518363953,21.18,23.11,22.97,22.90,-0.97,89,22.00,;;;;;;;
959.0896005630493,21.22,23.17,22.97,22.92,-0.97,89,22.00,;;;;;;;
959.6454386711121,21.22,23.15,22.97,22.88,-0.97,89,22.00,;;;;;;;
960.1011064052582,21.22,23.17,22.97,22.90,-0.97,89,22.00,;;;;;;;
960.7663192749023,21.18,23.17,22.96,22.90,-0.97,89,22.00,;;;;;;;
961.1123237609863,21.20,23.17,22.96,22.92,-0.97,89,22.00,;;;;;;;
961.677633523941,21.18,23.15,22.96,22.90,-0.97,89,22.00,;;;;;;;
962.1227774620056,21.18,23.17,22.96,22.92,-0.97,89,22.00,;;;;;;;
962.7950103282928,21.20,23.17,22.96,22.92,-0.96,88,22.00,;;;;;;;
963.1344039440155,21.18,23.15,22.96,22.92,-0.96,88,22.00,;;;;;;;
963.6874115467072,21.20,23.17,22.95,22.92,-0.96,88,22.00,;;;;;;;
964.1454949378967,21.18,23.15,22.95,22.90,-0.96,88,22.00,;;;;;;;
964.801616191864,21.16,23.13,22.95,22.90,-0.95,88,22.00,;;;;;;;
965.1565861701965,21.16,23.15,22.95,22.90,-0.95,88,22.00,;;;;;;;
965.7143018245697,21.14,23.13,22.95,22.90,-0.95,88,22.00,;;;;;;;
966.1684250831604,21.18,23.15,22.95,22.92,-0.95,88,22.00,;;;;;;;
966.8276014328003,21.14,23.13,22.94,22.90,-0.95,88,22.00,;;;;;;;
967.1804254055023,21.14,23.11,22.94,22.92,-0.95,88,22.00,;;;;;;;
967.7355849742889,21.16,23.13,22.94,22.90,-0.95,88,22.00,;;;;;;;
968.2429070472717,21.12,23.13,22.94,22.90,-0.95,88,22.00,;;;;;;;
968.8191158771515,21.14,23.11,22.93,22.90,-0.94,88,22.00,;;;;;;;
969.2662410736084,21.10,23.11,22.93,22.90,-0.94,88,22.00,;;;;;;;
969.7120916843414,21.14,23.13,22.93,22.92,-0.94,88,22.00,;;;;;;;
970.269419670105,21.14,23.13,22.93,22.90,-0.94,88,22.00,;;;;;;;
970.8445851802826,21.10,23.11,22.93,22.90,-0.93,88,22.00,;;;;;;;
971.2244138717651,21.12,23.13,22.92,22.90,-0.93,88,22.00,;;;;;;;
971.7898123264313,21.10,23.09,22.92,22.86,-0.93,88,22.00,;;;;;;;
972.237984418869,21.10,23.11,22.92,22.88,-0.93,88,22.00,;;;;;;;
972.9063453674316,21.10,23.11,22.92,22.88,-0.92,88,22.00,;;;;;;;
973.2471113204956,21.12,23.13,22.92,22.90,-0.92,88,22.00,;;;;;;;
973.7973155975342,21.08,23.11,22.91,22.88,-0.92,88,22.00,;;;;;;;
974.257141828537,21.06,23.07,22.91,22.90,-0.92,88,22.00,;;;;;;;
974.93017578125,21.06,23.09,22.91,22.86,-0.91,87,22.00,;;;;;;;
975.2675049304962,21.08,23.11,22.91,22.88,-0.91,87,22.00,;;;;;;;
975.8237996101379,21.04,23.09,22.90,22.88,-0.91,87,22.00,;;;;;;;
976.2796266078949,21.08,23.09,22.90,22.88,-0.91,87,22.00,;;;;;;;
976.9416854381561,21.06,23.09,22.90,22.88,-0.90,87,22.00,;;;;;;;
977.2900049686432,21.06,23.11,22.90,22.90,-0.90,87,22.00,;;;;;;;
977.8531205654144,21.02,23.05,22.90,22.84,-0.90,87,22.00,;;;;;;;
978.3014307022095,21.04,23.09,22.89,22.88,-0.90,87,22.00,;;;;;;;
978.9681453704834,21.02,23.07,22.89,22.86,-0.89,87,22.00,;;;;;;;
979.312421798706,21.00,23.07,22.89,22.86,-0.89,87,22.00,;;;;;;;
979.8453996181488,21.02,23.07,22.89,22.86,-0.89,87,22.00,;;;;;;;
980.324049949646,21.00,23.07,22.88,22.86,-0.89,87,22.00,;;;;;;;
980.9586198329926,21.00,23.09,22.88,22.88,-0.88,87,22.00,;;;;;;;
981.3788890838623,21.00,23.07,22.88,22.84,-0.88,87,22.00,;;;;;;;
981.8411865234375,21.00,23.05,22.88,22.86,-0.88,87,22.00,;;;;;;;
982.401374578476,20.98,23.05,22.87,22.86,-0.88,87,22.00,;;;;;;;
982.9766826629639,21.00,23.05,22.87,22.86,-0.87,87,22.00,;;;;;;;
