Temps (s), T1 (°C), T2 (°C), T3 (°C),Ampérage (A)
731,16.2,18.16,18.87,-1.0
732,16.2,18.16,18.87,-1.0
733,16.2,18.16,18.87,-1.0
734,16.2,18.16,18.96,-1.0
735,16.2,18.16,18.87,-1.0
736,16.11,18.16,18.87,-1.0
737,16.11,18.25,18.87,-1.0
738,16.11,18.25,18.87,-1.0
739,16.11,18.25,18.87,-1.0
740,16.11,18.25,18.87,-1.0
741,16.11,18.25,18.87,-1.0
742,16.11,18.16,18.87,-1.0
743,16.11,18.16,18.87,-1.0
744,16.11,18.16,18.87,-1.0
745,16.11,18.16,18.87,-1.0
746,16.11,18.16,18.87,-1.0
747,16.02,18.16,18.87,-1.0
748,16.11,18.16,18.87,-1.0
749,16.02,18.16,18.87,-1.0
750,16.02,18.16,18.87,-1.0
751,16.02,18.16,18.87,-1.0
752,16.02,18.16,18.87,-1.0
753,16.02,18.16,18.87,-1.0
754,16.02,18.16,18.87,-1.0
755,16.02,18.16,18.96,-1.0
756,16.02,18.16,18.96,-1.0
757,16.02,18.16,18.96,-1.0
758,16.02,18.16,18.96,-1.0
759,16.02,18.25,18.96,-1.0
760,16.02,18.25,18.96,-1.0
761,16.02,18.25,18.96,-1.0
762,16.11,18.25,18.96,-1.0
763,16.11,18.25,18.96,-1.0
764,16.02,18.25,18.96,-1.0
765,16.02,18.25,18.96,-1.0
766,16.02,18.25,18.96,-1.0
767,16.02,18.25,18.96,-1.0
768,16.11,18.25,18.96,-1.0
769,16.11,18.25,18.96,-1.0
770,16.11,18.25,18.96,-1.0
771,16.11,18.25,18.96,-1.0
772,16.11,18.25,18.96,-1.0
773,16.11,18.25,18.96,-1.0
774,16.2,18.25,18.96,-1.0
775,16.2,18.25,18.96,-1.0
776,16.2,18.25,18.96,-1.0
777,16.2,18.25,18.96,-1.0
778,16.2,18.25,18.96,-1.0
779,16.2,18.25,18.96,-1.0
780,16.2,18.25,18.96,-1.0
781,16.2,18.25,18.96,-1.0
782,16.2,18.25,18.96,-1.0
783,16.2,18.25,18.96,-1.0
784,16.2,18.25,18.96,-1.0
785,16.2,18.25,18.96,-1.0
786,16.2,18.34,18.96,-1.0
787,16.29,18.34,18.96,-1.0
788,16.2,18.34,18.96,-1.0
789,16.2,18.34,18.96,-1.0
790,16.2,18.34,18.96,-1.0
791,16.2,18.34,18.96,-1.0
792,16.2,18.34,18.96,-1.0
793,16.2,18.34,18.96,-1.0
794,16.2,18.34,18.96,-1.0
795,16.2,18.34,18.96,-1.0
796,16.2,18.34,18.96,-1.0
797,16.2,18.34,18.96,-1.0
798,16.2,18.25,18.96,-1.0
799,16.11,18.25,18.96,-1.0
800,16.11,18.25,18.96,-1.0
801,16.11,18.25,18.96,-1.0
802,16.11,18.25,18.96,-1.0
803,16.11,18.25,18.96,-1.0
804,16.11,18.25,18.96,-1.0
805,16.11,18.25,18.96,-1.0
806,16.11,18.25,18.96,-1.0
808,16.11,18.25,18.96,-1.0
809,16.11,18.25,18.96,-1.0
810,16.11,18.25,18.96,-1.0
811,16.11,18.25,18.96,-1.0
812,16.11,18.25,18.96,-1.0
813,16.11,18.25,18.96,-1.0
814,16.11,18.25,18.96,-1.0
815,16.11,18.25,18.96,-1.0
816,16.11,18.25,18.96,-1.0
817,16.11,18.25,18.96,-1.0
818,16.11,18.34,18.96,-1.0
819,16.11,18.25,18.96,-1.0
820,16.11,18.34,18.96,-1.0
821,16.11,18.25,18.96,-1.0
822,16.11,18.34,18.96,-1.0
823,16.11,18.34,18.96,-1.0
824,16.11,18.34,19.05,-1.0
825,16.11,18.25,18.96,-1.0
826,16.11,18.25,18.96,-1.0
827,16.11,18.25,18.96,-1.0
828,16.11,18.25,18.96,-1.0
829,16.11,18.34,19.05,-1.0
830,16.11,18.34,18.96,-1.0
831,16.11,18.34,19.05,-1.0
832,16.11,18.25,19.05,-1.0
833,16.11,18.25,19.05,-1.0
834,16.11,18.25,18.96,-1.0
835,16.11,18.34,19.05,-1.0
836,16.11,18.34,19.05,-1.0
837,16.11,18.34,19.05,-1.0
838,16.11,18.34,19.05,-1.0
839,16.11,18.34,19.05,-1.0
840,16.11,18.34,19.05,-1.0
841,16.11,18.34,19.05,-1.0
842,16.11,18.34,19.05,-1.0
843,16.11,18.34,19.05,-1.0
844,16.11,18.34,19.05,-1.0
845,16.11,18.34,19.05,-1.0
846,16.11,18.34,19.05,-1.0
847,16.11,18.34,19.05,-1.0
848,16.11,18.34,19.05,-1.0
849,16.11,18.34,19.05,-1.0
850,16.11,18.34,18.96,-1.0
851,16.11,18.34,18.96,-1.0
852,16.11,18.25,18.96,-1.0
853,16.11,18.25,19.05,-1.0
854,16.11,18.25,19.05,-1.0
855,16.11,18.25,18.96,-1.0
856,16.11,18.25,18.96,-1.0
857,16.11,18.25,18.96,-1.0
858,16.11,18.25,18.96,-1.0
859,16.2,18.25,18.96,-1.0
860,16.2,18.25,18.96,-1.0
861,16.11,18.25,18.96,-1.0
862,16.11,18.25,18.96,-1.0
863,16.11,18.25,18.96,-1.0
864,16.11,18.25,18.96,-1.0
865,16.11,18.25,18.96,-1.0
866,16.11,18.25,18.96,-1.0
867,16.11,18.25,18.96,-1.0
868,16.11,18.25,18.96,-1.0
869,16.11,18.25,18.96,-1.0
870,16.11,18.25,18.96,-1.0
871,16.11,18.25,18.96,-1.0
872,16.11,18.25,18.96,-1.0
873,16.11,18.25,18.96,-1.0
874,16.11,18.25,18.96,-1.0
875,16.2,18.25,18.96,-1.0
876,16.2,18.25,18.96,-1.0
877,16.2,18.25,18.96,-1.0
878,16.2,18.25,18.96,-1.0
879,16.29,18.25,18.96,-1.0
880,16.29,18.25,18.96,-1.0
881,16.29,18.25,18.96,-1.0
882,16.29,18.25,18.96,-1.0
883,16.38,18.25,18.96,-1.0
884,16.38,18.25,18.96,-1.0
885,16.38,18.25,18.96,-1.0
886,16.38,18.25,18.96,-1.0
887,16.38,18.25,18.96,-1.0
888,16.38,18.25,18.96,-1.0
889,16.38,18.25,18.96,-1.0
890,16.29,18.25,18.96,-1.0
891,16.29,18.25,18.96,-1.0
892,16.2,18.25,18.96,-1.0
893,16.2,18.25,18.96,-1.0
894,16.2,18.25,18.96,-1.0
895,16.29,18.25,18.96,-1.0
896,16.29,18.25,18.96,-1.0
897,16.29,18.25,18.96,-1.0
898,16.29,18.25,18.96,-1.0
899,16.2,18.25,18.96,-1.0
900,16.2,18.25,18.96,-1.0
901,16.2,18.25,18.96,-1.0
902,16.2,18.25,18.96,-1.0
903,16.2,18.25,18.96,-1.0
904,16.2,18.25,18.96,-1.0
905,16.2,18.34,18.96,-1.0
906,16.29,18.34,18.96,-1.0
907,16.29,18.34,18.96,-1.0
908,16.29,18.34,19.05,-1.0
909,16.38,18.34,18.96,-1.0
910,16.29,18.34,19.05,-1.0
911,16.29,18.34,19.05,-1.0
912,16.29,18.34,19.05,-1.0
913,16.38,18.34,19.05,-1.0
914,16.38,18.34,19.05,-1.0
915,16.38,18.34,19.05,-1.0
916,16.38,18.34,19.05,-1.0
917,16.38,18.34,19.05,-1.0
918,16.38,18.34,19.05,-1.0
919,16.38,18.34,19.05,-1.0
920,16.29,18.34,19.05,-1.0
921,16.29,18.34,19.05,-1.0
922,16.29,18.34,19.05,-1.0
923,16.29,18.34,19.05,-1.0
924,16.29,18.34,19.05,-1.0
925,16.29,18.34,19.05,-1.0
926,16.29,18.34,19.05,-1.0
927,16.2,18.34,19.05,-1.0
928,16.2,18.43,19.05,-1.0
929,16.2,18.43,19.05,-1.0
930,16.2,18.34,19.05,-1.0
931,16.2,18.43,19.05,-1.0
932,16.29,18.34,19.05,-1.0
933,16.29,18.34,19.05,-1.0
934,16.29,18.34,19.05,-1.0
935,16.29,18.34,19.05,-1.0
936,16.29,18.34,19.05,-1.0
937,16.29,18.34,19.05,-1.0
938,16.29,18.34,19.05,-1.0
939,16.29,18.34,19.05,-1.0
940,16.29,18.34,19.05,-1.0
941,16.29,18.43,19.05,-1.0
942,16.29,18.34,19.05,-1.0
943,16.29,18.43,19.05,-1.0
944,16.2,18.43,19.05,-1.0
945,16.2,18.34,19.05,-1.0
946,16.2,18.34,19.05,-1.0
947,16.2,18.43,19.05,-1.0
948,16.2,18.34,19.05,-1.0
949,16.2,18.43,19.05,-1.0
950,16.2,18.43,19.05,-1.0
951,16.2,18.43,19.05,-1.0
952,16.2,18.34,19.05,-1.0
953,16.2,18.43,19.05,-1.0
954,16.2,18.43,19.05,-1.0
955,16.2,18.43,19.05,-1.0
956,16.2,18.43,19.05,-1.0
957,16.2,18.43,19.05,-1.0
958,16.2,18.43,19.05,-1.0
959,16.29,18.43,19.05,-1.0
960,16.2,18.43,19.05,-1.0
961,16.29,18.43,19.14,-1.0
962,16.2,18.43,19.05,-1.0
963,16.29,18.43,19.14,-1.0
964,16.29,18.43,19.05,-1.0
965,16.2,18.43,19.14,-1.0
966,16.2,18.43,19.05,-1.0
967,16.2,18.43,19.05,-1.0
968,16.2,18.43,19.05,-1.0
969,16.2,18.43,19.05,-1.0
970,16.2,18.43,19.05,-1.0
971,16.29,18.43,19.05,-1.0
972,16.29,18.43,19.14,-1.0
973,16.2,18.43,19.14,-1.0
974,16.29,18.43,19.14,-1.0
975,16.29,18.43,19.14,-1.0
976,16.38,18.43,19.05,-0.72
977,16.38,18.43,19.14,-0.72
978,16.38,18.43,19.14,-0.72
979,16.38,18.43,19.14,-0.72
980,16.46,18.43,19.05,-0.72
981,16.46,18.43,19.05,-0.72
982,16.46,18.43,19.05,-0.72
983,16.46,18.43,19.05,-0.72
984,16.46,18.43,19.05,-0.72
985,16.55,18.43,19.14,-0.72
986,16.55,18.43,19.05,-0.72
987,16.55,18.43,19.05,-0.72
988,16.64,18.43,19.05,-0.72
989,16.64,18.51,19.14,-0.72
990,16.64,18.51,19.05,-0.72
991,16.64,18.51,19.14,-0.72
992,16.64,18.51,19.14,-0.72
993,16.64,18.51,19.14,-0.72
994,16.73,18.51,19.14,-0.72
995,16.73,18.51,19.14,-0.72
996,16.73,18.51,19.14,-0.72
997,16.73,18.51,19.14,-0.72
998,16.73,18.51,19.14,-0.72
999,16.82,18.51,19.14,-0.72
1000,16.82,18.6,19.14,-0.72
1001,16.82,18.51,19.14,-0.72
1002,16.82,18.51,19.14,-0.72
1003,16.82,18.6,19.14,-0.72
1004,16.82,18.6,19.14,-0.72
1005,16.82,18.6,19.14,-0.72
1006,16.82,18.6,19.14,-0.72
1007,16.82,18.6,19.14,-0.72
1008,16.82,18.6,19.14,-0.72
1009,16.82,18.6,19.14,-0.72
1010,16.91,18.6,19.14,-0.72
1011,16.91,18.6,19.14,-0.72
1012,16.91,18.6,19.14,-0.72
1013,16.91,18.6,19.14,-0.72
1014,16.91,18.6,19.14,-0.72
1015,16.91,18.6,19.14,-0.72
1016,17.0,18.6,19.14,-0.72
1017,17.0,18.6,19.14,-0.72
1018,17.0,18.69,19.14,-0.72
1019,17.0,18.69,19.14,-0.72
1020,17.0,18.69,19.23,-0.72
1021,17.0,18.69,19.23,-0.72
1022,17.09,18.69,19.23,-0.72
1023,17.09,18.69,19.23,-0.72
1024,17.09,18.78,19.23,-0.72
1025,17.09,18.78,19.23,-0.72
1026,17.18,18.69,19.23,-0.72
1027,17.18,18.78,19.23,-0.72
1028,17.18,18.78,19.23,-0.72
1029,17.18,18.78,19.32,-0.72
1030,17.27,18.78,19.32,-0.72
1031,17.27,18.78,19.32,-0.72
1032,17.27,18.78,19.32,-0.72
1033,17.27,18.78,19.32,-0.72
1034,17.36,18.78,19.32,-0.72
1035,17.36,18.78,19.32,-0.72
1036,17.36,18.78,19.32,-0.72
1037,17.36,18.78,19.32,-0.72
1038,17.36,18.78,19.32,-0.72
1039,17.36,18.78,19.32,-0.72
1040,17.36,18.78,19.32,-0.72
1041,17.27,18.78,19.32,-0.72
1042,17.27,18.87,19.32,-0.72
1043,17.27,18.87,19.32,-0.72
1044,17.27,18.87,19.32,-0.72
1045,17.27,18.87,19.32,-0.72
1046,17.27,18.87,19.4,-0.72
1047,17.27,18.87,19.32,-0.72
1048,17.27,18.87,19.32,-0.72
1049,17.27,18.87,19.4,-0.72
1050,17.27,18.87,19.32,-0.72
1051,17.27,18.87,19.4,-0.72
1052,17.27,18.87,19.4,-0.72
1053,17.27,18.87,19.4,-0.72
1054,17.27,18.87,19.4,-0.72
1055,17.27,18.96,19.4,-0.72
1056,17.27,18.87,19.4,-0.72
1057,17.27,18.96,19.4,-0.72
1058,17.27,18.96,19.4,-0.72
1059,17.27,18.96,19.4,-0.72
1060,17.36,18.87,19.4,-0.72
1061,17.36,18.87,19.4,-0.72
1062,17.36,18.87,19.4,-0.72
1063,17.36,18.87,19.4,-0.72
1064,17.36,18.87,19.4,-0.72
1065,17.36,18.87,19.4,-0.72
1066,17.36,18.87,19.4,-0.72
1067,17.36,18.87,19.4,-0.72
1068,17.36,18.96,19.4,-0.72
1069,17.36,18.96,19.4,-0.72
1070,17.36,18.96,19.4,-0.72
1071,17.36,18.96,19.4,-0.72
1072,17.36,18.96,19.4,-0.72
1073,17.36,18.96,19.4,-0.72
1074,17.36,18.96,19.49,-0.72
1076,17.36,18.96,19.49,-0.72
1077,17.27,18.96,19.49,-0.72
1078,17.27,18.96,19.49,-0.72
1079,17.36,18.96,19.49,-0.72
1080,17.36,19.05,19.49,-0.72
1081,17.36,19.05,19.49,-0.72
1082,17.36,19.05,19.49,-0.72
1083,17.36,18.96,19.49,-0.72
1084,17.36,19.05,19.49,-0.72
1085,17.36,19.05,19.49,-0.72
1086,17.36,19.05,19.49,-0.72
1087,17.36,19.05,19.49,-0.72
1088,17.36,19.05,19.58,-0.72
1089,17.45,19.05,19.49,-0.72
1090,17.45,19.05,19.49,-0.72
1091,17.45,19.05,19.49,-0.72
1092,17.45,19.05,19.49,-0.72
1093,17.45,19.05,19.49,-0.72
1094,17.36,19.05,19.49,-0.72
1095,17.45,19.05,19.49,-0.72
1096,17.45,19.05,19.49,-0.72
1097,17.45,19.05,19.58,-0.72
1098,17.36,19.05,19.58,-0.72
1099,17.45,19.05,19.49,-0.72
1100,17.45,19.05,19.58,-0.72
1101,17.45,19.05,19.58,-0.72
1102,17.45,19.05,19.58,-0.72
1103,17.36,19.05,19.58,-0.72
1104,17.45,19.05,19.58,-0.72
1105,17.36,19.05,19.58,-0.72
1106,17.36,19.05,19.58,-0.72
1107,17.45,19.05,19.49,-0.72
1108,17.45,19.05,19.49,-0.72
1109,17.45,19.05,19.49,-0.72
1110,17.45,19.05,19.49,-0.72
1111,17.45,19.05,19.49,-0.72
1112,17.45,19.05,19.49,-0.72
1113,17.45,19.05,19.49,-0.72
1114,17.45,19.05,19.58,-0.72
1115,17.45,19.05,19.58,-0.72
1116,17.45,19.05,19.58,-0.72
1117,17.45,19.05,19.58,-0.72
1118,17.45,19.05,19.58,-0.72
1119,17.45,19.05,19.58,-0.72
1120,17.45,19.05,19.58,-0.72
1121,17.45,19.05,19.58,-0.72
1122,17.45,19.05,19.58,-0.72
1123,17.45,19.14,19.58,-0.72
1124,17.45,19.14,19.58,-0.72
1125,17.45,19.14,19.58,-0.72
1126,17.45,19.14,19.58,-0.72
1127,17.45,19.14,19.58,-0.72
1128,17.45,19.14,19.67,-0.72
1129,17.45,19.14,19.67,-0.72
1130,17.45,19.14,19.67,-0.72
1131,17.45,19.14,19.67,-0.72
1132,17.45,19.14,19.67,-0.72
1133,17.45,19.14,19.67,-0.72
1134,17.45,19.14,19.67,-0.72
1135,17.45,19.14,19.67,-0.72
1136,17.45,19.14,19.67,-0.72
1137,17.45,19.14,19.67,-0.72
1138,17.45,19.14,19.76,-0.72
1139,17.45,19.14,19.67,-0.72
1140,17.45,19.23,19.76,-0.72
1141,17.45,19.23,19.76,-0.72
1142,17.54,19.23,19.76,-0.72
1143,17.54,19.23,19.76,-0.72
1144,17.54,19.23,19.76,-0.72
1145,17.54,19.23,19.76,-0.72
1146,17.54,19.23,19.76,-0.72
1147,17.54,19.23,19.76,-0.72
1148,17.54,19.23,19.76,-0.72
1149,17.54,19.23,19.76,-0.72
1150,17.54,19.23,19.76,-0.72
1151,17.54,19.23,19.76,-0.72
1152,17.54,19.23,19.76,-0.72
1153,17.54,19.23,19.76,-0.72
1154,17.54,19.23,19.76,-0.72
1155,17.54,19.23,19.76,-0.72
1156,17.54,19.23,19.76,-0.72
1157,17.54,19.23,19.76,-0.72
1158,17.54,19.23,19.76,-0.72
1159,17.54,19.23,19.76,-0.72
1160,17.54,19.23,19.76,-0.72
1161,17.54,19.23,19.76,-0.72
1162,17.54,19.23,19.76,-0.72
1163,17.62,19.23,19.76,-0.72
1164,17.54,19.32,19.76,-0.72
1165,17.62,19.23,19.76,-0.72
1166,17.54,19.32,19.76,-0.72
1167,17.62,19.32,19.76,-0.72
1168,17.54,19.32,19.76,-0.72
1169,17.62,19.32,19.76,-0.72
1170,17.62,19.32,19.76,-0.72
1171,17.54,19.32,19.76,-0.72
1172,17.62,19.32,19.76,-0.72
1173,17.54,19.32,19.76,-0.72
1174,17.62,19.32,19.76,-0.72
1175,17.62,19.32,19.76,-0.72
1176,17.54,19.32,19.76,-0.72
1177,17.54,19.32,19.76,-0.72
1178,17.54,19.32,19.76,-0.72
1179,17.54,19.32,19.76,-0.72
1180,17.54,19.32,19.76,-0.72
1181,17.54,19.32,19.85,-0.72
1182,17.54,19.32,19.85,-0.72
1183,17.54,19.32,19.85,-0.72
1184,17.54,19.32,19.76,-0.72
1185,17.54,19.23,19.85,-0.72
1186,17.54,19.23,19.85,-0.72
1187,17.54,19.32,19.85,-0.72
1188,17.54,19.32,19.85,-0.72
1189,17.54,19.32,19.85,-0.72
1190,17.62,19.32,19.85,-0.72
1191,17.62,19.32,19.85,-0.72
1192,17.62,19.32,19.85,-0.72
1193,17.62,19.32,19.85,-0.72
1194,17.62,19.32,19.85,-0.72
1195,17.62,19.32,19.85,-0.72
1196,17.62,19.32,19.85,-0.72
1197,17.62,19.32,19.85,-0.72
1198,17.62,19.32,19.85,-0.72
1199,17.62,19.32,19.85,-0.72
1200,17.62,19.32,19.85,-0.72
1201,17.62,19.32,19.85,-0.72
1202,17.62,19.32,19.85,-0.72
1203,17.62,19.32,19.85,-0.72
1204,17.62,19.32,19.85,-0.72
1205,17.54,19.32,19.85,-0.72
1206,17.54,19.32,19.85,-0.72
1207,17.54,19.23,19.85,-0.72
1208,17.54,19.23,19.85,-0.72
1209,17.54,19.32,19.85,-0.72
1210,17.54,19.32,19.85,-0.72
1211,17.54,19.32,19.85,-0.72
1212,17.54,19.32,19.85,-0.72
1213,17.54,19.32,19.85,-0.72
1214,17.62,19.32,19.85,-0.72
1215,17.62,19.32,19.85,-0.72
1216,17.62,19.32,19.85,-0.72
1217,17.54,19.32,19.85,-0.72
1218,17.62,19.32,19.85,-0.72
1219,17.62,19.32,19.85,-0.72
1220,17.62,19.32,19.85,-0.72
1221,17.62,19.32,19.85,-0.72
1222,17.62,19.32,19.85,-0.72
1223,17.62,19.32,19.85,-0.72
1224,17.62,19.32,19.85,-0.72
1225,17.62,19.32,19.85,-0.72
1226,17.62,19.32,19.85,-0.72
1227,17.62,19.32,19.85,-0.72
1228,17.62,19.32,19.85,-0.72
1229,17.62,19.32,19.85,-0.72
1230,17.62,19.32,19.85,-0.72
1231,17.62,19.32,19.85,-0.72
1232,17.62,19.32,19.85,-0.72
1233,17.62,19.32,19.85,-0.72
1234,17.62,19.32,19.85,-0.72
1235,17.62,19.32,19.85,-0.72
1236,17.62,19.32,19.85,-0.72
1237,17.62,19.32,19.85,-0.72
1238,17.62,19.32,19.85,-0.72
1239,17.62,19.32,19.85,-0.72
1240,17.62,19.32,19.85,-0.72
1241,17.62,19.32,19.85,-0.72
1242,17.62,19.32,19.85,-0.72
1243,17.62,19.32,19.85,-0.72
1244,17.54,19.32,19.85,-0.72
1245,17.54,19.32,19.85,-0.72
1246,17.54,19.32,19.85,-0.72
1247,17.62,19.32,19.85,-0.72
1248,17.62,19.23,19.85,-0.72
1249,17.62,19.23,19.76,-0.72
1250,17.62,19.23,19.76,-0.72
1251,17.62,19.23,19.85,-0.72
1252,17.62,19.23,19.76,-0.72
1253,17.62,19.23,19.85,-0.72
1254,17.62,19.32,19.85,-0.72
1255,17.62,19.32,19.85,-0.72
1256,17.62,19.32,19.85,-0.72
1257,17.62,19.4,19.85,-0.72
1258,17.71,19.32,19.85,-0.72
1259,17.71,19.32,19.85,-0.72
1260,17.62,19.4,19.85,-0.72
1261,17.62,19.4,19.85,-0.72
1262,17.62,19.4,19.85,-0.72
1263,17.62,19.4,19.85,-0.72
1264,17.62,19.4,19.94,-0.72
1265,17.62,19.4,19.94,-0.72
1266,17.62,19.4,19.94,-0.72
1267,17.62,19.4,19.94,-0.72
1268,17.71,19.4,19.94,-0.72
1269,17.62,19.4,19.94,-0.72
1270,17.71,19.4,19.94,-0.72
1271,17.71,19.4,19.94,-0.72
1272,17.71,19.4,19.94,-0.72
1273,17.71,19.4,19.94,-0.72
1274,17.8,19.4,19.94,-0.72
1275,17.8,19.32,19.94,-0.72
1276,17.8,19.4,19.94,-0.72
1277,17.8,19.4,19.94,-0.72
1278,17.8,19.32,19.94,-0.72
1279,17.8,19.4,19.94,-0.72
1280,17.8,19.32,19.94,-0.72
1281,17.8,19.32,19.94,-0.72
1282,17.8,19.32,19.94,-0.72
1283,17.8,19.32,19.85,-0.72
1284,17.8,19.4,19.94,-0.72
1285,17.71,19.4,19.94,-0.72
1286,17.8,19.4,19.94,-0.72
1287,17.71,19.4,19.94,-0.72
1288,17.71,19.4,19.94,-0.72
1289,17.71,19.4,19.94,-0.72
1290,17.71,19.4,19.94,-0.72
1291,17.71,19.4,19.94,-0.72
1292,17.71,19.4,19.94,-0.72
1293,17.71,19.4,19.94,-0.72
1294,17.71,19.4,19.94,-0.72
1295,17.71,19.4,19.94,-0.72
1296,17.71,19.4,19.94,-0.72
1297,17.71,19.4,19.85,-0.72
1298,17.71,19.4,19.85,-0.72
1299,17.62,19.4,19.85,-0.72
1300,17.71,19.4,19.85,-0.72
1301,17.71,19.4,19.85,-0.72
1302,17.71,19.4,19.85,-0.72
1303,17.71,19.4,19.85,-0.72
1304,17.71,19.4,19.85,-0.72
1305,17.71,19.4,19.94,-0.72
1306,17.71,19.4,19.94,-0.72
1307,17.71,19.4,19.94,-0.72
1308,17.71,19.4,19.94,-0.72
1309,17.71,19.4,19.94,-0.72
1310,17.71,19.4,19.94,-0.72
1311,17.71,19.4,19.94,-0.72
1312,17.71,19.4,19.94,-0.72
1313,17.62,19.49,19.94,-0.72
1314,17.71,19.4,19.94,-0.72
1315,17.71,19.4,19.94,-0.72
1316,17.71,19.4,19.94,-0.72
1317,17.71,19.4,19.94,-0.72
1318,17.71,19.4,19.94,-0.72
1319,17.71,19.4,19.94,-0.72
1320,17.71,19.4,19.94,-0.72
1321,17.8,19.4,19.94,-0.72
1322,17.8,19.4,19.94,-0.72
1323,17.71,19.4,19.94,-0.72
1324,17.71,19.4,19.94,-0.72
1325,17.8,19.4,19.94,-0.72
1326,17.8,19.4,19.94,-0.72
1327,17.8,19.4,19.94,-0.72
1328,17.8,19.4,19.94,-0.72
1329,17.8,19.4,19.94,-0.72
1330,17.8,19.4,19.94,-0.72
1331,17.8,19.4,19.94,-0.72
1332,17.71,19.4,19.94,-0.72
1333,17.8,19.4,19.94,-0.72
1334,17.8,19.4,19.94,-0.72
1335,17.8,19.4,19.94,-0.72
1336,17.8,19.4,19.94,-0.72
1337,17.8,19.4,19.94,-0.72
1338,17.8,19.4,19.94,-0.72
1340,17.8,19.4,19.94,-0.72
1341,17.8,19.4,19.94,-0.72
1342,17.8,19.4,19.94,-0.72
1343,17.89,19.4,19.94,-0.72
1344,17.89,19.4,19.94,-0.72
1345,17.89,19.4,19.94,-0.72
1346,17.89,19.4,19.94,-0.72
1347,17.8,19.4,19.94,-0.72
1348,17.8,19.4,19.94,-0.72
1349,17.8,19.4,19.94,-0.72
1350,17.8,19.4,19.94,-0.72
1351,17.8,19.4,19.94,-0.72
1352,17.8,19.4,19.94,-0.72
1353,17.8,19.4,19.94,-0.72
1354,17.71,19.4,19.94,-0.72
1355,17.71,19.4,19.94,-0.72
1356,17.71,19.4,19.94,-0.72
1357,17.71,19.4,19.94,-0.72
1358,17.71,19.4,19.94,-0.72
1359,17.8,19.4,19.94,-0.72
1360,17.8,19.4,19.94,-0.72
1361,17.8,19.4,19.94,-0.72
1362,17.8,19.4,19.94,-0.72
1363,17.8,19.4,19.94,-0.72
1364,17.8,19.4,19.94,-0.72
1365,17.8,19.4,19.94,-0.72
1366,17.71,19.4,19.94,-0.72
1367,17.71,19.4,19.94,-0.72
1368,17.71,19.4,19.94,-0.72
1369,17.8,19.4,19.94,-0.72
1370,17.8,19.4,19.94,-0.72
1371,17.8,19.4,19.94,-0.72
1372,17.8,19.4,19.94,-0.72
1373,17.8,19.4,19.94,-0.72
1374,17.8,19.4,19.94,-0.72
1375,17.8,19.4,19.85,-0.72
1376,17.8,19.4,19.85,-0.72
1377,17.8,19.4,19.85,-0.72
1378,17.8,19.4,19.85,-0.72
1379,17.8,19.4,19.85,-0.72
1380,17.8,19.4,19.85,-0.72
1381,17.71,19.4,19.85,-0.72
1382,17.71,19.4,19.94,-0.72
1383,17.8,19.4,19.85,-0.72
1384,17.8,19.4,19.94,-0.72
1385,17.8,19.4,19.94,-0.72
1386,17.8,19.4,19.94,-0.72
1387,17.8,19.4,19.94,-0.72
1388,17.8,19.49,19.94,-0.72
1389,17.8,19.49,19.94,-0.72
1390,17.8,19.49,19.94,-0.72
1391,17.8,19.49,19.94,-0.72
1392,17.71,19.49,19.94,-0.72
1393,17.71,19.49,19.94,-0.72
1394,17.8,19.49,19.94,-0.72
1395,17.8,19.49,19.94,-0.72
1396,17.71,19.49,19.94,-0.72
1397,17.71,19.49,19.94,-0.72
1398,17.71,19.4,19.94,-0.72
1399,17.71,19.4,19.94,-0.72
1400,17.71,19.4,19.94,-0.72
1401,17.71,19.4,19.94,-0.72
1402,17.8,19.4,19.94,-0.72
1403,17.71,19.4,19.94,-0.72
1404,17.71,19.4,19.94,-0.72
1405,17.71,19.4,19.94,-0.72
1406,17.71,19.4,19.94,-0.72
1407,17.71,19.4,19.94,-0.72
1408,17.71,19.4,19.94,-0.72
1409,17.71,19.4,19.94,-0.72
1410,17.71,19.4,19.94,-0.72
1411,17.71,19.4,19.94,-0.72
1412,17.71,19.4,19.94,-0.72
1413,17.71,19.4,19.94,-0.72
1414,17.71,19.4,19.94,-0.72
1415,17.71,19.4,19.94,-0.72
1416,17.62,19.4,19.94,-0.72
1417,17.62,19.4,19.85,-0.72
1418,17.71,19.4,19.85,-0.72
1419,17.62,19.4,19.85,-0.72
1420,17.62,19.4,19.85,-0.72
1421,17.62,19.4,19.85,-0.72
1422,17.62,19.4,19.85,-0.72
1423,17.62,19.4,19.85,-0.72
1424,17.62,19.4,19.85,-0.72
1425,17.62,19.4,19.85,-0.72
1426,17.62,19.4,19.94,-0.72
1427,17.62,19.4,19.85,-0.72
1428,17.62,19.4,19.94,-0.72
1429,17.62,19.4,19.94,-0.72
1430,17.71,19.4,19.94,-0.72
1431,17.62,19.4,19.94,-0.72
1432,17.62,19.4,19.94,-0.72
1433,17.71,19.4,19.94,-0.72
1434,17.62,19.4,19.94,-0.72
1435,17.62,19.4,19.94,-0.72
1436,17.62,19.4,19.94,-0.72
1437,17.62,19.4,19.94,-0.72
1438,17.62,19.4,19.94,-0.72
1439,17.62,19.4,19.94,-0.72
1440,17.62,19.4,19.94,-0.72
1441,17.62,19.4,19.94,-0.72
1442,17.62,19.4,19.94,-0.72
1443,17.62,19.4,19.94,-0.72
1444,17.62,19.4,19.94,-0.72
