Temps (s),T1 (°C),T2 (°C),T3 (°C)
135,36.45,31.14,28.98
136,36.55,31.24,28.98
137,36.65,31.24,29.07
138,36.65,31.33,29.07
139,36.65,31.33,29.17
140,36.75,31.43,29.26
141,36.86,31.43,29.26
142,36.86,31.52,29.35
143,36.96,31.52,29.35
144,36.96,31.62,29.45
145,36.96,31.62,29.45
146,36.96,31.72,29.54
147,36.96,31.81,29.54
148,36.96,31.81,29.63
149,36.96,31.91,29.63
150,36.96,31.91,29.73
151,36.96,32.00,29.73
152,36.96,32.10,29.82
153,36.96,32.10,29.92
154,36.96,32.10,29.92
155,37.06,32.20,30.01
156,37.06,32.20,30.01
157,37.16,32.29,30.10
158,37.16,32.39,30.20
159,37.16,32.39,30.20
160,37.16,32.49,30.20
161,37.27,32.49,30.29
162,37.37,32.49,30.29
163,37.37,32.58,30.39
164,37.47,32.58,30.39
165,37.47,32.58,30.39
166,37.47,32.68,30.48
167,37.47,32.78,30.48
168,37.47,32.78,30.57
169,37.47,32.78,30.57
170,37.47,32.78,30.67
171,37.47,32.87,30.67
172,37.47,32.87,30.67
173,37.58,32.97,30.76
174,37.58,32.97,30.76
175,37.58,33.07,30.86
176,37.58,33.07,30.86
177,37.68,33.07,30.86
178,37.68,33.16,30.86
179,37.68,33.07,30.86
180,37.78,33.16,30.95
181,37.78,33.16,30.95
182,37.78,33.26,31.05
183,37.89,33.26,31.05
184,37.89,33.26,31.14
185,37.89,33.36,31.14
186,37.99,33.36,31.24
187,37.99,33.36,31.24
188,37.99,33.46,31.33
189,37.99,33.46,31.33
190,37.99,33.46,31.33
191,37.99,33.55,31.43
192,38.10,33.46,31.52
193,38.10,33.55,31.52
194,38.10,33.55,31.62
195,38.10,33.55,31.62
196,38.20,33.55,31.72
197,38.20,33.65,31.72
198,38.20,33.65,31.72
199,38.20,33.75,31.81
200,38.20,33.75,31.81
201,38.31,33.75,31.81
202,38.41,33.75,31.81
203,38.41,33.85,31.81
204,38.41,33.85,31.81
205,38.52,33.95,31.91
206,38.41,33.95,31.91
207,38.52,33.95,31.91
208,38.52,34.04,31.91
209,38.52,34.04,32.00
210,38.52,34.04,32.00
211,38.52,34.04,32.10
212,38.52,34.14,32.10
213,38.62,34.14,32.10
214,38.62,34.14,32.10
215,38.62,34.14,32.10
216,38.62,34.24,32.10
217,38.73,34.24,32.20
218,38.73,34.24,32.20
219,38.73,34.24,32.20
220,38.83,34.24,32.20
221,38.83,34.34,32.29
222,38.94,34.34,32.29
223,38.94,34.34,32.29
224,38.94,34.34,32.39
225,38.94,34.44,32.39
226,38.94,34.44,32.39
227,39.04,34.54,32.49
228,39.15,34.44,32.49
229,39.15,34.54,32.49
230,39.26,34.54,32.49
231,39.26,34.54,32.49
232,39.26,34.54,32.49
233,39.26,34.64,32.49
234,39.36,34.64,32.58
235,39.36,34.64,32.58
236,39.36,34.64,32.58
237,39.47,34.74,32.58
238,39.47,34.74,32.68
239,39.58,34.74,32.68
240,39.58,34.74,32.68
241,39.68,34.84,32.68
242,39.68,34.84,32.68
243,39.68,34.84,32.68
244,39.68,34.84,32.68
245,39.68,34.84,32.78
246,39.79,34.94,32.78
247,39.79,34.94,32.78
248,39.79,34.94,32.78
249,39.79,34.94,32.78
250,39.90,34.94,32.87
251,39.90,34.94,32.87
252,39.90,34.94,32.87
253,39.90,35.04,32.87
254,40.01,35.04,32.87
255,40.01,35.04,32.87
256,40.01,35.04,32.97
257,40.01,35.14,32.97
258,40.01,35.14,32.97
259,40.12,35.14,32.97
260,40.12,35.14,33.07
261,40.12,35.14,33.07
262,40.12,35.14,33.07
263,40.22,35.24,33.07
264,40.22,35.24,33.07
265,40.22,35.34,33.16
266,40.22,35.34,33.16
268,40.33,35.34,33.16
269,40.33,35.34,33.16
270,40.33,35.34,33.26
271,40.33,35.34,33.26
272,40.33,35.44,33.26
273,40.33,35.44,33.26
274,40.33,35.44,33.36
275,40.44,35.54,33.36
276,40.44,35.54,33.36
277,40.44,35.54,33.36
278,40.44,35.54,33.36
279,40.44,35.54,33.36
280,40.44,35.64,33.36
281,40.55,35.64,33.46
282,40.55,35.64,33.46
283,40.55,35.64,33.46
284,40.55,35.64,33.46
285,40.55,35.64,33.46
286,40.66,35.64,33.55
287,40.55,35.74,33.46
288,40.66,35.74,33.55
289,40.66,35.74,33.55
290,40.66,35.74,33.65
291,40.66,35.74,33.55
292,40.77,35.84,33.65
293,40.77,35.84,33.65
294,40.66,35.84,33.65
295,40.77,35.94,33.65
296,40.77,35.94,33.65
297,40.77,35.94,33.75
298,40.88,35.94,33.75
299,40.88,35.94,33.75
300,40.88,36.04,33.85
301,40.88,36.04,33.85
302,40.88,36.04,33.85
303,40.88,36.04,33.85
304,40.88,36.04,33.85
305,40.88,36.14,33.85
306,40.88,36.14,33.85
307,40.88,36.14,33.95
308,40.99,36.14,33.95
309,40.99,36.14,33.95
310,40.99,36.14,33.95
311,40.99,36.14,33.95
312,41.10,36.14,33.95
313,41.10,36.14,33.95
314,41.10,36.24,33.95
315,41.10,36.24,34.04
316,41.10,36.24,34.04
317,41.10,36.24,34.04
318,41.10,36.24,34.04
319,41.10,36.24,34.04
320,41.10,36.24,34.04
321,41.10,36.24,34.04
322,41.21,36.24,34.04
323,41.21,36.24,34.14
324,41.21,36.35,34.14
325,41.21,36.24,34.14
326,41.21,36.35,34.14
327,41.21,36.35,34.14
328,41.21,36.35,34.14
329,41.21,36.35,34.14
330,41.21,36.35,34.14
331,41.21,36.45,34.24
332,41.21,36.35,34.24
333,41.21,36.35,34.24
334,41.21,36.45,34.24
335,41.32,36.45,34.34
336,41.32,36.45,34.34
337,41.32,36.55,34.34
338,41.43,36.55,34.34
339,41.43,36.55,34.34
340,41.43,36.55,34.34
341,41.43,36.55,34.34
342,41.43,36.55,34.34
343,41.43,36.65,34.44
344,41.43,36.65,34.44
345,41.43,36.65,34.44
346,41.54,36.65,34.44
347,41.54,36.65,34.44
348,41.54,36.65,34.44
349,41.54,36.75,34.44
350,41.54,36.75,34.44
351,41.65,36.75,34.44
352,41.65,36.75,34.44
353,41.65,36.75,34.54
354,41.54,36.75,34.54
355,41.54,36.75,34.54
356,41.54,36.75,34.54
357,41.54,36.75,34.54
358,41.54,36.75,34.54
359,41.54,36.75,34.54
360,41.54,36.75,34.54
361,41.65,36.75,34.64
362,41.65,36.75,34.64
363,41.65,36.75,34.64
364,41.65,36.75,34.64
365,41.65,36.75,34.64
366,41.65,36.86,34.64
367,41.65,36.86,34.64
368,41.65,36.86,34.64
369,41.65,36.86,34.64
370,41.65,36.86,34.64
371,41.65,36.86,34.74
372,41.65,36.86,34.74
373,41.65,36.86,34.64
374,41.76,36.86,34.74
375,41.76,36.86,34.74
376,41.76,36.96,34.74
377,41.76,36.96,34.74
378,41.76,36.96,34.74
379,41.76,36.96,34.74
380,41.76,36.96,34.74
381,41.87,36.96,34.74
382,41.87,36.96,34.74
383,41.87,36.96,34.74
384,41.87,36.96,34.84
385,41.87,36.96,34.84
386,41.87,37.06,34.84
387,41.87,36.96,34.84
388,41.87,36.96,34.84
389,41.87,37.06,34.84
390,41.87,37.06,34.84
391,41.87,37.06,34.84
392,41.87,37.06,34.84
393,41.87,37.16,34.94
394,41.87,37.16,34.84
395,41.87,37.16,34.94
396,41.76,37.16,34.94
397,41.65,37.16,34.94
398,41.65,37.16,34.94
399,41.65,37.27,34.94
400,41.54,37.27,34.94
401,41.54,37.27,35.04
402,41.54,37.27,35.04
403,41.43,37.27,35.04
404,41.43,37.27,35.04
405,41.43,37.27,35.04
406,41.43,37.27,35.04
407,41.54,37.27,35.04
408,41.54,37.27,35.04
409,41.54,37.27,35.04
410,41.54,37.27,35.04
411,41.54,37.16,35.04
412,41.54,37.16,35.04
413,41.54,37.16,35.04
414,41.65,37.16,35.04
415,41.65,37.16,35.04
416,41.65,37.16,35.04
417,41.65,37.16,35.04
418,41.76,37.16,35.04
419,41.76,37.16,35.04
420,41.76,37.16,35.04
421,41.65,37.16,35.14
422,41.65,37.16,35.04
423,41.65,37.16,35.04
424,41.65,37.16,35.04
425,41.65,37.27,35.04
426,41.65,37.27,35.14
427,41.32,37.27,35.14
428,40.77,37.27,35.14
429,40.33,37.27,35.14
430,39.90,37.27,35.14
431,39.47,37.27,35.14
432,39.15,37.16,35.14
433,38.73,37.16,35.04
434,38.31,37.16,35.14
435,37.99,37.06,35.14
436,37.78,37.06,35.04
437,37.58,36.86,35.14
438,37.27,36.86,35.04
439,37.06,36.75,35.04
440,36.86,36.65,35.04
441,36.65,36.55,35.04
442,36.35,36.45,35.04
443,36.14,36.35,35.04
444,35.94,36.24,34.94
445,35.74,36.24,34.94
446,35.54,36.14,34.94
447,35.44,36.04,34.94
448,35.34,35.94,34.84
449,35.14,35.84,34.84
450,35.04,35.74,34.84
451,34.84,35.64,34.74
452,34.74,35.54,34.74
453,34.54,35.44,34.64
454,34.44,35.34,34.54
455,34.24,35.24,34.54
456,34.14,35.14,34.44
457,34.04,35.04,34.44
458,33.85,34.94,34.34
459,33.75,34.84,34.24
460,33.65,34.74,34.24
461,33.55,34.64,34.14
462,33.36,34.54,34.04
463,33.26,34.34,34.04
464,33.16,34.34,33.95
465,33.07,34.24,33.85
466,32.87,34.14,33.75
467,32.87,34.04,33.75
468,32.68,33.95,33.65
469,32.68,33.85,33.65
470,32.58,33.85,33.55
471,32.49,33.75,33.46
472,32.29,33.65,33.36
473,32.29,33.55,33.36
474,32.20,33.46,33.26
475,32.10,33.36,33.16
476,32.00,33.26,33.16
477,31.91,33.26,33.07
478,31.81,33.16,33.07
479,31.72,33.07,32.97
480,31.72,32.97,32.87
481,31.52,32.97,32.78
482,31.52,32.87,32.68
483,31.43,32.78,32.68
484,31.24,32.78,32.58
485,31.14,32.68,32.49
486,31.05,32.58,32.49
487,30.95,32.58,32.39
488,30.95,32.49,32.29
489,30.86,32.39,32.29
490,30.86,32.29,32.20
491,30.76,32.20,32.10
492,30.67,32.10,32.00
493,30.67,32.00,32.00
494,30.57,31.91,31.91
495,30.48,31.91,31.81
496,30.48,31.81,31.81
497,30.39,31.72,31.72
498,30.39,31.62,31.62
499,30.29,31.62,31.52
500,30.20,31.52,31.52
501,30.10,31.43,31.43
502,30.01,31.43,31.33
503,30.01,31.33,31.33
504,29.92,31.33,31.24
505,29.82,31.24,31.14
506,29.73,31.24,31.05
507,29.63,31.14,31.05
508,29.63,31.05,31.05
509,29.54,30.95,30.95
510,29.45,30.95,30.95
511,29.35,30.86,30.86
512,29.35,30.86,30.76
513,29.26,30.76,30.67
514,29.17,30.67,30.67
515,29.17,30.57,30.57
516,29.17,30.57,30.48
517,29.07,30.48,30.48
518,29.07,30.39,30.39
519,28.98,30.39,30.29
520,28.89,30.29,30.20
521,28.89,30.20,30.20
522,28.79,30.20,30.20
523,28.79,30.10,30.10
524,28.79,30.01,30.01
525,28.70,30.01,29.92
526,28.70,29.92,29.92
527,28.61,29.82,29.82
528,28.61,29.82,29.82
529,28.52,29.73,29.73
530,28.52,29.73,29.63
531,28.42,29.63,29.63
532,28.33,29.63,29.54
534,28.24,29.54,29.54
535,28.24,29.54,29.45
536,28.15,29.45,29.45
537,28.05,29.35,29.35
538,28.05,29.35,29.35
539,28.05,29.26,29.26
540,27.96,29.26,29.26
541,27.96,29.17,29.17
542,27.87,29.07,29.17
543,27.78,29.07,29.07
544,27.78,28.98,29.07
545,27.69,28.98,28.98
546,27.69,28.89,28.89
547,27.59,28.89,28.79
548,27.59,28.79,28.79
549,27.50,28.70,28.70
550,27.50,28.70,28.70
551,27.41,28.61,28.61
552,27.41,28.61,28.61
553,27.32,28.52,28.52
554,27.32,28.52,28.52
555,27.23,28.42,28.52
556,27.23,28.42,28.42
557,27.23,28.42,28.42
558,27.13,28.33,28.33
559,27.04,28.33,28.33
560,27.04,28.24,28.24
561,27.04,28.24,28.24
562,26.95,28.15,28.15
563,26.95,28.05,28.15
564,26.86,28.05,28.15
565,26.86,27.96,28.05
566,26.77,27.96,28.05
567,26.77,27.87,27.96
568,26.68,27.87,27.96
569,26.68,27.78,27.87
570,26.59,27.78,27.87
571,26.59,27.69,27.87
572,26.59,27.69,27.87
573,26.49,27.69,27.78
574,26.49,27.59,27.78
575,26.49,27.59,27.69
576,26.40,27.59,27.69
577,26.40,27.50,27.59
578,26.31,27.50,27.59
579,26.31,27.41,27.50
580,26.31,27.41,27.50
581,26.22,27.32,27.41
582,26.22,27.32,27.41
583,26.22,27.32,27.32
584,26.13,27.23,27.32
585,26.13,27.23,27.32
586,26.13,27.13,27.23
587,26.04,27.13,27.23
588,26.04,27.04,27.13
589,25.95,27.04,27.13
590,25.95,27.04,27.13
591,25.95,26.95,27.04
592,25.86,26.95,27.04
593,25.86,26.86,26.95
594,25.86,26.86,26.95
595,25.86,26.86,26.86
596,25.86,26.86,26.86
597,25.86,26.77,26.77
598,25.77,26.77,26.77
599,25.67,26.68,26.77
600,25.67,26.68,26.68
601,25.67,26.68,26.68
602,25.67,26.59,26.68
603,25.58,26.59,26.59
604,25.58,26.49,26.59
605,25.58,26.49,26.49
606,25.49,26.49,26.49
607,25.49,26.40,26.40
608,25.49,26.40,26.40
609,25.40,26.40,26.40
610,25.40,26.40,26.31
611,25.40,26.31,26.31
612,25.31,26.31,26.31
613,25.31,26.22,26.22
614,25.22,26.22,26.22
615,25.22,26.22,26.22
616,25.22,26.22,26.13
617,25.13,26.13,26.13
618,25.13,26.13,26.13
619,25.13,26.13,26.04
620,25.04,26.04,26.04
621,25.04,26.04,25.95
622,25.04,26.04,25.95
623,25.04,25.95,25.95
624,24.95,25.95,25.86
625,24.95,25.95,25.86
626,24.95,25.86,25.86
627,24.95,25.86,25.86
628,24.86,25.77,25.77
629,24.86,25.77,25.77
630,24.86,25.77,25.77
631,24.86,25.77,25.67
632,24.77,25.67,25.67
633,24.77,25.67,25.67
634,24.77,25.67,25.58
635,24.77,25.58,25.58
636,24.68,25.58,25.58
637,24.68,25.58,25.58
638,24.68,25.58,25.49
639,24.68,25.49,25.49
640,24.59,25.49,25.49
641,24.59,25.49,25.40
642,24.59,25.40,25.40
643,24.59,25.40,25.40
644,24.50,25.40,25.40
645,24.50,25.31,25.31
646,24.50,25.31,25.31
647,24.50,25.22,25.31
648,24.41,25.22,25.22
649,24.41,25.22,25.22
650,24.41,25.22,25.13
651,24.41,25.22,25.13
652,24.41,25.13,25.13
653,24.32,25.13,25.04
654,24.32,25.13,25.13
655,24.32,25.13,25.04
656,24.32,25.04,25.04
657,24.23,25.04,25.04
658,24.23,25.04,25.04
659,24.23,24.95,24.95
660,24.23,24.95,24.95
661,24.23,24.95,24.95
662,24.23,24.95,24.86
663,24.14,24.95,24.86
664,24.14,24.86,24.86
665,24.14,24.86,24.86
666,24.14,24.86,24.77
667,24.05,24.86,24.77
668,24.05,24.77,24.77
669,24.05,24.77,24.77
670,24.05,24.77,24.77
671,24.05,24.77,24.77
672,23.96,24.77,24.68
673,23.96,24.68,24.68
674,23.96,24.68,24.68
675,23.96,24.68,24.59
676,23.96,24.59,24.59
677,23.96,24.59,24.59
678,23.87,24.59,24.59
679,23.87,24.59,24.59
680,23.87,24.50,24.50
681,23.87,24.59,24.50
682,23.87,24.50,24.50
683,23.78,24.50,24.50
684,23.78,24.50,24.41
685,23.78,24.41,24.41
686,23.78,24.41,24.41
687,23.78,24.41,24.41
688,23.78,24.41,24.41
689,23.78,24.41,24.32
690,23.69,24.32,24.32
691,23.78,24.32,24.32
692,23.69,24.32,24.32
693,23.69,24.32,24.32
694,23.69,24.32,24.23
695,23.69,24.32,24.32
696,23.60,24.23,24.23
697,23.60,24.23,24.23
698,23.60,24.23,24.23
699,23.60,24.23,24.23
700,23.60,24.23,24.23
701,23.60,24.23,24.14
702,23.60,24.14,24.14
703,23.51,24.14,24.14
704,23.51,24.14,24.14
705,23.51,24.05,24.14
706,23.51,24.05,24.05
707,23.51,24.05,24.05
708,23.51,24.05,24.05
709,23.51,24.05,24.05
710,23.42,24.05,23.96
711,23.42,24.05,23.96
712,23.42,23.96,23.96
713,23.42,23.96,23.96
714,23.42,23.96,23.87
715,23.42,23.96,23.96
716,23.42,23.96,23.87
717,23.33,23.96,23.87
718,23.42,23.87,23.87
719,23.33,23.87,23.87
720,23.33,23.87,23.87
721,23.33,23.87,23.87
722,23.33,23.87,23.78
723,23.24,23.87,23.87
724,23.24,23.78,23.78
725,23.24,23.78,23.78
726,23.24,23.78,23.78
727,23.24,23.78,23.78
728,23.24,23.78,23.78
729,23.24,23.78,23.78
730,23.15,23.78,23.69
731,23.15,23.69,23.69
732,23.15,23.69,23.69
733,23.15,23.69,23.69
734,23.15,23.69,23.69
735,23.15,23.69,23.69
736,23.15,23.69,23.60
737,23.06,23.69,23.69
738,23.06,23.69,23.60
739,23.06,23.69,23.60
740,23.06,23.60,23.60
741,23.06,23.60,23.60
742,23.06,23.60,23.60
743,23.06,23.60,23.51
744,23.06,23.60,23.60
745,23.06,23.60,23.51
746,23.06,23.51,23.51
747,23.06,23.51,23.51
748,23.06,23.51,23.51
749,23.06,23.51,23.51
750,22.97,23.51,23.51
751,22.97,23.51,23.51
752,22.97,23.51,23.42
753,22.97,23.51,23.51
754,22.97,23.42,23.42
755,22.97,23.42,23.42
756,22.97,23.42,23.42
757,22.97,23.42,23.42
758,22.97,23.42,23.42
759,22.88,23.42,23.42
760,22.97,23.42,23.33
761,22.88,23.42,23.42
762,22.88,23.33,23.42
763,22.88,23.42,23.33
764,22.88,23.33,23.33
765,22.88,23.33,23.33
766,22.88,23.33,23.33
767,22.88,23.33,23.33
768,22.88,23.33,23.33
769,22.79,23.33,23.33
770,22.79,23.33,23.33
771,22.79,23.33,23.33
772,22.79,23.33,23.33
773,22.79,23.24,23.24
774,22.79,23.24,23.24
775,22.79,23.24,23.24
776,22.79,23.24,23.24
777,22.79,23.24,23.24
778,22.79,23.24,23.24
779,22.79,23.24,23.15
780,22.79,23.24,23.24
781,22.79,23.15,23.15
782,22.79,23.15,23.15
783,22.79,23.15,23.15
784,22.70,23.15,23.15
785,22.70,23.15,23.15
786,22.70,23.15,23.15
787,22.70,23.15,23.15
788,22.70,23.15,23.15
789,22.70,23.15,23.06
790,22.70,23.15,23.06
791,22.61,23.15,23.15
792,22.70,23.15,23.06
793,22.61,23.15,23.06
794,22.61,23.06,23.06
795,22.61,23.06,23.06
796,22.61,23.06,23.06
797,22.61,23.06,23.06
798,22.61,23.06,23.06
799,22.61,23.06,23.06
801,22.61,23.06,23.06
802,22.61,23.06,23.06
803,22.61,23.06,23.06
804,22.61,22.97,23.06
805,22.52,23.06,22.97
806,22.52,23.06,22.97
807,22.52,22.97,22.97
808,22.52,23.06,22.97
809,22.52,22.97,22.97
810,22.52,22.97,22.97
811,22.52,22.97,22.97
812,22.52,22.97,22.97
813,22.52,22.97,22.97
814,22.52,22.97,22.97
815,22.52,22.97,22.97
816,22.52,22.97,22.88
817,22.52,22.88,22.88
818,22.43,22.97,22.88
819,22.52,22.88,22.88
820,22.43,22.88,22.88
821,22.43,22.88,22.88
822,22.43,22.88,22.88
823,22.43,22.88,22.88
824,22.43,22.88,22.88
825,22.43,22.88,22.88
826,22.43,22.88,22.88
827,22.43,22.88,22.88
828,22.43,22.88,22.88
829,22.43,22.88,22.88
830,22.43,22.88,22.79
831,22.43,22.88,22.79
832,22.43,22.79,22.79
833,22.43,22.88,22.79
834,22.43,22.79,22.79
835,22.43,22.79,22.79
836,22.43,22.79,22.79
837,22.43,22.79,22.79
838,22.35,22.79,22.79
839,22.35,22.79,22.79
840,22.35,22.79,22.79
841,22.35,22.79,22.70
842,22.35,22.79,22.70
843,22.35,22.79,22.70
844,22.35,22.79,22.70
845,22.35,22.79,22.70
846,22.35,22.79,22.70
847,22.35,22.79,22.70
848,22.35,22.79,22.70
849,22.35,22.70,22.70
850,22.35,22.70,22.79
851,22.26,22.70,22.70
852,22.35,22.70,22.70
853,22.35,22.70,22.70
854,22.26,22.70,22.70
855,22.26,22.70,22.70
856,22.26,22.70,22.70
857,22.26,22.70,22.70
858,22.35,22.70,22.61
859,22.26,22.70,22.61
860,22.26,22.70,22.61
861,22.26,22.70,22.61
862,22.26,22.70,22.61
863,22.26,22.70,22.61
864,22.26,22.61,22.61
865,22.26,22.61,22.70
