Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
499,13.59,16.11,17.18
500,13.59,16.11,17.18
501,13.59,16.11,17.18
502,13.68,16.11,17.09
503,13.68,16.02,17.09
504,13.68,16.02,17.18
505,13.68,16.11,17.09
506,13.68,16.02,17.18
507,13.77,16.11,17.18
508,13.86,16.11,17.18
509,14.13,16.11,17.18
510,14.40,16.11,17.18
511,14.67,16.11,17.18
512,14.85,16.11,17.18
513,15.12,16.11,17.18
514,15.30,16.20,17.18
515,15.39,16.20,17.18
516,15.48,16.29,17.18
517,15.66,16.29,17.18
518,15.75,16.38,17.18
519,15.84,16.38,17.18
520,16.02,16.38,17.18
521,16.11,16.46,17.18
522,16.20,16.46,17.18
523,16.29,16.55,17.18
524,16.38,16.55,17.18
525,16.46,16.64,17.18
526,16.55,16.64,17.18
527,16.64,16.73,17.27
528,16.73,16.73,17.27
529,16.82,16.82,17.27
530,16.91,16.82,17.27
531,17.00,16.82,17.36
532,17.00,16.91,17.27
533,17.09,16.91,17.36
534,17.18,17.00,17.36
535,17.27,17.00,17.36
536,17.27,17.09,17.45
537,17.36,17.09,17.45
538,17.36,17.18,17.45
540,17.45,17.18,17.54
541,17.54,17.27,17.54
542,17.54,17.27,17.54
543,17.62,17.36,17.54
544,17.62,17.36,17.62
545,17.71,17.45,17.62
546,17.71,17.45,17.71
547,17.80,17.54,17.71
548,17.89,17.62,17.71
549,17.98,17.62,17.71
550,18.07,17.71,17.71
551,18.07,17.71,17.80
552,18.07,17.80,17.80
553,18.16,17.80,17.89
554,18.16,17.89,17.89
555,18.25,17.89,17.89
556,18.25,17.89,17.98
557,18.34,17.98,17.98
558,18.34,17.98,18.07
559,18.34,17.98,18.16
560,18.43,18.07,18.07
561,18.43,18.16,18.16
562,18.43,18.16,18.16
563,18.51,18.25,18.25
564,18.51,18.25,18.25
565,18.60,18.34,18.34
566,18.60,18.34,18.34
567,18.69,18.34,18.34
568,18.69,18.43,18.34
569,18.69,18.43,18.43
570,18.69,18.51,18.51
571,18.69,18.51,18.51
572,18.78,18.51,18.51
573,18.78,18.60,18.51
574,18.87,18.60,18.60
575,18.87,18.60,18.60
576,18.87,18.69,18.60
577,18.96,18.69,18.60
578,18.96,18.69,18.69
579,18.96,18.78,18.69
580,18.96,18.78,18.78
581,18.96,18.87,18.78
582,19.05,18.87,18.78
583,19.05,18.87,18.78
584,19.14,18.96,18.87
585,19.14,18.96,18.96
586,19.14,18.96,18.96
587,19.23,18.96,18.96
588,19.23,19.05,18.96
589,19.23,19.05,19.05
590,19.23,19.14,19.05
591,19.23,19.14,19.05
592,19.32,19.14,19.05
593,19.32,19.14,19.05
594,19.32,19.14,19.14
595,19.40,19.23,19.14
596,19.40,19.23,19.14
597,19.40,19.32,19.23
598,19.40,19.32,19.23
599,19.49,19.32,19.32
600,19.49,19.40,19.32
601,19.49,19.40,19.32
602,19.58,19.40,19.32
603,19.58,19.49,19.40
604,19.58,19.49,19.40
605,19.58,19.49,19.40
606,19.67,19.49,19.40
607,19.67,19.49,19.49
608,19.67,19.58,19.49
609,19.67,19.58,19.49
610,19.67,19.58,19.58
611,19.76,19.58,19.49
612,19.76,19.67,19.58
613,19.76,19.67,19.58
614,19.76,19.67,19.58
615,19.76,19.67,19.67
616,19.85,19.67,19.67
617,19.85,19.76,19.67
618,19.85,19.76,19.67
619,19.85,19.76,19.76
620,19.94,19.76,19.76
621,20.03,19.85,19.76
622,19.94,19.85,19.76
623,20.03,19.85,19.85
624,20.03,19.85,19.85
625,20.03,19.85,19.85
626,20.03,19.94,19.85
627,20.12,19.94,19.85
628,20.12,19.94,19.94
629,20.12,19.94,19.94
630,20.12,20.03,19.94
631,20.12,20.03,19.94
632,20.12,20.03,20.03
633,20.12,20.03,20.03
634,20.12,20.03,20.03
635,20.12,20.12,20.03
636,20.21,20.12,20.03
637,20.21,20.12,20.12
638,20.21,20.12,20.03
639,20.21,20.21,20.03
640,20.21,20.21,20.12
641,20.21,20.21,20.12
642,20.29,20.21,20.12
643,20.29,20.21,20.21
644,20.29,20.21,20.21
645,20.29,20.29,20.21
646,20.29,20.29,20.21
647,20.29,20.29,20.21
648,20.29,20.29,20.29
649,20.29,20.38,20.29
650,20.38,20.38,20.29
651,20.38,20.38,20.38
652,20.38,20.38,20.29
653,20.38,20.38,20.38
654,20.47,20.47,20.38
655,20.38,20.47,20.38
656,20.47,20.47,20.38
657,20.47,20.47,20.38
658,20.47,20.47,20.47
659,20.47,20.56,20.47
660,20.47,20.56,20.47
661,20.56,20.56,20.47
662,20.56,20.56,20.47
663,20.56,20.56,20.56
664,20.56,20.56,20.56
665,20.56,20.56,20.56
666,20.56,20.65,20.56
667,20.65,20.65,20.56
668,20.65,20.65,20.56
669,20.65,20.65,20.56
670,20.65,20.65,20.56
671,20.65,20.65,20.65
672,20.65,20.74,20.65
673,20.65,20.74,20.65
674,20.65,20.74,20.65
675,20.65,20.83,20.65
676,20.65,20.74,20.74
677,20.74,20.74,20.65
678,20.74,20.74,20.74
679,20.74,20.74,20.74
680,20.74,20.83,20.74
681,20.74,20.83,20.74
682,20.74,20.83,20.74
683,20.74,20.83,20.74
684,20.74,20.92,20.83
685,20.83,20.83,20.83
686,20.83,20.83,20.83
687,20.83,20.92,20.83
688,20.83,20.92,20.83
689,20.83,20.92,20.92
690,20.83,20.92,20.92
691,20.83,20.92,20.92
692,20.83,20.92,20.83
693,20.92,20.92,20.92
694,20.92,20.92,20.92
695,20.92,21.01,20.92
696,20.92,21.01,20.92
697,20.92,21.01,20.92
698,20.92,21.01,21.01
699,21.01,21.01,20.92
700,20.92,21.01,21.01
701,21.01,21.01,21.01
702,21.01,21.01,21.01
703,21.01,21.01,21.01
704,21.01,21.10,21.01
705,21.01,21.10,21.01
706,21.01,21.10,21.01
707,20.92,21.10,21.01
708,21.01,21.10,21.01
709,21.01,21.10,21.01
710,21.01,21.10,21.10
711,21.01,21.10,21.01
712,21.01,21.10,21.10
713,21.01,21.10,21.10
714,21.10,21.10,21.10
715,21.01,21.10,21.18
716,21.10,21.18,21.10
717,21.10,21.18,21.10
718,21.10,21.18,21.10
719,21.10,21.18,21.18
720,21.10,21.18,21.10
721,21.10,21.18,21.18
722,21.10,21.18,21.18
723,21.10,21.27,21.18
724,21.10,21.27,21.18
725,21.10,21.27,21.18
726,21.10,21.27,21.18
727,21.10,21.27,21.18
728,21.10,21.27,21.18
729,21.18,21.27,21.18
730,21.10,21.27,21.27
731,21.18,21.27,21.27
732,21.18,21.27,21.18
733,21.10,21.27,21.27
734,21.10,21.36,21.27
