Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
224,20.04,21.64,21.64
225,20.04,21.64,21.64
226,20.04,21.64,21.64
227,20.04,21.64,21.64
228,20.04,21.64,21.64
229,20.04,21.64,21.64
230,20.04,21.64,21.64
231,20.04,21.64,21.64
232,20.04,21.64,21.64
233,20.04,21.64,21.64
234,20.04,21.64,21.64
235,20.04,21.64,21.64
236,20.04,21.64,21.64
237,20.04,21.64,21.64
238,20.04,21.64,21.64
239,19.95,21.64,21.64
240,19.95,21.64,21.64
241,19.95,21.55,21.64
242,19.95,21.55,21.64
243,19.95,21.64,21.64
244,19.95,21.55,21.64
245,19.95,21.55,21.64
246,19.95,21.55,21.64
247,19.95,21.55,21.64
248,19.95,21.55,21.64
249,19.95,21.55,21.64
250,19.95,21.55,21.64
251,19.95,21.55,21.64
252,19.95,21.55,21.64
253,19.95,21.55,21.64
254,19.95,21.55,21.64
255,19.95,21.55,21.64
256,19.95,21.55,21.55
257,19.95,21.55,21.55
258,19.95,21.55,21.55
259,19.95,21.55,21.55
260,19.95,21.55,21.55
261,19.95,21.55,21.55
262,19.95,21.55,21.55
263,19.95,21.46,21.55
264,19.95,21.46,21.55
265,19.86,21.46,21.46
266,19.86,21.46,21.46
267,19.86,21.46,21.46
269,19.86,21.46,21.46
270,19.86,21.46,21.46
271,19.86,21.46,21.46
272,19.86,21.46,21.46
273,19.86,21.46,21.46
274,19.86,21.46,21.46
275,19.77,21.46,21.46
276,19.77,21.46,21.37
277,19.77,21.37,21.37
278,19.77,21.37,21.37
279,19.77,21.37,21.37
280,19.77,21.37,21.37
281,19.77,21.37,21.37
282,19.77,21.37,21.37
283,19.77,21.37,21.37
284,19.77,21.37,21.37
285,19.77,21.37,21.37
286,19.77,21.37,21.37
287,19.77,21.37,21.37
288,19.77,21.37,21.37
289,19.77,21.37,21.37
290,19.77,21.37,21.37
291,19.77,21.37,21.37
292,19.86,21.37,21.37
293,19.86,21.37,21.46
294,19.86,21.37,21.46
295,19.86,21.37,21.37
296,19.77,21.37,21.37
297,19.77,21.37,21.37
298,19.77,21.37,21.37
299,19.77,21.37,21.37
300,19.77,21.37,21.37
301,19.77,21.37,21.37
302,19.77,21.37,21.37
303,19.77,21.37,21.37
304,19.77,21.37,21.37
305,19.77,21.37,21.37
306,19.77,21.28,21.37
307,19.77,21.28,21.37
308,19.77,21.28,21.46
309,19.68,21.28,21.46
310,19.68,21.28,21.46
311,19.77,21.28,21.37
312,19.68,21.28,21.46
313,19.68,21.28,21.37
314,19.77,21.28,21.37
315,19.68,21.28,21.37
316,19.68,21.28,21.37
317,19.77,21.28,21.37
318,19.77,21.28,21.37
319,19.77,21.28,21.28
320,19.68,21.28,21.37
321,19.68,21.28,21.28
322,19.68,21.28,21.28
323,19.68,21.28,21.28
324,19.68,21.28,21.28
325,19.68,21.28,21.28
326,19.77,21.28,21.28
327,19.77,21.28,21.28
328,19.77,21.28,21.28
329,19.68,21.28,21.28
330,19.68,21.28,21.28
331,19.68,21.28,21.28
332,19.68,21.28,21.28
333,19.68,21.28,21.28
334,19.77,21.28,21.28
335,19.77,21.28,21.20
336,19.77,21.28,21.20
337,19.77,21.28,21.28
338,19.77,21.28,21.28
339,19.68,21.28,21.28
340,19.68,21.20,21.28
341,19.68,21.28,21.20
342,19.68,21.28,21.20
343,19.68,21.28,21.28
344,19.68,21.28,21.20
345,19.68,21.28,21.20
346,19.68,21.28,21.20
347,19.68,21.28,21.20
348,19.68,21.28,21.20
349,19.68,21.28,21.20
350,19.68,21.20,21.20
351,19.68,21.20,21.20
352,19.68,21.20,21.20
