Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
1063,25.31,26.04,26.13
1064,25.31,26.04,26.13
1065,25.22,26.04,26.04
1066,25.22,25.95,26.04
1067,25.22,25.95,26.04
1069,25.22,25.95,26.04
1070,25.13,25.95,26.04
1071,25.13,25.95,25.95
1072,25.13,25.86,25.95
1073,25.13,25.86,25.95
1074,25.04,25.86,25.95
1075,25.04,25.86,25.86
1076,25.04,25.77,25.86
1077,25.04,25.77,25.86
1078,24.95,25.77,25.86
1079,24.95,25.77,25.77
1080,24.95,25.77,25.77
1081,24.95,25.67,25.77
1082,24.95,25.67,25.77
1083,24.95,25.67,25.67
1084,24.95,25.67,25.67
1085,24.86,25.58,25.67
1086,24.86,25.58,25.58
1087,24.86,25.58,25.58
1088,24.86,25.58,25.58
1089,24.86,25.58,25.58
1090,24.77,25.49,25.49
1091,24.77,25.49,25.49
1092,24.77,25.49,25.49
1093,24.77,25.49,25.49
1094,24.77,25.49,25.49
1095,24.77,25.40,25.49
1096,24.77,25.40,25.40
1097,24.68,25.40,25.40
1098,24.68,25.40,25.40
1099,24.68,25.31,25.31
1100,24.59,25.31,25.31
1101,24.59,25.31,25.31
1102,24.59,25.31,25.22
1103,24.59,25.22,25.31
1104,24.59,25.22,25.22
1105,24.50,25.22,25.22
1106,24.50,25.22,25.22
1107,24.50,25.22,25.22
1108,24.50,25.13,25.22
1109,24.50,25.13,25.13
1110,24.50,25.13,25.13
1111,24.50,25.13,25.13
1112,24.50,25.13,25.13
1113,24.41,25.13,25.04
1114,24.41,25.04,25.04
1115,24.41,25.04,25.04
1116,24.41,25.04,25.04
1117,24.41,25.04,24.95
1118,24.41,24.95,24.95
1119,24.41,24.95,24.95
1120,24.32,24.95,24.95
1121,24.32,24.95,24.95
1122,24.32,24.95,24.95
1123,24.32,24.95,24.86
1124,24.32,24.95,24.86
1125,24.23,24.86,24.86
1126,24.23,24.86,24.86
1127,24.23,24.86,24.86
1128,24.23,24.86,24.86
1129,24.23,24.86,24.86
1130,24.23,24.77,24.77
1131,24.23,24.77,24.77
1132,24.23,24.77,24.77
1133,24.23,24.77,24.77
1134,24.23,24.77,24.77
1135,24.14,24.77,24.77
1136,24.14,24.68,24.68
1137,24.14,24.68,24.68
1138,24.14,24.68,24.68
1139,24.14,24.68,24.68
1140,24.14,24.68,24.68
1141,24.14,24.68,24.68
1142,24.05,24.59,24.59
1143,24.05,24.68,24.59
1144,24.05,24.59,24.59
1145,24.05,24.59,24.59
1146,24.05,24.59,24.59
1147,24.05,24.59,24.59
1148,24.05,24.59,24.59
1149,23.96,24.59,24.59
1150,23.96,24.59,24.59
1151,24.05,24.50,24.50
1152,23.96,24.50,24.50
1153,23.96,24.50,24.50
1154,23.96,24.50,24.50
1155,23.96,24.50,24.50
1156,23.96,24.50,24.50
1157,23.96,24.41,24.41
1158,23.87,24.41,24.41
1159,23.87,24.41,24.41
1160,23.87,24.41,24.41
1161,23.87,24.41,24.41
1162,23.87,24.41,24.41
1163,23.87,24.41,24.32
1164,23.87,24.32,24.32
1165,23.87,24.32,24.32
1166,23.87,24.32,24.32
1167,23.87,24.32,24.32
1168,23.78,24.32,24.23
1169,23.78,24.32,24.23
1170,23.78,24.32,24.23
1171,23.78,24.23,24.23
1172,23.78,24.23,24.23
1173,23.78,24.23,24.23
1174,23.78,24.23,24.23
1175,23.78,24.23,24.23
1176,23.78,24.23,24.14
1177,23.78,24.23,24.14
1178,23.69,24.23,24.14
1179,23.69,24.14,24.14
1180,23.69,24.14,24.14
1181,23.69,24.14,24.14
1182,23.69,24.14,24.14
1183,23.69,24.14,24.14
1184,23.69,24.14,24.14
1185,23.69,24.14,24.14
1186,23.69,24.14,24.14
1187,23.60,24.14,24.05
1188,23.60,24.05,24.05
1189,23.60,24.14,24.05
1190,23.60,24.05,24.05
1191,23.60,24.05,24.05
1192,23.60,24.05,24.05
1193,23.60,24.05,24.05
1194,23.51,24.05,24.05
1195,23.51,24.05,24.05
1196,23.51,23.96,23.96
1197,23.51,23.96,23.96
1198,23.51,23.96,23.96
1199,23.51,23.96,23.96
1200,23.51,23.96,23.96
1201,23.51,23.96,23.87
1202,23.51,23.96,23.96
1203,23.51,23.96,23.87
1204,23.42,23.96,23.87
1205,23.42,23.87,23.96
1206,23.51,23.87,23.87
1207,23.42,23.87,23.87
1208,23.42,23.87,23.87
1209,23.42,23.87,23.87
1210,23.42,23.87,23.87
1211,23.42,23.87,23.87
1212,23.42,23.87,23.87
1213,23.42,23.87,23.87
1214,23.42,23.87,23.78
1215,23.42,23.78,23.78
1216,23.42,23.78,23.78
1217,23.42,23.78,23.78
1218,23.42,23.78,23.78
1219,23.42,23.78,23.78
1220,23.42,23.78,23.78
1221,23.33,23.78,23.78
1222,23.42,23.78,23.78
1223,23.33,23.78,23.78
1224,23.33,23.78,23.78
1225,23.33,23.78,23.69
1226,23.33,23.78,23.69
1227,23.33,23.78,23.69
1228,23.33,23.78,23.69
1229,23.33,23.78,23.69
1230,23.33,23.69,23.69
1231,23.33,23.69,23.69
1232,23.33,23.69,23.69
1233,23.24,23.69,23.69
1234,23.24,23.69,23.69
1235,23.24,23.69,23.69
1236,23.24,23.69,23.60
1237,23.24,23.69,23.69
1238,23.24,23.69,23.69
1239,23.24,23.69,23.60
1240,23.24,23.69,23.69
1241,23.24,23.69,23.60
1242,23.24,23.60,23.60
1243,23.24,23.60,23.60
1244,23.24,23.60,23.60
1245,23.15,23.60,23.60
1246,23.15,23.60,23.60
1247,23.15,23.60,23.60
1248,23.15,23.60,23.60
1249,23.15,23.60,23.60
1250,23.15,23.60,23.60
1251,23.15,23.60,23.51
1252,23.15,23.60,23.51
1253,23.15,23.60,23.51
1254,23.15,23.60,23.51
1255,23.15,23.51,23.51
1256,23.15,23.51,23.51
1257,23.15,23.51,23.51
1258,23.15,23.51,23.51
1259,23.15,23.51,23.51
1260,23.06,23.51,23.51
1261,23.15,23.51,23.51
1262,23.15,23.51,23.51
1263,23.15,23.51,23.51
1264,23.06,23.51,23.42
1265,23.06,23.51,23.42
1266,23.06,23.51,23.51
1267,23.06,23.51,23.42
1268,23.06,23.51,23.42
