Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
224,30.30,28.99,27.79
225,30.40,28.99,27.79
226,30.40,28.99,27.79
227,30.40,28.99,27.79
228,30.40,28.99,27.88
229,30.40,29.09,27.88
230,30.40,29.09,27.88
231,30.40,29.09,27.88
232,30.40,29.09,27.88
233,30.40,29.09,27.88
234,30.40,29.09,27.88
235,30.40,29.09,27.88
236,30.40,29.18,27.88
237,30.40,29.18,27.88
238,30.40,29.18,27.88
239,30.40,29.18,27.88
240,30.40,29.18,27.88
241,30.49,29.18,27.88
242,30.40,29.18,27.98
243,30.49,29.18,27.98
244,30.49,29.18,27.98
245,30.49,29.18,27.98
246,30.49,29.18,27.98
247,30.49,29.18,27.98
248,30.49,29.18,27.98
249,30.49,29.27,27.98
250,30.49,29.27,28.07
251,30.49,29.27,28.07
252,30.49,29.27,28.07
253,30.49,29.27,28.07
254,30.59,29.27,28.07
255,30.59,29.27,28.07
256,30.59,29.27,28.07
257,30.59,29.27,28.07
258,30.59,29.37,28.07
259,30.59,29.37,28.07
260,30.59,29.37,28.07
261,30.59,29.37,28.16
262,30.59,29.37,28.16
263,30.59,29.37,28.16
264,30.68,29.37,28.16
265,30.68,29.37,28.16
266,30.68,29.37,28.16
268,30.68,29.46,28.16
269,30.68,29.37,28.25
270,30.68,29.46,28.25
271,30.68,29.46,28.25
272,30.68,29.46,28.25
273,30.68,29.46,28.25
274,30.68,29.46,28.25
275,30.68,29.46,28.25
276,30.68,29.46,28.25
277,30.68,29.46,28.25
278,30.68,29.46,28.25
279,30.68,29.46,28.25
280,30.68,29.46,28.25
281,30.68,29.46,28.25
282,30.68,29.55,28.34
283,30.68,29.55,28.34
284,30.68,29.55,28.34
285,30.68,29.55,28.34
286,30.68,29.55,28.34
287,30.68,29.55,28.34
288,30.68,29.55,28.34
289,30.68,29.55,28.34
290,30.77,29.55,28.34
291,30.68,29.55,28.44
292,30.68,29.55,28.44
293,30.77,29.55,28.44
294,30.77,29.55,28.44
295,30.77,29.65,28.44
296,30.77,29.65,28.44
297,30.77,29.65,28.44
298,30.77,29.65,28.44
299,30.77,29.65,28.44
300,30.77,29.65,28.44
301,30.77,29.65,28.44
302,30.77,29.65,28.44
303,30.77,29.65,28.44
304,30.77,29.65,28.44
305,30.77,29.65,28.44
306,30.77,29.65,28.44
307,30.77,29.65,28.44
308,30.77,29.65,28.44
309,30.77,29.65,28.44
310,30.77,29.65,28.44
311,30.77,29.65,28.44
312,30.77,29.65,28.44
313,30.77,29.74,28.53
314,30.77,29.65,28.53
315,30.77,29.65,28.53
316,30.77,29.74,28.53
317,30.77,29.65,28.53
318,30.77,29.65,28.53
319,30.77,29.74,28.53
320,30.77,29.74,28.53
321,30.87,29.74,28.53
322,30.87,29.74,28.53
323,30.87,29.74,28.53
324,30.87,29.74,28.53
325,30.87,29.74,28.53
326,30.87,29.74,28.53
327,30.87,29.74,28.62
328,30.87,29.74,28.62
329,30.96,29.74,28.62
330,30.96,29.74,28.62
331,30.96,29.74,28.62
332,30.96,29.74,28.62
333,30.96,29.74,28.62
334,30.96,29.74,28.62
335,30.96,29.74,28.62
336,30.96,29.83,28.62
337,31.06,29.83,28.62
338,31.06,29.83,28.62
339,31.06,29.83,28.62
340,31.06,29.83,28.62
341,31.06,29.83,28.62
342,31.06,29.83,28.72
343,31.06,29.83,28.72
344,31.06,29.83,28.72
345,31.06,29.83,28.72
346,31.06,29.83,28.72
347,31.06,29.83,28.72
348,31.06,29.93,28.72
349,31.06,29.93,28.72
350,31.06,29.93,28.72
351,31.06,29.83,28.72
352,31.06,29.93,28.72
353,31.06,29.93,28.72
354,31.06,29.83,28.72
355,31.06,29.93,28.72
356,31.06,29.93,28.72
357,31.06,29.93,28.72
358,31.06,29.93,28.72
359,31.15,29.93,28.72
360,31.15,29.93,28.72
361,31.15,29.93,28.72
362,31.15,29.93,28.72
363,31.15,29.93,28.72
364,31.15,29.93,28.72
365,31.06,29.93,28.72
366,31.06,29.93,28.72
367,31.06,30.02,28.81
368,31.06,29.93,28.81
369,31.06,29.93,28.81
370,31.06,30.02,28.81
371,31.06,30.02,28.81
372,31.06,30.02,28.81
373,31.06,30.02,28.81
374,31.06,30.02,28.81
375,31.06,30.02,28.81
376,31.06,30.02,28.81
377,31.06,30.02,28.81
378,31.06,30.02,28.81
379,31.06,30.02,28.81
380,31.06,30.02,28.81
381,31.06,30.02,28.81
382,31.06,30.02,28.81
383,31.15,30.02,28.81
384,31.15,30.02,28.81
385,31.06,30.02,28.81
386,31.06,30.02,28.81
387,31.15,30.02,28.81
388,31.06,30.02,28.81
389,31.06,30.02,28.81
390,31.06,30.02,28.81
391,31.06,30.02,28.81
392,31.06,30.02,28.81
393,31.06,30.02,28.81
394,31.15,30.02,28.81
395,31.15,30.02,28.81
396,31.15,30.02,28.90
397,31.15,30.02,28.90
398,31.15,30.02,28.81
399,31.15,30.02,28.81
400,31.15,30.02,28.81
401,31.15,30.11,28.90
402,31.15,30.11,28.90
403,31.15,30.11,28.90
404,31.15,30.11,28.90
405,31.25,30.11,28.90
406,31.25,30.11,28.90
407,31.25,30.11,28.90
408,31.25,30.11,28.90
409,31.25,30.11,28.90
410,31.25,30.11,28.90
411,31.15,30.11,28.90
412,31.15,30.11,28.90
413,31.25,30.11,28.90
414,31.15,30.11,28.90
415,31.15,30.11,28.90
416,31.25,30.11,28.90
417,31.25,30.11,28.90
418,31.25,30.11,28.90
419,31.25,30.11,28.90
420,31.25,30.11,28.90
421,31.25,30.11,28.90
422,31.25,30.11,28.90
423,31.25,30.11,28.90
424,31.34,30.11,28.90
425,31.34,30.11,28.90
426,31.34,30.21,28.99
427,31.34,30.11,28.99
428,31.34,30.21,28.99
429,31.34,30.21,28.99
430,31.34,30.21,28.99
431,31.44,30.21,28.99
432,31.44,30.21,28.99
433,31.44,30.21,28.99
434,31.34,30.21,28.99
435,31.34,30.21,28.99
436,31.34,30.21,28.99
437,31.34,30.21,28.99
438,31.34,30.21,28.99
439,31.34,30.21,28.99
440,31.34,30.11,28.99
441,31.34,30.11,28.99
442,31.34,30.11,28.99
443,31.34,30.11,28.99
444,31.34,30.21,28.99
445,31.34,30.21,28.99
446,31.44,30.21,28.99
447,31.34,30.21,28.99
448,31.44,30.21,28.99
449,31.44,30.21,28.99
450,31.44,30.21,28.99
451,31.44,30.21,28.99
452,31.44,30.21,28.99
453,31.44,30.21,28.99
454,31.44,30.21,28.99
455,31.44,30.21,28.99
456,31.44,30.21,28.99
457,31.44,30.21,28.99
458,31.44,30.21,28.99
459,31.44,30.21,28.99
460,31.44,30.21,28.99
461,31.44,30.21,28.99
462,31.44,30.21,28.99
463,31.44,30.21,28.99
464,31.44,30.21,28.99
465,31.44,30.21,28.99
466,31.44,30.21,28.99
467,31.44,30.21,28.99
468,31.44,30.21,28.99
469,31.44,30.21,28.99
470,31.44,30.21,28.99
471,31.44,30.21,28.99
472,31.44,30.21,28.99
473,31.44,30.21,28.99
474,31.53,30.21,28.99
475,31.53,30.21,28.99
476,31.53,30.21,28.99
477,31.53,30.21,29.09
478,31.53,30.21,29.09
479,31.53,30.21,29.09
480,31.44,30.30,29.09
481,31.53,30.30,28.99
482,31.44,30.30,29.09
483,31.44,30.30,29.09
