Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
3031,19.49,20.83,21.10
3032,19.49,20.83,21.10
3033,19.49,20.83,21.10
3034,19.49,20.83,21.10
3035,19.49,20.83,21.10
3036,19.49,20.83,21.10
3037,19.49,20.83,21.10
3038,19.58,20.83,21.10
3039,19.58,20.83,21.10
3040,19.58,20.83,21.10
3041,19.58,20.83,21.10
3042,19.58,20.83,21.10
3043,19.58,20.83,21.10
3044,19.67,20.83,21.10
3045,19.67,20.83,21.10
3046,19.67,20.83,21.10
3047,19.58,20.83,21.18
3048,19.58,20.83,21.10
3049,19.58,20.83,21.10
3050,19.58,20.83,21.10
3051,19.58,20.83,21.10
3052,19.58,20.74,21.10
3053,19.49,20.83,21.10
3054,19.49,20.83,21.10
3055,19.58,20.83,21.10
3056,19.58,20.83,21.10
3057,19.58,20.83,21.10
3058,19.67,20.83,21.10
3059,19.67,20.83,21.10
3060,19.76,20.83,21.10
3061,19.76,20.83,21.10
3062,19.85,20.83,21.10
3063,19.85,20.83,21.10
3064,19.94,20.83,21.10
3065,19.94,20.83,21.10
3066,20.03,20.83,21.10
3067,20.03,20.92,21.10
3068,20.12,20.92,21.10
3069,20.12,20.92,21.18
3070,20.21,20.92,21.10
3071,20.21,20.92,21.18
3072,20.21,20.92,21.10
3073,20.29,20.92,21.18
3074,20.29,20.92,21.18
3075,20.29,21.01,21.18
3076,20.29,21.01,21.18
3077,20.29,21.01,21.18
3078,20.38,21.01,21.18
3079,20.38,21.01,21.18
3080,20.38,21.01,21.18
3081,20.38,21.01,21.18
3082,20.38,21.10,21.18
3083,20.38,21.10,21.18
3084,20.38,21.10,21.18
3085,20.47,21.10,21.18
3086,20.47,21.10,21.27
3087,20.47,21.10,21.27
3088,20.47,21.10,21.27
3089,20.47,21.18,21.27
3090,20.47,21.18,21.27
3091,20.47,21.18,21.27
3092,20.47,21.18,21.27
3093,20.56,21.18,21.27
3094,20.47,21.18,21.27
3095,20.56,21.18,21.27
3096,20.56,21.18,21.36
3097,20.56,21.18,21.36
3098,20.56,21.18,21.36
3099,20.56,21.27,21.36
3100,20.65,21.27,21.36
3101,20.65,21.27,21.36
3102,20.65,21.27,21.36
3103,20.65,21.27,21.36
3104,20.65,21.27,21.36
3105,20.65,21.27,21.36
3106,20.65,21.27,21.36
3107,20.65,21.36,21.36
3108,20.65,21.36,21.45
3109,20.65,21.36,21.45
3110,20.65,21.36,21.45
3111,20.65,21.36,21.45
3112,20.65,21.36,21.45
3113,20.74,21.36,21.45
3114,20.74,21.36,21.45
3115,20.74,21.36,21.45
3116,20.74,21.36,21.45
3117,20.74,21.36,21.45
3118,20.74,21.36,21.54
3119,20.74,21.45,21.54
3120,20.74,21.45,21.54
3121,20.74,21.45,21.54
3122,20.74,21.45,21.54
3123,20.74,21.45,21.54
3124,20.74,21.45,21.54
3125,20.74,21.45,21.54
3126,20.74,21.45,21.54
3127,20.74,21.45,21.54
3128,20.74,21.45,21.54
3129,20.83,21.45,21.54
3130,20.83,21.45,21.54
3131,20.83,21.45,21.54
3132,20.83,21.45,21.63
3133,20.83,21.54,21.54
3134,20.83,21.54,21.63
3135,20.83,21.54,21.63
3136,20.83,21.54,21.63
3137,20.83,21.54,21.63
3138,20.83,21.54,21.63
3139,20.92,21.54,21.63
3140,20.92,21.54,21.63
3141,20.92,21.54,21.63
3142,20.92,21.54,21.63
3143,20.92,21.54,21.63
3144,20.92,21.54,21.63
3145,20.92,21.54,21.63
3146,20.92,21.54,21.63
3147,20.92,21.54,21.63
3148,20.92,21.63,21.63
3149,20.92,21.63,21.72
3150,20.92,21.63,21.72
3151,20.92,21.63,21.72
3152,21.01,21.63,21.63
3153,21.01,21.63,21.72
3154,21.01,21.63,21.72
3155,21.01,21.63,21.72
3156,21.01,21.63,21.72
3157,21.01,21.63,21.72
3158,21.01,21.63,21.72
3159,21.01,21.63,21.72
3160,21.01,21.63,21.72
3161,21.10,21.63,21.72
3162,21.10,21.63,21.72
3163,21.10,21.63,21.72
3164,21.10,21.63,21.72
3165,21.10,21.63,21.72
3166,21.10,21.63,21.72
3167,21.10,21.72,21.72
3168,21.10,21.72,21.72
3169,21.10,21.72,21.81
3170,21.10,21.72,21.72
3171,21.10,21.72,21.81
3172,21.10,21.72,21.81
3173,21.10,21.72,21.81
3174,21.18,21.72,21.81
3175,21.18,21.72,21.81
3176,21.18,21.72,21.81
3177,21.18,21.72,21.81
3178,21.18,21.72,21.81
3179,21.18,21.72,21.81
3180,21.18,21.81,21.81
3181,21.18,21.81,21.81
3182,21.18,21.81,21.81
3183,21.18,21.81,21.90
3184,21.18,21.81,21.90
3185,21.18,21.81,21.90
3186,21.18,21.81,21.90
3187,21.10,21.81,21.90
3188,21.18,21.81,21.90
3189,21.18,21.81,21.90
3190,21.18,21.81,21.90
3191,21.18,21.81,21.90
3192,21.18,21.81,21.90
3193,21.18,21.81,21.90
3195,21.18,21.81,21.90
3196,21.18,21.81,21.90
3197,21.18,21.90,21.90
3198,21.18,21.90,21.90
3199,21.18,21.90,21.90
3200,21.18,21.90,21.90
3201,21.18,21.90,21.99
3202,21.18,21.90,21.90
3203,21.18,21.90,21.99
3204,21.27,21.90,21.99
3205,21.27,21.90,21.99
3206,21.27,21.90,21.99
3207,21.27,21.90,21.99
3208,21.27,21.90,21.99
3209,21.27,21.90,21.99
3210,21.27,21.90,21.99
3211,21.27,21.90,21.99
3212,21.27,21.90,21.99
3213,21.27,21.99,21.99
3214,21.27,21.99,21.99
3215,21.27,21.90,21.99
3216,21.27,21.99,21.99
3217,21.27,21.90,21.99
3218,21.27,21.99,21.99
3219,21.27,21.99,21.99
3220,21.27,21.90,21.99
3221,21.27,21.90,21.99
3222,21.27,21.99,21.99
3223,21.27,21.99,21.99
3224,21.27,21.99,21.99
3225,21.27,21.99,22.08
3226,21.27,21.99,22.08
3227,21.27,21.99,22.08
3228,21.27,21.99,22.08
3229,21.27,21.99,22.08
3230,21.27,21.99,22.08
3231,21.27,21.99,22.08
3232,21.27,21.99,22.08
3233,21.27,21.99,22.08
3234,21.27,21.99,22.08
3235,21.27,21.99,22.08
3236,21.27,21.99,22.08
3237,21.27,21.99,22.08
3238,21.27,21.99,22.08
3239,21.27,21.99,22.08
3240,21.27,21.99,22.08
3241,21.27,21.99,22.08
3242,21.27,21.99,22.08
3243,21.27,21.99,22.08
3244,21.27,21.99,22.08
3245,21.27,21.99,22.08
3246,21.36,21.99,22.08
3247,21.36,21.99,22.08
3248,21.36,21.99,22.08
3249,21.36,22.08,22.08
3250,21.36,22.08,22.08
3251,21.36,22.08,22.08
3252,21.27,22.08,22.08
3253,21.36,21.99,22.08
3254,21.36,22.08,22.08
3255,21.27,22.08,22.08
3256,21.27,22.08,22.08
3257,21.27,22.08,22.17
3258,21.36,22.08,22.17
3259,21.36,22.08,22.08
3260,21.36,22.08,22.17
3261,21.27,22.08,22.17
3262,21.36,22.08,22.17
3263,21.36,22.08,22.17
3264,21.36,22.08,22.17
3265,21.36,22.08,22.17
3266,21.36,22.08,22.17
3267,21.36,22.08,22.17
3268,21.36,22.08,22.17
3269,21.36,22.08,22.17
3270,21.36,22.08,22.17
3271,21.36,22.08,22.17
3272,21.36,22.08,22.17
3273,21.36,22.08,22.17
3274,21.36,22.08,22.17
3275,21.36,22.08,22.17
3276,21.36,22.08,22.17
3277,21.36,22.08,22.17
3278,21.36,22.08,22.17
3279,21.36,22.08,22.17
3280,21.36,22.08,22.17
3281,21.36,22.08,22.17
3282,21.36,22.08,22.17
3283,21.36,22.08,22.17
3284,21.36,22.08,22.17
3285,21.36,22.08,22.17
3286,21.36,22.08,22.17
3287,21.36,22.08,22.17
3288,21.36,22.08,22.17
3289,21.36,22.08,22.17
3290,21.36,22.08,22.17
3291,21.36,22.08,22.17
3292,21.36,22.08,22.17
3293,21.36,22.08,22.17
3294,21.36,22.08,22.17
3295,21.36,22.08,22.17
3296,21.45,22.08,22.17
3297,21.36,22.08,22.17
3298,21.36,22.08,22.17
3299,21.45,22.08,22.17
3300,21.36,22.17,22.17
3301,21.36,22.17,22.17
3302,21.36,22.17,22.26
3303,21.36,22.17,22.26
3304,21.36,22.17,22.26
3305,21.45,22.17,22.26
3306,21.45,22.17,22.26
3307,21.45,22.17,22.26
3308,21.36,22.17,22.26
3309,21.36,22.17,22.26
3310,21.36,22.17,22.26
3311,21.36,22.17,22.26
3312,21.36,22.17,22.26
3313,21.45,22.17,22.26
3314,21.36,22.17,22.26
3315,21.36,22.17,22.26
3316,21.36,22.17,22.26
3317,21.45,22.17,22.26
3318,21.36,22.17,22.26
3319,21.45,22.17,22.26
3320,21.45,22.17,22.26
3321,21.45,22.17,22.26
3322,21.45,22.17,22.26
3323,21.45,22.17,22.26
3324,21.45,22.17,22.26
3325,21.45,22.17,22.26
3326,21.45,22.17,22.26
3327,21.45,22.17,22.26
3328,21.45,22.17,22.26
3329,21.45,22.17,22.26
3330,21.45,22.17,22.26
3331,21.45,22.17,22.26
3332,21.45,22.17,22.26
3333,21.45,22.17,22.26
3334,21.45,22.17,22.26
3335,21.45,22.17,22.26
3336,21.45,22.17,22.26
3337,21.45,22.17,22.26
3338,21.45,22.17,22.26
3339,21.45,22.26,22.26
3340,21.45,22.17,22.26
3341,21.45,22.17,22.26
3342,21.45,22.17,22.26
3343,21.45,22.17,22.26
3344,21.45,22.17,22.26
3345,21.45,22.17,22.26
3346,21.45,22.17,22.26
3347,21.45,22.17,22.26
3348,21.45,22.26,22.26
3349,21.45,22.26,22.26
3350,21.45,22.17,22.26
3351,21.45,22.26,22.26
3352,21.45,22.17,22.26
3353,21.45,22.17,22.26
3354,21.45,22.17,22.26
3355,21.45,22.26,22.26
3356,21.45,22.26,22.26
3357,21.45,22.26,22.26
3358,21.45,22.26,22.26
3359,21.54,22.17,22.26
3360,21.45,22.26,22.26
3361,21.54,22.17,22.26
3362,21.54,22.26,22.26
3363,21.45,22.26,22.35
3364,21.45,22.26,22.35
3365,21.45,22.26,22.35
3366,21.45,22.26,22.35
3367,21.45,22.26,22.35
3368,21.45,22.26,22.26
3369,21.45,22.26,22.35
3370,21.45,22.26,22.26
3371,21.45,22.26,22.35
3372,21.45,22.26,22.35
3373,21.45,22.26,22.35
3374,21.45,22.26,22.35
3375,21.45,22.26,22.35
3376,21.45,22.26,22.35
3377,21.45,22.26,22.35
3378,21.54,22.26,22.35
3379,21.54,22.26,22.35
3380,21.54,22.26,22.35
3381,21.45,22.26,22.35
3382,21.54,22.26,22.35
3383,21.54,22.26,22.35
3384,21.54,22.26,22.35
3385,21.54,22.26,22.35
3386,21.54,22.26,22.35
3387,21.54,22.26,22.35
3388,21.54,22.26,22.35
3389,21.54,22.26,22.35
3390,21.54,22.26,22.35
3391,21.54,22.26,22.35
3392,21.54,22.26,22.35
3393,21.54,22.26,22.35
3394,21.54,22.26,22.35
3395,21.54,22.26,22.35
3396,21.54,22.26,22.35
3397,21.54,22.26,22.35
3398,21.54,22.26,22.35
3399,21.54,22.26,22.35
3400,21.54,22.35,22.35
3401,21.54,22.35,22.35
3402,21.54,22.35,22.43
3403,21.54,22.35,22.43
3404,21.63,22.35,22.35
3405,21.63,22.35,22.43
3406,21.54,22.35,22.43
3407,21.54,22.35,22.43
3408,21.63,22.35,22.43
3409,21.63,22.35,22.43
3410,21.54,22.35,22.43
3411,21.54,22.35,22.43
3412,21.54,22.35,22.43
3413,21.54,22.35,22.43
3414,21.54,22.35,22.35
3415,21.54,22.35,22.43
3416,21.54,22.35,22.43
3417,21.54,22.35,22.43
3418,21.54,22.35,22.43
3419,21.54,22.35,22.35
3420,21.54,22.35,22.35
3421,21.54,22.35,22.35
3422,21.54,22.35,22.35
3423,21.54,22.35,22.43
3424,21.54,22.35,22.35
3425,21.54,22.35,22.43
3426,21.54,22.35,22.35
3427,21.54,22.35,22.35
3428,21.54,22.35,22.35
3429,21.54,22.35,22.35
3430,21.54,22.35,22.35
3431,21.54,22.35,22.43
3432,21.54,22.35,22.43
3433,21.54,22.35,22.35
3434,21.54,22.35,22.35
3435,21.54,22.35,22.35
3436,21.54,22.35,22.35
3437,21.54,22.35,22.35
3438,21.54,22.35,22.35
3439,21.54,22.35,22.35
3440,21.54,22.35,22.35
3441,21.54,22.35,22.35
3442,21.54,22.35,22.43
3443,21.54,22.35,22.35
3444,21.54,22.35,22.35
3445,21.54,22.35,22.35
3446,21.54,22.26,22.35
3447,21.54,22.26,22.35
3448,21.54,22.35,22.43
3449,21.54,22.35,22.43
3450,21.54,22.26,22.35
3451,21.54,22.35,22.43
3452,21.54,22.35,22.35
3453,21.54,22.35,22.43
3454,21.54,22.35,22.43
3455,21.54,22.26,22.43
3456,21.54,22.35,22.43
3457,21.63,22.26,22.43
3459,21.54,22.35,22.43
3460,21.54,22.35,22.43
3461,21.54,22.35,22.43
3462,21.54,22.26,22.43
3463,21.54,22.35,22.43
3464,21.54,22.35,22.43
3465,21.54,22.35,22.43
3466,21.54,22.35,22.43
3467,21.54,22.26,22.43
3468,21.54,22.35,22.43
3469,21.54,22.35,22.43
3470,21.54,22.35,22.43
3471,21.54,22.35,22.43
3472,21.54,22.35,22.35
3473,21.54,22.35,22.35
3474,21.54,22.35,22.43
3475,21.54,22.35,22.43
3476,21.54,22.35,22.43
3477,21.63,22.35,22.43
3478,21.63,22.35,22.35
3479,21.63,22.35,22.43
3480,21.63,22.35,22.43
3481,21.63,22.35,22.43
3482,21.63,22.35,22.43
3483,21.63,22.35,22.43
3484,21.63,22.35,22.43
3485,21.63,22.35,22.43
3486,21.63,22.35,22.43
3487,21.63,22.35,22.43
3488,21.63,22.35,22.43
3489,21.63,22.35,22.43
3490,21.63,22.35,22.43
3491,21.63,22.35,22.43
3492,21.63,22.35,22.43
3493,21.54,22.35,22.43
3494,21.63,22.35,22.35
3495,21.63,22.35,22.43
3496,21.63,22.35,22.43
3497,21.63,22.35,22.43
3498,21.63,22.35,22.43
3499,21.63,22.35,22.43
3500,21.54,22.35,22.43
3501,21.54,22.35,22.43
3502,21.54,22.35,22.43
3503,21.54,22.35,22.43
3504,21.54,22.35,22.43
3505,21.54,22.35,22.43
3506,21.63,22.35,22.43
3507,21.63,22.35,22.43
3508,21.63,22.35,22.43
3509,21.63,22.35,22.43
3510,21.63,22.35,22.43
3511,21.54,22.35,22.43
3512,21.63,22.35,22.43
3513,21.63,22.35,22.43
3514,21.54,22.35,22.43
3515,21.63,22.35,22.43
3516,21.54,22.35,22.43
3517,21.63,22.35,22.43
3518,21.63,22.35,22.43
3519,21.63,22.35,22.43
3520,21.63,22.35,22.43
3521,21.63,22.35,22.43
3522,21.63,22.35,22.43
3523,21.63,22.35,22.43
3524,21.63,22.35,22.43
3525,21.63,22.35,22.43
3526,21.63,22.35,22.43
3527,21.63,22.35,22.43
3528,21.63,22.35,22.43
3529,21.63,22.35,22.43
3530,21.63,22.35,22.43
3531,21.63,22.35,22.43
3532,21.63,22.35,22.43
3533,21.63,22.43,22.43
3534,21.63,22.35,22.43
3535,21.63,22.43,22.43
3536,21.72,22.35,22.43
3537,21.63,22.43,22.43
3538,21.63,22.35,22.43
3539,21.63,22.35,22.43
3540,21.63,22.43,22.43
3541,21.63,22.35,22.43
3542,21.72,22.35,22.43
3543,21.63,22.43,22.43
3544,21.72,22.35,22.43
3545,21.72,22.35,22.43
3546,21.72,22.43,22.43
3547,21.63,22.43,22.43
3548,21.63,22.43,22.43
3549,21.63,22.43,22.43
3550,21.63,22.43,22.43
3551,21.63,22.43,22.43
3552,21.63,22.43,22.43
3553,21.63,22.35,22.43
3554,21.63,22.43,22.43
3555,21.63,22.43,22.43
3556,21.63,22.43,22.43
3557,21.63,22.35,22.43
3558,21.63,22.35,22.43
3559,21.63,22.35,22.43
3560,21.63,22.43,22.43
3561,21.63,22.43,22.43
3562,21.63,22.35,22.43
3563,21.63,22.43,22.43
3564,21.63,22.43,22.43
3565,21.63,22.43,22.43
3566,21.63,22.35,22.43
3567,21.63,22.35,22.43
3568,21.63,22.35,22.43
3569,21.63,22.35,22.43
3570,21.63,22.43,22.43
3571,21.63,22.43,22.43
3572,21.63,22.43,22.43
3573,21.63,22.35,22.43
3574,21.63,22.43,22.43
3575,21.63,22.35,22.43
3576,21.63,22.35,22.43
3577,21.63,22.43,22.43
3578,21.63,22.43,22.43
3579,21.63,22.35,22.43
3580,21.63,22.43,22.43
3581,21.63,22.43,22.43
3582,21.63,22.43,22.43
3583,21.63,22.43,22.43
3584,21.63,22.43,22.43
3585,21.63,22.35,22.43
3586,21.63,22.43,22.43
3587,21.63,22.43,22.43
3588,21.63,22.43,22.43
3589,21.63,22.43,22.43
3590,21.63,22.43,22.43
3591,21.63,22.43,22.43
3592,21.63,22.43,22.43
3593,21.63,22.43,22.43
3594,21.63,22.43,22.43
3595,21.63,22.43,22.43
3596,21.63,22.43,22.43
3597,21.63,22.35,22.43
3598,21.63,22.43,22.43
3599,21.63,22.35,22.43
3600,21.63,22.43,22.43
3601,21.63,22.43,22.43
3602,21.63,22.43,22.43
3603,21.63,22.43,22.43
3604,21.63,22.43,22.43
3605,21.63,22.43,22.43
3606,21.63,22.43,22.43
3607,21.63,22.43,22.43
3608,21.63,22.43,22.43
3609,21.63,22.43,22.52
3610,21.63,22.43,22.43
3611,21.63,22.43,22.43
3612,21.63,22.43,22.43
3613,21.63,22.43,22.52
3614,21.63,22.43,22.43
3615,21.63,22.43,22.43
3616,21.63,22.43,22.52
3617,21.63,22.43,22.52
3618,21.63,22.43,22.52
3619,21.63,22.43,22.52
3620,21.63,22.43,22.52
3621,21.72,22.43,22.52
3622,21.72,22.43,22.52
3623,21.72,22.43,22.52
3624,21.72,22.43,22.52
3625,21.72,22.43,22.52
3626,21.72,22.43,22.52
3627,21.72,22.43,22.52
3628,21.72,22.43,22.52
3629,21.72,22.43,22.52
3630,21.72,22.43,22.52
3631,21.72,22.43,22.52
3632,21.72,22.43,22.43
3633,21.72,22.43,22.43
3634,21.72,22.35,22.43
3635,21.72,22.43,22.43
3636,21.72,22.43,22.43
3637,21.72,22.43,22.43
3638,21.72,22.43,22.43
3639,21.63,22.43,22.43
3640,21.72,22.43,22.43
3641,21.63,22.43,22.43
3642,21.63,22.43,22.43
3643,21.72,22.43,22.43
3644,21.72,22.43,22.43
3645,21.72,22.43,22.43
3646,21.72,22.43,22.43
3647,21.63,22.43,22.43
3648,21.72,22.43,22.43
3649,21.63,22.43,22.43
3650,21.63,22.43,22.43
3651,21.63,22.43,22.43
3652,21.63,22.43,22.43
3653,21.63,22.43,22.43
3654,21.63,22.43,22.43
3655,21.63,22.43,22.43
3656,21.63,22.43,22.43
3657,21.63,22.43,22.43
3658,21.63,22.43,22.43
3659,21.63,22.43,22.52
3660,21.63,22.43,22.52
3661,21.63,22.43,22.52
3662,21.63,22.43,22.52
3663,21.63,22.43,22.43
3664,21.63,22.43,22.52
3665,21.63,22.43,22.43
3666,21.63,22.43,22.43
3667,21.63,22.43,22.52
3668,21.63,22.43,22.43
3669,21.63,22.43,22.43
3670,21.63,22.43,22.52
3671,21.63,22.43,22.43
3672,21.63,22.43,22.43
3673,21.63,22.43,22.43
3674,21.72,22.43,22.43
3675,21.63,22.43,22.43
3676,21.63,22.43,22.43
3677,21.63,22.43,22.43
3678,21.63,22.43,22.43
3679,21.63,22.43,22.43
3680,21.63,22.43,22.52
3681,21.72,22.43,22.43
3682,21.63,22.43,22.52
3683,21.63,22.43,22.52
3684,21.72,22.43,22.43
3685,21.72,22.43,22.43
3686,21.63,22.43,22.52
3687,21.63,22.43,22.43
3688,21.63,22.43,22.43
3689,21.63,22.43,22.52
3690,21.63,22.43,22.43
3691,21.63,22.43,22.43
3692,21.63,22.43,22.43
3693,21.63,22.43,22.43
3694,21.63,22.43,22.43
3695,21.63,22.43,22.43
3696,21.63,22.43,22.43
3697,21.63,22.43,22.52
3698,21.63,22.43,22.43
3699,21.63,22.43,22.43
3700,21.63,22.43,22.43
3701,21.63,22.43,22.43
3702,21.63,22.43,22.43
3703,21.63,22.35,22.43
3704,21.63,22.43,22.43
3705,21.63,22.43,22.43
3706,21.63,22.43,22.43
3707,21.63,22.43,22.43
3708,21.63,22.43,22.43
3709,21.63,22.43,22.43
3710,21.63,22.43,22.43
3711,21.63,22.43,22.43
3712,21.63,22.43,22.43
3713,21.63,22.43,22.43
3714,21.63,22.43,22.52
3715,21.63,22.43,22.43
3716,21.63,22.43,22.43
3717,21.63,22.43,22.52
3718,21.63,22.43,22.43
3719,21.63,22.43,22.43
3720,21.63,22.43,22.52
3722,21.63,22.43,22.52
3723,21.63,22.43,22.43
3724,21.63,22.43,22.52
3725,21.63,22.43,22.52
3726,21.63,22.43,22.43
3727,21.63,22.43,22.43
3728,21.63,22.43,22.52
3729,21.63,22.43,22.52
3730,21.63,22.43,22.43
3731,21.63,22.43,22.52
3732,21.63,22.43,22.52
3733,21.63,22.43,22.52
3734,21.63,22.43,22.52
3735,21.63,22.43,22.43
3736,21.63,22.43,22.43
3737,21.63,22.43,22.43
3738,21.63,22.43,22.43
3739,21.63,22.43,22.43
3740,21.63,22.43,22.43
3741,21.63,22.43,22.52
3742,21.63,22.43,22.52
3743,21.63,22.43,22.43
3744,21.63,22.43,22.52
3745,21.63,22.43,22.43
3746,21.63,22.43,22.43
3747,21.63,22.43,22.43
3748,21.63,22.43,22.52
3749,21.63,22.43,22.52
3750,21.63,22.43,22.52
3751,21.63,22.43,22.52
3752,21.63,22.43,22.52
3753,21.63,22.43,22.52
3754,21.63,22.43,22.52
3755,21.63,22.43,22.43
3756,21.63,22.43,22.52
3757,21.63,22.43,22.52
3758,21.63,22.43,22.43
3759,21.63,22.43,22.43
3760,21.63,22.43,22.43
3761,21.63,22.43,22.52
3762,21.63,22.43,22.43
3763,21.63,22.43,22.52
3764,21.63,22.43,22.43
3765,21.63,22.43,22.43
3766,21.63,22.43,22.52
3767,21.63,22.43,22.52
3768,21.63,22.43,22.43
3769,21.63,22.43,22.52
3770,21.63,22.43,22.52
3771,21.63,22.43,22.52
3772,21.63,22.43,22.52
3773,21.63,22.43,22.52
3774,21.63,22.43,22.43
3775,21.63,22.43,22.52
3776,21.63,22.43,22.43
3777,21.63,22.43,22.43
3778,21.63,22.43,22.52
3779,21.63,22.43,22.43
3780,21.63,22.43,22.52
3781,21.63,22.43,22.43
3782,21.63,22.43,22.52
3783,21.63,22.43,22.43
3784,21.63,22.43,22.43
3785,21.63,22.35,22.43
3786,21.63,22.35,22.43
3787,21.63,22.43,22.43
3788,21.63,22.43,22.43
3789,21.63,22.43,22.43
3790,21.63,22.35,22.43
3791,21.63,22.43,22.43
3792,21.63,22.35,22.43
3793,21.63,22.43,22.43
3794,21.63,22.43,22.43
3795,21.63,22.35,22.43
3796,21.63,22.35,22.43
3797,21.63,22.35,22.43
3798,21.63,22.35,22.43
3799,21.63,22.43,22.43
3800,21.63,22.35,22.43
3801,21.63,22.43,22.43
3802,21.63,22.43,22.43
3803,21.63,22.43,22.43
3804,21.63,22.35,22.43
3805,21.63,22.43,22.43
3806,21.63,22.35,22.43
3807,21.63,22.35,22.43
3808,21.63,22.35,22.43
3809,21.63,22.35,22.43
3810,21.63,22.35,22.43
3811,21.63,22.35,22.43
3812,21.63,22.35,22.43
3813,21.63,22.43,22.43
3814,21.63,22.35,22.43
3815,21.63,22.35,22.43
3816,21.63,22.35,22.43
3817,21.63,22.35,22.43
3818,21.54,22.35,22.43
3819,21.63,22.35,22.43
3820,21.63,22.35,22.43
3821,21.63,22.35,22.43
3822,21.63,22.35,22.43
3823,21.63,22.35,22.43
3824,21.63,22.43,22.43
3825,21.63,22.35,22.43
3826,21.63,22.35,22.43
3827,21.63,22.35,22.43
3828,21.63,22.35,22.43
3829,21.63,22.35,22.43
3830,21.63,22.35,22.43
3831,21.63,22.35,22.43
3832,21.63,22.35,22.43
3833,21.63,22.35,22.43
3834,21.63,22.35,22.43
3835,21.63,22.35,22.43
3836,21.63,22.35,22.43
3837,21.63,22.35,22.43
3838,21.63,22.35,22.43
3839,21.63,22.35,22.43
3840,21.63,22.35,22.43
3841,21.63,22.35,22.43
3842,21.63,22.35,22.43
3843,21.63,22.35,22.43
3844,21.63,22.35,22.43
3845,21.63,22.35,22.43
3846,21.63,22.35,22.43
3847,21.63,22.35,22.43
3848,21.63,22.35,22.43
3849,21.63,22.35,22.43
3850,21.63,22.35,22.43
3851,21.63,22.35,22.43
3852,21.63,22.35,22.43
3853,21.63,22.35,22.43
3854,21.63,22.35,22.43
3855,21.63,22.35,22.43
3856,21.63,22.35,22.43
3857,21.63,22.35,22.43
3858,21.63,22.35,22.43
3859,21.54,22.35,22.43
3860,21.63,22.35,22.43
3861,21.63,22.35,22.43
3862,21.63,22.35,22.43
3863,21.54,22.35,22.43
3864,21.63,22.35,22.43
3865,21.54,22.35,22.43
3866,21.54,22.35,22.43
3867,21.63,22.35,22.43
3868,21.63,22.35,22.43
3869,21.63,22.35,22.43
3870,21.63,22.35,22.43
3871,21.63,22.35,22.43
3872,21.63,22.35,22.43
3873,21.63,22.35,22.43
3874,21.63,22.35,22.43
3875,21.54,22.35,22.43
3876,21.63,22.35,22.43
3877,21.63,22.35,22.43
3878,21.54,22.35,22.43
3879,21.54,22.35,22.43
3880,21.54,22.35,22.43
3881,21.63,22.35,22.43
3882,21.63,22.35,22.43
3883,21.54,22.35,22.43
3884,21.63,22.35,22.43
3885,21.63,22.35,22.43
3886,21.63,22.35,22.43
3887,21.54,22.35,22.43
3888,21.54,22.35,22.43
3889,21.54,22.35,22.43
3890,21.54,22.35,22.43
3891,21.54,22.35,22.43
3892,21.54,22.35,22.43
3893,21.63,22.35,22.43
3894,21.63,22.35,22.43
3895,21.63,22.35,22.43
3896,21.63,22.35,22.43
3897,21.63,22.35,22.43
3898,21.63,22.35,22.43
3899,21.54,22.35,22.43
3900,21.63,22.35,22.43
3901,21.54,22.35,22.43
3902,21.63,22.35,22.43
3903,21.54,22.35,22.43
3904,21.54,22.35,22.43
3905,21.54,22.35,22.43
3906,21.63,22.35,22.43
3907,21.54,22.35,22.43
3908,21.54,22.35,22.43
3909,21.54,22.35,22.43
3910,21.54,22.35,22.43
3911,21.54,22.35,22.43
3912,21.63,22.35,22.43
3913,21.63,22.35,22.43
3914,21.54,22.43,22.43
3915,21.63,22.35,22.43
3916,21.54,22.35,22.43
3917,21.63,22.35,22.43
3918,21.63,22.35,22.43
3919,21.63,22.35,22.43
3920,21.63,22.35,22.43
3921,21.63,22.35,22.43
3922,21.63,22.35,22.43
3923,21.63,22.35,22.43
3924,21.63,22.35,22.43
3925,21.63,22.35,22.43
3926,21.63,22.35,22.43
3927,21.63,22.43,22.43
3928,21.63,22.35,22.43
3929,21.63,22.35,22.43
3930,21.63,22.35,22.43
3931,21.63,22.35,22.43
3932,21.63,22.35,22.43
3933,21.63,22.35,22.43
3934,21.63,22.35,22.43
3935,21.63,22.35,22.43
3936,21.63,22.35,22.43
3937,21.63,22.35,22.43
3938,21.63,22.35,22.43
3939,21.63,22.35,22.43
3940,21.54,22.35,22.43
3941,21.54,22.35,22.43
3942,21.63,22.35,22.43
3943,21.54,22.35,22.43
3944,21.63,22.35,22.43
3945,21.63,22.35,22.43
3946,21.54,22.35,22.43
3947,21.63,22.35,22.43
3948,21.63,22.35,22.43
3949,21.63,22.35,22.43
3950,21.63,22.35,22.43
3951,21.63,22.35,22.43
3952,21.63,22.35,22.43
3953,21.63,22.35,22.43
3954,21.63,22.35,22.43
3955,21.63,22.35,22.43
3956,21.63,22.35,22.43
3957,21.63,22.35,22.43
3958,21.63,22.35,22.43
3959,21.63,22.35,22.43
3960,21.63,22.35,22.43
3961,21.63,22.35,22.43
3962,21.63,22.35,22.43
