Temps (s),T1 (°C),T2 (°C),T3 (°C)
197,25.22,24.95,24.59
198,25.22,24.95,24.59
199,25.22,24.95,24.59
200,25.22,24.95,24.59
201,25.22,25.04,24.68
202,25.22,25.04,24.68
203,25.22,25.04,24.68
204,25.31,25.04,24.59
205,25.31,25.04,24.68
206,25.31,25.04,24.68
207,25.31,25.04,24.68
208,25.31,25.04,24.68
209,25.31,25.04,24.68
210,25.31,25.04,24.68
211,25.31,25.04,24.68
212,25.31,25.04,24.68
213,25.31,25.04,24.68
214,25.31,25.04,24.68
215,25.31,25.04,24.68
216,25.31,25.04,24.68
217,25.31,25.04,24.68
218,25.31,25.04,24.68
219,25.31,25.04,24.68
220,25.31,25.04,24.68
221,25.31,25.04,24.68
222,25.31,25.04,24.68
223,25.31,25.04,24.68
224,25.31,25.04,24.68
225,25.31,25.04,24.68
226,25.31,25.04,24.68
227,25.31,25.04,24.68
228,25.31,25.04,24.68
229,25.31,25.13,24.68
230,25.31,25.04,24.68
231,25.31,25.04,24.68
232,25.31,25.04,24.68
233,25.31,25.04,24.68
234,25.31,25.13,24.68
235,25.31,25.13,24.77
236,25.31,25.13,24.68
237,25.31,25.13,24.77
238,25.31,25.13,24.77
239,25.31,25.13,24.77
240,25.31,25.13,24.77
241,25.40,25.13,24.77
242,25.40,25.13,24.77
243,25.40,25.13,24.77
244,25.40,25.13,24.77
245,25.40,25.13,24.77
246,25.40,25.13,24.77
247,25.40,25.13,24.77
248,25.40,25.13,24.77
249,25.40,25.13,24.77
250,25.40,25.13,24.77
251,25.40,25.13,24.77
252,25.40,25.13,24.77
253,25.40,25.13,24.86
254,25.40,25.13,24.86
255,25.40,25.13,24.86
256,25.40,25.13,24.86
257,25.40,25.22,24.86
258,25.40,25.13,24.86
259,25.40,25.22,24.86
260,25.49,25.22,24.86
261,25.49,25.22,24.86
262,25.40,25.22,24.86
263,25.49,25.22,24.86
264,25.49,25.22,24.86
265,25.49,25.22,24.86
266,25.49,25.22,24.86
268,25.49,25.22,24.86
269,25.49,25.22,24.86
270,25.49,25.22,24.86
271,25.49,25.22,24.86
272,25.49,25.22,24.86
273,25.40,25.22,24.86
274,25.49,25.22,24.86
275,25.49,25.22,24.86
276,25.49,25.22,24.86
277,25.49,25.22,24.86
278,25.49,25.22,24.86
279,25.49,25.22,24.86
280,25.49,25.22,24.86
281,25.49,25.22,24.86
282,25.49,25.22,24.86
283,25.49,25.22,24.86
284,25.49,25.22,24.86
285,25.49,25.22,24.86
286,25.49,25.22,24.86
287,25.49,25.22,24.86
288,25.49,25.22,24.86
289,25.49,25.22,24.86
290,25.49,25.22,24.86
291,25.49,25.22,24.86
292,25.49,25.22,24.86
293,25.49,25.22,24.86
294,25.49,25.22,24.86
295,25.49,25.22,24.86
296,25.58,25.31,24.95
297,25.58,25.31,24.95
298,25.58,25.31,24.86
299,25.49,25.22,24.86
300,25.49,25.31,24.95
301,25.49,25.31,24.86
302,25.49,25.31,24.86
303,25.49,25.31,24.95
304,25.49,25.31,24.95
305,25.58,25.31,24.95
306,25.49,25.31,24.95
307,25.58,25.31,24.95
308,25.58,25.31,24.95
309,25.58,25.31,24.95
310,25.58,25.31,24.95
311,25.58,25.31,24.95
312,25.58,25.31,24.95
313,25.58,25.31,24.95
314,25.58,25.31,24.95
315,25.58,25.31,24.95
316,25.58,25.31,24.95
317,25.58,25.31,24.95
318,25.58,25.31,24.95
319,25.58,25.31,24.95
320,25.58,25.31,24.95
321,25.58,25.31,24.95
322,25.58,25.31,24.95
323,25.58,25.31,24.95
324,25.58,25.31,24.95
325,25.58,25.31,24.95
326,25.58,25.31,24.95
327,25.58,25.40,24.95
328,25.58,25.31,24.95
329,25.58,25.40,25.04
330,25.58,25.40,24.95
331,25.58,25.40,25.04
332,25.58,25.40,25.04
333,25.58,25.40,25.04
334,25.58,25.40,25.04
335,25.58,25.40,25.04
336,25.58,25.40,25.04
337,25.58,25.40,24.95
338,25.58,25.40,25.04
339,25.58,25.40,25.04
340,25.58,25.40,25.04
341,25.58,25.40,25.04
342,25.58,25.40,25.04
343,25.67,25.40,25.04
344,25.67,25.40,25.04
345,25.58,25.40,25.04
346,25.67,25.40,25.04
347,25.67,25.40,25.04
348,25.67,25.40,25.04
349,25.58,25.40,25.04
350,25.67,25.40,25.04
351,25.67,25.40,25.04
352,25.67,25.40,25.04
353,25.67,25.40,25.04
354,25.67,25.40,25.04
355,25.67,25.40,25.04
356,25.67,25.40,25.04
357,25.67,25.40,25.04
358,25.67,25.40,25.04
359,25.67,25.49,25.04
360,25.67,25.40,25.04
361,25.67,25.40,25.04
362,25.67,25.40,25.04
363,25.67,25.49,25.04
364,25.67,25.49,25.04
365,25.67,25.40,25.04
366,25.67,25.40,25.04
367,25.67,25.49,25.13
368,25.67,25.49,25.13
369,25.67,25.49,25.04
370,25.67,25.49,25.13
371,25.67,25.49,25.13
372,25.67,25.49,25.13
373,25.67,25.49,25.04
374,25.67,25.49,25.13
375,25.67,25.49,25.13
376,25.67,25.49,25.13
377,25.67,25.49,25.04
378,25.67,25.49,25.13
379,25.67,25.49,25.13
380,25.67,25.49,25.13
381,25.67,25.49,25.13
382,25.67,25.49,25.13
383,25.67,25.49,25.13
384,25.67,25.49,25.13
385,25.67,25.49,25.13
386,25.67,25.49,25.13
387,25.67,25.49,25.13
388,25.67,25.49,25.13
389,25.67,25.49,25.13
390,25.67,25.49,25.13
391,25.67,25.49,25.13
392,25.67,25.49,25.13
393,25.67,25.49,25.13
394,25.67,25.49,25.13
395,25.67,25.49,25.13
396,25.67,25.49,25.13
397,25.67,25.49,25.13
398,25.67,25.49,25.13
399,25.77,25.49,25.13
400,25.67,25.49,25.13
401,25.67,25.49,25.13
402,25.67,25.49,25.13
403,25.77,25.49,25.13
404,25.67,25.49,25.13
405,25.77,25.49,25.13
406,25.77,25.49,25.13
407,25.77,25.49,25.13
408,25.77,25.49,25.13
409,25.77,25.49,25.13
410,25.77,25.49,25.13
411,25.77,25.49,25.13
412,25.77,25.49,25.22
413,25.77,25.58,25.22
414,25.77,25.49,25.13
415,25.77,25.49,25.13
416,25.77,25.49,25.22
417,25.77,25.58,25.22
418,25.77,25.58,25.22
419,25.77,25.58,25.22
420,25.77,25.58,25.22
421,25.77,25.58,25.22
422,25.77,25.58,25.22
423,25.77,25.58,25.22
424,25.77,25.58,25.22
425,25.77,25.58,25.22
426,25.77,25.58,25.22
427,25.77,25.58,25.22
428,25.77,25.58,25.22
429,25.77,25.58,25.13
430,25.77,25.58,25.22
431,25.77,25.58,25.22
432,25.77,25.58,25.22
433,25.77,25.58,25.13
434,25.77,25.58,25.13
435,25.77,25.58,25.13
436,25.77,25.58,25.13
437,25.77,25.58,25.13
438,25.77,25.58,25.22
439,25.77,25.58,25.13
440,25.77,25.58,25.22
441,25.77,25.58,25.22
442,25.77,25.58,25.22
443,25.77,25.58,25.22
444,25.77,25.58,25.22
445,25.77,25.58,25.22
446,25.77,25.58,25.22
447,25.77,25.58,25.22
448,25.86,25.58,25.22
449,25.86,25.58,25.22
450,25.86,25.58,25.22
451,25.86,25.58,25.22
452,25.86,25.58,25.22
453,25.77,25.58,25.22
454,25.77,25.58,25.22
455,25.77,25.58,25.22
456,25.77,25.58,25.22
457,25.77,25.58,25.22
458,25.86,25.58,25.22
459,25.77,25.58,25.22
460,25.77,25.58,25.22
461,25.86,25.58,25.22
462,25.86,25.58,25.22
463,25.77,25.58,25.22
464,25.86,25.58,25.22
465,25.77,25.58,25.22
466,25.77,25.58,25.22
467,25.77,25.58,25.22
468,25.77,25.58,25.22
469,25.77,25.58,25.22
470,25.77,25.58,25.22
471,25.77,25.58,25.22
472,25.77,25.58,25.22
473,25.77,25.58,25.22
474,25.77,25.58,25.22
475,25.77,25.58,25.22
476,25.86,25.58,25.22
477,25.86,25.58,25.22
478,25.86,25.67,25.22
479,25.86,25.58,25.22
480,25.86,25.58,25.22
481,25.86,25.58,25.22
482,25.86,25.58,25.22
483,25.86,25.58,25.22
484,25.86,25.58,25.22
485,25.86,25.58,25.22
486,25.86,25.58,25.22
487,25.86,25.58,25.22
488,25.77,25.58,25.22
489,25.77,25.58,25.22
490,25.77,25.58,25.22
491,25.86,25.58,25.22
492,25.77,25.58,25.22
493,25.77,25.58,25.22
494,25.77,25.58,25.22
495,25.77,25.58,25.22
496,25.77,25.58,25.22
497,25.77,25.58,25.22
498,25.77,25.58,25.22
499,25.77,25.58,25.22
500,25.86,25.58,25.22
501,25.86,25.58,25.22
502,25.86,25.58,25.22
503,25.86,25.58,25.22
504,25.86,25.58,25.22
505,25.86,25.58,25.22
506,25.86,25.58,25.22
507,25.86,25.58,25.22
508,25.86,25.58,25.22
509,25.86,25.58,25.22
510,25.86,25.58,25.22
511,25.86,25.58,25.22
512,25.86,25.58,25.22
513,25.86,25.58,25.22
514,25.86,25.58,25.22
515,25.86,25.58,25.22
516,25.86,25.58,25.22
517,25.86,25.58,25.22
518,25.86,25.58,25.22
519,25.86,25.58,25.22
520,25.86,25.58,25.22
521,25.86,25.58,25.22
522,25.86,25.58,25.22
523,25.86,25.58,25.22
524,25.86,25.58,25.22
525,25.86,25.58,25.22
526,25.86,25.58,25.22
527,25.86,25.58,25.22
528,25.86,25.58,25.22
529,25.86,25.58,25.22
530,25.86,25.58,25.22
531,25.86,25.58,25.22
532,25.86,25.58,25.22
533,25.86,25.58,25.22
535,25.86,25.58,25.22
536,25.86,25.58,25.22
537,25.86,25.67,25.22
538,25.86,25.58,25.22
539,25.86,25.58,25.22
540,25.86,25.67,25.22
541,25.86,25.58,25.22
542,25.86,25.58,25.22
543,25.86,25.58,25.22
544,25.86,25.67,25.22
545,25.86,25.58,25.22
546,25.86,25.58,25.22
547,25.86,25.58,25.22
548,25.86,25.58,25.22
549,25.86,25.58,25.22
550,25.86,25.67,25.22
551,25.86,25.58,25.22
552,25.86,25.58,25.22
553,25.86,25.58,25.22
554,25.86,25.58,25.22
555,25.86,25.58,25.22
556,25.86,25.58,25.22
557,25.86,25.58,25.22
558,25.77,25.58,25.22
559,25.86,25.58,25.22
560,25.86,25.58,25.22
561,25.77,25.58,25.22
562,25.86,25.58,25.22
563,25.77,25.58,25.22
564,25.86,25.58,25.22
565,25.77,25.58,25.22
566,25.77,25.58,25.22
567,25.86,25.58,25.22
568,25.86,25.58,25.22
569,25.86,25.58,25.22
570,25.86,25.58,25.22
571,25.77,25.58,25.22
572,25.86,25.67,25.22
573,25.86,25.58,25.22
574,25.86,25.58,25.22
575,25.77,25.58,25.22
576,25.77,25.58,25.22
577,25.77,25.58,25.22
578,25.77,25.58,25.22
579,25.77,25.58,25.22
580,25.77,25.58,25.22
581,25.77,25.58,25.22
582,25.77,25.58,25.22
583,25.77,25.58,25.22
584,25.77,25.58,25.22
585,25.77,25.58,25.22
586,25.77,25.58,25.22
587,25.77,25.58,25.22
588,25.86,25.58,25.22
589,25.77,25.58,25.22
590,25.77,25.58,25.22
591,25.77,25.58,25.22
592,25.77,25.58,25.22
593,25.86,25.58,25.22
594,25.86,25.58,25.22
595,25.77,25.58,25.22
596,25.77,25.58,25.22
597,25.77,25.58,25.22
598,25.77,25.58,25.22
599,25.77,25.58,25.22
600,25.77,25.58,25.22
601,25.77,25.58,25.22
602,25.77,25.58,25.22
603,25.77,25.58,25.22
604,25.77,25.58,25.22
605,25.77,25.58,25.22
606,25.77,25.58,25.22
607,25.77,25.58,25.22
608,25.77,25.58,25.22
609,25.77,25.58,25.22
610,25.77,25.58,25.22
611,25.77,25.58,25.22
612,25.77,25.58,25.22
613,25.77,25.58,25.22
614,25.77,25.58,25.22
615,25.77,25.58,25.22
616,25.77,25.58,25.22
617,25.77,25.58,25.22
618,25.77,25.58,25.22
619,25.77,25.58,25.22
620,25.77,25.58,25.22
621,25.77,25.58,25.22
622,25.77,25.58,25.22
623,25.77,25.58,25.22
624,25.77,25.58,25.22
625,25.77,25.58,25.22
626,25.77,25.58,25.22
627,25.77,25.58,25.22
628,25.77,25.58,25.22
629,25.77,25.58,25.22
630,25.77,25.58,25.13
631,25.77,25.58,25.22
632,25.77,25.58,25.22
633,25.77,25.58,25.22
634,25.77,25.58,25.13
635,25.77,25.58,25.13
636,25.77,25.58,25.13
637,25.77,25.58,25.22
638,25.77,25.58,25.22
639,25.77,25.58,25.22
640,25.77,25.58,25.13
641,25.77,25.58,25.13
642,25.77,25.58,25.22
643,25.77,25.58,25.22
644,25.77,25.58,25.13
645,25.77,25.58,25.22
646,25.77,25.58,25.22
647,25.77,25.58,25.22
648,25.77,25.58,25.22
649,25.77,25.58,25.22
650,25.77,25.58,25.22
651,25.77,25.58,25.22
652,25.77,25.58,25.22
653,25.77,25.58,25.22
654,25.77,25.58,25.22
655,25.77,25.58,25.13
656,25.77,25.58,25.22
657,25.77,25.58,25.13
658,25.77,25.58,25.13
659,25.77,25.58,25.13
660,25.77,25.49,25.13
661,25.77,25.58,25.13
662,25.77,25.49,25.13
663,25.77,25.49,25.13
664,25.77,25.49,25.13
665,25.77,25.58,25.13
666,25.77,25.49,25.13
667,25.77,25.49,25.13
668,25.77,25.49,25.13
669,25.77,25.58,25.13
670,25.77,25.49,25.13
671,25.77,25.49,25.13
672,25.77,25.49,25.13
673,25.77,25.58,25.13
674,25.77,25.49,25.13
675,25.77,25.49,25.13
676,25.77,25.49,25.13
677,25.77,25.49,25.13
678,25.77,25.49,25.13
679,25.77,25.49,25.13
680,25.77,25.49,25.13
681,25.77,25.49,25.13
682,25.77,25.49,25.13
683,25.77,25.49,25.13
684,25.77,25.49,25.13
685,25.77,25.49,25.13
686,25.67,25.49,25.13
687,25.77,25.49,25.13
688,25.77,25.49,25.13
689,25.77,25.49,25.13
690,25.77,25.49,25.13
691,25.77,25.49,25.13
692,25.77,25.49,25.13
693,25.67,25.49,25.13
694,25.67,25.49,25.13
695,25.77,25.49,25.13
696,25.67,25.49,25.13
697,25.77,25.49,25.13
698,25.67,25.49,25.13
699,25.67,25.49,25.13
700,25.67,25.49,25.13
701,25.77,25.49,25.13
702,25.77,25.49,25.13
703,25.77,25.49,25.13
704,25.77,25.49,25.13
705,25.77,25.49,25.13
706,25.77,25.49,25.13
707,25.77,25.49,25.13
708,25.77,25.49,25.13
709,25.67,25.49,25.13
710,25.77,25.49,25.13
711,25.77,25.49,25.13
712,25.67,25.49,25.13
713,25.67,25.49,25.13
714,25.67,25.49,25.13
715,25.67,25.49,25.13
716,25.67,25.49,25.13
717,25.67,25.49,25.13
718,25.67,25.49,25.13
719,25.67,25.49,25.13
720,25.67,25.49,25.13
721,25.67,25.49,25.13
722,25.67,25.49,25.13
723,25.67,25.49,25.13
724,25.67,25.49,25.13
725,25.67,25.49,25.13
726,25.67,25.49,25.13
727,25.67,25.49,25.13
728,25.67,25.49,25.13
729,25.67,25.49,25.13
730,25.67,25.49,25.13
731,25.67,25.49,25.13
732,25.67,25.49,25.13
733,25.67,25.49,25.13
734,25.67,25.49,25.13
735,25.67,25.49,25.13
736,25.67,25.49,25.13
737,25.67,25.49,25.13
738,25.77,25.49,25.13
739,25.86,25.49,25.13
740,25.86,25.49,25.13
741,25.95,25.49,25.13
742,25.95,25.49,25.13
743,26.04,25.49,25.13
744,26.13,25.58,25.13
745,26.13,25.58,25.13
746,26.22,25.58,25.13
747,26.22,25.58,25.13
748,26.31,25.58,25.13
749,26.31,25.58,25.22
750,26.31,25.58,25.13
751,26.31,25.67,25.22
752,26.40,25.67,25.13
753,26.40,25.67,25.22
754,26.40,25.67,25.22
755,26.49,25.67,25.13
756,26.49,25.67,25.13
757,26.49,25.67,25.22
758,26.49,25.67,25.13
759,26.49,25.67,25.22
760,26.59,25.67,25.13
761,26.59,25.77,25.22
762,26.59,25.77,25.22
763,26.68,25.77,25.22
764,26.68,25.77,25.22
765,26.68,25.77,25.22
766,26.68,25.86,25.22
767,26.68,25.77,25.22
768,26.77,25.86,25.31
769,26.77,25.86,25.31
770,26.77,25.86,25.31
771,26.86,25.86,25.31
772,26.86,25.86,25.31
773,26.86,25.95,25.40
774,26.86,25.95,25.40
775,26.86,25.95,25.40
776,26.86,25.95,25.40
777,26.86,25.95,25.40
778,26.86,25.95,25.40
779,26.86,25.95,25.40
780,26.86,26.04,25.40
781,26.95,26.04,25.40
782,26.95,26.04,25.40
783,26.95,26.04,25.40
784,26.95,26.04,25.40
785,26.95,26.04,25.49
786,27.04,26.04,25.49
787,27.04,26.13,25.49
788,27.04,26.13,25.49
789,27.04,26.13,25.49
790,27.04,26.13,25.49
791,27.04,26.13,25.49
792,27.04,26.13,25.49
793,27.04,26.13,25.49
794,27.13,26.13,25.58
795,27.13,26.13,25.58
796,27.13,26.22,25.58
797,27.13,26.22,25.58
798,27.13,26.22,25.58
800,27.23,26.22,25.67
801,27.23,26.31,25.67
802,27.23,26.31,25.67
803,27.23,26.31,25.67
804,27.23,26.31,25.67
805,27.23,26.31,25.67
806,27.23,26.31,25.67
807,27.23,26.31,25.67
808,27.23,26.31,25.67
809,27.23,26.31,25.67
810,27.23,26.31,25.67
811,27.23,26.31,25.77
812,27.23,26.31,25.77
813,27.23,26.40,25.77
814,27.23,26.40,25.77
815,27.23,26.40,25.77
816,27.23,26.40,25.77
817,27.23,26.40,25.77
818,27.32,26.40,25.86
819,27.32,26.40,25.86
820,27.32,26.40,25.86
821,27.32,26.40,25.86
822,27.41,26.49,25.86
823,27.41,26.49,25.86
824,27.41,26.49,25.86
825,27.41,26.49,25.86
826,27.41,26.49,25.86
827,27.41,26.49,25.95
828,27.41,26.49,25.95
829,27.41,26.49,25.95
830,27.41,26.59,25.95
831,27.50,26.49,25.95
832,27.50,26.59,25.95
833,27.41,26.59,25.95
834,27.41,26.59,25.95
835,27.41,26.59,25.95
836,27.41,26.59,26.04
837,27.41,26.59,26.04
838,27.41,26.59,26.04
839,27.41,26.59,26.04
840,27.50,26.68,26.04
841,27.50,26.59,26.04
842,27.50,26.68,26.04
843,27.50,26.68,26.04
844,27.50,26.68,26.04
845,27.50,26.68,26.13
846,27.50,26.68,26.04
847,27.50,26.68,26.13
848,27.50,26.68,26.13
849,27.50,26.68,26.13
850,27.50,26.68,26.13
851,27.59,26.68,26.13
852,27.59,26.68,26.13
853,27.59,26.68,26.13
854,27.59,26.68,26.13
855,27.59,26.77,26.13
856,27.59,26.77,26.13
857,27.59,26.77,26.13
858,27.59,26.77,26.13
859,27.59,26.77,26.13
860,27.59,26.77,26.22
861,27.69,26.77,26.22
862,27.69,26.77,26.22
863,27.69,26.77,26.22
864,27.69,26.77,26.22
865,27.69,26.77,26.22
866,27.69,26.86,26.22
867,27.69,26.86,26.22
868,27.69,26.86,26.22
869,27.69,26.86,26.22
870,27.69,26.86,26.22
871,27.69,26.86,26.22
872,27.69,26.86,26.22
873,27.69,26.86,26.22
874,27.69,26.86,26.22
875,27.78,26.86,26.31
876,27.69,26.86,26.22
877,27.69,26.86,26.31
878,27.78,26.86,26.31
879,27.69,26.95,26.31
880,27.69,26.95,26.31
881,27.78,26.95,26.31
882,27.78,26.95,26.31
883,27.78,26.95,26.31
884,27.78,26.95,26.31
885,27.78,26.95,26.31
886,27.78,26.95,26.31
887,27.78,26.95,26.31
888,27.78,26.95,26.31
889,27.87,26.95,26.31
890,27.87,26.95,26.31
891,27.87,26.95,26.31
892,27.87,26.95,26.31
893,27.87,26.95,26.31
894,27.87,26.95,26.31
895,27.87,26.95,26.31
896,27.87,26.95,26.40
897,27.87,26.95,26.40
898,27.87,26.95,26.31
899,27.87,26.95,26.31
900,27.87,26.95,26.40
901,27.87,26.95,26.40
902,27.87,26.95,26.40
903,27.87,27.04,26.40
904,27.87,27.04,26.40
905,27.87,27.04,26.40
906,27.87,27.04,26.40
907,27.87,27.04,26.40
908,27.87,27.04,26.40
909,27.87,27.04,26.40
910,27.87,27.04,26.40
911,27.87,27.04,26.40
912,27.96,27.04,26.40
913,27.96,27.04,26.40
914,27.96,27.04,26.40
915,27.96,27.04,26.40
916,27.96,27.04,26.40
917,27.96,27.04,26.40
918,27.96,27.04,26.40
919,27.96,27.04,26.49
920,27.96,27.13,26.40
921,27.96,27.13,26.49
922,27.96,27.13,26.49
923,27.96,27.13,26.49
924,27.96,27.13,26.49
925,27.96,27.13,26.49
926,27.96,27.04,26.49
927,27.96,27.13,26.49
928,27.96,27.13,26.49
929,27.96,27.13,26.49
930,27.96,27.13,26.49
931,27.96,27.13,26.49
932,27.96,27.13,26.49
933,28.05,27.13,26.49
934,27.96,27.13,26.49
935,28.05,27.13,26.49
936,28.05,27.13,26.49
937,28.05,27.13,26.49
938,27.96,27.13,26.49
939,28.05,27.13,26.49
940,27.96,27.23,26.59
941,27.96,27.13,26.49
942,27.96,27.13,26.59
943,27.96,27.23,26.49
944,27.96,27.23,26.49
945,27.96,27.23,26.59
946,27.96,27.23,26.59
947,28.05,27.23,26.59
948,28.05,27.23,26.59
949,28.05,27.23,26.59
950,28.05,27.23,26.59
951,28.05,27.23,26.59
952,28.05,27.23,26.59
953,28.05,27.23,26.59
954,28.05,27.23,26.59
955,28.05,27.23,26.59
956,28.05,27.23,26.59
957,28.05,27.23,26.59
958,28.05,27.23,26.59
959,28.05,27.23,26.59
960,28.05,27.23,26.59
961,28.05,27.23,26.59
962,28.05,27.23,26.59
963,28.05,27.23,26.59
964,28.05,27.23,26.59
965,28.05,27.23,26.59
966,28.05,27.23,26.68
967,28.05,27.23,26.59
968,28.05,27.23,26.59
969,28.05,27.23,26.68
970,28.05,27.23,26.68
971,28.05,27.23,26.59
972,28.05,27.23,26.68
973,28.05,27.23,26.68
974,28.05,27.23,26.59
975,28.05,27.23,26.59
976,28.05,27.32,26.68
977,28.05,27.23,26.68
978,28.05,27.23,26.68
979,28.15,27.32,26.68
980,28.15,27.32,26.68
981,28.15,27.32,26.68
982,28.15,27.32,26.68
983,28.15,27.32,26.68
984,28.15,27.23,26.68
985,28.15,27.23,26.68
986,28.15,27.32,26.68
987,28.15,27.32,26.68
988,28.15,27.23,26.68
989,28.15,27.23,26.68
990,28.15,27.32,26.68
991,28.15,27.32,26.68
992,28.15,27.32,26.68
993,28.15,27.32,26.68
994,28.15,27.32,26.68
995,28.15,27.32,26.68
996,28.15,27.32,26.68
