Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
517,22.26,22.97,22.97
518,22.26,22.97,23.06
519,22.26,22.97,23.06
520,22.26,22.97,23.06
521,22.26,22.97,23.06
522,22.26,22.97,23.06
523,22.26,22.97,23.06
524,22.26,22.97,23.06
525,22.26,22.97,23.06
526,22.26,22.97,23.06
527,22.26,22.97,23.06
528,22.26,22.97,23.06
529,22.26,22.97,23.06
530,22.26,22.97,23.06
531,22.26,22.97,23.06
532,22.26,22.97,23.06
533,22.26,22.97,23.06
534,22.26,22.97,23.06
535,22.26,22.97,23.06
537,22.26,22.97,23.06
538,22.26,22.97,23.06
539,22.26,22.97,23.06
540,22.26,22.97,23.06
541,22.26,22.97,23.06
542,22.26,22.97,23.06
543,22.26,22.97,23.06
544,22.26,22.97,23.06
545,22.26,22.97,22.97
546,22.26,22.97,23.06
547,22.26,22.97,23.06
548,22.26,22.97,22.97
549,22.26,22.97,23.06
550,22.26,22.97,23.06
551,22.26,22.97,23.06
552,22.26,22.97,23.06
553,22.26,22.97,23.06
554,22.26,22.97,23.06
555,22.26,22.97,23.06
556,22.26,22.97,22.97
557,22.26,22.97,23.06
558,22.26,22.97,23.06
559,22.26,22.97,23.06
560,22.26,22.97,23.06
561,22.26,22.97,23.06
562,22.26,22.97,23.06
563,22.26,22.97,22.97
564,22.26,22.97,23.06
565,22.26,22.97,23.06
566,22.26,22.97,23.06
567,22.26,22.97,23.06
568,22.26,22.97,23.06
569,22.26,22.97,23.06
570,22.26,22.97,22.97
571,22.26,22.97,23.06
572,22.26,22.97,22.97
573,22.26,22.97,23.06
574,22.26,22.97,23.06
575,22.26,22.97,22.97
576,22.26,22.97,22.97
577,22.26,22.97,22.97
578,22.26,22.97,22.97
579,22.26,22.97,23.06
580,22.26,22.97,23.06
581,22.26,22.97,23.06
582,22.26,22.97,22.97
583,22.26,22.97,23.06
584,22.26,22.97,22.97
585,22.26,22.97,23.06
586,22.26,22.97,23.06
587,22.26,22.97,22.97
588,22.26,22.97,23.06
589,22.26,22.97,22.97
590,22.26,22.97,22.97
591,22.26,22.97,22.97
592,22.26,22.97,23.06
593,22.26,22.97,22.97
594,22.26,22.97,22.97
595,22.26,22.97,22.97
596,22.26,22.97,23.06
597,22.26,22.97,23.06
598,22.26,22.97,22.97
599,22.26,22.97,23.06
600,22.26,22.97,22.97
601,22.26,22.97,22.97
602,22.26,22.97,23.06
603,22.26,22.97,23.06
604,22.26,22.97,22.97
605,22.26,22.97,23.06
606,22.26,22.97,23.06
607,22.26,22.97,22.97
608,22.26,22.97,22.97
609,22.26,22.97,22.97
610,22.26,22.97,22.97
611,22.26,22.97,23.06
612,22.26,22.97,22.97
613,22.26,22.97,23.06
614,22.26,22.97,22.97
615,22.26,22.97,22.97
616,22.26,22.97,22.97
617,22.26,22.97,22.97
618,22.26,22.97,22.97
619,22.26,22.97,22.97
620,22.26,22.97,22.97
621,22.26,22.97,22.97
622,22.26,22.97,22.97
623,22.26,22.97,22.97
624,22.26,22.97,22.97
625,22.26,22.97,22.97
626,22.26,22.97,22.97
627,22.26,22.97,22.97
628,22.26,22.97,22.97
629,22.26,22.97,22.97
630,22.26,22.97,23.06
631,22.26,22.97,22.97
632,22.26,22.97,22.97
633,22.26,22.97,22.97
634,22.26,22.97,22.97
635,22.26,22.97,22.97
636,22.26,22.97,22.97
637,22.26,22.97,22.97
638,22.26,22.97,23.06
639,22.26,22.97,22.97
640,22.26,22.97,22.97
641,22.26,22.97,22.97
642,22.26,22.97,22.97
643,22.26,22.97,22.97
644,22.26,22.97,22.97
645,22.26,22.97,22.97
646,22.26,22.97,22.97
647,22.26,22.97,22.97
648,22.26,22.97,22.97
649,22.26,22.97,22.97
650,22.26,22.97,22.97
651,22.26,22.97,22.97
652,22.26,22.97,22.97
653,22.26,22.97,22.97
654,22.26,22.97,22.97
655,22.26,22.97,22.97
656,22.26,22.97,22.97
657,22.26,22.97,22.97
658,22.26,22.97,22.97
659,22.26,22.97,22.97
660,22.26,22.97,22.97
661,22.26,22.97,22.97
662,22.26,22.97,22.97
663,22.26,22.97,22.97
664,22.26,22.97,22.97
665,22.26,22.97,22.97
666,22.26,22.97,22.97
667,22.26,22.97,22.97
668,22.26,22.97,22.97
669,22.17,22.97,22.97
670,22.26,22.88,22.97
671,22.26,22.97,22.97
672,22.26,22.97,22.97
673,22.26,22.97,22.97
674,22.26,22.97,22.97
675,22.26,22.88,22.97
676,22.26,22.88,22.97
677,22.26,22.88,22.97
678,22.26,22.88,22.97
679,22.26,22.88,22.97
680,22.26,22.97,22.97
681,22.26,22.88,22.97
682,22.26,22.97,22.97
683,22.17,22.97,22.97
684,22.17,22.88,22.97
685,22.17,22.88,22.97
686,22.17,22.97,22.97
687,22.17,22.97,22.97
688,22.17,22.97,22.97
689,22.26,22.88,22.97
690,22.17,22.88,22.97
691,22.26,22.97,22.97
692,22.17,22.97,22.97
693,22.26,22.97,22.97
694,22.26,22.97,22.97
695,22.17,22.97,22.97
696,22.26,22.97,22.97
697,22.26,22.88,22.97
698,22.17,22.97,22.97
699,22.26,22.97,22.97
700,22.17,22.97,22.97
701,22.26,22.88,22.97
702,22.17,22.97,22.97
703,22.17,22.88,22.97
704,22.17,22.88,22.97
705,22.17,22.88,22.97
706,22.17,22.97,22.97
707,22.17,22.88,22.97
708,22.17,22.88,22.97
709,22.26,22.88,22.97
710,22.26,22.88,22.97
711,22.26,22.88,22.97
712,22.26,22.88,22.97
713,22.26,22.88,22.97
714,22.26,22.88,22.97
715,22.26,22.88,22.97
716,22.17,22.97,22.97
717,22.26,22.88,22.97
718,22.17,22.88,22.97
719,22.26,22.97,22.97
720,22.26,22.88,22.97
721,22.17,22.88,22.97
722,22.26,22.88,22.97
723,22.26,22.88,22.97
724,22.26,22.88,22.97
725,22.26,22.88,22.97
726,22.17,22.88,22.97
727,22.17,22.97,22.97
728,22.17,22.88,22.97
729,22.26,22.88,22.97
730,22.17,22.88,22.97
731,22.17,22.88,22.97
732,22.26,22.88,22.97
733,22.17,22.88,22.97
734,22.26,22.88,22.97
735,22.26,22.88,22.97
736,22.26,22.88,22.97
737,22.26,22.88,22.97
738,22.17,22.88,22.97
739,22.26,22.88,22.97
740,22.17,22.88,22.97
741,22.17,22.88,22.97
742,22.26,22.88,22.97
743,22.17,22.88,22.97
744,22.17,22.88,22.97
745,22.17,22.88,22.97
746,22.26,22.88,22.97
747,22.26,22.88,22.97
748,22.17,22.88,22.97
749,22.17,22.88,22.97
750,22.26,22.88,22.97
751,22.17,22.88,22.97
752,22.17,22.88,22.97
753,22.17,22.88,22.97
754,22.17,22.88,22.97
755,22.17,22.88,22.97
756,22.17,22.88,22.97
757,22.26,22.88,22.97
758,22.17,22.88,22.97
759,22.17,22.88,22.97
760,22.17,22.97,22.97
761,22.17,22.88,22.97
762,22.17,22.88,22.97
763,22.17,22.88,22.97
764,22.26,22.88,22.97
765,22.17,22.88,22.97
766,22.17,22.88,22.97
767,22.17,22.88,22.97
768,22.17,22.88,22.97
769,22.17,22.97,22.97
770,22.17,22.88,22.97
771,22.17,22.88,22.97
772,22.17,22.88,22.97
773,22.17,22.88,22.97
774,22.17,22.88,22.97
775,22.17,22.88,22.97
776,22.17,22.88,22.97
777,22.17,22.88,22.97
778,22.17,22.88,22.97
779,22.17,22.88,22.97
780,22.17,22.88,22.97
781,22.17,22.88,22.97
782,22.17,22.88,22.97
783,22.17,22.88,22.97
784,22.17,22.97,22.97
785,22.17,22.88,22.97
786,22.17,22.88,22.97
787,22.17,22.88,22.97
788,22.26,22.88,22.97
789,22.17,22.88,22.97
790,22.17,22.88,22.97
791,22.17,22.88,22.97
792,22.17,22.88,22.97
793,22.17,22.88,22.97
794,22.17,22.88,22.97
795,22.17,22.88,22.97
796,22.26,22.88,22.97
797,22.17,22.88,22.97
798,22.26,22.88,22.97
799,22.17,22.88,22.97
800,22.26,22.88,22.97
801,22.26,22.88,22.97
802,22.17,22.88,22.97
803,22.17,22.88,22.97
804,22.17,22.88,22.97
806,22.17,22.88,22.97
807,22.26,22.88,22.97
808,22.26,22.88,22.97
809,22.17,22.88,22.97
810,22.17,22.88,22.97
811,22.17,22.88,22.97
812,22.17,22.97,22.97
813,22.17,22.88,22.97
814,22.17,22.88,22.97
815,22.17,22.88,22.97
816,22.17,22.88,22.97
817,22.17,22.88,22.97
818,22.17,22.88,22.97
819,22.17,22.88,22.97
820,22.17,22.88,22.97
821,22.17,22.88,22.97
822,22.26,22.88,22.97
823,22.17,22.88,22.97
824,22.17,22.97,22.97
825,22.17,22.88,22.97
826,22.17,22.88,22.97
827,22.17,22.88,22.97
828,22.26,22.88,22.97
829,22.17,22.88,22.97
830,22.26,22.88,22.97
831,22.17,22.88,22.97
832,22.17,22.88,22.97
833,22.17,22.88,22.97
834,22.17,22.88,22.97
835,22.17,22.97,22.97
836,22.17,22.88,22.97
837,22.17,22.88,22.97
838,22.17,22.88,22.97
839,22.17,22.88,22.97
840,22.17,22.88,22.97
841,22.17,22.88,22.97
842,22.17,22.88,22.97
843,22.17,22.88,22.97
844,22.17,22.88,22.97
845,22.17,22.97,22.97
846,22.17,22.88,22.97
847,22.17,22.97,22.97
848,22.17,22.88,22.97
849,22.26,22.88,22.97
850,22.17,22.88,22.97
851,22.17,22.88,22.97
852,22.17,22.88,22.97
853,22.17,22.88,22.97
854,22.17,22.88,22.97
855,22.17,22.88,22.97
856,22.17,22.88,22.97
857,22.17,22.88,22.97
858,22.17,22.88,22.97
859,22.17,22.88,22.97
860,22.17,22.88,22.97
861,22.17,22.88,22.97
862,22.17,22.88,22.97
863,22.17,22.88,22.97
864,22.17,22.88,22.97
865,22.17,22.88,22.97
866,22.17,22.88,22.97
867,22.17,22.88,22.97
868,22.17,22.88,22.97
869,22.17,22.88,22.97
870,22.17,22.88,22.97
871,22.17,22.88,22.97
872,22.17,22.88,22.97
873,22.17,22.88,22.97
874,22.17,22.88,22.97
875,22.17,22.88,22.97
876,22.17,22.88,22.97
877,22.17,22.88,22.97
878,22.17,22.88,22.97
879,22.17,22.88,22.97
880,22.17,22.88,22.97
881,22.17,22.88,22.97
882,22.17,22.88,22.97
883,22.17,22.88,22.97
884,22.17,22.88,22.97
885,22.17,22.88,22.97
886,22.17,22.88,22.97
887,22.17,22.88,22.97
888,22.17,22.88,22.97
889,22.17,22.88,22.97
890,22.17,22.88,22.97
891,22.17,22.88,22.97
892,22.17,22.88,22.97
893,22.17,22.88,22.97
894,22.17,22.88,22.97
895,22.17,22.88,22.97
896,22.17,22.88,22.97
897,22.17,22.88,22.97
898,22.17,22.88,22.97
899,22.17,22.88,22.97
900,22.17,22.88,22.97
901,22.17,22.88,22.97
902,22.17,22.88,22.97
903,22.17,22.88,22.97
904,22.17,22.88,22.97
905,22.17,22.88,22.97
906,22.17,22.88,22.97
907,22.17,22.88,22.97
908,22.17,22.88,22.97
909,22.17,22.88,22.97
910,22.17,22.88,22.97
911,22.17,22.88,22.97
912,22.17,22.88,22.97
913,22.17,22.88,22.97
914,22.17,22.88,22.97
915,22.17,22.88,22.97
916,22.17,22.88,22.97
917,22.17,22.88,22.97
918,22.17,22.88,22.97
919,22.17,22.88,22.97
920,22.17,22.88,22.97
921,22.17,22.88,22.97
922,22.17,22.88,22.97
923,22.17,22.88,22.97
924,22.17,22.88,22.97
925,22.17,22.88,22.97
926,22.17,22.88,22.97
927,22.17,22.88,22.97
928,22.17,22.88,22.97
929,22.17,22.88,22.97
930,22.17,22.88,22.97
931,22.17,22.88,22.97
932,22.17,22.88,22.97
933,22.17,22.88,22.97
934,22.17,22.88,22.97
935,22.17,22.88,22.97
936,22.17,22.88,22.97
937,22.17,22.88,22.97
938,22.17,22.88,22.97
939,22.17,22.88,22.97
940,22.17,22.88,22.97
941,22.17,22.88,22.97
942,22.17,22.88,22.97
943,22.17,22.88,22.97
944,22.17,22.88,22.97
945,22.08,22.88,22.97
946,22.08,22.88,22.97
947,22.08,22.88,22.97
948,21.99,22.97,22.97
949,21.99,22.97,22.97
950,21.99,22.97,22.97
951,21.99,22.97,22.97
952,21.99,22.97,22.97
953,21.99,22.97,22.97
954,21.99,22.97,22.97
955,21.90,22.97,22.97
956,21.90,22.97,22.97
957,21.90,22.88,22.97
958,21.81,22.88,22.97
959,21.81,22.88,22.97
960,21.81,22.88,22.97
961,21.81,22.88,22.97
962,21.72,22.88,22.97
963,21.72,22.88,22.97
964,21.72,22.88,22.97
965,21.63,22.88,22.97
966,21.63,22.79,22.97
967,21.63,22.79,22.97
968,21.63,22.79,22.97
969,21.63,22.79,22.97
970,21.54,22.79,22.97
971,21.54,22.79,22.97
972,21.54,22.79,22.97
973,21.54,22.79,22.97
974,21.54,22.79,22.97
975,21.54,22.79,22.97
976,21.54,22.70,22.97
977,21.54,22.70,22.88
978,21.54,22.70,22.97
979,21.45,22.70,22.97
980,21.45,22.70,22.88
981,21.45,22.70,22.88
982,21.45,22.70,22.88
983,21.45,22.70,22.97
984,21.45,22.70,22.88
985,21.45,22.70,22.88
986,21.45,22.61,22.88
987,21.45,22.70,22.88
988,21.45,22.61,22.88
989,21.45,22.61,22.88
